,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
2018-01-01 01:00:00,52.946794999999995,15806.625503,2772.316652,22349.914260999998,60.499499,5111.946989,2.103656,0.0,4632.099123
2018-01-01 02:00:00,52.863921,15903.987676,2967.947104,22383.420717,60.62471600000001,5111.708293,1.7124540000000001,0.0,4528.098741
2018-01-01 03:00:00,53.52005100000001,15913.71428,2942.399418,22234.813222,60.310699,5111.566488,2.239718,0.0,4536.027183
2018-01-01 04:00:00,48.389213,15932.358134,3026.077577,22652.313083999998,60.369606,5109.763895,1.608887,0.0,4572.576159
2018-01-01 05:00:00,50.144358,15904.127241,3296.768927,23154.529492,60.309479,5110.438986,1.757122,0.0,4476.322249
2018-01-01 06:00:00,49.402268,15873.442244,4344.922442,23743.227644,60.150672,5111.966943,1.880824,0.0,4373.4110040000005
2018-01-01 07:00:00,48.4889,15772.101351000001,5497.085459,24261.944066,56.397960000000005,5114.181225,1.8212439999999999,0.0,4187.35538
2018-01-01 08:00:00,47.024840000000005,15945.653608999999,5979.086893,24540.158629,56.213024000000004,5117.329609,2.038595,0.48617699999999997,3955.514544
2018-01-01 09:00:00,41.482158,16205.723945,6189.701768,24552.381634999998,56.280871999999995,5118.110794,0.8352060000000001,54.292631,3614.8712969999997
2018-01-01 10:00:00,45.485917,16104.95207,5409.7260049999995,25517.482236,55.526814,5117.87406,2.0248340000000002,181.774492,3366.298789
2018-01-01 11:00:00,51.393061,16164.934359,5401.8919399999995,25608.279531,55.434183,5117.819450000001,1.7919679999999998,288.80517199999997,3019.623011
2018-01-01 12:00:00,52.416511,16252.210344000001,5435.157487,25564.676712,55.286717,5117.881567,1.593003,441.744351,2543.7821440000002
2018-01-01 13:00:00,51.660927,16348.721535,5064.389456,25132.891466,54.970782,5117.580534999999,1.5438399999999999,568.946512,2037.480138
2018-01-01 14:00:00,51.107813,16388.213123,4464.907447,24163.459775000003,60.600704,5117.540566,2.050163,672.6882740000001,2087.819545
2018-01-01 15:00:00,49.778766,16386.277183000002,3717.4800459999997,23515.281317,60.71661399999999,5117.904798,2.14451,693.139578,2214.978671
2018-01-01 16:00:00,49.863946,16436.318811,3613.4731690000003,23159.002295,60.960792,5118.751869,1.319134,638.036731,2085.30242
2018-01-01 17:00:00,50.027218,16451.574708,3884.283819,23808.144507999998,86.746582,5118.810484,2.2499140000000004,488.351055,1888.448809
2018-01-01 18:00:00,49.584768,16410.226350999998,5154.122969,26040.430414000002,87.503816,5118.954,-0.19875199999999998,86.001732,1685.7281
2018-01-01 19:00:00,49.916981,16459.513932,7036.9079329999995,26549.013187,119.145341,5119.218065,-0.573572,0.0,1893.9172210000002
2018-01-01 20:00:00,50.279579,16422.127546000003,7128.858339,26502.166929000003,86.601169,5118.9943650000005,-0.5300630000000001,0.0,2202.165887
2018-01-01 21:00:00,49.859911999999994,16474.973097000002,6638.556614,26510.872531999998,86.449911,5118.409814000001,-0.6358490000000001,0.0,2549.630751
2018-01-01 22:00:00,49.904259999999994,16601.15031,5495.956874,26277.221202,62.673317999999995,5118.2427609999995,-0.5585100000000001,0.0,2958.5239269999997
2018-01-01 23:00:00,50.043422,16555.188327,4425.308179,25249.466643,61.007006,5118.573867,-0.5636800000000001,0.0,3431.0372559999996
2018-01-01 00:00:00,50.168724,16544.199349,3948.8588339999997,23718.767807,60.997132,5117.7175609999995,-0.5721890000000001,0.0,3557.364852
2018-01-02 01:00:00,49.980023,16497.985685,3592.526092,23235.566732,60.746313,5118.306638,-0.546522,0.0,3389.763206
2018-01-02 02:00:00,49.735811,16295.591532999999,3417.654228,23074.323560999997,60.708072,5118.094286,-0.589429,0.0,3124.5033390000003
2018-01-02 03:00:00,50.885348,16314.087911,3463.9085729999997,22933.665755,60.53725899999999,5118.608072999999,0.44957199999999997,0.0,3122.21498
2018-01-02 04:00:00,51.37528399999999,16308.522,3530.2316699999997,23182.153163000003,57.836331,5118.463808,1.265806,0.0,2971.113501
2018-01-02 05:00:00,51.424028,16290.988303,3887.677979,23727.838984,54.669398,5119.0428600000005,1.580216,0.0,2777.090233
2018-01-02 06:00:00,51.432451,16268.585186,4702.446171,24892.125041,54.664852,5119.07578,1.650516,0.0,2479.242307
2018-01-02 07:00:00,51.595637999999994,16123.550224,5408.925609,27349.600942,54.753525,5118.726454,1.950218,0.0,2217.615377
2018-01-02 08:00:00,52.439702,16100.293577,6292.451008,28244.527307999997,107.64311599999999,5118.880363,1.751485,0.26872999999999997,2126.139704
2018-01-02 09:00:00,51.30652,16299.322772000001,7107.618389000001,27949.385991,67.000322,5119.250478,1.870499,37.638827000000006,2010.259886
2018-01-02 10:00:00,51.188861,16346.489737,7902.9599259999995,27837.221536000005,94.950386,5119.089459,1.746191,135.309949,1791.1319470000003
2018-01-02 11:00:00,50.38395799999999,16314.833512000001,8540.349659,27727.255159,114.80706900000001,5118.856898,1.850739,200.853998,1698.644726
2018-01-02 12:00:00,51.403314,16103.936939,8704.050023,27264.206444000003,117.796484,5119.613978,3.009643,275.635418,1650.213761
2018-01-02 13:00:00,54.711072,16222.116805,8113.965529000001,27008.96133,116.875517,5119.927237,6.437002999999999,327.900379,1781.686172
2018-01-02 14:00:00,54.505842,16386.607761,7468.001789,26721.601978,103.314567,5119.647699,1.677432,288.67965200000003,1905.694342
2018-01-02 15:00:00,52.498287,16459.964084,7185.5458069999995,26356.466663,76.042215,5119.203357,1.7695699999999999,267.059003,2200.783527
2018-01-02 16:00:00,54.560897,16386.842825,6691.281877,26243.145051,58.20774,5118.119478,-1.3785089999999995,231.013092,2572.629282
2018-01-02 17:00:00,52.15547599999999,16353.510446999999,7083.752098,26408.619822,83.047742,5118.911575000001,1.597381,155.702263,2922.376216
2018-01-02 18:00:00,51.550481000000005,16353.592901,8679.977518,26855.251964,84.78098800000001,5119.059226,2.001065,30.525269,3159.8638419999997
2018-01-02 19:00:00,52.25312,16323.748383000002,9261.872081,27509.057634000004,117.931736,5118.863378,1.4025580000000002,0.0,3464.838814
2018-01-02 20:00:00,51.445355,16364.803009000001,9520.678945,27369.111802,117.215302,5118.875409,1.9597449999999998,0.0,3496.396997
2018-01-02 21:00:00,50.086937,16264.413526,9221.259959,27243.22369,83.199262,5117.682442,1.459745,0.0,3608.466533
2018-01-02 22:00:00,50.780151,16215.621272,7109.6506580000005,26855.983197,60.918321999999996,5116.580182,1.7941479999999999,0.0,4187.6066789999995
2018-01-02 23:00:00,51.618880000000004,16436.692206,5211.955394,24952.743375,57.84293,5115.789048000001,2.15951,0.0,5185.580235
2018-01-02 00:00:00,51.265664,16320.588585999998,3886.574844,23511.391198,57.828013000000006,5116.124019999999,1.614328,0.0,6174.889745
2018-01-03 01:00:00,51.355374,16430.737936999998,3853.970621,21097.30731,83.585015,5115.708407,1.796807,0.0,7254.693608
2018-01-03 02:00:00,51.47863,16433.980278,3990.046255,20305.100065,59.394621,5116.163317,0.10720600000000008,0.0,7860.695588
2018-01-03 03:00:00,51.474476,16413.679421,3999.7063479999997,19911.390163,58.577490000000004,5116.547076999999,-0.447218,0.0,8336.637789
2018-01-03 04:00:00,51.425664999999995,16481.615519,4019.8746699999997,20390.883334,54.543254999999995,5117.887357,-1.008407,0.0,8538.873505
2018-01-03 05:00:00,50.166747,16468.622691,4155.228391000001,21579.031350999998,53.624965,5119.132714,-0.620146,0.0,8502.261659
2018-01-03 06:00:00,49.303493,16496.870374,4434.516820000001,23786.488915,53.528386,5118.823496999999,-0.737496,0.0,8447.689491
2018-01-03 07:00:00,44.058182,16483.833239,6117.151567,25410.619267000002,79.348872,5119.94257,-0.825665,0.0,8492.78801
