Price,Date,Year
150.16962117965988,2014-05-03 16:00:00,2014
150.0567818,2012-11-20 18:00:00,2012
149.9484078024477,2013-01-31 07:00:00,2013
149.80635239734286,2017-07-14 13:00:00,2017
149.72120110969138,2017-01-17 18:00:00,2017
149.6518278,2012-10-23 15:00:00,2012
149.57913218176037,2018-02-08 07:00:00,2018
149.56583704728007,2017-04-03 16:00:00,2017
149.414441496153,2014-04-28 15:00:00,2014
149.3613820542071,2014-01-02 19:00:00,2014
149.30182673635298,2015-08-24 15:00:00,2015
149.27670555555557,2019-01-14 07:00:00,2019
149.20638964318113,2013-10-29 18:00:00,2013
149.16593549384075,2021-02-22 06:00:00,2021
149.07432707777778,2014-06-07 15:00:00,2014
148.9767472513889,2014-06-12 15:00:00,2014
148.83611885954855,2014-06-16 15:00:00,2014
148.7525732051587,2018-07-03 15:00:00,2018
148.6802861725688,2018-11-29 18:00:00,2018
148.6463191311522,2017-08-16 15:00:00,2017
148.6009091022222,2013-08-13 14:00:00,2013
148.51733295795356,2014-04-15 06:00:00,2014
148.39351205119704,2017-09-25 15:00:00,2017
148.3799503595277,2015-05-18 15:00:00,2015
148.32511762546903,2014-05-04 16:00:00,2014
148.25160816590105,2021-10-14 18:00:00,2021
148.1717445555556,2017-06-07 15:00:00,2017
148.1415353333633,2013-11-17 18:00:00,2013
148.14153465794186,2019-01-25 07:00:00,2019
148.0483439432786,2017-06-23 14:00:00,2017
147.91786722204483,2014-04-11 15:00:00,2014
147.88392106594088,2013-08-22 15:00:00,2013
147.88083757685848,2013-06-27 15:00:00,2013
147.8656449,2020-08-19 14:00:00,2020
147.81372800762583,2021-12-08 07:00:00,2021
147.69406267533716,2019-10-05 15:00:00,2019
147.5782126,2016-08-31 14:00:00,2016
147.54872640642645,2017-07-20 15:00:00,2017
147.366381,2012-01-18 07:00:00,2012
147.33967521950575,2017-04-28 15:00:00,2017
147.27533355937695,2013-08-01 14:00:00,2013
147.10882636189237,2014-05-30 15:00:00,2014
147.0843316,2012-12-11 07:00:00,2012
147.05110866440918,2017-08-19 14:00:00,2017
147.01296787508153,2014-04-13 19:00:00,2014
146.94894743641856,2014-10-20 15:00:00,2014
146.84907133730206,2013-07-31 15:00:00,2013
146.84513112534407,2021-10-05 16:00:00,2021
146.8133321,2020-08-12 14:00:00,2020
146.77443475555555,2017-09-04 15:00:00,2017
146.7379962291717,2014-04-18 16:00:00,2014
146.6940221733333,2014-03-17 06:00:00,2014
146.4121167,2012-07-20 14:00:00,2012
146.37751808888885,2013-10-12 13:00:00,2013
146.25375037145488,2017-06-16 14:00:00,2017
146.24277355555554,2014-03-19 19:00:00,2014
146.2358782120033,2018-07-02 14:00:00,2018
146.18928457663984,2021-08-17 12:00:00,2021
145.99040699111112,2017-06-20 15:00:00,2017
145.9384303611111,2017-02-02 18:00:00,2017
145.90696173887594,2019-01-29 07:00:00,2019
145.89574499999998,2014-01-15 07:00:00,2014
145.7828156,2016-07-08 14:00:00,2016
145.74829016979393,2019-12-18 07:00:00,2019
145.7192411,2012-11-02 15:00:00,2012
145.68504723828138,2013-08-07 15:00:00,2013
145.6779974575285,2014-12-31 18:00:00,2014
145.6492085933154,2018-08-18 14:00:00,2018
145.55918525647778,2021-03-15 18:00:00,2021
145.47289381000917,2021-12-09 17:00:00,2021
145.44505955555556,2021-04-18 19:00:00,2021
145.40638990491473,2015-02-23 19:00:00,2015
145.349632959966,2013-10-04 15:00:00,2013
145.32767152551037,2021-02-17 20:00:00,2021
145.131282,2012-06-26 15:00:00,2012
145.1162675092487,2019-03-18 06:00:00,2019
144.97893849787104,2021-08-09 14:00:00,2021
144.92390376631522,2014-04-02 14:00:00,2014
144.839762,2021-12-29 18:00:00,2021
144.8353125269681,2015-08-17 15:00:00,2015
144.82890794317905,2017-11-22 18:00:00,2017
