Delivery Date,Hour Ending,Price,Time_Index,Date,Year
9/20/2016,17:00,107.27,6304,2016-09-20 15:00:00,2016
8/3/2016,16:00,102.34,5151,2016-08-03 14:00:00,2016
12/9/2016,7:00,102.07,8215,2016-12-09 06:00:00,2016
8/10/2016,17:00,100.09,5320,2016-08-10 15:00:00,2016
7/21/2016,17:00,99.29,4840,2016-07-21 15:00:00,2016
10/19/2016,17:00,97.99,7000,2016-10-19 15:00:00,2016
8/3/2016,15:00,94.33,5150,2016-08-03 13:00:00,2016
4/27/2016,18:00,93.09,2801,2016-04-27 16:00:00,2016
4/27/2016,17:00,92.87,2800,2016-04-27 15:00:00,2016
8/11/2016,15:00,91.97,5342,2016-08-11 13:00:00,2016
10/6/2016,17:00,91.38,6688,2016-10-06 15:00:00,2016
10/19/2016,16:00,90.97,6999,2016-10-19 14:00:00,2016
8/12/2016,14:00,90.94,5365,2016-08-12 12:00:00,2016
8/7/2016,15:00,89.57,5246,2016-08-07 13:00:00,2016
8/9/2016,15:00,88.36,5294,2016-08-09 13:00:00,2016
8/6/2016,18:00,88.0,5225,2016-08-06 16:00:00,2016
7/22/2016,17:00,87.77,4864,2016-07-22 15:00:00,2016
8/2/2016,17:00,87.57,5128,2016-08-02 15:00:00,2016
9/19/2016,14:00,87.03,6277,2016-09-19 12:00:00,2016
12/9/2016,8:00,85.94,8216,2016-12-09 07:00:00,2016
10/12/2016,16:00,85.64,6831,2016-10-12 14:00:00,2016
10/6/2016,16:00,84.63,6687,2016-10-06 14:00:00,2016
7/5/2016,17:00,84.24,4456,2016-07-05 15:00:00,2016
8/4/2016,18:00,82.73,5177,2016-08-04 16:00:00,2016
8/10/2016,15:00,80.79,5318,2016-08-10 13:00:00,2016
8/2/2016,16:00,79.64,5127,2016-08-02 14:00:00,2016
12/19/2016,9:00,77.75,8457,2016-12-19 08:00:00,2016
9/20/2016,15:00,76.84,6302,2016-09-20 13:00:00,2016
10/18/2016,14:00,76.51,6973,2016-10-18 12:00:00,2016
9/19/2016,18:00,75.63,6281,2016-09-19 16:00:00,2016
4/11/2016,17:00,75.56,2416,2016-04-11 15:00:00,2016
8/8/2016,18:00,75.03,5273,2016-08-08 16:00:00,2016
10/5/2016,17:00,74.35,6664,2016-10-05 15:00:00,2016
6/27/2016,17:00,74.22,4264,2016-06-27 15:00:00,2016
10/12/2016,17:00,74.21,6832,2016-10-12 15:00:00,2016
8/5/2016,14:00,74.1,5197,2016-08-05 12:00:00,2016
10/5/2016,16:00,73.7,6663,2016-10-05 14:00:00,2016
5/10/2016,17:00,73.61,3112,2016-05-10 15:00:00,2016
7/29/2016,17:00,73.21,5032,2016-07-29 15:00:00,2016
7/5/2016,16:00,73.0,4455,2016-07-05 14:00:00,2016
7/15/2016,16:00,72.73,4695,2016-07-15 14:00:00,2016
7/24/2016,17:00,72.34,4912,2016-07-24 15:00:00,2016
7/21/2016,16:00,71.3,4839,2016-07-21 14:00:00,2016
12/19/2016,10:00,71.28,8458,2016-12-19 09:00:00,2016
9/18/2016,17:00,71.14,6256,2016-09-18 15:00:00,2016
9/21/2016,16:00,70.81,6327,2016-09-21 14:00:00,2016
9/21/2016,17:00,70.7,6328,2016-09-21 15:00:00,2016
9/18/2016,16:00,70.0,6255,2016-09-18 14:00:00,2016
8/12/2016,18:00,69.02,5369,2016-08-12 16:00:00,2016
6/18/2016,17:00,68.94,4048,2016-06-18 15:00:00,2016
7/15/2016,17:00,68.24,4696,2016-07-15 15:00:00,2016
12/8/2016,19:00,68.02,8203,2016-12-08 18:00:00,2016
8/8/2016,14:00,67.16,5269,2016-08-08 12:00:00,2016
7/22/2016,16:00,67.06,4863,2016-07-22 14:00:00,2016
12/8/2016,18:00,66.94,8202,2016-12-08 17:00:00,2016
7/23/2016,17:00,66.49,4888,2016-07-23 15:00:00,2016
6/17/2016,15:00,66.37,4022,2016-06-17 13:00:00,2016
8/7/2016,18:00,66.27,5249,2016-08-07 16:00:00,2016
7/4/2016,17:00,65.83,4432,2016-07-04 15:00:00,2016
8/5/2016,18:00,65.37,5201,2016-08-05 16:00:00,2016
6/27/2016,16:00,64.87,4263,2016-06-27 14:00:00,2016
7/3/2016,17:00,64.58,4408,2016-07-03 15:00:00,2016
3/15/2016,17:00,64.31,1768,2016-03-15 15:00:00,2016
8/6/2016,14:00,64.21,5221,2016-08-06 12:00:00,2016
6/29/2016,17:00,64.14,4312,2016-06-29 15:00:00,2016
7/23/2016,16:00,64.11,4887,2016-07-23 14:00:00,2016
4/7/2016,17:00,63.62,2320,2016-04-07 15:00:00,2016
7/6/2016,17:00,63.19,4480,2016-07-06 15:00:00,2016
7/29/2016,16:00,62.67,5031,2016-07-29 14:00:00,2016
8/4/2016,14:00,62.54,5173,2016-08-04 12:00:00,2016
6/18/2016,16:00,62.04,4047,2016-06-18 14:00:00,2016
9/18/2016,15:00,61.86,6254,2016-09-18 13:00:00,2016
7/24/2016,16:00,61.83,4911,2016-07-24 14:00:00,2016
7/4/2016,16:00,61.8,4431,2016-07-04 14:00:00,2016
7/30/2016,16:00,61.42,5055,2016-07-30 14:00:00,2016
6/17/2016,18:00,61.36,4025,2016-06-17 16:00:00,2016
7/2/2016,17:00,61.21,4384,2016-07-02 15:00:00,2016
4/11/2016,16:00,61.03,2415,2016-04-11 14:00:00,2016
6/23/2016,16:00,60.84,4167,2016-06-23 14:00:00,2016
6/16/2016,17:00,60.78,4000,2016-06-16 15:00:00,2016
10/17/2016,17:00,60.65,6952,2016-10-17 15:00:00,2016
7/17/2016,17:00,60.25,4744,2016-07-17 15:00:00,2016
9/22/2016,16:00,60.11,6351,2016-09-22 14:00:00,2016
10/26/2016,17:00,59.5,7168,2016-10-26 15:00:00,2016
5/11/2016,17:00,59.26,3136,2016-05-11 15:00:00,2016
8/9/2016,18:00,59.12,5297,2016-08-09 16:00:00,2016
12/18/2016,19:00,58.82,8443,2016-12-18 18:00:00,2016
12/18/2016,21:00,58.76,8445,2016-12-18 20:00:00,2016
8/3/2016,18:00,58.7,5153,2016-08-03 16:00:00,2016
8/1/2016,17:00,58.63,5104,2016-08-01 15:00:00,2016
10/17/2016,16:00,58.6,6951,2016-10-17 14:00:00,2016
6/15/2016,16:00,58.36,3975,2016-06-15 14:00:00,2016
9/17/2016,16:00,58.23,6231,2016-09-17 14:00:00,2016
12/18/2016,20:00,57.88,8444,2016-12-18 19:00:00,2016
10/8/2016,17:00,57.8,6736,2016-10-08 15:00:00,2016
10/16/2016,17:00,57.75,6928,2016-10-16 15:00:00,2016
7/17/2016,16:00,57.75,4743,2016-07-17 14:00:00,2016
7/8/2016,17:00,57.72,4528,2016-07-08 15:00:00,2016
6/16/2016,16:00,57.66,3999,2016-06-16 14:00:00,2016
7/30/2016,17:00,57.64,5056,2016-07-30 15:00:00,2016
7/25/2016,16:00,57.33,4935,2016-07-25 14:00:00,2016
4/27/2016,16:00,57.25,2799,2016-04-27 14:00:00,2016
7/15/2016,15:00,57.23,4694,2016-07-15 13:00:00,2016
6/29/2016,16:00,57.13,4311,2016-06-29 14:00:00,2016
7/20/2016,17:00,56.87,4816,2016-07-20 15:00:00,2016
6/15/2016,17:00,56.85,3976,2016-06-15 15:00:00,2016
9/16/2016,15:00,56.77,6206,2016-09-16 13:00:00,2016
7/7/2016,17:00,56.6,4504,2016-07-07 15:00:00,2016
9/17/2016,15:00,56.42,6230,2016-09-17 13:00:00,2016
10/30/2016,17:00,56.13,7264,2016-10-30 15:00:00,2016
8/1/2016,16:00,55.82,5103,2016-08-01 14:00:00,2016
8/11/2016,14:00,55.75,5341,2016-08-11 12:00:00,2016
4/7/2016,18:00,55.63,2321,2016-04-07 16:00:00,2016
12/27/2016,18:00,55.55,8658,2016-12-27 17:00:00,2016
10/30/2016,16:00,55.0,7263,2016-10-30 14:00:00,2016
7/10/2016,17:00,54.85,4576,2016-07-10 15:00:00,2016
1/27/2016,7:00,54.69,631,2016-01-27 06:00:00,2016
12/19/2016,19:00,54.63,8467,2016-12-19 18:00:00,2016
1/11/2016,7:00,54.55,247,2016-01-11 06:00:00,2016
10/6/2016,15:00,54.47,6686,2016-10-06 13:00:00,2016
4/25/2016,17:00,54.43,2752,2016-04-25 15:00:00,2016
9/18/2016,14:00,54.32,6253,2016-09-18 12:00:00,2016
6/14/2016,17:00,54.28,3952,2016-06-14 15:00:00,2016
9/19/2016,13:00,54.02,6276,2016-09-19 11:00:00,2016
9/15/2016,16:00,53.97,6183,2016-09-15 14:00:00,2016
10/5/2016,15:00,53.91,6662,2016-10-05 13:00:00,2016
1/4/2016,7:00,53.72,79,2016-01-04 06:00:00,2016
8/31/2016,17:00,53.49,5824,2016-08-31 15:00:00,2016
6/24/2016,16:00,53.35,4191,2016-06-24 14:00:00,2016
12/18/2016,18:00,53.35,8442,2016-12-18 17:00:00,2016
9/20/2016,14:00,53.22,6301,2016-09-20 12:00:00,2016
8/11/2016,18:00,53.12,5345,2016-08-11 16:00:00,2016
6/7/2016,17:00,53.08,3784,2016-06-07 15:00:00,2016
9/8/2016,16:00,52.9,6015,2016-09-08 14:00:00,2016
7/1/2016,16:00,52.85,4359,2016-07-01 14:00:00,2016
8/27/2016,16:00,52.81,5727,2016-08-27 14:00:00,2016
10/18/2016,18:00,52.63,6977,2016-10-18 16:00:00,2016
9/16/2016,16:00,52.57,6207,2016-09-16 14:00:00,2016
7/3/2016,16:00,52.28,4407,2016-07-03 14:00:00,2016
4/11/2016,18:00,52.18,2417,2016-04-11 16:00:00,2016
10/15/2016,17:00,52.17,6904,2016-10-15 15:00:00,2016
9/22/2016,17:00,52.17,6352,2016-09-22 15:00:00,2016
8/2/2016,15:00,51.86,5126,2016-08-02 13:00:00,2016
7/25/2016,14:00,51.83,4933,2016-07-25 12:00:00,2016
8/31/2016,16:00,51.77,5823,2016-08-31 14:00:00,2016
8/3/2016,14:00,51.76,5149,2016-08-03 12:00:00,2016
7/1/2016,17:00,51.75,4360,2016-07-01 15:00:00,2016
9/28/2016,17:00,51.72,6496,2016-09-28 15:00:00,2016
7/16/2016,17:00,51.6,4720,2016-07-16 15:00:00,2016
7/20/2016,16:00,51.52,4815,2016-07-20 14:00:00,2016
10/19/2016,15:00,51.28,6998,2016-10-19 13:00:00,2016
9/21/2016,15:00,51.26,6326,2016-09-21 13:00:00,2016
8/12/2016,19:00,51.2,5370,2016-08-12 17:00:00,2016
6/30/2016,17:00,51.19,4336,2016-06-30 15:00:00,2016
8/31/2016,15:00,51.14,5822,2016-08-31 13:00:00,2016
10/24/2016,15:00,51.13,7118,2016-10-24 13:00:00,2016
2/4/2016,7:00,50.98,823,2016-02-04 06:00:00,2016
9/1/2016,15:00,50.91,5846,2016-09-01 13:00:00,2016
6/30/2016,16:00,50.84,4335,2016-06-30 14:00:00,2016
8/7/2016,14:00,50.77,5245,2016-08-07 12:00:00,2016
12/12/2016,18:00,50.77,8298,2016-12-12 17:00:00,2016
6/28/2016,16:00,50.73,4287,2016-06-28 14:00:00,2016
9/12/2016,16:00,50.72,6111,2016-09-12 14:00:00,2016
9/17/2016,17:00,50.71,6232,2016-09-17 15:00:00,2016
7/5/2016,15:00,50.71,4454,2016-07-05 13:00:00,2016
7/9/2016,17:00,50.64,4552,2016-07-09 15:00:00,2016
9/7/2016,16:00,50.63,5991,2016-09-07 14:00:00,2016
10/8/2016,16:00,50.63,6735,2016-10-08 14:00:00,2016
7/19/2016,17:00,50.6,4792,2016-07-19 15:00:00,2016
1/28/2016,7:00,50.53,655,2016-01-28 06:00:00,2016
7/28/2016,16:00,50.47,5007,2016-07-28 14:00:00,2016
9/15/2016,17:00,50.47,6184,2016-09-15 15:00:00,2016
12/19/2016,11:00,50.42,8459,2016-12-19 10:00:00,2016
9/12/2016,17:00,50.38,6112,2016-09-12 15:00:00,2016
10/4/2016,17:00,50.31,6640,2016-10-04 15:00:00,2016
9/9/2016,16:00,50.17,6039,2016-09-09 14:00:00,2016
4/4/2016,17:00,50.17,2248,2016-04-04 15:00:00,2016
10/13/2016,16:00,50.16,6855,2016-10-13 14:00:00,2016
10/6/2016,14:00,50.14,6685,2016-10-06 12:00:00,2016
7/21/2016,15:00,50.12,4838,2016-07-21 13:00:00,2016
3/15/2016,16:00,50.03,1767,2016-03-15 14:00:00,2016
10/9/2016,17:00,49.99,6760,2016-10-09 15:00:00,2016
6/23/2016,17:00,49.92,4168,2016-06-23 15:00:00,2016
9/24/2016,17:00,49.91,6400,2016-09-24 15:00:00,2016
9/8/2016,17:00,49.91,6016,2016-09-08 15:00:00,2016
7/31/2016,16:00,49.9,5079,2016-07-31 14:00:00,2016
8/9/2016,14:00,49.88,5293,2016-08-09 12:00:00,2016
12/19/2016,18:00,49.85,8466,2016-12-19 17:00:00,2016
7/31/2016,17:00,49.8,5080,2016-07-31 15:00:00,2016
3/15/2016,18:00,49.77,1769,2016-03-15 16:00:00,2016
12/8/2016,21:00,49.77,8205,2016-12-08 20:00:00,2016
9/15/2016,15:00,49.75,6182,2016-09-15 13:00:00,2016
9/22/2016,15:00,49.7,6350,2016-09-22 13:00:00,2016
6/17/2016,14:00,49.53,4021,2016-06-17 12:00:00,2016
9/7/2016,17:00,49.45,5992,2016-09-07 15:00:00,2016
7/27/2016,17:00,49.4,4984,2016-07-27 15:00:00,2016
5/11/2016,16:00,49.32,3135,2016-05-11 14:00:00,2016
5/25/2016,17:00,49.31,3472,2016-05-25 15:00:00,2016
7/21/2016,14:00,49.24,4837,2016-07-21 12:00:00,2016
5/5/2016,17:00,49.14,2992,2016-05-05 15:00:00,2016
7/25/2016,15:00,49.12,4934,2016-07-25 13:00:00,2016
6/21/2016,17:00,49.11,4120,2016-06-21 15:00:00,2016
6/24/2016,17:00,49.06,4192,2016-06-24 15:00:00,2016
9/14/2016,15:00,49.04,6158,2016-09-14 13:00:00,2016
9/13/2016,16:00,48.95,6135,2016-09-13 14:00:00,2016
6/6/2016,17:00,48.89,3760,2016-06-06 15:00:00,2016
6/14/2016,16:00,48.84,3951,2016-06-14 14:00:00,2016
1/5/2016,7:00,48.84,103,2016-01-05 06:00:00,2016
7/8/2016,16:00,48.84,4527,2016-07-08 14:00:00,2016
12/6/2016,18:00,48.83,8154,2016-12-06 17:00:00,2016
7/14/2016,17:00,48.83,4672,2016-07-14 15:00:00,2016
7/13/2016,17:00,48.8,4648,2016-07-13 15:00:00,2016
7/29/2016,15:00,48.72,5030,2016-07-29 13:00:00,2016
11/2/2016,17:00,48.65,7336,2016-11-02 15:00:00,2016
7/16/2016,16:00,48.57,4719,2016-07-16 14:00:00,2016
5/21/2016,17:00,48.49,3376,2016-05-21 15:00:00,2016
5/10/2016,18:00,48.48,3113,2016-05-10 16:00:00,2016
6/22/2016,16:00,48.42,4143,2016-06-22 14:00:00,2016
9/23/2016,16:00,48.36,6375,2016-09-23 14:00:00,2016
8/25/2016,16:00,48.26,5679,2016-08-25 14:00:00,2016
10/30/2016,15:00,48.2,7262,2016-10-30 13:00:00,2016
9/17/2016,14:00,48.19,6229,2016-09-17 12:00:00,2016
7/28/2016,15:00,48.19,5006,2016-07-28 13:00:00,2016
8/28/2016,16:00,48.18,5751,2016-08-28 14:00:00,2016
9/24/2016,16:00,48.17,6399,2016-09-24 14:00:00,2016
7/2/2016,16:00,48.16,4383,2016-07-02 14:00:00,2016
3/20/2016,20:00,48.13,1891,2016-03-20 18:00:00,2016
8/10/2016,14:00,48.09,5317,2016-08-10 12:00:00,2016
9/13/2016,14:00,47.91,6133,2016-09-13 12:00:00,2016
9/16/2016,14:00,47.83,6205,2016-09-16 12:00:00,2016
7/27/2016,16:00,47.81,4983,2016-07-27 14:00:00,2016
6/21/2016,16:00,47.78,4119,2016-06-21 14:00:00,2016
4/7/2016,16:00,47.69,2319,2016-04-07 14:00:00,2016
12/25/2016,18:00,47.63,8610,2016-12-25 17:00:00,2016
5/28/2016,17:00,47.51,3544,2016-05-28 15:00:00,2016
12/8/2016,20:00,47.49,8204,2016-12-08 19:00:00,2016
5/10/2016,16:00,47.46,3111,2016-05-10 14:00:00,2016
9/1/2016,16:00,47.46,5847,2016-09-01 14:00:00,2016
6/10/2016,17:00,47.37,3856,2016-06-10 15:00:00,2016
7/5/2016,18:00,47.36,4457,2016-07-05 16:00:00,2016
7/28/2016,17:00,47.31,5008,2016-07-28 15:00:00,2016
8/27/2016,17:00,47.27,5728,2016-08-27 15:00:00,2016
8/25/2016,17:00,47.26,5680,2016-08-25 15:00:00,2016
12/13/2016,18:00,47.22,8322,2016-12-13 17:00:00,2016
5/28/2016,16:00,47.2,3543,2016-05-28 14:00:00,2016
7/16/2016,15:00,47.12,4718,2016-07-16 13:00:00,2016
7/26/2016,17:00,47.1,4960,2016-07-26 15:00:00,2016
9/18/2016,18:00,47.1,6257,2016-09-18 16:00:00,2016
7/27/2016,15:00,46.84,4982,2016-07-27 13:00:00,2016
12/19/2016,20:00,46.83,8468,2016-12-19 19:00:00,2016
10/26/2016,16:00,46.71,7167,2016-10-26 14:00:00,2016
7/22/2016,15:00,46.67,4862,2016-07-22 13:00:00,2016
8/12/2016,13:00,46.6,5364,2016-08-12 11:00:00,2016
12/26/2016,18:00,46.59,8634,2016-12-26 17:00:00,2016
3/3/2016,19:00,46.56,1483,2016-03-03 18:00:00,2016
7/24/2016,15:00,46.56,4910,2016-07-24 13:00:00,2016
10/15/2016,16:00,46.51,6903,2016-10-15 14:00:00,2016
10/27/2016,16:00,46.4,7191,2016-10-27 14:00:00,2016
7/22/2016,18:00,46.38,4865,2016-07-22 16:00:00,2016
7/12/2016,16:00,46.35,4623,2016-07-12 14:00:00,2016
7/30/2016,15:00,46.33,5054,2016-07-30 13:00:00,2016
10/16/2016,16:00,46.32,6927,2016-10-16 14:00:00,2016
9/4/2016,16:00,46.31,5919,2016-09-04 14:00:00,2016
5/11/2016,18:00,46.31,3137,2016-05-11 16:00:00,2016
8/28/2016,17:00,46.28,5752,2016-08-28 15:00:00,2016
7/21/2016,18:00,46.28,4841,2016-07-21 16:00:00,2016
10/10/2016,16:00,46.25,6783,2016-10-10 14:00:00,2016
7/24/2016,18:00,46.17,4913,2016-07-24 16:00:00,2016
12/26/2016,19:00,46.14,8635,2016-12-26 18:00:00,2016
7/10/2016,16:00,46.11,4575,2016-07-10 14:00:00,2016
6/25/2016,16:00,46.02,4215,2016-06-25 14:00:00,2016
4/28/2016,17:00,45.99,2824,2016-04-28 15:00:00,2016
9/14/2016,16:00,45.88,6159,2016-09-14 14:00:00,2016
9/2/2016,16:00,45.77,5871,2016-09-02 14:00:00,2016
9/15/2016,14:00,45.73,6181,2016-09-15 12:00:00,2016
8/29/2016,17:00,45.62,5776,2016-08-29 15:00:00,2016
9/13/2016,15:00,45.58,6134,2016-09-13 13:00:00,2016
9/13/2016,17:00,45.55,6136,2016-09-13 15:00:00,2016
9/9/2016,17:00,45.53,6040,2016-09-09 15:00:00,2016
10/17/2016,15:00,45.51,6950,2016-10-17 13:00:00,2016
7/29/2016,14:00,45.51,5029,2016-07-29 12:00:00,2016
4/22/2016,17:00,45.49,2680,2016-04-22 15:00:00,2016
4/30/2016,17:00,45.47,2872,2016-04-30 15:00:00,2016
6/28/2016,17:00,45.46,4288,2016-06-28 15:00:00,2016
12/11/2016,18:00,45.44,8274,2016-12-11 17:00:00,2016
7/14/2016,16:00,45.44,4671,2016-07-14 14:00:00,2016
7/19/2016,16:00,45.42,4791,2016-07-19 14:00:00,2016
10/18/2016,13:00,45.4,6972,2016-10-18 11:00:00,2016
2/9/2016,7:00,45.37,943,2016-02-09 06:00:00,2016
6/13/2016,17:00,45.33,3928,2016-06-13 15:00:00,2016
9/19/2016,19:00,45.3,6282,2016-09-19 17:00:00,2016
9/20/2016,18:00,45.29,6305,2016-09-20 16:00:00,2016
11/7/2016,18:00,45.22,7458,2016-11-07 17:00:00,2016
8/31/2016,18:00,45.15,5825,2016-08-31 16:00:00,2016
12/31/2016,19:00,45.13,8755,2016-12-31 18:00:00,2016
6/18/2016,15:00,45.04,4046,2016-06-18 13:00:00,2016
3/11/2016,19:00,45.04,1675,2016-03-11 18:00:00,2016
12/5/2016,18:00,45.02,8130,2016-12-05 17:00:00,2016
7/29/2016,18:00,45.01,5033,2016-07-29 16:00:00,2016
12/15/2016,7:00,45.0,8359,2016-12-15 06:00:00,2016
7/12/2016,17:00,44.99,4624,2016-07-12 15:00:00,2016
6/25/2016,17:00,44.98,4216,2016-06-25 15:00:00,2016
6/22/2016,17:00,44.97,4144,2016-06-22 15:00:00,2016
6/12/2016,17:00,44.95,3904,2016-06-12 15:00:00,2016
12/3/2016,18:00,44.92,8082,2016-12-03 17:00:00,2016
6/19/2016,17:00,44.91,4072,2016-06-19 15:00:00,2016
6/8/2016,17:00,44.88,3808,2016-06-08 15:00:00,2016
6/26/2016,17:00,44.8,4240,2016-06-26 15:00:00,2016
9/14/2016,14:00,44.79,6157,2016-09-14 12:00:00,2016
8/27/2016,15:00,44.78,5726,2016-08-27 13:00:00,2016
12/22/2016,18:00,44.78,8538,2016-12-22 17:00:00,2016
10/13/2016,17:00,44.73,6856,2016-10-13 15:00:00,2016
7/9/2016,16:00,44.72,4551,2016-07-09 14:00:00,2016
6/7/2016,16:00,44.64,3783,2016-06-07 14:00:00,2016
7/7/2016,16:00,44.63,4503,2016-07-07 14:00:00,2016
7/20/2016,18:00,44.61,4817,2016-07-20 16:00:00,2016
3/1/2016,19:00,44.57,1435,2016-03-01 18:00:00,2016
6/23/2016,15:00,44.56,4166,2016-06-23 13:00:00,2016
8/4/2016,19:00,44.51,5178,2016-08-04 17:00:00,2016
8/30/2016,16:00,44.48,5799,2016-08-30 14:00:00,2016
9/22/2016,14:00,44.36,6349,2016-09-22 12:00:00,2016
7/26/2016,16:00,44.34,4959,2016-07-26 14:00:00,2016
7/5/2016,14:00,44.32,4453,2016-07-05 12:00:00,2016
11/29/2016,18:00,44.25,7986,2016-11-29 17:00:00,2016
12/31/2016,18:00,44.21,8754,2016-12-31 17:00:00,2016
10/14/2016,17:00,44.2,6880,2016-10-14 15:00:00,2016
10/6/2016,18:00,44.18,6689,2016-10-06 16:00:00,2016
9/1/2016,17:00,44.16,5848,2016-09-01 15:00:00,2016
10/27/2016,17:00,44.15,7192,2016-10-27 15:00:00,2016
7/11/2016,17:00,44.14,4600,2016-07-11 15:00:00,2016
10/1/2016,17:00,44.1,6568,2016-10-01 15:00:00,2016
12/1/2016,7:00,44.06,8023,2016-12-01 06:00:00,2016
8/29/2016,16:00,44.03,5775,2016-08-29 14:00:00,2016
8/10/2016,18:00,44.01,5321,2016-08-10 16:00:00,2016
10/11/2016,17:00,43.98,6808,2016-10-11 15:00:00,2016
8/24/2016,17:00,43.9,5656,2016-08-24 15:00:00,2016
9/10/2016,16:00,43.89,6063,2016-09-10 14:00:00,2016
2/25/2016,7:00,43.84,1327,2016-02-25 06:00:00,2016
12/18/2016,22:00,43.81,8446,2016-12-18 21:00:00,2016
9/21/2016,18:00,43.79,6329,2016-09-21 16:00:00,2016
8/25/2016,15:00,43.75,5678,2016-08-25 13:00:00,2016
6/27/2016,15:00,43.66,4262,2016-06-27 13:00:00,2016
10/12/2016,15:00,43.6,6830,2016-10-12 13:00:00,2016
6/20/2016,16:00,43.58,4095,2016-06-20 14:00:00,2016
12/28/2016,18:00,43.55,8682,2016-12-28 17:00:00,2016
9/19/2016,12:00,43.52,6275,2016-09-19 10:00:00,2016
8/30/2016,17:00,43.51,5800,2016-08-30 15:00:00,2016
10/4/2016,16:00,43.51,6639,2016-10-04 14:00:00,2016
7/4/2016,15:00,43.48,4430,2016-07-04 13:00:00,2016
6/27/2016,18:00,43.46,4265,2016-06-27 16:00:00,2016
7/23/2016,18:00,43.45,4889,2016-07-23 16:00:00,2016
6/21/2016,15:00,43.44,4118,2016-06-21 13:00:00,2016
7/15/2016,14:00,43.4,4693,2016-07-15 12:00:00,2016
8/29/2016,15:00,43.38,5774,2016-08-29 13:00:00,2016
8/3/2016,19:00,43.33,5154,2016-08-03 17:00:00,2016
8/2/2016,18:00,43.31,5129,2016-08-02 16:00:00,2016
7/25/2016,17:00,43.31,4936,2016-07-25 15:00:00,2016
7/6/2016,16:00,43.28,4479,2016-07-06 14:00:00,2016
10/12/2016,14:00,43.26,6829,2016-10-12 12:00:00,2016
8/1/2016,15:00,43.24,5102,2016-08-01 13:00:00,2016
4/4/2016,18:00,43.22,2249,2016-04-04 16:00:00,2016
7/18/2016,17:00,43.21,4768,2016-07-18 15:00:00,2016
10/18/2016,19:00,43.2,6978,2016-10-18 17:00:00,2016
12/12/2016,19:00,43.16,8299,2016-12-12 18:00:00,2016
6/30/2016,14:00,43.11,4333,2016-06-30 12:00:00,2016
1/22/2016,7:00,43.1,511,2016-01-22 06:00:00,2016
6/30/2016,15:00,43.07,4334,2016-06-30 13:00:00,2016
9/11/2016,16:00,42.98,6087,2016-09-11 14:00:00,2016
10/5/2016,18:00,42.97,6665,2016-10-05 16:00:00,2016
5/24/2016,17:00,42.95,3448,2016-05-24 15:00:00,2016
12/30/2016,18:00,42.92,8730,2016-12-30 17:00:00,2016
9/21/2016,14:00,42.83,6325,2016-09-21 12:00:00,2016
10/14/2016,16:00,42.81,6879,2016-10-14 14:00:00,2016
9/3/2016,16:00,42.79,5895,2016-09-03 14:00:00,2016
12/1/2016,18:00,42.78,8034,2016-12-01 17:00:00,2016
12/20/2016,7:00,42.77,8479,2016-12-20 06:00:00,2016
