Zone,Price,Date,Year
t5055,90.32775847,2016-07-30 14:00:00,2016
t4551,90.13670664,2016-07-09 14:00:00,2016
t6159,89.33593301,2016-09-14 14:00:00,2016
t6808,89.19248291,2016-10-11 15:00:00,2016
t5990,88.6199222,2016-09-07 13:00:00,2016
t6040,88.28917607,2016-09-09 15:00:00,2016
t7455,88.20629755,2016-11-07 14:00:00,2016
t7747,86.28526237,2016-11-19 18:00:00,2016
t4262,85.7507805,2016-06-27 13:00:00,2016
t1192,83.27519554,2016-02-19 15:00:00,2016
t5702,83.24502135,2016-08-26 13:00:00,2016
t5007,83.0314176,2016-07-28 14:00:00,2016
t7240,82.86555141,2016-10-29 15:00:00,2016
t5871,82.2841819,2016-09-02 14:00:00,2016
t6257,81.76822827,2016-09-18 16:00:00,2016
t2416,81.65986566,2016-04-11 15:00:00,2016
t5656,80.90404756,2016-08-24 15:00:00,2016
t8216,80.88534201,2016-12-09 07:00:00,2016
t1599,80.51919127,2016-03-08 14:00:00,2016
t4957,80.32917866,2016-07-26 12:00:00,2016
t5248,77.72942811,2016-08-07 15:00:00,2016
t6592,77.6515396,2016-10-02 15:00:00,2016
t8155,77.05063825,2016-12-06 18:00:00,2016
t6376,77.00683732,2016-09-23 15:00:00,2016
t6112,76.25743928,2016-09-12 15:00:00,2016
t512,75.21376145,2016-01-22 07:00:00,2016
t1352,75.09430809,2016-02-26 07:00:00,2016
t3353,74.73324936,2016-05-20 16:00:00,2016
t7627,74.59453105,2016-11-14 18:00:00,2016
t4768,74.49717269,2016-07-18 15:00:00,2016
t7963,74.41662508,2016-11-28 18:00:00,2016
t2751,73.73315177,2016-04-25 14:00:00,2016
t6928,73.58251944,2016-10-16 15:00:00,2016
t272,73.51107089,2016-01-12 07:00:00,2016
t3855,70.74164443,2016-06-10 14:00:00,2016
t3184,70.63735535,2016-05-13 15:00:00,2016
t5486,70.20990903,2016-08-17 13:00:00,2016
t1724,70.00320584,2016-03-13 19:00:00,2016
t4624,69.50308916,2016-07-12 15:00:00,2016
t6520,69.38181982,2016-09-29 15:00:00,2016
t3544,69.14607092,2016-05-28 15:00:00,2016
t6135,69.1073654,2016-09-13 14:00:00,2016
t6952,68.90412865,2016-10-17 15:00:00,2016
t6784,68.86267115,2016-10-10 15:00:00,2016
t5632,68.65677033,2016-08-23 15:00:00,2016
t8035,67.82036686,2016-12-01 18:00:00,2016
t5799,67.13450544,2016-08-30 14:00:00,2016
t7507,66.06111837,2016-11-09 18:00:00,2016
t5968,64.50382904,2016-09-06 15:00:00,2016
t5895,64.05986474,2016-09-03 14:00:00,2016
t7168,63.79396548,2016-10-26 15:00:00,2016
t8011,63.39733993,2016-11-30 18:00:00,2016
t6398,63.21478594,2016-09-24 13:00:00,2016
t3952,62.31006872,2016-06-14 15:00:00,2016
t6904,59.97917465,2016-10-15 15:00:00,2016
t3926,59.73593383,2016-06-13 13:00:00,2016
t632,59.39171556,2016-01-27 07:00:00,2016
t5393,59.05149634,2016-08-13 16:00:00,2016
t1412,58.92652032,2016-02-28 19:00:00,2016
t6856,58.88332739,2016-10-13 15:00:00,2016
t1892,58.77513085,2016-03-20 19:00:00,2016
t5727,56.75915147,2016-08-27 14:00:00,2016
t6184,55.68664276,2016-09-15 15:00:00,2016
t1099,55.30931405,2016-02-15 18:00:00,2016
t3999,55.1475216,2016-06-16 14:00:00,2016
t5224,54.1732369,2016-08-06 15:00:00,2016
t4144,54.04001113,2016-06-22 15:00:00,2016
t3761,53.25533227,2016-06-06 16:00:00,2016
t6256,52.656544,2016-09-18 15:00:00,2016
t5175,51.016027,2016-08-04 14:00:00,2016
t8653,50.84600906,2016-12-27 12:00:00,2016
t5127,50.79344,2016-08-02 14:00:00,2016
t6351,49.62448,2016-09-22 14:00:00,2016
t5151,48.55099017,2016-08-03 14:00:00,2016
t6327,48.113722,2016-09-21 14:00:00,2016
t6640,47.98174693,2016-10-04 15:00:00,2016
t4888,47.74984062,2016-07-23 15:00:00,2016
t4479,47.518628,2016-07-06 14:00:00,2016
t8563,46.4653129,2016-12-23 18:00:00,2016
t6231,46.30836481,2016-09-17 14:00:00,2016
t8360,45.7742588,2016-12-15 07:00:00,2016
t4433,45.60918267,2016-07-04 16:00:00,2016
t8457,45.413225,2016-12-19 08:00:00,2016
t5270,45.410524,2016-08-08 13:00:00,2016
t5294,45.2269,2016-08-09 13:00:00,2016
t5223,45.223639,2016-08-06 14:00:00,2016
t5512,44.85390783,2016-08-18 15:00:00,2016
t8458,44.78468099,2016-12-19 09:00:00,2016
t8445,44.77329834,2016-12-18 20:00:00,2016
t8444,44.77242287,2016-12-18 19:00:00,2016
t8443,44.77154742,2016-12-18 18:00:00,2016
t4358,44.69564,2016-07-01 13:00:00,2016
t3639,44.51711934,2016-06-01 14:00:00,2016
t8434,44.37596816,2016-12-18 09:00:00,2016
t8204,44.304621,2016-12-08 19:00:00,2016
t8203,44.304621,2016-12-08 18:00:00,2016
t4792,44.01167311,2016-07-19 15:00:00,2016
t5321,43.93336667,2016-08-10 16:00:00,2016
t5320,43.932508,2016-08-10 15:00:00,2016
t5319,43.932508,2016-08-10 14:00:00,2016
t5342,43.50142,2016-08-11 13:00:00,2016
t4864,43.47427,2016-07-22 15:00:00,2016
t4504,43.32298145,2016-07-07 15:00:00,2016
t8446,43.321394,2016-12-18 21:00:00,2016
t8206,43.254232,2016-12-08 21:00:00,2016
t8202,43.25085176,2016-12-08 17:00:00,2016
t8682,42.76410091,2016-12-28 17:00:00,2016
t8681,42.76326563,2016-12-28 16:00:00,2016
t8680,42.76243037,2016-12-28 15:00:00,2016
t8679,42.76159512,2016-12-28 14:00:00,2016
t5247,42.730813,2016-08-07 14:00:00,2016
t8455,42.67547,2016-12-19 06:00:00,2016
t1793,42.63386607,2016-03-16 16:00:00,2016
t6280,42.615372,2016-09-19 15:00:00,2016
t6303,42.5178,2016-09-20 14:00:00,2016
t6785,42.48617746,2016-10-10 16:00:00,2016
t6999,42.32528526,2016-10-19 14:00:00,2016
t8467,42.25747247,2016-12-19 18:00:00,2016
t5272,42.160133,2016-08-08 15:00:00,2016
t8339,42.143988,2016-12-14 10:00:00,2016
t7027,42.13127961,2016-10-20 18:00:00,2016
t8459,42.12395,2016-12-19 10:00:00,2016
t6278,42.07556,2016-09-19 13:00:00,2016
t6302,42.020132,2016-09-20 13:00:00,2016
t5200,41.957278,2016-08-05 15:00:00,2016
t5344,41.88342,2016-08-11 15:00:00,2016
t2320,41.83558418,2016-04-07 15:00:00,2016
t6281,41.829382,2016-09-19 16:00:00,2016
t8435,41.78964584,2016-12-18 10:00:00,2016
t7382,41.68991521,2016-11-04 13:00:00,2016
t5296,41.689322,2016-08-09 15:00:00,2016
t8659,41.547632,2016-12-27 18:00:00,2016
t8652,41.547632,2016-12-27 11:00:00,2016
t8655,41.547632,2016-12-27 14:00:00,2016
t8654,41.547632,2016-12-27 13:00:00,2016
t8651,41.54438829,2016-12-27 10:00:00,2016
t4311,41.537218,2016-06-29 14:00:00,2016
t8217,41.44928987,2016-12-09 08:00:00,2016
t8215,41.44767191,2016-12-09 06:00:00,2016
t5225,41.42602,2016-08-06 16:00:00,2016
t8468,41.417475,2016-12-19 19:00:00,2016
t7216,41.36396954,2016-10-28 15:00:00,2016
t7359,41.35484892,2016-11-03 14:00:00,2016
t5249,41.18615412,2016-08-07 16:00:00,2016
t5222,41.183743,2016-08-06 13:00:00,2016
t5250,41.183743,2016-08-07 17:00:00,2016
t5198,41.183743,2016-08-05 13:00:00,2016
t5201,41.183743,2016-08-05 16:00:00,2016
t5246,41.183743,2016-08-07 13:00:00,2016
t5226,41.142877,2016-08-06 17:00:00,2016
t5197,41.142877,2016-08-05 12:00:00,2016
t6975,41.118328,2016-10-18 14:00:00,2016
t8362,41.063796,2016-12-15 09:00:00,2016
t8361,41.063796,2016-12-15 08:00:00,2016
t5126,41.02524,2016-08-02 13:00:00,2016
t6974,40.96792,2016-10-18 13:00:00,2016
t7001,40.939449,2016-10-19 16:00:00,2016
t5129,40.78537,2016-08-02 16:00:00,2016
t5177,40.77401939,2016-08-04 16:00:00,2016
t5174,40.771633,2016-08-04 13:00:00,2016
t6998,40.75648274,2016-10-19 13:00:00,2016
t8447,40.756312,2016-12-18 22:00:00,2016
t8442,40.756312,2016-12-18 17:00:00,2016
t6350,40.718,2016-09-22 13:00:00,2016
t5273,40.634263,2016-08-08 16:00:00,2016
t5269,40.634263,2016-08-08 12:00:00,2016
t8218,40.6335,2016-12-09 09:00:00,2016
t5125,40.5455,2016-08-02 12:00:00,2016
t4095,40.50354035,2016-06-20 14:00:00,2016
t6277,40.475768,2016-09-19 12:00:00,2016
t8541,40.456188,2016-12-22 20:00:00,2016
t8540,40.456188,2016-12-22 19:00:00,2016
t6353,40.36391,2016-09-22 16:00:00,2016
t6349,40.27778,2016-09-22 12:00:00,2016
t6326,40.266318,2016-09-21 13:00:00,2016
t6329,40.266318,2016-09-21 16:00:00,2016
t6593,40.21837291,2016-10-02 16:00:00,2016
t8454,40.19428,2016-12-19 05:00:00,2016
t8460,40.19428,2016-12-19 11:00:00,2016
t8461,40.19428,2016-12-19 12:00:00,2016
t6354,40.19165,2016-09-22 17:00:00,2016
t4815,40.18222,2016-07-20 14:00:00,2016
t5297,40.180942,2016-08-09 16:00:00,2016
t5293,40.17780762,2016-08-09 12:00:00,2016
t5153,40.137018,2016-08-03 16:00:00,2016
t5150,40.13466983,2016-08-03 13:00:00,2016
t7819,40.07877354,2016-11-22 18:00:00,2016
t4911,40.077151,2016-07-24 14:00:00,2016
t4167,40.0302,2016-06-23 14:00:00,2016
t8433,39.950945,2016-12-18 08:00:00,2016
t8083,39.803572,2016-12-03 18:00:00,2016
t6977,39.794045,2016-10-18 16:00:00,2016
t4840,39.674952,2016-07-21 15:00:00,2016
t4695,39.65706,2016-07-15 14:00:00,2016
t4720,39.65706,2016-07-16 15:00:00,2016
t4817,39.6357121,2016-07-20 16:00:00,2016
t4814,39.633394,2016-07-20 13:00:00,2016
t5322,39.5465,2016-08-10 17:00:00,2016
t4935,39.535303,2016-07-25 14:00:00,2016
t4933,39.535303,2016-07-25 12:00:00,2016
t6207,39.514528,2016-09-16 14:00:00,2016
t6255,39.514528,2016-09-18 14:00:00,2016
t6496,39.495564,2016-09-28 15:00:00,2016
t4838,39.487544,2016-07-21 13:00:00,2016
t8436,39.45133,2016-12-18 11:00:00,2016
t8469,39.426335,2016-12-19 20:00:00,2016
t6330,39.405474,2016-09-21 17:00:00,2016
t6325,39.405474,2016-09-21 12:00:00,2016
t5154,39.397933,2016-08-03 17:00:00,2016
t6158,39.39093527,2016-09-14 13:00:00,2016
t6160,39.388632,2016-09-14 15:00:00,2016
t6161,39.388632,2016-09-14 16:00:00,2016
t6157,39.38632873,2016-09-14 12:00:00,2016
t7002,39.385471,2016-10-19 17:00:00,2016
t6997,39.385471,2016-10-19 12:00:00,2016
t4865,39.352906,2016-07-22 16:00:00,2016
t5317,39.315511,2016-08-10 12:00:00,2016
t6185,39.26669324,2016-09-15 16:00:00,2016
t6182,39.26439729,2016-09-15 13:00:00,2016
t6181,39.263632,2016-09-15 12:00:00,2016
t8562,39.16248107,2016-12-23 17:00:00,2016
t5345,39.15954,2016-08-11 16:00:00,2016
t8542,39.14721898,2016-12-22 21:00:00,2016
t4336,39.101312,2016-06-30 15:00:00,2016
t4334,39.101312,2016-06-30 13:00:00,2016
t6282,39.000742,2016-09-19 17:00:00,2016
t4841,38.983196,2016-07-21 16:00:00,2016
t7048,38.95915699,2016-10-21 15:00:00,2016
t5341,38.930875,2016-08-11 12:00:00,2016
t8466,38.92375,2016-12-19 17:00:00,2016
t8453,38.92375,2016-12-19 04:00:00,2016
t8363,38.91819008,2016-12-15 10:00:00,2016
t6973,38.914231,2016-10-18 12:00:00,2016
t4842,38.906028,2016-07-21 17:00:00,2016
t8580,38.90428836,2016-12-24 11:00:00,2016
t8579,38.90353028,2016-12-24 10:00:00,2016
t8337,38.89847755,2016-12-14 08:00:00,2016
t8082,38.89805865,2016-12-03 17:00:00,2016
t8336,38.89771958,2016-12-14 07:00:00,2016
t8323,38.88786735,2016-12-13 18:00:00,2016
t6857,38.88116082,2016-10-13 16:00:00,2016
t6855,38.87964559,2016-10-13 14:00:00,2016
t6854,38.878888,2016-10-13 13:00:00,2016
t6853,38.87813042,2016-10-13 12:00:00,2016
t8482,38.87342578,2016-12-20 09:00:00,2016
t8481,38.87266831,2016-12-20 08:00:00,2016
t6134,38.86845314,2016-09-13 13:00:00,2016
t6305,38.866236,2016-09-20 16:00:00,2016
t6137,38.865424,2016-09-13 16:00:00,2016
t6136,38.865424,2016-09-13 15:00:00,2016
t6301,38.86320679,2016-09-20 12:00:00,2016
t6133,38.86239486,2016-09-13 12:00:00,2016
t4889,38.8555,2016-07-23 16:00:00,2016
t4913,38.8555,2016-07-24 16:00:00,2016
t4286,38.83496,2016-06-28 13:00:00,2016
t5221,38.778487,2016-08-06 12:00:00,2016
t8483,38.71324644,2016-12-20 10:00:00,2016
t6355,38.66683,2016-09-22 18:00:00,2016
t4887,38.628661,2016-07-23 14:00:00,2016
t4866,38.628661,2016-07-22 17:00:00,2016
t4862,38.628661,2016-07-22 13:00:00,2016
t4910,38.628661,2016-07-24 13:00:00,2016
t6156,38.60555,2016-09-14 11:00:00,2016
t4890,38.59340638,2016-07-23 17:00:00,2016
t4886,38.590399,2016-07-23 13:00:00,2016
t5366,38.581831,2016-08-12 13:00:00,2016
t6348,38.5807,2016-09-22 11:00:00,2016
t6809,38.513677,2016-10-11 16:00:00,2016
t6951,38.501896,2016-10-17 14:00:00,2016
t6954,38.501896,2016-10-17 17:00:00,2016
t6953,38.501896,2016-10-17 16:00:00,2016
t6374,38.501896,2016-09-23 13:00:00,2016
t6399,38.501896,2016-09-24 14:00:00,2016
t6375,38.501896,2016-09-23 14:00:00,2016
t6400,38.501896,2016-09-24 15:00:00,2016
t6401,38.501896,2016-09-24 16:00:00,2016
t6397,38.501896,2016-09-24 12:00:00,2016
t6402,38.501896,2016-09-24 17:00:00,2016
t6950,38.49889594,2016-10-17 13:00:00,2016
t4263,38.49618,2016-06-27 14:00:00,2016
t8219,38.45344,2016-12-09 10:00:00,2016
t5202,38.441583,2016-08-05 17:00:00,2016
t7003,38.441569,2016-10-19 18:00:00,2016
t6377,38.441552,2016-09-23 16:00:00,2016
t5178,38.418531,2016-08-04 17:00:00,2016
t4914,38.401822,2016-07-24 17:00:00,2016
t4837,38.40168,2016-07-21 12:00:00,2016
t6138,38.385736,2016-09-13 17:00:00,2016
t6833,38.384086,2016-10-12 16:00:00,2016
t6832,38.384086,2016-10-12 15:00:00,2016
t6831,38.384086,2016-10-12 14:00:00,2016
t6829,38.38109536,2016-10-12 12:00:00,2016
t6927,38.348743,2016-10-16 14:00:00,2016
t6903,38.348743,2016-10-15 14:00:00,2016
t6929,38.348743,2016-10-16 16:00:00,2016
t6930,38.348743,2016-10-16 17:00:00,2016
t6905,38.348743,2016-10-15 16:00:00,2016
t6926,38.34575519,2016-10-16 13:00:00,2016
t4769,38.33183326,2016-07-18 16:00:00,2016
t4767,38.33034,2016-07-18 14:00:00,2016
t4766,38.33034,2016-07-18 13:00:00,2016
t4765,38.3288468,2016-07-18 12:00:00,2016
t6324,38.275201,2016-09-21 11:00:00,2016
t5848,38.27103454,2016-09-01 15:00:00,2016
t4264,38.233601,2016-06-27 15:00:00,2016
t8448,38.146348,2016-12-18 23:00:00,2016
t5824,38.145152,2016-08-31 15:00:00,2016
t6162,38.1431,2016-09-14 17:00:00,2016
t5368,38.134129,2016-08-12 15:00:00,2016
t5365,38.134129,2016-08-12 12:00:00,2016
t6233,38.12138243,2016-09-17 16:00:00,2016
t6230,38.11915519,2016-09-17 13:00:00,2016
t6258,38.118784,2016-09-18 17:00:00,2016
t6229,38.11841281,2016-09-17 12:00:00,2016
t6254,38.11581459,2016-09-18 13:00:00,2016
t4337,38.085632,2016-06-30 16:00:00,2016
t6209,38.06148764,2016-09-16 16:00:00,2016
t6206,38.059264,2016-09-16 13:00:00,2016
t4333,38.038528,2016-06-30 12:00:00,2016
t6978,38.034417,2016-10-18 17:00:00,2016
t6979,38.034417,2016-10-18 18:00:00,2016
t5800,38.031676,2016-08-30 15:00:00,2016
t5103,38.02145311,2016-08-01 14:00:00,2016
t5105,38.019232,2016-08-01 16:00:00,2016
t5102,38.01701089,2016-08-01 13:00:00,2016
t6972,38.013609,2016-10-18 11:00:00,2016
t5149,37.99819,2016-08-03 12:00:00,2016
t5801,37.97451443,2016-08-30 16:00:00,2016
t5798,37.972296,2016-08-30 13:00:00,2016
t5274,37.965703,2016-08-08 17:00:00,2016
t6186,37.9628,2016-09-15 17:00:00,2016
t6180,37.9628,2016-09-15 11:00:00,2016
t5173,37.952314,2016-08-04 12:00:00,2016
t6306,37.918868,2016-09-20 17:00:00,2016
t5106,37.900512,2016-08-01 17:00:00,2016
t7047,37.865722,2016-10-21 14:00:00,2016
t7096,37.865722,2016-10-23 15:00:00,2016
t7095,37.865722,2016-10-23 14:00:00,2016
t7049,37.865722,2016-10-21 16:00:00,2016
t6331,37.830379,2016-09-21 18:00:00,2016
t5846,37.748664,2016-09-01 13:00:00,2016
t5268,37.740978,2016-08-08 11:00:00,2016
t5822,37.723816,2016-08-31 13:00:00,2016
