,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind,Time_Index
2/4/2020 21:00,36.751006,7321.551427,979.135886,15571.3766,58.493448,5098.38309,-1.577008,0.007,15571.13312,837
2/4/2020 22:00,37.002593,8360.372613,949.962419,14900.71667,57.536258,5095.851197,-3.94473,0.0035,13959.63212,838
2/4/2020 23:00,36.14961,7322.590647,873.78542,14542.1268,17.986512,5095.625974,-5.06137,0.0035,13205.98375,839
2/4/2020 0:00,35.336965,6301.852864,727.11999,13991.97867,17.504632,5095.664187,-0.969589,0.0035,12541.3194,840
2/5/2020 1:00,35.374287,5722.920004,583.956084,13642.12104,17.522411,5095.911463,-8.441112,0.0035,12073.14734,841
2/5/2020 2:00,34.596581,5577.138744,563.449537,13495.83134,17.404273,5096.100967,-13.089426,0.007,11745.30863,842
2/5/2020 3:00,35.440357,5599.163107,592.785164,13829.37003,17.27777,5095.997578,-8.294499,0.0035,11337.68445,843
2/5/2020 4:00,36.658685,5620.214929,691.551113,14263.88687,16.270378,5096.147766,-0.588439,0.0035,11251.16173,844
2/5/2020 5:00,36.724638,5491.031607,1223.145847,16017.84355,18.838479,5096.588825,-2.055714,0.0035,10383.84088,845
2/5/2020 6:00,35.443978,5818.158517,2169.154678,17936.45669,56.898577,5097.30956,-0.926275,0.0035,9629.328709,846
2/5/2020 7:00,35.821625,7610.306771,2873.458704,19875.6494,56.090035,5097.897559,-1.771648,0.007,9811.118231,847
2/5/2020 8:00,36.282179,8513.756882,3226.874753,20594.27533,55.674024,5097.502153,-1.295464,0.094446,9790.033416,848
2/5/2020 9:00,36.116503,8808.866939,3347.472511,21500.67283,56.986863,5098.774789,-3.255032,28.09046,9231.678824,849
2/5/2020 10:00,36.481498,8887.440127,3344.150311,22053.71199,93.721747,5099.181022,0.670807,109.186327,9149.764947,850
2/5/2020 11:00,34.500347,9048.660463,3267.203379,22314.61924,147.265691,5098.757208,-2.672884,240.32607,8844.624785,851
2/5/2020 12:00,32.994182,8132.796711,3322.053248,23016.31577,164.803264,5100.155531,-1.595106,461.160972,8552.509605,852
2/5/2020 13:00,32.535045,7806.425621,3393.511217,22997.30471,138.01834,5101.058192,-2.944892,626.61872,8480.698672,853
2/5/2020 14:00,30.619268,7715.149013,3491.08673,23111.65638,86.499585,5101.188146,-2.390066,701.411084,7852.935423,854
2/5/2020 15:00,30.805855,7797.10883,3722.41955,23351.54127,79.341927,5100.859891,-0.317572,649.062821,7212.732884,855
2/5/2020 16:00,32.178798,7876.300566,3766.369912,23808.29596,79.709985,5100.777353,1.198025,649.518746,6978.282424,856
2/5/2020 17:00,32.776044,8817.660128,3562.45355,24572.42414,79.871576,5100.501519,-1.896648,552.810012,6527.72898,857
2/5/2020 18:00,34.914129,9146.597692,4341.73754,26004.89805,82.456991,5102.711085,11.948452,166.397926,5763.709482,858
2/5/2020 19:00,37.773374,9320.139211,6558.971805,26959.56925,81.805338,5101.734119,16.84466,7.255882,4604.285814,859
2/5/2020 20:00,37.818901,9363.774375,6843.078217,26837.9301,81.196159,5100.311818,9.254559,0.0035,4677.6918,860
2/5/2020 21:00,33.107594,9372.560946,5926.639191,26273.08502,81.306578,5100.679971,0.136495,0.0035,5928.277838,861
2/5/2020 22:00,32.107007,9487.019205,4922.923759,25753.7517,79.414197,5101.034516,-2.193539,0.007,6009.229196,862
2/5/2020 23:00,35.057181,9399.747267,4256.935235,24929.62428,56.267024,5100.249807,-2.975068,0.0035,5353.264944,863
2/5/2020 0:00,35.326687,8668.973869,3779.687703,23885.75473,56.073227,5101.175042,-1.406934,0.0035,5306.282409,864
2/6/2020 1:00,34.845849,7637.895535,3632.60197,22855.20331,56.154779,5104.323703,-0.408651,0.0035,6260.921537,865
2/6/2020 2:00,33.835544,7472.562622,3757.770122,22765.8335,56.10036,5099.656727,-1.00397,0.0035,5865.503138,866
2/6/2020 3:00,33.85615,7478.144077,3765.099695,23099.54648,56.06138,5098.698633,-0.768522,0.007,5668.500248,867
2/6/2020 4:00,33.878351,7524.96485,3790.273616,23524.12368,56.008646,5097.738041,-1.073314,0.0035,5824.110563,868
2/6/2020 5:00,33.870809,7654.381515,3867.967915,24499.31333,55.973596,5097.897288,-1.112622,0.0035,6267.667233,869
2/6/2020 6:00,33.837747,8352.859714,4746.85944,25810.81126,55.939877,5098.590018,-2.082344,0.0035,6601.73504,870
2/6/2020 7:00,31.179802,8738.42911,6338.793773,27602.2335,55.911212,5100.249817,0.185619,0.0035,6702.771251,871
2/6/2020 8:00,29.44405,8787.768205,6840.059148,28165.10392,53.86434,5099.035826,-1.785079,18.067559,7128.67033,872
2/6/2020 9:00,31.467059,8600.952088,5194.697495,27519.53019,52.713165,5101.601763,-5.46966,676.267644,7072.711241,873
2/6/2020 10:00,29.7848,8385.641152,4188.991633,26406.70437,53.334983,5103.064714,-2.94487,2026.317454,6234.785832,874
2/6/2020 11:00,30.468623,8246.181605,4004.954415,25705.00675,110.609256,5103.036642,-2.299065,2365.873176,4674.015251,875
2/6/2020 12:00,31.605908,7672.476562,3332.288429,24384.32628,118.546242,5103.877946,-1.824364,2394.763772,4768.736291,876
2/6/2020 13:00,34.231865,6306.345566,2991.295536,23189.794,120.139732,5103.080939,-8.245687,2378.371326,5559.611034,877
2/6/2020 14:00,33.188157,5759.765925,2767.486922,20122.42017,119.203943,5102.680061,-9.33715,2371.923119,8032.532882,878
2/6/2020 15:00,36.828606,5330.964957,2624.66931,17113.56757,88.998878,5104.204036,-7.524614,2325.009098,10713.64397,879
2/6/2020 16:00,36.575694,5205.399919,2574.381075,15625.87072,81.115594,5102.033308,-1.533178,2180.459955,11879.06744,880
2/6/2020 17:00,39.759076,5266.350887,2641.759888,15838.81955,80.660553,5105.235254,-2.021162,1928.549881,11766.51827,881
2/6/2020 18:00,40.067073,5624.823297,2843.762251,20065.16259,80.65229,5106.62085,-0.027101,719.923111,9292.315679,882
2/6/2020 19:00,39.780849,8018.858744,3343.413675,23085.19162,80.301404,5106.054421,12.428358,20.267043,6987.393199,883
2/6/2020 20:00,39.416897,8674.533611,3696.437407,23611.49585,80.111139,5104.776313,8.078798,9.38014,6697.199175,884
2/6/2020 21:00,39.683946,8298.423315,4013.630921,23458.57044,80.457278,5104.554705,-0.066604,4.7519,7528.500518,885
2/6/2020 22:00,40.497562,8180.566832,3525.826994,22632.17698,80.134314,5103.565814,3.402467,0.007,8293.382567,886
2/6/2020 23:00,40.710543,7652.171312,1855.972562,21787.99793,58.188067,5103.067158,-5.246083,0.0035,9630.836655,887
2/6/2020 0:00,40.540831,6421.46813,1116.695198,20771.92522,55.575006,5102.266104,-3.032649,0.0035,11134.77483,888
2/7/2020 1:00,40.270116,5407.161344,1058.462943,19899.64012,55.775673,5101.700359,-2.68762,0.0035,11942.30943,889
2/7/2020 2:00,40.538853,4977.409637,1054.952598,18824.60304,55.857751,5102.5637,-3.433795,0.0035,13059.23728,890
2/7/2020 3:00,40.295828,4897.678336,1042.682066,18062.64221,55.881552,5099.95657,-1.526707,0.0035,14046.46838,891
2/7/2020 4:00,40.223091,4802.27056,1023.193042,18513.90882,55.908578,5101.11362,-2.475716,0.007,14260.4328,892
2/7/2020 5:00,38.936164,4926.079792,1276.181553,19400.52955,55.973681,5102.226867,-0.213022,0.0035,14280.36184,893
2/7/2020 6:00,39.715283,5673.26137,1696.166744,21705.73142,56.125031,5104.05384,-1.472658,0.0035,13440.8175,894
2/7/2020 7:00,40.090743,7655.098917,2144.32304,23349.94868,55.980575,5103.884513,-0.661385,0.0035,13064.08971,895
2/7/2020 8:00,40.116675,8177.906256,2505.14001,23869.4844,55.79526,5104.5295,1.083931,23.66049,12328.01908,896
2/7/2020 9:00,39.846582,8261.235063,2269.509171,23212.57612,55.523593,5104.572637,-5.020736,720.498311,9970.678664,897
2/7/2020 10:00,39.965757,8051.728406,2135.976963,22319.0165,55.647304,5105.898673,-2.589255,1915.732206,7214.463503,898
2/7/2020 11:00,37.367069,6794.897402,1869.845881,21097.99149,113.370071,5105.403214,-8.463237,2160.589358,7051.717631,899
2/7/2020 12:00,37.949557,6323.589664,1760.615598,20505.82393,121.588056,5106.191731,-11.007393,2336.904202,5732.549423,900
2/7/2020 13:00,39.521435,6335.657031,1709.405816,20164.19384,119.99672,5105.595756,-8.045836,2232.003238,4277.659527,901
2/7/2020 14:00,40.005856,6783.288726,1513.442028,19952.45255,86.565399,5105.618593,-2.3068,2177.558537,3180.604901,902
2/7/2020 15:00,39.357828,7062.073784,1187.20758,19903.46946,78.843843,5105.480241,0.71524,2139.432424,2471.192211,903
2/7/2020 16:00,40.023619,7036.341296,1031.385027,19887.6811,78.328726,5104.484827,-4.360107,2042.054238,2182.514542,904
2/7/2020 17:00,40.03774,6691.221425,1032.478797,19779.71727,74.509011,5104.946778,-4.660239,1992.098209,2556.138271,905
2/7/2020 18:00,40.377953,7460.949494,1171.564547,19813.64797,72.595429,5104.566299,0.807634,718.608119,3257.515389,906
2/7/2020 19:00,39.363779,7709.259539,1248.870011,19884.53214,73.880954,5103.554012,4.82833,32.413057,5088.146982,907
2/7/2020 20:00,38.787924,7284.274388,887.523211,19600.23451,74.473533,5103.833672,-3.075596,0.0035,6865.806458,908
2/7/2020 21:00,38.888119,6828.584346,840.805659,19463.65601,75.145524,5103.926339,-0.757289,0.0035,7440.914386,909
2/7/2020 22:00,38.189009,5857.873205,846.404704,19514.6038,74.222722,5103.683408,-1.374894,0.0035,7879.935199,910
2/7/2020 23:00,38.267943,4805.911306,819.074264,18749.28687,49.389582,5103.627346,-1.274227,0.0035,8615.696366,911
2/7/2020 0:00,39.076721,4537.266299,611.74364,18262.94137,49.405797,5103.882205,-0.851142,0.007,8316.752653,912
2/8/2020 1:00,38.460182,4316.964178,693.735047,17941.48314,49.305667,5103.700957,-2.218904,0.0035,7814.11844,913
2/8/2020 2:00,37.862995,4386.38558,663.189019,18238.27573,49.319714,5103.458952,-1.809965,0.0035,7052.441458,914
2/8/2020 3:00,37.864894,4461.836657,761.250857,18479.95623,49.29439,5104.018688,-0.601303,0.0035,6452.815449,915
2/8/2020 4:00,37.87161,4487.427707,872.641149,18677.88634,49.289881,5104.407113,-1.910041,0.0035,6328.138316,916
2/8/2020 5:00,37.8922,4767.243289,885.771331,18865.14663,49.272246,5104.060724,-6.11772,0.0035,6513.427098,917
2/8/2020 6:00,37.892935,4972.079364,997.926956,19333.26798,49.331938,5104.727422,-7.045928,0.007,7054.352339,918
2/8/2020 7:00,37.914803,5437.752605,1088.551585,20152.89225,49.342279,5105.10342,-1.91134,0.0035,7500.006846,919
2/8/2020 8:00,37.820197,6124.611961,1347.259662,20224.90737,49.376265,5104.221214,-1.383767,23.808428,8154.913839,920
2/8/2020 9:00,37.79069,6071.195576,1504.713755,20285.39338,49.296314,5103.854751,0.420656,820.206432,8218.284597,921
2/8/2020 10:00,37.074481,5415.759031,1419.247853,19425.52131,49.917514,5103.824616,3.767733,2055.16873,7585.06758,922
2/8/2020 11:00,36.302557,4907.284017,1252.013686,16124.86867,106.966347,5103.998633,1.021036,2221.175967,10726.86934,923
2/8/2020 12:00,37.867826,4758.052595,1112.056994,14424.97471,140.321464,5102.17997,-6.295397,2245.689195,11741.75421,924
2/8/2020 13:00,32.326221,4564.134929,824.57012,13597.81758,133.563142,5102.933281,-2.855451,2098.904626,11843.63384,925
2/8/2020 14:00,31.300752,4409.208334,812.577477,12664.20351,82.322707,5102.626228,0.000633,2073.507773,12025.75334,926
2/8/2020 15:00,31.226185,4305.191597,804.861584,11465.30099,74.516781,5102.939062,2.277325,2141.019408,12582.31639,927
2/8/2020 16:00,31.181571,4230.351364,785.991682,10145.61212,73.817572,5103.083875,1.455489,2124.745096,13652.73101,928
2/8/2020 17:00,31.744657,4257.079162,780.971606,9645.928845,74.027567,5103.986275,-2.607525,1943.040086,14243.97966,929
2/8/2020 18:00,37.67443,4340.962629,789.491831,10755.20893,73.839183,5103.307867,0.385512,913.791833,14258.98341,930
2/8/2020 19:00,38.201005,4637.473617,603.979984,11608.79957,74.503858,5102.862276,0.226045,36.647189,15627.59648,931
2/8/2020 20:00,38.136369,4408.157203,488.447306,9717.955105,73.933021,5103.46866,0.406731,0.0035,18478.57444,932
2/8/2020 21:00,38.136127,4225.103447,496.48204,8890.535358,73.697798,5103.120287,-0.641123,0.0035,19073.1381,933
2/8/2020 22:00,38.138376,4235.258477,503.111197,8118.770347,74.297025,5102.431774,-1.420247,0.0035,18951.12478,934
2/8/2020 23:00,38.171727,4354.635973,483.914695,7158.842341,49.640643,5101.978566,-3.111992,0.0035,18288.09684,935
2/8/2020 0:00,38.214627,4042.55357,487.049988,6327.832051,49.001005,5102.571615,3.096721,0.007,17915.68631,936
2/9/2020 1:00,38.203033,3870.76515,447.338451,5676.283459,46.514596,5101.927439,0.78353,0.0035,17384.22225,937
2/9/2020 2:00,38.210052,3634.129977,442.140307,5216.479872,46.341143,5101.819181,-1.238129,0.0035,16809.80004,938
2/9/2020 3:00,38.209783,3453.656955,442.531497,5151.003262,46.359434,5099.659246,-4.287183,0.0035,16756.37567,939
2/9/2020 4:00,38.205692,3403.624999,441.17789,5097.792493,46.305816,5098.967023,-1.722138,0.0035,16668.49599,940
2/9/2020 5:00,36.486077,3365.322536,443.714885,5104.382208,46.272934,5100.877167,-2.636477,0.0035,16851.34258,941
2/9/2020 6:00,35.993576,3460.931292,481.7658,5403.315274,46.874356,5101.882449,-2.284969,0.007,16775.59695,942
2/9/2020 7:00,38.172009,3501.464714,480.62667,5879.499386,49.093082,5102.183808,0.360226,0.0035,17079.83025,943
2/9/2020 8:00,38.180957,3842.080003,598.535435,6601.548983,48.895513,5102.037965,7.881778,9.384407,16879.10809,944
2/9/2020 9:00,38.179027,3811.30986,642.484397,7160.435451,48.735187,5101.380845,-11.263526,408.870749,17381.41462,945
2/9/2020 10:00,37.698369,3815.293786,596.816822,7908.425211,48.778066,5102.034656,-1.478611,1347.111113,17062.71788,946
2/9/2020 11:00,36.885985,3946.32782,624.445181,8594.268309,117.286363,5102.749195,1.339569,1780.37467,16621.87552,947
2/9/2020 12:00,31.948487,4085.820994,708.82102,10039.35883,114.719014,5102.582125,2.403906,1934.28472,15228.66037,948
2/9/2020 13:00,31.289315,4195.465658,762.438836,11582.29366,83.714647,5101.846909,-0.434564,1987.940956,13570.16745,949
2/9/2020 14:00,31.250774,4385.486925,759.77526,12520.05242,76.176197,5103.026613,-1.781795,1956.213548,12486.30259,950
2/9/2020 15:00,31.158679,4511.678824,761.672421,13120.03251,75.937041,5102.798327,-0.7465,1997.97051,11608.26833,951
2/9/2020 16:00,31.206706,4772.681734,763.779363,14022.78585,75.867847,5103.188194,1.640989,1841.738264,10592.32258,952
2/9/2020 17:00,31.069991,5156.411317,740.885484,14410.54644,75.679489,5103.260358,9.039881,1309.118321,10299.02571,953
2/9/2020 18:00,31.74501,5934.802561,818.082214,14849.79082,76.066521,5103.535737,10.704443,457.553162,10531.16159,954
2/9/2020 19:00,31.884886,6768.833132,1046.971565,15055.28033,75.803726,5101.561116,8.11298,16.932365,11438.80035,955
2/9/2020 20:00,32.748665,5756.588487,794.008587,14792.54324,75.416748,5101.377846,-1.853973,0.007,13767.70287,956
2/9/2020 21:00,33.733613,4694.659531,526.303709,13620.89257,75.609109,5102.127447,-5.353724,0.0035,15854.3668,957
2/9/2020 22:00,33.755069,4615.881394,474.106226,11873.03891,75.539397,5101.492413,-1.705088,0.0035,16556.11839,958
2/9/2020 23:00,33.101601,4535.43411,473.362488,9932.47396,52.16597,5101.383071,-1.749032,0.0035,16513.22725,959
2/9/2020 0:00,32.737463,4273.941593,429.726282,8333.716549,51.119258,5101.380741,1.051372,0.0035,16198.68611,960
2/10/2020 1:00,32.799163,4205.581864,421.767868,7545.033971,51.268539,5101.037477,0.694913,0.0035,15380.15582,961
2/10/2020 2:00,33.06997,4236.820579,413.60707,7810.561748,51.207174,5100.713181,-1.567439,0.007,14067.64956,962
2/10/2020 3:00,33.606906,4351.721663,415.059991,9044.218441,51.265389,5101.415296,-1.458908,0.0035,12242.7252,963
2/10/2020 4:00,33.898933,4616.686332,415.96565,9594.981546,51.261997,5101.476406,0.166846,0.0035,11400.05637,964
2/10/2020 5:00,34.083065,4653.701803,417.270735,11293.7703,50.974201,5099.233573,-4.948601,0.0035,10616.1419,965
2/10/2020 6:00,47.350801,4345.238928,412.536674,13673.76099,51.167073,5100.563508,-3.21831,0.0035,10867.53664,966
2/10/2020 7:00,67.513144,4559.074952,426.483602,17625.24151,51.131997,5100.444257,0.434375,0.0035,10672.16121,967
2/10/2020 8:00,81.631254,5034.374437,859.864738,18928.25251,50.941984,5099.837857,-2.748175,3.195079,10453.6153,968
2/10/2020 9:00,81.619379,5483.408775,1095.145271,18874.27815,51.508383,5100.508433,2.149807,65.903697,10114.87631,969
2/10/2020 10:00,82.223779,6500.844193,1729.37645,19545.85016,49.777265,5079.013991,6.298634,171.712463,8525.013467,970
2/10/2020 11:00,99.635357,7178.575022,2163.208061,20016.67848,106.955375,5094.267094,1.050367,325.197134,7144.193014,971
2/10/2020 12:00,99.944373,7286.766701,1996.142765,20324.02987,115.028149,5098.154805,-15.376316,1166.410889,6304.083371,972
2/10/2020 13:00,99.904059,7364.411068,2026.718172,20880.30424,114.366792,5099.153553,-2.608298,1101.39563,6105.000348,973
2/10/2020 14:00,99.628279,7310.821539,2083.807133,21226.17472,82.359146,5099.351428,-8.631297,1147.631677,6010.539782,974
2/10/2020 15:00,99.598265,7345.239562,1989.631445,21709.50268,74.264475,5099.109585,-9.880743,1227.289236,5536.296274,975
2/10/2020 16:00,100.959752,7337.341909,2188.366364,22312.97613,76.104829,5099.322382,-9.061633,1435.252694,4736.172081,976
2/10/2020 17:00,99.047956,6771.402002,3445.098793,23160.78816,77.528193,5100.083031,10.907977,1126.649364,4191.460401,977
2/10/2020 18:00,100.878145,6783.617937,4578.093304,23326.00514,76.533268,5099.655764,27.343927,346.275974,4163.709493,978
2/10/2020 19:00,99.967944,6859.175984,5599.075577,23555.74437,76.98892,5099.26198,64.396382,15.748908,4428.68143,979
2/10/2020 20:00,99.767182,6835.932001,4823.659577,23580.6467,75.513598,5099.298142,9.696957,0.0035,5389.53101,980
2/10/2020 21:00,99.886861,6675.73984,3447.85711,23142.48942,75.087887,5099.265211,-2.697313,0.0035,6634.957174,981
2/10/2020 22:00,101.055494,6494.365576,1793.88535,21986.17777,74.67973,5097.784977,-3.240679,0.007,8039.709859,982
2/10/2020 23:00,105.964651,4816.102156,978.924486,20811.95247,51.557291,5098.364229,-3.887074,0.0035,9246.468019,983
2/10/2020 0:00,108.293674,4404.0135,610.10946,18871.74804,51.080883,5098.519232,-0.031687,0.0035,9665.457043,984
2/11/2020 1:00,108.270569,4329.116614,582.293868,17278.10054,51.06458,5099.323408,1.063363,0.0035,9822.077054,985
2/11/2020 2:00,108.386765,4326.204711,581.800783,16493.51656,51.07264,5099.940796,-2.42114,0.0035,9761.773777,986
2/11/2020 3:00,107.905773,4383.212793,581.6544,16408.77324,50.963927,5099.373594,-1.156154,0.0035,9460.609188,987
2/11/2020 4:00,107.84322,4449.575727,580.410376,16922.33444,50.865017,5099.261268,-0.879538,0.0035,8956.121561,988
2/11/2020 5:00,106.366247,4469.400706,593.927911,17293.14892,50.975424,5099.461252,-2.265686,0.007,9562.768944,989
2/11/2020 6:00,106.612102,4801.891909,909.27041,18042.24768,51.117532,5099.940542,-8.988289,0.0035,10669.61538,990
2/11/2020 7:00,107.635466,6031.460148,1487.808439,19700.96951,51.026303,5099.522574,-0.452666,0.0035,11143.8366,991
2/11/2020 8:00,108.495717,6320.100506,1842.689153,20474.0662,51.065076,5099.461705,-3.008371,0.37659,11769.91647,992
2/11/2020 9:00,106.975279,6509.602571,1869.481921,20272.36329,51.049912,5099.284517,-7.10541,25.537075,11836.13851,993
2/11/2020 10:00,102.901512,6456.238071,1998.986939,20160.94591,51.576001,5099.362084,2.12346,77.852266,11987.50691,994
2/11/2020 11:00,102.207689,6952.869159,1985.651864,20471.74603,135.284581,5099.097577,-8.465963,168.192043,11518.89841,995
2/11/2020 12:00,103.454285,6603.659042,1784.961813,20597.16923,162.074588,5099.82626,-9.339691,295.486725,11531.10653,996
2/11/2020 13:00,103.43833,6640.872726,1831.686748,20995.55368,103.506278,5099.382466,-10.729754,382.543932,10987.14488,997
2/11/2020 14:00,103.973976,7041.603581,2052.16023,21554.92229,76.729518,5099.781004,-5.964409,377.661857,9723.702327,998
2/11/2020 15:00,104.439227,7224.804217,2469.300379,21886.41604,76.288712,5098.592698,5.379664,318.679235,8580.652246,999
2/11/2020 16:00,104.820059,7213.363414,2693.215675,22382.50987,74.095236,5099.226814,-1.69522,194.117791,7908.141764,1000
2/11/2020 17:00,105.188022,7228.150626,2866.589952,23537.21212,74.113678,5099.937295,-10.029105,100.870405,7237.771622,1001
2/11/2020 18:00,106.857391,7182.558438,3147.654562,24749.6043,74.006427,5100.368683,13.72811,34.351784,6514.960997,1002
2/11/2020 19:00,107.59082,7123.299755,3971.476188,25730.16159,73.919929,5100.512394,16.721337,2.647368,5955.760053,1003
2/11/2020 20:00,108.700252,7078.940937,4025.235522,25734.51836,74.127805,5100.520763,0.877819,0.0035,5588.143378,1004
2/11/2020 21:00,107.627512,7194.735754,3914.016861,25489.82486,74.523006,5101.497874,0.32182,1.602444,4943.641855,1005
2/11/2020 22:00,106.343737,7073.049941,3814.416678,25118.1484,75.465455,5100.615373,-0.785025,0.808782,3681.142377,1006
2/11/2020 23:00,106.534334,7209.771863,3042.210514,24451.30368,51.50195,5101.788387,-1.761591,0.0035,2654.037664,1007
2/11/2020 0:00,106.44074,7165.969674,2241.924249,23755.03886,51.751312,5101.586926,-2.599284,0.0035,1986.084692,1008
2/12/2020 1:00,106.58284,5937.979554,1774.559521,23299.75894,76.262455,5101.357661,-0.075207,0.007,2360.089696,1009
2/12/2020 2:00,106.378719,5188.492482,1516.696537,23120.60585,51.723462,5100.798915,-3.925982,0.0035,2813.0961,1010
2/12/2020 3:00,106.499687,4934.796738,1507.436948,23038.4429,51.475127,5100.693489,-1.814381,0.0035,2797.258788,1011
2/12/2020 4:00,106.607171,4769.70155,1664.146303,22678.84821,51.544559,5101.13532,-2.557232,0.0035,3223.714652,1012
2/12/2020 5:00,106.494043,5033.301957,1895.261718,23370.43018,51.573512,5101.21441,-5.086427,0.0035,3084.6641,1013
2/12/2020 6:00,106.042264,6255.248834,2243.057936,24299.24683,52.207193,5100.550152,-6.809875,0.005295,2995.535435,1014
2/12/2020 7:00,105.509368,7056.613482,3899.689649,25517.01957,115.155058,5100.295828,6.122467,0.004981,2440.410489,1015
2/12/2020 8:00,105.315477,7170.372083,4841.04591,25926.17184,122.181061,5101.079391,-3.484554,6.045825,2302.031201,1016
2/12/2020 9:00,107.07276,7236.68486,4753.347264,25764.16332,122.219467,5100.985903,22.299998,368.046176,2170.928416,1017
2/12/2020 10:00,107.196328,7116.242173,3665.187015,25419.95616,121.56058,5099.350449,-4.893887,993.146578,3162.415504,1018
2/12/2020 11:00,107.996067,6611.885256,3109.997525,23958.57815,119.84148,5104.020037,-3.087398,1793.021154,4979.024518,1019
2/12/2020 12:00,107.440873,5773.05393,2854.440201,22147.58257,135.760281,5106.825422,-6.394906,2114.107302,7154.482148,1020
2/12/2020 13:00,108.498744,4731.024558,2612.747494,20289.03143,115.1162,5103.575481,-12.864127,2045.226508,9489.896702,1021
2/12/2020 14:00,108.773789,4608.244685,2311.123774,17295.20623,83.247846,5100.38427,-11.008273,1914.404181,12202.48574,1022
2/12/2020 15:00,111.6186,4428.253373,2091.767714,16570.92936,75.769598,5099.879046,-12.233342,1753.342626,12755.0046,1023
2/12/2020 16:00,126.856662,4199.930128,2030.351904,16517.24581,75.709158,5100.361862,1.840106,1374.702132,13057.03407,1024
2/12/2020 17:00,138.452069,4301.530968,1936.138192,16755.78013,75.867257,5101.936772,3.51044,907.508208,13317.08586,1025
2/12/2020 18:00,138.183303,4543.466705,2048.546398,18058.13775,54.953805,5103.634112,3.553677,517.547537,12722.49765,1026
2/12/2020 19:00,138.434628,5332.425671,2512.412888,21055.71564,51.0933,5102.565154,7.316841,56.582192,10400.61028,1027
2/12/2020 20:00,137.913771,5761.935911,2411.49089,21834.33614,51.143571,5101.941371,0.330786,8.166385,10122.77045,1028
2/12/2020 21:00,125.776285,5663.248187,2259.957265,21856.04319,51.215643,5101.833176,0.077837,5.369832,10226.67698,1029
2/12/2020 22:00,106.875767,5111.639532,2162.372212,21199.85609,50.886663,5100.726945,5.627607,0.0035,10366.3189,1030
2/12/2020 23:00,107.904538,4703.91556,1504.892212,19978.94852,50.811887,5100.647795,4.137802,0.0035,10461.31557,1031
2/12/2020 0:00,108.052794,4384.777228,937.296746,18811.56099,50.968789,5102.476354,-4.902941,0.0035,10513.25585,1032
2/13/2020 1:00,108.422681,4143.624039,903.271236,17588.13767,75.280455,5107.461716,-5.056183,0.0035,10745.79162,1033
2/13/2020 2:00,109.432142,4347.020601,897.362129,16956.87983,51.009066,5106.02731,-6.186247,0.007,10826.94025,1034
2/13/2020 3:00,108.462336,4409.862119,892.60621,17343.8917,50.81149,5101.142045,-3.289248,0.0035,10375.40673,1035
2/13/2020 4:00,108.334679,4400.295507,919.501126,17586.77913,50.8425,5101.13648,-0.551967,0.0035,10623.54863,1036
2/13/2020 5:00,108.375739,4413.397135,1498.509648,18024.79585,50.813949,5099.400421,-1.848062,0.0035,11039.02244,1037
2/13/2020 6:00,108.471029,4529.293225,2751.308838,19466.94527,51.019902,5099.674488,-1.523889,0.0035,11367.3863,1038
2/13/2020 7:00,111.37279,4957.416584,3181.960799,23113.33623,75.765596,5098.962659,-0.873288,0.0035,11176.27457,1039
2/13/2020 8:00,136.603857,6066.117459,3353.87626,24324.53337,75.71166,5100.566361,0.778931,39.847912,10036.12471,1040
2/13/2020 9:00,138.126491,6315.754341,3470.239844,23687.56611,75.522139,5100.631299,-2.241319,1026.546189,8290.82275,1041
2/13/2020 10:00,135.123253,6330.920639,3550.01708,23246.97059,75.927307,5101.6211,-9.334307,2153.520277,6854.158245,1042
2/13/2020 11:00,135.006135,7382.411046,3490.210059,23833.26562,109.095297,5101.801785,-9.047389,2286.424837,4571.65344,1043
2/13/2020 12:00,135.983055,7755.057782,3574.752882,23966.97114,116.235392,5101.242011,-6.800155,2313.426102,2825.653778,1044
2/13/2020 13:00,136.520731,7562.867562,3458.05832,23636.45913,82.381136,5101.72841,-1.148777,2330.8093,2200.738416,1045
2/13/2020 14:00,138.892382,6989.127791,3364.74357,23319.98548,75.188528,5096.483902,1.616707,2318.853795,2049.670948,1046
2/13/2020 15:00,141.599985,5884.195444,3369.681891,22855.12101,75.848338,5098.903377,-2.315603,2467.315162,2284.934014,1047
2/13/2020 16:00,141.015162,5145.323443,3342.639915,22087.13045,75.669207,5099.538503,1.099045,2515.820991,2792.155866,1048
2/13/2020 17:00,141.766444,5045.845703,3418.656649,21933.1405,72.578486,5100.845068,-1.104929,2330.946713,3123.634883,1049
2/13/2020 18:00,140.721334,5379.948604,3498.112833,22912.68996,47.459156,5101.758899,3.375086,1132.823448,3862.455725,1050
2/13/2020 19:00,140.472697,6510.91313,3529.566953,23991.02894,47.435238,5100.841071,9.264864,72.973234,5640.666208,1051
2/13/2020 20:00,140.411847,6085.480507,3246.541792,24175.11735,47.390066,5100.068599,-0.875035,1.521345,8269.524816,1052
2/13/2020 21:00,139.969983,5679.099146,3365.93473,23637.95621,47.288315,5100.196203,-2.967472,0.0035,9819.69107,1053
2/13/2020 22:00,139.977271,5837.208936,3192.009062,22816.38999,47.30668,5100.671628,-1.300086,0.0035,10282.71886,1054
