BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,3.472135456578638e8,563028.209643885,-665450.7814710627,0.0,0.0,0.0,0.0,0.0,0.0,-3.474964293176598e8
t1,39612.131429999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39624.86103
t2,39000.86200000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39013.5448
t3,38553.90593,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38566.54193
t4,38475.70251,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38488.33851
t5,38800.246360000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38812.83556
t6,39648.29233367008,0.0,-0.37876367007060174,0.0,0.0,0.0,0.0,0.0,0.0,-39660.45597
t7,40485.50145,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40498.04385
t8,41020.51403,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41033.00963
t9,41628.202300000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41640.6511
t10,42956.77608000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42969.22488
t11,44053.922269999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44066.32427
t12,44391.83614018037,257.7204598196254,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44661.9118
t13,44329.736770298376,294.2216097016294,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44636.31358
t14,44109.412359999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44121.72076
t15,43516.82404,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43529.08564
t16,43148.61858,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43160.88018
t17,43813.59355304314,0.0,-363.6927030431366,0.0,0.0,0.0,0.0,0.0,0.0,-43462.11565
t18,44419.32816068473,569.010519315262,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45000.50668
t19,45039.57265999999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45777.74066
t20,44402.120559999996,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45140.24176
t21,43939.80992460938,405.9020553906207,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44357.78638
t22,43051.41301000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43063.48741
t23,41159.37957999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41171.40718
t24,39132.795130000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39144.77593
t25,37489.74771999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37501.72852
t26,36407.08156,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36419.01556
t27,36114.185457522726,0.0,-191.92637752272688,0.0,0.0,0.0,0.0,0.0,0.0,-35934.14628
t28,36449.107902987365,0.0,-506.2813429873718,0.0,0.0,0.0,0.0,0.0,0.0,-35954.71376
t29,36573.973900000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36585.8143
t30,38180.18511000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38191.97871
t31,40260.45244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40272.24604
t32,41689.92638,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41701.67318
t33,42390.79114000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42402.49114
t34,43352.91566000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43364.61566
t35,43872.33615809838,134.08369190162875,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44018.07305
t36,43922.681937234374,93.21825276562915,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44027.50659
t37,43658.55495000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43670.16135
t38,43228.805390000016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43240.36499
t39,42757.763620000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42769.27642
t40,42491.52314999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42503.03595
t41,42624.55268,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42636.01868
t42,43931.24256,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43942.66176
t43,44010.95434040737,363.51505959262386,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44385.8886
t44,43641.51617,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43652.88857
t45,42710.42216,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42721.74776
t46,41370.22134,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41381.54694
t47,39581.973840000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39593.25264
t48,37600.025989999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37611.25799
t49,35840.356810000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35851.58881
t50,34906.36335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34917.54855
t51,34281.73949,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34292.87789
t52,33982.60239000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33993.74079
t53,34265.21066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34276.30226
t54,35147.54452,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35158.58932
t55,36442.19897000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36453.24377
t56,37703.78618,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37714.78418
t57,38712.05386000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38723.00506
t58,39724.66815,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39735.61935
t59,39578.34326000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39589.24766
t60,38742.912480000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38753.77008
t61,37509.07015000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37519.92775
t62,35771.505099999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35782.3159
