Zone,Price,Date,Year
t571,54.83758611,2012-01-24 18:00:00,2012
t5033,54.10565298,2012-07-29 16:00:00,2012
t8252,53.94237751,2012-12-10 19:00:00,2012
t3593,52.84486116,2012-05-30 16:00:00,2012
t4743,52.79027074,2012-07-17 14:00:00,2012
t4287,52.46774979,2012-06-28 14:00:00,2012
t8419,52.39023484,2012-12-17 18:00:00,2012
t3352,51.91319145,2012-05-20 15:00:00,2012
t6233,50.59667256,2012-09-17 16:00:00,2012
t2920,50.50975266,2012-05-02 15:00:00,2012
t7915,50.4678859,2012-11-26 18:00:00,2012
t211,49.97715714,2012-01-09 18:00:00,2012
t6881,49.96593153,2012-10-14 16:00:00,2012
t5440,49.727943,2012-08-15 15:00:00,2012
t7142,49.72690544,2012-10-25 13:00:00,2012
t8371,49.00848847,2012-12-15 18:00:00,2012
t491,48.76066748,2012-01-21 10:00:00,2012
t8493,48.60309223,2012-12-20 20:00:00,2012
t5151,48.31753219,2012-08-03 14:00:00,2012
t5129,47.93470406,2012-08-02 16:00:00,2012
t5415,47.81184037,2012-08-14 14:00:00,2012
t3377,47.36428458,2012-05-21 16:00:00,2012
t45,47.11903451,2012-01-02 20:00:00,2012
t8287,46.721412,2012-12-12 06:00:00,2012
t8312,46.6503424,2012-12-13 07:00:00,2012
t403,46.24451252,2012-01-17 18:00:00,2012
t5223,45.98907936,2012-08-06 14:00:00,2012
t7435,45.3598559,2012-11-06 18:00:00,2012
t8288,45.2132524,2012-12-12 07:00:00,2012
t5081,45.19174,2012-07-31 16:00:00,2012
t1960,45.17036257,2012-03-23 15:00:00,2012
t5103,45.126262,2012-08-01 14:00:00,2012
t5105,45.126262,2012-08-01 16:00:00,2012
t5127,45.030103,2012-08-02 14:00:00,2012
t5246,45.027066,2012-08-07 13:00:00,2012
t4239,44.957539,2012-06-26 14:00:00,2012
t3569,44.860604,2012-05-29 16:00:00,2012
t5079,44.61844,2012-07-31 14:00:00,2012
t5055,44.39207508,2012-07-30 14:00:00,2012
t3208,44.18356362,2012-05-14 15:00:00,2012
t5657,44.08048362,2012-08-24 16:00:00,2012
t2415,43.92117391,2012-04-11 14:00:00,2012
t5057,43.78924,2012-07-30 16:00:00,2012
t7288,43.77497098,2012-10-31 15:00:00,2012
t5463,43.696418,2012-08-16 14:00:00,2012
t3857,43.65186628,2012-06-10 16:00:00,2012
t5441,43.62905888,2012-08-15 16:00:00,2012
t5897,43.50529,2012-09-03 16:00:00,2012
t1064,43.48425779,2012-02-14 07:00:00,2012
t8251,43.363172,2012-12-10 18:00:00,2012
t5058,43.18978,2012-07-30 17:00:00,2012
t5054,43.18640492,2012-07-30 13:00:00,2012
t5464,43.12085263,2012-08-16 15:00:00,2012
t5391,43.044764,2012-08-13 14:00:00,2012
t4263,42.99346,2012-06-27 14:00:00,2012
t8277,42.89564772,2012-12-11 20:00:00,2012
t8276,42.89480981,2012-12-11 19:00:00,2012
t8275,42.89397191,2012-12-11 18:00:00,2012
t5993,42.496924,2012-09-07 16:00:00,2012
t7095,42.20113,2012-10-23 14:00:00,2012
t3567,42.185724,2012-05-29 14:00:00,2012
t5130,42.12550194,2012-08-02 17:00:00,2012
t5126,42.122212,2012-08-02 13:00:00,2012
t5295,41.965,2012-08-09 14:00:00,2012
t5106,41.85929065,2012-08-01 17:00:00,2012
t5102,41.856022,2012-08-01 13:00:00,2012
t8278,41.80387684,2012-12-11 21:00:00,2012
t5082,41.76465107,2012-07-31 17:00:00,2012
t5078,41.76139,2012-07-31 13:00:00,2012
t8635,41.7527595,2012-12-26 18:00:00,2012
t5320,41.607228,2012-08-10 15:00:00,2012
t5368,41.607228,2012-08-12 15:00:00,2012
t1643,41.57145174,2012-03-10 10:00:00,2012
t4119,41.55103,2012-06-21 14:00:00,2012
t7073,41.53042361,2012-10-22 16:00:00,2012
t7071,41.529613,2012-10-22 14:00:00,2012
t7075,41.529613,2012-10-22 18:00:00,2012
t7072,41.529613,2012-10-22 15:00:00,2012
t7070,41.52799183,2012-10-22 13:00:00,2012
t7069,41.52718127,2012-10-22 12:00:00,2012
t8108,41.423584,2012-12-04 19:00:00,2012
t8579,41.352898,2012-12-24 10:00:00,2012
t8578,41.352898,2012-12-24 09:00:00,2012
t5967,41.327188,2012-09-06 14:00:00,2012
t4502,41.274,2012-07-07 13:00:00,2012
t7940,41.26855,2012-11-27 19:00:00,2012
t3735,41.22218,2012-06-05 14:00:00,2012
t6065,41.22054595,2012-09-10 16:00:00,2012
t4241,41.100188,2012-06-26 16:00:00,2012
t4023,41.08208632,2012-06-17 14:00:00,2012
t4960,41.070286,2012-07-26 15:00:00,2012
t3424,41.02369,2012-05-23 15:00:00,2012
t8155,41.02303,2012-12-06 18:00:00,2012
t5248,40.964478,2012-08-07 15:00:00,2012
t5107,40.916784,2012-08-01 18:00:00,2012
t5101,40.916784,2012-08-01 12:00:00,2012
t5991,40.907128,2012-09-07 14:00:00,2012
t4937,40.90698,2012-07-25 16:00:00,2012
t4238,40.874281,2012-06-26 13:00:00,2012
t5561,40.863328,2012-08-20 16:00:00,2012
t5559,40.863328,2012-08-20 14:00:00,2012
t5969,40.80412,2012-09-06 16:00:00,2012
t5369,40.799802,2012-08-12 16:00:00,2012
t6113,40.767108,2012-09-12 16:00:00,2012
t668,40.72918226,2012-01-28 19:00:00,2012
t8263,40.728505,2012-12-11 06:00:00,2012
t6663,40.69443327,2012-10-05 14:00:00,2012
t4958,40.631032,2012-07-26 13:00:00,2012
t5152,40.57207997,2012-08-03 15:00:00,2012
t4935,40.53292,2012-07-25 14:00:00,2012
t3570,40.52397334,2012-05-29 17:00:00,2012
t7119,40.504666,2012-10-24 14:00:00,2012
t8084,40.48145563,2012-12-03 19:00:00,2012
t8082,40.47987639,2012-12-03 17:00:00,2012
t8081,40.47908679,2012-12-03 16:00:00,2012
t8080,40.47829721,2012-12-03 15:00:00,2012
t8079,40.47750764,2012-12-03 14:00:00,2012
t8505,40.469323,2012-12-21 08:00:00,2012
t8503,40.469323,2012-12-21 06:00:00,2012
t8494,40.46064062,2012-12-20 21:00:00,2012
t8492,40.45906221,2012-12-20 19:00:00,2012
t8491,40.45827303,2012-12-20 18:00:00,2012
t5077,40.4261,2012-07-31 12:00:00,2012
t6447,40.41716,2012-09-26 14:00:00,2012
t6089,40.394472,2012-09-11 16:00:00,2012
t8659,40.36959269,2012-12-27 18:00:00,2012
t8658,40.363294,2012-12-27 17:00:00,2012
t8652,40.363294,2012-12-27 11:00:00,2012
t8651,40.363294,2012-12-27 10:00:00,2012
t8649,40.363294,2012-12-27 08:00:00,2012
t8650,40.363294,2012-12-27 09:00:00,2012
t5943,40.36105,2012-09-05 14:00:00,2012
t8648,40.36093225,2012-12-27 07:00:00,2012
t8660,40.35699531,2012-12-27 19:00:00,2012
t8626,40.34361708,2012-12-26 09:00:00,2012
t8506,40.34357,2012-12-21 09:00:00,2012
t8311,40.327951,2012-12-13 06:00:00,2012
t8395,40.28556543,2012-12-16 18:00:00,2012
t8253,40.269046,2012-12-10 20:00:00,2012
t8254,40.269046,2012-12-10 21:00:00,2012
t5153,40.21096861,2012-08-03 16:00:00,2012
t5150,40.208616,2012-08-03 13:00:00,2012
t4961,40.191778,2012-07-26 16:00:00,2012
t5008,40.16008,2012-07-28 15:00:00,2012
t5990,40.153468,2012-09-07 13:00:00,2012
t5009,40.09738,2012-07-28 16:00:00,2012
t4985,40.09738,2012-07-27 16:00:00,2012
t4984,40.09738,2012-07-27 15:00:00,2012
t4983,40.09738,2012-07-27 14:00:00,2012
t5032,40.09738,2012-07-29 15:00:00,2012
t8698,40.08055,2012-12-29 09:00:00,2012
t8697,40.08055,2012-12-29 08:00:00,2012
t5034,40.03468,2012-07-29 17:00:00,2012
t5010,40.03468,2012-07-28 17:00:00,2012
t5007,40.03468,2012-07-28 14:00:00,2012
t4982,40.03468,2012-07-27 13:00:00,2012
t4934,40.03206,2012-07-25 13:00:00,2012
t4938,40.03206,2012-07-25 17:00:00,2012
t5006,40.03155732,2012-07-28 13:00:00,2012
t5031,39.97198,2012-07-29 14:00:00,2012
t8324,39.95553012,2012-12-13 19:00:00,2012
t8628,39.950959,2012-12-26 11:00:00,2012
t8625,39.950959,2012-12-26 08:00:00,2012
t8636,39.950959,2012-12-26 19:00:00,2012
t8624,39.950959,2012-12-26 07:00:00,2012
t8637,39.950959,2012-12-26 20:00:00,2012
t7504,39.927344,2012-11-09 15:00:00,2012
t4481,39.86853376,2012-07-06 16:00:00,2012
t8180,39.826076,2012-12-07 19:00:00,2012
t8181,39.826076,2012-12-07 20:00:00,2012
t8178,39.82374648,2012-12-07 17:00:00,2012
t8176,39.82219355,2012-12-07 15:00:00,2012
t8175,39.8214171,2012-12-07 14:00:00,2012
t8467,39.821368,2012-12-19 18:00:00,2012
t8174,39.82064068,2012-12-07 13:00:00,2012
t5966,39.803968,2012-09-06 13:00:00,2012
t5083,39.78634,2012-07-31 18:00:00,2012
t5607,39.78144,2012-08-22 14:00:00,2012
t5154,39.774054,2012-08-03 17:00:00,2012
t6883,39.75339467,2012-10-14 18:00:00,2012
t6882,39.7526196,2012-10-14 17:00:00,2012
t4957,39.752524,2012-07-26 12:00:00,2012
t6880,39.75106951,2012-10-14 15:00:00,2012
t6831,39.750682,2012-10-12 14:00:00,2012
t6884,39.750682,2012-10-14 19:00:00,2012
t6833,39.750682,2012-10-12 16:00:00,2012
t6879,39.75029449,2012-10-14 14:00:00,2012
t5729,39.749683,2012-08-27 16:00:00,2012
t6830,39.74835701,2012-10-12 13:00:00,2012
t5919,39.744962,2012-09-04 14:00:00,2012
t5655,39.743131,2012-08-24 14:00:00,2012
t6641,39.7311815,2012-10-04 16:00:00,2012
t7074,39.713556,2012-10-22 17:00:00,2012
t8699,39.68856292,2012-12-29 10:00:00,2012
t8696,39.68624165,2012-12-29 07:00:00,2012
t7953,39.68262494,2012-11-28 08:00:00,2012
t7951,39.68107765,2012-11-28 06:00:00,2012
t8683,39.67618443,2012-12-28 18:00:00,2012
t7941,39.67334213,2012-11-27 20:00:00,2012
t7933,39.66715483,2012-11-27 12:00:00,2012
t7932,39.66638148,2012-11-27 11:00:00,2012
t7931,39.66560816,2012-11-27 10:00:00,2012
t5131,39.66209006,2012-08-02 18:00:00,2012
t5100,39.62156,2012-08-01 11:00:00,2012
t5109,39.62156,2012-08-01 20:00:00,2012
t5108,39.62156,2012-08-01 19:00:00,2012
t5945,39.617725,2012-09-05 16:00:00,2012
t7047,39.602318,2012-10-21 14:00:00,2012
t5030,39.60205,2012-07-29 13:00:00,2012
t8370,39.585748,2012-12-15 17:00:00,2012
t8396,39.585748,2012-12-16 19:00:00,2012
t6953,39.550405,2012-10-17 16:00:00,2012
t8587,39.5501727,2012-12-24 18:00:00,2012
t8586,39.5494017,2012-12-24 17:00:00,2012
t8580,39.544776,2012-12-24 11:00:00,2012
t5124,39.53742,2012-08-02 11:00:00,2012
t5125,39.53742,2012-08-02 12:00:00,2012
t5132,39.53742,2012-08-02 19:00:00,2012
t5053,39.5374,2012-07-30 12:00:00,2012
t7457,39.51102,2012-11-07 16:00:00,2012
t8748,39.488516,2012-12-31 11:00:00,2012
t8755,39.488516,2012-12-31 18:00:00,2012
t8653,39.449778,2012-12-27 12:00:00,2012
t44,39.44286812,2012-01-02 19:00:00,2012
t5133,39.419018,2012-08-02 20:00:00,2012
t5149,39.40877,2012-08-03 12:00:00,2012
t5752,39.397933,2012-08-28 15:00:00,2012
t5751,39.397933,2012-08-28 14:00:00,2012
t3879,39.37994,2012-06-11 14:00:00,2012
t3881,39.37994,2012-06-11 16:00:00,2012
t4962,39.3451,2012-07-26 17:00:00,2012
t4956,39.3451,2012-07-26 11:00:00,2012
t4963,39.3451,2012-07-26 18:00:00,2012
t6686,39.326566,2012-10-06 13:00:00,2012
t6687,39.326566,2012-10-06 14:00:00,2012
t6685,39.326566,2012-10-06 12:00:00,2012
t5727,39.28841988,2012-08-27 14:00:00,2012
t5730,39.288037,2012-08-27 17:00:00,2012
t5726,39.28765412,2012-08-27 13:00:00,2012
t5921,39.24246,2012-09-04 16:00:00,2012
t6376,39.22864,2012-09-23 15:00:00,2012
t4192,39.205936,2012-06-24 15:00:00,2012
t5970,39.1937235,2012-09-06 17:00:00,2012
t4939,39.18884,2012-07-25 18:00:00,2012
t4933,39.18884,2012-07-25 12:00:00,2012
t4932,39.18884,2012-07-25 11:00:00,2012
t8684,39.17361,2012-12-28 19:00:00,2012
t8695,39.17361,2012-12-29 06:00:00,2012
t8685,39.17361,2012-12-28 20:00:00,2012
t8686,39.17361,2012-12-28 21:00:00,2012
t6665,39.166716,2012-10-05 16:00:00,2012
t6662,39.16442604,2012-10-05 13:00:00,2012
t3566,39.155908,2012-05-29 13:00:00,2012
t7938,39.06704,2012-11-27 17:00:00,2012
t4912,39.052084,2012-07-24 15:00:00,2012
t5059,39.04918,2012-07-30 18:00:00,2012
t8629,39.047033,2012-12-26 12:00:00,2012
t7313,39.00191,2012-11-01 16:00:00,2012
t4913,38.991064,2012-07-24 16:00:00,2012
t4911,38.991064,2012-07-24 14:00:00,2012
t6904,38.982176,2012-10-15 15:00:00,2012
t5084,38.94844,2012-07-31 19:00:00,2012
t5076,38.94844,2012-07-31 11:00:00,2012
t5085,38.94844,2012-07-31 20:00:00,2012
t8265,38.94842,2012-12-11 08:00:00,2012
t5177,38.9379375,2012-08-04 16:00:00,2012
t5176,38.93717874,2012-08-04 15:00:00,2012
t5199,38.93642,2012-08-05 14:00:00,2012
t5202,38.93642,2012-08-05 17:00:00,2012
t5201,38.93642,2012-08-05 16:00:00,2012
t5148,38.93642,2012-08-03 11:00:00,2012
t5178,38.93642,2012-08-04 17:00:00,2012
t5175,38.93642,2012-08-04 14:00:00,2012
t5179,38.93642,2012-08-04 18:00:00,2012
t5200,38.93642,2012-08-05 15:00:00,2012
t5174,38.93642,2012-08-04 13:00:00,2012
t5155,38.93642,2012-08-03 18:00:00,2012
t5173,38.93642,2012-08-04 12:00:00,2012
t5156,38.93642,2012-08-03 19:00:00,2012
t5198,38.93642,2012-08-05 13:00:00,2012
t5197,38.93338518,2012-08-05 12:00:00,2012
t5297,38.905566,2012-08-09 16:00:00,2012
t5294,38.90329171,2012-08-09 13:00:00,2012
t632,38.891888,2012-01-27 07:00:00,2012
t5825,38.88314,2012-08-31 16:00:00,2012
t5823,38.88314,2012-08-31 14:00:00,2012
t4242,38.848834,2012-06-26 17:00:00,2012
t6617,38.796421,2012-10-03 16:00:00,2012
t6615,38.796421,2012-10-03 14:00:00,2012
t3737,38.79604772,2012-06-05 16:00:00,2012
t3734,38.79378,2012-06-05 13:00:00,2012
t7097,38.77946672,2012-10-23 16:00:00,2012
t7094,38.7772,2012-10-23 13:00:00,2012
t7098,38.77493328,2012-10-23 17:00:00,2012
t5029,38.76814,2012-07-29 12:00:00,2012
t5037,38.76814,2012-07-29 20:00:00,2012
t5036,38.76814,2012-07-29 19:00:00,2012
t4986,38.76814,2012-07-27 17:00:00,2012
t4980,38.76814,2012-07-27 11:00:00,2012
t5035,38.76814,2012-07-29 18:00:00,2012
t4981,38.76814,2012-07-27 12:00:00,2012
t5028,38.76814,2012-07-29 11:00:00,2012
t5004,38.76814,2012-07-28 11:00:00,2012
t5005,38.76814,2012-07-28 12:00:00,2012
t4988,38.76814,2012-07-27 19:00:00,2012
