2013Pearson daily,2013Spearman daily,2014Pearson daily,2014Spearman daily,2015Pearson daily,2015Spearman daily,2016Pearson daily,2016Spearman daily,2017Pearson daily,2017Spearman daily,2018Pearson daily,2018Spearman daily,2019Pearson daily,2019Spearman daily,2020Pearson daily,2020Spearman daily,2021Pearson daily,2021Spearman daily,Day
0.9203085906732509,0.9597738865722838,0.6972232083035075,0.9086956521739129,0.8115950430900246,0.8782608695652172,0.8287992913391565,0.8475755799408161,0.8845241624742872,0.7947826086956521,0.8930553468328609,0.9443478260869566,0.693644494803328,0.8675799291851863,0.7438399040355235,0.7434782608695651,0.7885711102609344,0.806697127137103,11.0
0.7300536773484816,0.8567080002480285,0.8852699905595385,0.9062839962014677,0.6763136362739304,0.7765217391304347,0.7525385711336616,0.385736038690356,0.8360226586133748,0.8173913043478259,0.8926295130760384,0.9234782608695651,0.9245747831631443,0.9626086956521739,0.4606149672326866,0.6010002316460789,0.8466452454950446,0.6444879473947098,12.0
0.640172708152135,0.6939130434782607,0.7976732493695387,0.8114807758694524,0.8368423751892669,0.8886956521739129,0.8544230698134498,0.6530434782608695,0.6685888517973254,0.717391304347826,0.9161477695484854,0.8791304347826084,0.8228966082974862,0.8808695652173912,0.3611434021629832,0.4626086956521739,0.8755670028731013,0.8045227413496716,13.0
0.7815666880709279,0.8078260869565217,0.7990238943724415,0.8573913043478261,0.8064178138952748,0.9008695652173913,0.6344930031513183,0.5460869565217391,0.7530421458003209,0.82,0.9317507890562978,0.9165217391304347,0.7828830651852032,0.8843478260869565,0.8044973391126942,0.737391304347826,0.8537729973420063,0.8660869565217391,14.0
0.6705535773765254,0.6339130434782608,0.8100435770202612,0.8947826086956522,0.8167087018631529,0.917391304347826,0.7597653661961943,0.6678260869565217,0.6337435747521107,0.38921505595024647,0.8042926522255722,0.8252173913043478,0.8101792577727972,0.9156521739130434,0.8697004098404952,0.8330434782608694,0.8124062723275167,0.9095652173913044,15.0
0.6592944060949739,0.8782608695652172,0.902122237316439,0.9304347826086956,0.8857905227607574,0.8130434782608694,0.692892237165166,0.5226086956521738,0.7371300420316901,0.8245270905940418,0.4846249262687802,0.4278260869565217,0.8772329118999456,0.9147826086956521,0.7471197847849405,0.5605566559998522,0.8957739897634082,0.8365217391304347,16.0
0.8251015143984806,0.9069565217391303,0.6624708762574172,0.806086956521739,0.6138426795560927,0.6721739130434782,0.840867056003447,0.885409892642125,0.881285677591042,0.7043478260869565,-0.43837164735250644,-0.46347826086956523,0.7755057769730657,0.8226086956521739,0.4138891209728145,0.4956521739130434,0.8242761059634157,0.9034782608695651,17.0
0.8113752863551164,0.7104347826086955,0.8379614832336446,0.8339130434782607,0.5987189935038401,0.7314633788919717,0.8308349012862857,0.7739130434782608,0.8264454521729303,0.8434782608695651,0.5682637713047407,0.8669565217391304,0.8870661194933844,0.9026086956521738,0.6751918244912607,0.5408695652173913,0.8497548656995189,0.8467058256258435,18.0
0.9002492920937701,0.9104347826086956,0.8068185159494531,0.820613196176665,0.6940755421796605,0.8530434782608695,0.4984892753895784,0.3005001158230394,0.7365946585098098,0.9034782608695651,0.8314703045591855,0.8930434782608694,0.8988037155081907,0.8808695652173912,0.6048864495915663,0.657391304347826,0.9425614676327991,0.9356521739130433,19.0
0.9494625342254717,0.9462926946902083,0.7951318205075324,0.8599999999999999,0.6511055628802463,0.8417391304347825,0.8372059228563962,0.6791304347826086,0.8881705550528823,0.7469565217391304,0.9612753665318073,0.9669565217391304,0.8535111596858435,0.6965217391304346,0.3020307301326157,0.40956521739130425,0.7383276332783595,0.7653837971759038,20.0
0.7648903969463346,0.7878260869565217,0.6196293484193709,0.7556521739130433,0.8109379564865646,0.8591304347826085,0.4998590903826604,0.5695652173913043,0.6452145925164098,0.8921739130434782,0.9133659070220023,0.9426086956521739,0.7479443333901084,0.6817391304347826,0.3043380052140111,0.4408695652173913,0.776710378229714,0.8921270961396438,21.0
0.6852061753580942,0.7547826086956521,0.8452539749901249,0.8669565217391304,0.9132525120901454,0.7832137606328424,0.7679335440824873,0.8582608695652173,0.8938503696229141,0.9252173913043478,0.7846401415047921,0.9130434782608695,0.7658476673990493,0.8078260869565217,0.732277511167521,0.6175255636305587,0.7763685036718909,0.6617391304347826,22.0
0.8839567120292545,0.9695652173913042,0.8133225976918113,0.8153946702868293,0.7281304282900228,0.7739130434782608,0.8425646897955288,0.6747826086956521,0.8574192893836511,0.8434782608695651,0.8807005084998778,0.8582608695652173,0.9012092280439492,0.9669565217391304,0.570902335045317,0.41704719402937024,0.8148754732182797,0.7182608695652173,23.0
0.8557754543391234,0.8826086956521739,0.8325281427386982,0.8208695652173912,0.7215131119577189,0.6217391304347826,0.19020381456138621,0.10173913043478258,0.8367608422057027,0.8243478260869566,0.9006214463726567,0.8408695652173912,0.7875068406298432,0.7958251981999453,0.43148743691255487,0.537391304347826,0.7812186928223817,0.8680148063426727,24.0
0.9064173883970807,0.7043478260869565,0.9009739781133659,0.9078260869565216,0.283242928243191,0.3695652173913043,0.7611971859234292,0.6121739130434782,0.7711818760088786,0.7284192387895674,0.9176125189041235,0.7773913043478261,0.9284232654808504,0.9304347826086956,0.5465966633750986,0.6240487209928534,0.8948774822094769,0.9001957159966595,25.0
0.7847041286182797,0.7993042154598358,0.873101990431553,0.8179454921543795,0.6164027365219835,0.6808695652173912,0.7074397224065034,0.5739130434782608,0.9228772654017774,0.9617391304347825,0.9234318666359483,0.954782608695652,0.6857273781811988,0.6652173913043479,0.3257716389418483,0.4956521739130434,0.5430266993692546,0.4252173913043478,26.0
0.8219442444221724,0.7321739130434782,0.8952993228316828,0.9399999999999998,0.8313565557581283,0.8982608695652173,0.7731549302951516,0.8886956521739129,0.7923147872455281,0.8095652173913043,0.5622651352884538,0.4843478260869564,0.5694998018204687,0.6956521739130433,0.5671608074652725,0.6565217391304347,0.749348582514983,0.6695652173913044,27.0
0.8857337943320568,0.788695652173913,0.5908803992934506,0.6531854905444361,0.9404690799056346,0.8956521739130434,0.7158641699947752,0.7958251981999453,0.6925238380446607,0.7539130434782607,0.9399279232182524,0.9217391304347825,0.7689829033962634,0.7730434782608695,0.8005115936462162,0.8104347826086956,0.7045331646414867,0.8652173913043478,28.0
0.8060846454700306,0.8826086956521739,0.765282430214407,0.8478260869565216,0.8069505183923327,0.8443478260869565,0.6760074306777133,0.12956521739130433,0.8582967824259657,0.8991304347826086,0.7313236291153069,0.8471407027833298,0.794197179066264,0.7086956521739128,0.41038249104433205,0.3556521739130434,0.8728031765329909,0.877391304347826,29.0
0.7356803350069315,0.8739130434782607,0.9089058153165499,0.8521739130434782,0.7820416405211985,0.8930434782608694,0.17263765345681428,0.17308110867955095,0.7887366860323709,0.8965217391304346,0.9322511982891657,0.9191304347826086,0.9755626965638649,0.8982608695652173,0.7284313778834761,0.8095652173913043,0.975896878736461,0.9591304347826086,30.0
0.5052851620631273,0.5460869565217391,0.7478057484918117,0.9443478260869566,0.8975278408649916,0.8652173913043478,0.8676849105391444,0.8452173913043477,0.7799039272665631,0.8388780367910899,0.9496882592400782,0.9521739130434782,0.8499229406054851,0.7068291229775334,0.526035382758216,0.5147826086956522,0.7558432006756839,0.753371102152054,31.0
0.8099296667614038,0.8234782608695651,0.8402124367244967,0.8875842784295567,0.731531872689414,0.6497064732845457,-0.333943105925439,-0.35739130434782607,0.801822131099691,0.84,0.8721036200853658,0.8495652173913043,0.7532588057656093,0.82,0.6165168575385169,0.6791304347826086,0.7960849913139214,0.8756521739130434,32.0
0.6304954008465986,0.7704347826086956,0.8104244157602529,0.8258317220665006,0.6803670829631578,0.8878260869565217,0.783209453162514,0.7058056266002795,0.8440068207633039,0.763375452815736,0.7682448567054294,0.9069565217391303,0.8065806216221514,0.8667101748702136,0.7895163680886473,0.7321739130434782,0.817835264481574,0.8099174319902568,33.0
0.754739472530703,0.8253968449090143,0.6025627381398211,0.43478260869565216,0.9322854834224069,0.9095652173913044,0.5535211559391953,0.7721739130434783,0.6598474924117738,0.8313043478260868,0.8992257215454991,0.9452173913043478,0.9054877591509825,0.9313043478260868,0.8011110415415587,0.37652173913043474,0.8524888885491302,0.7695652173913042,34.0
0.79477709878756,0.7773913043478261,0.9459157467534178,0.9121739130434783,0.792399708090969,0.7686956521739129,0.8389137688417411,0.8173913043478259,0.8405744795349428,0.8595042135406805,0.6142820440844541,0.4104347826086956,0.8655894996598802,0.8304347826086955,0.7254457542592835,0.5353337808656463,0.8882708113414385,0.9182608695652172,35.0
0.7396052147839374,0.6260869565217391,0.7323539110340778,0.8906284185319606,0.5572667956687346,0.8493150885707613,0.6324630258817003,0.2069565217391304,0.7933813291239411,0.9382608695652173,0.9132336200054376,0.8478260869565216,0.8374573898593459,0.8024372055608796,0.6151321273864057,0.37913043478260866,0.7777129247582495,0.7808695652173911,36.0
0.876596706228544,0.8765217391304346,0.20375836687335896,0.042608695652173914,0.6998084049126516,0.6626086956521738,0.7760460134063628,0.8756521739130434,0.9307786194006062,0.7372771467365657,0.5903236036957564,0.7165217391304347,0.857810972786181,0.8391304347826085,0.7764536672585556,0.5878260869565216,0.8709143476694963,0.8582608695652173,37.0
0.8374434823937507,0.8171341789167745,0.4743277463285773,0.3947826086956522,0.668436607600869,0.48869565217391303,0.4318901089182387,0.25130434782608696,0.883389221319059,0.9486956521739129,0.6289319234528408,0.6956521739130433,0.9233412818973586,0.7217391304347825,0.17567757323573394,0.33391304347826084,0.7444654079784796,0.8417391304347825,38.0
0.8952556379663483,0.9626086956521739,0.7702640494833213,0.797391304347826,0.786422416988318,0.7956521739130433,0.7842733335550959,0.7999999999999999,0.8802289607779389,0.9286956521739129,0.8293585654519182,0.8391304347826085,0.7434729123789923,0.874782608695652,0.6663680161243404,0.588695652173913,0.8171166623471204,0.6852173913043478,39.0
0.8474805481480944,0.8619265261378644,0.8457792845105512,0.7836486377903287,0.8439250839611143,0.9686956521739128,0.8249908353966338,0.527940869188379,0.7776853769341702,0.8623614032953507,0.9140878770801697,0.9234782608695651,0.9068047953753242,0.9313043478260868,0.7319871818868396,0.7739130434782608,0.8565475223384713,0.8932376814768785,40.0
0.8620505262501474,0.884105261169666,0.7505497494929951,0.571304347826087,0.8126574774069879,0.8486956521739129,0.7756390472634025,0.37652173913043474,0.8379096555128361,0.8539130434782608,0.576920303174747,0.7692976915932807,0.596285833261825,0.8417391304347825,0.5221070602946183,0.537391304347826,0.8517281163213962,0.9069565217391303,41.0
0.7555084849194862,0.8771472266498852,0.765335926922916,0.46434782608695646,0.816792884908229,0.6443478260869565,0.8279688809768487,0.8539130434782608,0.9310077712604672,0.9417391304347826,0.6767204404510938,0.7834782608695651,0.6287056333966243,0.8036529870346989,0.05106787449051807,0.42869565217391303,0.8150532855199913,0.7262448530021358,42.0
0.6669554484316599,0.8588823860354602,0.4503180262155533,0.5930434782608696,0.7908329632025795,0.8660869565217391,0.32737659144335246,0.32956521739130434,0.85472895262829,0.8565217391304346,0.7595269406425604,0.5965217391304348,0.77443048594749,0.8513043478260869,0.31169832922590096,0.4913043478260869,-0.13190888120681754,-0.37217391304347824,43.0
0.8781008796798969,0.8330434782608694,0.8013813373740852,0.8826086956521739,0.6789386488770416,0.8449663169958983,0.016550076875705505,-0.08871494012720701,0.6949309907776495,0.7127636611200604,0.7755289459354153,0.8391304347826085,0.8466586700026959,0.6991304347826087,0.5865753070303354,0.6591304347826087,0.475599234459798,0.5704347826086955,44.0
0.7923112896428981,0.8382608695652173,0.8870348597010271,0.9278260869565217,0.7357425350034618,0.886086956521739,0.6473085808613991,0.6323113869850931,0.7979141049513903,0.9139130434782607,0.91873954627702,0.9043478260869565,0.802000269201842,0.8053924956646442,0.7677152268561055,0.8278260869565216,0.6626397056504478,0.7008695652173912,45.0
0.8604959769807231,0.9417391304347826,0.8096502051652743,0.8226086956521739,0.5356809063041705,0.357469023453746,-0.0478599658917645,-0.3109371676027109,0.7476207477990752,0.8852173913043477,0.9361680530630486,0.9182608695652172,0.5422458646558077,0.8582608695652173,0.4054154451960126,0.3592085320836912,0.6697904039663685,0.3756521739130434,46.0
0.7272068873501806,0.7399999999999999,0.8409027103374157,0.9190604002953241,0.894126850182509,0.7208695652173912,0.482376691721151,0.37739130434782603,0.9246966917421262,0.9217391304347825,0.8757897056927239,0.9349858885955642,0.8454430856123716,0.7799999999999999,0.5164952493722452,0.4234782608695652,-0.14111987867715897,0.08434782608695651,47.0
0.7596235979332219,0.7451066385603168,0.8456558440120345,0.8452173913043477,0.8544390836037147,0.8226086956521739,0.09010789256810166,0.11306806094644033,0.9329599697681468,0.779734743372952,0.5648562695083161,0.6005653544885927,0.46801042748503674,0.737391304347826,0.6392023534466622,0.6921739130434782,0.2485274618104096,0.5130434782608695,48.0
0.9148741892874661,0.8017391304347825,0.8697784788717734,0.7005871007104436,0.9204274474098078,0.6223092123629081,0.4320203861203391,0.36529681228849953,0.8863233259069843,0.9345510114380781,0.7087650136600216,0.5443478260869564,0.7884259788843908,0.8784518581223439,0.6596394237622105,0.8521739130434782,-0.17284319616761606,-0.4121739130434783,49.0
0.7953107842048659,0.8226086956521739,0.9247477642731197,0.9521739130434782,0.8106398721170448,0.6189648258443261,0.7082253554635671,0.8043478260869565,0.6455051427174391,0.7634782608695652,0.9576817396979084,0.9147826086956521,0.8905774480853683,0.7901717951526234,0.4680774392530875,0.3478260869565217,0.13267135729184126,0.03043478260869565,50.0
0.890804145695764,0.9756521739130434,0.7869660259612554,0.9156521739130434,0.7791887904160476,0.8546565464867503,0.742255489645941,0.6799999999999999,0.5920207131118608,0.7443478260869565,0.8511246938704761,0.7930434782608695,0.8434452293485106,0.8304347826086955,0.5261039404776655,0.7391304347826086,0.7582131308038801,0.7939130434782607,51.0
0.9405542299872136,0.9026086956521738,0.8403976210817994,0.8669565217391304,0.8765660574531996,0.9078260869565216,0.3155644226328929,-0.1027204090174892,0.724297990035729,0.8556521739130434,0.7223898066472629,0.7765217391304347,0.6769038784615915,0.9286956521739129,0.6120379377032112,0.5173913043478261,0.595086445264479,0.47391304347826085,52.0
0.7304585587752563,0.9008695652173913,0.8980589313525881,0.9315068713356737,0.6767627036823385,0.7658186743333901,0.816197818066035,0.8751631971881829,0.814679420634566,0.8626086956521738,0.6193303726232836,0.8843478260869565,0.8840149831250848,0.8721739130434782,0.20376203263957207,0.05826086956521739,0.8510516419124029,0.5826086956521739,53.0
0.8650743143028592,0.741676173583905,0.9351513724234821,0.9113043478260868,0.836257478057649,0.8869565217391304,0.8316426287077829,0.6678260869565217,0.8475136048750672,0.8921739130434782,0.5484822708897835,0.7766906032705477,0.8441890910494735,0.8982608695652173,0.5785963144968135,0.64,0.8260061361270413,0.8139130434782607,54.0
0.8165269181618071,0.7165217391304347,0.9512240953700639,0.9513043478260867,0.8485780965634596,0.8017391304347825,0.8975409063803075,0.9669565217391304,0.8517222111657421,0.8930434782608694,0.6330492511834991,0.6599999999999999,0.7000695047265046,0.6631876651666211,0.7385855833836451,0.6782608695652173,0.8081278827949807,0.9580163014578138,55.0
0.7523933917606596,0.8547826086956521,0.8578246573176805,0.697391304347826,0.8048116590488351,0.7540769910812596,0.8335225627683891,0.9234782608695651,0.8864067648700819,0.8999999999999999,0.6992480166183965,0.8255764156377591,0.8919666509806405,0.8982608695652173,0.6834825550370173,0.6521739130434783,0.9239721788822512,0.8547826086956521,56.0
0.7543165663365398,0.7904347826086956,0.8380539615318396,0.8356521739130435,0.8733370986310155,0.9101978906188446,0.8216666382050448,0.6356521739130434,0.9336409147315636,0.9356521739130433,0.7711687462160073,0.9399999999999998,0.814899328778193,0.8514894743581929,0.808996707371616,0.9243478260869564,0.8098991241486238,0.7582608695652173,57.0
0.8221177226581844,0.9443478260869566,0.8655690949462866,0.8626086956521738,0.7026021647703635,0.8565217391304346,0.7712454411325464,0.8017391304347825,0.8939951387940319,0.772776708853171,0.8278192051530046,0.7775603575855204,0.6456575123354964,0.4834782608695652,0.5777409450507016,0.28186170565504104,0.32887156477063595,0.5966514600712159,58.0
0.8486156278248675,0.9617391304347825,0.8491051278713282,0.8869565217391304,0.7302915289475538,0.7895652173913044,0.7563632030800731,0.8423570540509805,0.9163508963279187,0.9026086956521738,0.814776202576422,0.7339130434782607,0.7437362294248622,0.8058273728221305,0.5913330687972602,0.6147826086956522,0.8060444554613422,0.771472077380712,59.0
0.7798443168627686,0.8895652173913042,0.8890483080638939,0.9034782608695651,0.8582383107958464,0.9382608695652173,0.8586922573875614,0.8156521739130433,0.9350893099420585,0.9443478260869566,0.8663729501247089,0.9652173913043477,0.6095896404343275,0.7165217391304347,0.6728971831417554,0.8339130434782607,0.9089568697323295,0.9582608695652173,60.0
0.8892512040726809,0.9217391304347825,0.9063020490731246,0.8771472266498852,0.779121440292084,0.9208695652173912,0.5296714822365755,0.3078260869565217,0.7608321609615217,0.7947826086956521,0.6151362059901146,0.6597086479067308,0.8497033636655001,0.8991304347826086,0.5270715320659604,0.6530434782608695,0.796758076772921,0.6504347826086957,61.0
0.6870713918575089,0.7262448530021358,0.7827597446084815,0.64,0.733872252060785,0.9130434782608695,0.7970472926431131,0.8947826086956522,0.6625050356913296,0.9121739130434783,0.7998181230923791,0.7523374824513145,0.7983978310157214,0.667101559583998,0.7675775220902361,0.6947826086956521,0.8670096054472868,0.8421053428212337,62.0
0.6700559319117901,0.5808695652173912,0.7754958741627558,0.8017391304347825,0.8007229862849454,0.7617391304347826,0.5150756055543264,0.5791304347826086,0.8398337302960254,0.8182608695652173,0.8727653111343848,0.8660869565217391,0.7182541154682958,0.9165217391304347,0.7384333339869884,0.7843478260869564,0.802452550385347,0.8356521739130435,63.0
0.8122463152796712,0.7026086956521739,0.7632643581604355,0.9199999999999999,0.4165284265763743,0.7017391304347826,0.921953216798489,0.9252173913043478,0.9530862513849405,0.9417391304347826,0.8758122913821829,0.9686821273052104,0.735304633152061,0.7391304347826086,0.772685517397034,0.7104347826086955,0.8259833037550162,0.8014786012472673,64.0
0.5567469741778048,0.7852173913043478,0.7453551581321307,0.7181383889451739,0.8186771535351236,0.7295652173913043,0.584733247522969,0.557391304347826,0.8875369443948374,0.9845618845490034,0.7860990298717371,0.9008695652173913,0.8318988882288737,0.8869565217391304,0.8297170438836268,0.8886956521739129,0.5215398945185168,0.5791304347826086,65.0
0.6420226415338756,0.8591304347826085,0.6962559412237552,0.7452173913043478,0.8671458698316761,0.9556521739130434,0.8763671263432036,0.8878260869565217,0.8017248079547391,0.9365217391304346,0.5453033507952134,0.8286956521739129,0.8157946556231415,0.9269565217391305,0.612442228775012,0.6817391304347826,0.5390653032184748,0.6121739130434782,66.0
0.8129029971068134,0.6843478260869565,0.9371613097678608,0.8278260869565216,0.7639843649943276,0.8643478260869566,0.5866506277006873,0.62,0.8341787329030443,0.8101761443969935,0.7561967765115742,0.8191304347826085,0.8823566295047678,0.8573913043478261,0.7398308917649294,0.5909980570238939,0.8532640847134326,0.8226086956521739,67.0
0.7884320266062559,0.6626086956521738,0.8830998366777183,0.906086956521739,0.7849270225099778,0.8843478260869565,0.6309138091086832,0.7721739130434783,0.9412523399937156,0.9643478260869565,0.9049003826011408,0.8252173913043478,0.9750430464772395,0.9156521739130434,0.7424015632701503,0.7052173913043478,0.7112845823639711,0.7321739130434782,68.0
0.6972630433864239,0.6730434782608695,0.5945880339643568,0.7643478260869565,0.762851135202705,0.8591304347826085,0.8455460334599423,0.8669565217391304,0.8810482539747171,0.8843478260869565,0.8517279949074479,0.8756521739130434,0.7515535137913525,0.7,0.9149879850095793,0.8843478260869565,0.8590932459595816,0.8336595109012542,69.0
0.7193519233725915,0.8501848428857339,0.7786109594131816,0.5078260869565216,0.7665309019770559,0.9054142418864952,0.775991607436166,0.7947826086956521,0.8172893135738104,0.7434782608695651,0.7984524182955433,0.7965217391304347,0.503286956646342,0.6295652173913043,0.8339225757255269,0.8669565217391304,0.7751422998157873,0.9304347826086956,70.0
0.7323618154533913,0.8547826086956521,0.8901510992923564,0.6101326519532914,0.8510705665452444,0.9113043478260868,0.6295861917898102,0.6340508956150385,0.8466618154566756,0.8939130434782607,0.43164617153505236,0.6017391304347826,0.765967528609629,0.8156521739130433,0.8094596895973829,0.7539130434782607,0.6398231737042078,0.826086956521739,71.0
0.8295314810397436,0.8745379637049674,0.8598765894305367,0.8226086956521739,0.8125090839194884,0.9017391304347826,0.8738205640345907,0.8643478260869566,0.7435532404214028,0.6878260869565217,0.5759401204830277,0.7895652173913044,0.7729752386632248,0.6747826086956521,0.6999666494005478,0.6026086956521738,0.6441595284570355,0.6626086956521738,72.0
0.6835257274529722,0.6679713138989706,0.8569562080281978,0.697391304347826,0.4463719546892222,0.4342908520334912,0.8530740136375161,0.8191304347826085,0.8357977880728478,0.9130434782608695,0.75172772797071,0.8678260869565216,0.8536825798423022,0.8695652173913043,0.7344223451973373,0.8226086956521739,0.7821760850991444,0.4860869565217391,73.0
0.4953746786133092,0.47478260869565214,0.8751275044585127,0.8739130434782607,0.8804256810561945,0.8530434782608695,0.6091713517624627,0.877391304347826,0.7158806033798379,0.7399999999999999,0.8443665692982529,0.5826086956521739,0.8739165017240831,0.7799999999999999,0.7561585253620626,0.8834782608695652,0.918439962734697,0.9408695652173911,74.0
0.8380051680436719,0.8252173913043478,0.9319741193470785,0.8730434782608695,0.9245607045974162,0.9164494332490306,0.6846741020865156,0.6991304347826087,0.7069697804298495,0.6756521739130433,0.914532099422938,0.9765217391304346,0.9367438762562911,0.7808695652173911,0.8681643240984787,0.8452173913043477,0.8236878138539023,0.7904347826086956,75.0
0.9365018510545591,0.9626086956521739,0.8378877634878095,0.8330434782608694,0.8758590201466072,0.8014786012472673,0.787731786597286,0.8713043478260868,0.9590878783880498,0.9591304347826086,0.9428489890963379,0.9739130434782608,0.8770786437255307,0.7791304347826087,0.6475487226930154,0.5704347826086955,0.8761161652087057,0.8460869565217389,76.0
0.922990574361743,0.9086956521739129,0.8090146372818261,0.6747826086956521,0.9044884386113206,0.8234782608695651,0.8795203185203985,0.7739130434782608,0.8527981335758449,0.9243478260869564,0.9008838390752913,0.8713043478260868,0.8569020801686862,0.8591304347826085,0.7838427656136402,0.7791304347826087,0.765243965796738,0.917391304347826,77.0
0.6995674899857387,0.7965217391304347,0.8772965316864487,0.6391304347826086,0.8750616472088542,0.9069565217391303,0.6493179577647981,0.6886956521739129,0.9228254636596438,0.946086956521739,0.9107195457563473,0.8991304347826086,0.8963595995337634,0.8286956521739129,0.8724108309176448,0.8278260869565216,0.6238777904712893,0.6643478260869564,78.0
0.8602831418458021,0.8608695652173911,0.8605890934959709,0.9086956521739129,0.8905103864241178,0.9191304347826086,0.4950930284039684,0.5626086956521739,0.9725690536012603,0.96,0.9373049533724157,0.9643478260869565,0.9207349375101417,0.9217391304347825,0.6559768887590994,0.7469565217391304,0.7170830529443415,0.7826086956521738,79.0
0.6047418101118553,0.5834782608695652,0.8873764331072889,0.8965217391304346,0.8481209389221469,0.9347826086956521,0.6777285480707059,0.6947826086956521,0.9862375333174656,0.9817391304347826,0.9227961306442893,0.8307960768535931,0.8020186656869077,0.8017391304347825,0.6706080825307352,0.6069565217391303,0.6968558754785591,0.598390968701161,80.0
0.9129287059973559,0.9356521739130433,0.9096586486743317,0.9399999999999998,0.9083983285229483,0.9395163228408786,0.6071831122416635,0.6208695652173912,0.9598862135560595,0.9313043478260868,0.9623494845962596,0.9595477201775008,0.9036619127173704,0.9399999999999998,0.6760085632247517,0.6205697037329628,0.6285232762842087,0.7086956521739128,81.0
0.37122343776910316,0.6478260869565217,0.8806851952751529,0.8313043478260868,0.8425573519141865,0.7626086956521738,0.8726523095849454,0.9243478260869564,0.9477485130237708,0.9417391304347826,0.9499039494756474,0.9399999999999998,0.8448055434379182,0.728695652173913,0.8689527546473969,0.8730434782608695,0.9578535309255707,0.9756521739130434,82.0
0.9140992047690218,0.8667101748702136,0.7919482186171481,0.8052173913043478,0.8865694758829453,0.9165217391304347,0.7373297227722062,0.808001758609562,0.8997608215443416,0.8539130434782608,0.9616007461950441,0.9782608695652173,0.9562511639202783,0.96,0.781248692424249,0.8426086956521738,0.754232071386489,0.8947826086956522,83.0
