Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t1804,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,1889.227137,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.672652,1847.609017,5186.226999,0,0.003496125,0,31356.43861
t1805,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,3509.291706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.412479,1847.355039,4550.37323,0,0.003496125,0,32644.67126
t1806,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,5315.258018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.927708,1847.858001,4760.094738,0,0.003496125,0,34661.37727
t1807,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6501.678273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.802741,1847.73601,5288.901797,0,0.3645293,0,36376.71866
t1808,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,5689.113214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.842852,1847.775165,6683.502991,0,76.91463812,0,37035.38417
t1809,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,5137.47947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.508131,1847.448413,8216.269983,0,388.2322537,0,38327.17356
t1810,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4473.208442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.41159,1847.354171,9969.482401,0,812.6586775,0,39840.35059
t1811,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4212.409574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.524508,1847.464401,11319.04296,0,1122.565994,0,41239.24275
t1812,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4670.216265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.465835,1847.407125,11995.19236,0,1348.773271,0,42599.29016
t1813,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6359.907099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.2544,1847.200723,11495.20055,0,1302.507268,0,43742.30535
t1814,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.870016,1846.825492,11798.4154,0,1168.023282,0,44283.2695
t1815,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6134.268132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.350686,1847.294718,13019.99531,0,940.1640064,0,44679.30816
t1816,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6162.537091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.063192,1847.014068,13668.30001,0,483.0160808,0,44898.16575
t1817,62.1,97.6716,321.2445178,336.0266928,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6193.783243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.285869,1847.231444,13319.90107,0,530.1456079,0,44628.58254
t1818,62.1,97.6716,321.2445178,336.0266928,0,3168,1356.735811,0.9,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.132779,1847.081999,11827.60074,0,268.9078479,0,43746.47049
t1819,62.1,97.6716,758.0678009,953.8822247,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.93,0,0,0,277.8073917,0,0,0,0,1892.520741,1847.460723,8665.09188,0,58.02107518,0,42930.27831
t1820,62.1,97.6716,932.6453744,975.5613662,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.9,0,0,0,757.6565229,0,0,0,0,1892.245418,1847.191956,7000.444819,0,0,726,42849.14193
t1821,62.1,97.6716,932.6453744,975.5613662,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.597,0,0,0,277.8073917,0,0,0,0,1891.531681,1846.495213,6494.817257,0,0,344.7107231,41378.66248
t1822,62.1,97.6716,341.9699706,357.7058343,0,3168,1886.503741,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.635394,1846.596456,6833.089405,0,0,0,39053.7049
t1823,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,5745.631397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.944079,1846.897792,6739.059953,0,0.00960269,0,36644.40851
t1824,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,3336.345355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.002757,1846.955073,7007.585678,0,0,0,34503.75455
t1825,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,2496.863178,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.432493,1847.374576,6859.304025,0,0,0,33212.30396
t1826,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,2134.288632,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.296214,1847.241542,6218.406155,0,0,0,32208.56223
t1827,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,220.2291107,0,0,4179.6,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.639729,1846.600688,6465.429146,0,0,0,31839.00036
t1828,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,84.76,0,0,3975.641133,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.760003,1846.718098,7566.440014,0,0.04204673,0,32600.86298
t1829,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,84.76,0,0,3705.8131,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.38291,1846.349984,9173.521408,0,0,0,33937.32909
t1830,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,84.76,0,0,4114.400392,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.290648,1846.259919,10792.81213,0,0,0,35965.02478
t1831,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,84.76,0,0,4179.6,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.714379,1846.67356,11646.99328,0,0.6945635,0,36885.93747
t1832,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,376.9495903,0,0,4179.6,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.894768,1846.849654,11947.58517,0,246.612341,0,37724.99321
t1833,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3277.131394,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.021655,1846.97352,10668.9527,0,1057.077904,0,38858.48686
t1834,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4022.206886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1892.041019,1846.992423,10699.26007,0,1316.474418,0,40197.8405
t1835,62.1,97.6716,118.5758804,114.325708,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4997.878297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.829623,1846.786061,10955.13948,0,1506.343774,0,41618.84292
t1836,62.1,97.6716,118.5758804,114.325708,0,3168,1104.482065,0.364,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1893.942472,1848.848604,10375.92716,0,1650.446122,0,43037.71243
t1837,62.1,97.6716,126.2259372,121.7015601,0,3168,2187.154731,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1894.655428,1849.544584,10346.12829,0,1741.550897,0,44198.66184
t1838,62.1,97.6716,344.2525561,331.9133458,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9637612,0,0,0,90.07694216,0,0,0,0,1891.849264,1846.805234,10363.83672,0,1653.686797,0,44977.88109
t1839,62.1,97.6716,344.2525561,331.9133458,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.9337612,0,0,0,90.07694216,0,0,0,0,1890.4253,1845.415174,10783.98046,0,1061.713672,640.0908217,45683.29851
t1840,62.1,97.6716,344.2525561,331.9133458,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.9,0,0,0,90.07694216,0,0,0,0,1890.796078,1845.777124,11476.76107,0,732.7980646,617.6712148,46047.44287
t1841,62.1,97.6716,344.2525561,331.9133458,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.597,0,0,0,90.07694216,0,0,0,0,1890.588435,1845.574425,11396.96558,0,733.9605308,695.0844869,45943.50978
t1842,62.1,97.6716,344.2525561,331.9133458,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.500575,1845.488657,12045.169,0,366.5177374,0,45289.04229
t1843,62.1,97.6716,126.2259372,121.7015601,0,3168,1858.136756,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.92577,1845.903728,12911.9687,0,66.82249995,0,44753.38537
t1844,62.1,97.6716,111.1454483,114.325708,0,3168,2533.5,0.9,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.442066,1845.431541,12167.90166,0,0,0,44594.44684
t1845,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6639.321069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.418466,1845.408503,12186.55673,0,0,0,42896.50435
t1846,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,456.4,0,0,4179.6,0,0,3219.523158,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.527804,1845.515237,13531.47784,0,0,0,40386.90762
t1847,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,3204.033587,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.721572,1845.704391,13596.32383,0,0,0,37770.97896
t1848,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,6985.816707,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.549181,1845.536105,12725.60502,0,0,0,35553.6106
t1849,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,5023.030989,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.413502,1845.403656,13347.75475,0,0,0,34212.70648
t1850,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,3734.189508,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.383121,1845.373999,13806.77871,0,0,0,33382.82892
t1851,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,3657.424,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.926557,1844.928306,13813.76759,0,0,0,33312.15004
t1852,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,3657.424,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.946012,1844.947297,14090.39097,0,0,0,33588.81186
t1853,0,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,3657.424,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.288883,1845.282005,15515.69951,0,0,0,34952.69798
t1854,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,3657.424,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.50934,1845.497213,16861.27112,0,0,0,36360.80526
t1855,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,5679.237997,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.631893,1845.616847,16279.03824,0,0.3468156,0,37800.97538
t1856,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2122.308,0,0,1885.572,0,65.56455643,6689.438648,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.208968,1845.203993,15577.43752,0,313.8972803,0,38422.28999
t1857,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,2539.800116,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.489749,1845.478089,14754.38609,0,1506.94783,0,39771.29746
t1858,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,3244.995565,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.263714,1846.233626,15327.92724,0,1946.617713,0,41491.23344
t1859,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,4162.229973,0,0,1885.572,0,65.56455643,7250.4,0,0,0,0,3321.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1893.539189,1848.454922,16054.76231,0,1951.216068,0,43144.39805
t1860,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,3495.39428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1891.360026,1846.327645,15512.48109,0,2060.018079,0,44638.3407
t1861,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,5515.688062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.230479,1845.224992,14717.37758,0,2081.90522,0,45883.18592
t1862,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,84.76,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6563.818167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.923095,1844.924926,14783.86103,0,2074.174533,0,46989.46133
t1863,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,223.1297323,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.234778,1845.229188,15320.8193,0,1910.621181,0,47670.93376
t1864,62.1,97.6716,111.1454483,35.69003786,0,3168,1079.39132,0.364,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1890.089891,1845.087751,15666.20267,0,1531.884626,54.91035346,48145.56651
t1865,62.1,97.6716,111.1454483,35.69003786,0,3168,1286.625611,0.364,586.8,0,0,4179.6,0,0,3626.1,0,100.5248736,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.849319,1844.852907,15702.14473,0,934.9770995,0,47736.44957
t1866,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,547.8191765,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.484789,1844.497055,15500.66327,0,342.9364209,0,46606.3003
t1867,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,522.7927873,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.123524,1844.144392,14718.50449,0,56.73386722,0,45512.19865
t1868,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,586.8,0,0,4179.6,0,0,3626.1,0,94.60589898,7250.4,0,0,0,0,6732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.330965,1844.346895,14451.08975,0,0,0,45281.50854
t1869,62.1,97.6716,111.1454483,35.69003786,0,3168,1024.66,0.364,215.16,0,0,4179.6,0,0,3626.1,0,65.56455643,7250.4,0,0,0,0,4893.500334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,90.07694216,0,0,0,0,1889.690718,1844.698082,15062.82518,0,0,0,43653.8739
