Delivery Date,Hour Ending,Price,Time_Index,Date,Year
08/17/2017,17:00,54.83,5488,2017-08-17 15:00:00,2017
09/03/2017,16:00,54.82,5895,2017-09-03 14:00:00,2017
03/20/2017,17:00,54.72,1888,2017-03-20 15:00:00,2017
09/17/2017,17:00,54.63,6232,2017-09-17 15:00:00,2017
09/04/2017,17:00,54.56,5920,2017-09-04 15:00:00,2017
06/09/2017,16:00,54.5,3831,2017-06-09 14:00:00,2017
09/17/2017,16:00,54.45,6231,2017-09-17 14:00:00,2017
06/30/2017,16:00,54.36,4335,2017-06-30 14:00:00,2017
09/03/2017,17:00,54.32,5896,2017-09-03 15:00:00,2017
08/10/2017,17:00,54.17,5320,2017-08-10 15:00:00,2017
08/19/2017,15:00,53.79,5534,2017-08-19 13:00:00,2017
06/21/2017,17:00,53.56,4120,2017-06-21 15:00:00,2017
09/04/2017,16:00,53.55,5919,2017-09-04 14:00:00,2017
09/01/2017,16:00,53.47,5847,2017-09-01 14:00:00,2017
07/04/2017,17:00,53.46,4432,2017-07-04 15:00:00,2017
08/01/2017,16:00,53.16,5103,2017-08-01 14:00:00,2017
08/22/2017,17:00,53.14,5608,2017-08-22 15:00:00,2017
08/12/2017,15:00,53.11,5366,2017-08-12 13:00:00,2017
06/26/2017,16:00,53.02,4239,2017-06-26 14:00:00,2017
07/26/2017,16:00,52.93,4959,2017-07-26 14:00:00,2017
05/27/2017,17:00,52.8,3520,2017-05-27 15:00:00,2017
07/17/2017,16:00,52.78,4743,2017-07-17 14:00:00,2017
03/20/2017,16:00,52.77,1887,2017-03-20 14:00:00,2017
07/21/2017,17:00,52.74,4840,2017-07-21 15:00:00,2017
06/12/2017,16:00,52.7,3903,2017-06-12 14:00:00,2017
02/20/2017,19:00,52.7,1219,2017-02-20 18:00:00,2017
08/16/2017,17:00,52.63,5464,2017-08-16 15:00:00,2017
06/26/2017,17:00,52.63,4240,2017-06-26 15:00:00,2017
12/08/2017,08:00,52.57,8192,2017-12-08 07:00:00,2017
08/14/2017,17:00,52.55,5416,2017-08-14 15:00:00,2017
03/22/2017,16:00,52.55,1935,2017-03-22 14:00:00,2017
03/25/2017,16:00,52.39,2007,2017-03-25 14:00:00,2017
05/13/2017,17:00,52.34,3184,2017-05-13 15:00:00,2017
08/11/2017,14:00,52.3,5341,2017-08-11 12:00:00,2017
06/07/2017,16:00,52.21,3783,2017-06-07 14:00:00,2017
03/25/2017,18:00,52.21,2009,2017-03-25 16:00:00,2017
07/04/2017,16:00,51.97,4431,2017-07-04 14:00:00,2017
07/12/2017,17:00,51.97,4624,2017-07-12 15:00:00,2017
11/03/2017,15:00,51.89,7358,2017-11-03 13:00:00,2017
08/03/2017,16:00,51.87,5151,2017-08-03 14:00:00,2017
09/18/2017,16:00,51.78,6255,2017-09-18 14:00:00,2017
07/06/2017,15:00,51.76,4478,2017-07-06 13:00:00,2017
11/02/2017,17:00,51.75,7336,2017-11-02 15:00:00,2017
03/21/2017,16:00,51.73,1911,2017-03-21 14:00:00,2017
07/29/2017,18:00,51.56,5033,2017-07-29 16:00:00,2017
07/23/2017,15:00,51.44,4886,2017-07-23 13:00:00,2017
10/04/2017,15:00,51.35,6638,2017-10-04 13:00:00,2017
10/13/2017,15:00,51.33,6854,2017-10-13 13:00:00,2017
07/24/2017,14:00,51.25,4909,2017-07-24 12:00:00,2017
04/26/2017,17:00,51.23,2776,2017-04-26 15:00:00,2017
06/30/2017,15:00,51.23,4334,2017-06-30 13:00:00,2017
10/05/2017,17:00,50.94,6664,2017-10-05 15:00:00,2017
07/18/2017,15:00,50.93,4766,2017-07-18 13:00:00,2017
10/14/2017,17:00,50.86,6880,2017-10-14 15:00:00,2017
06/08/2017,16:00,50.86,3807,2017-06-08 14:00:00,2017
08/13/2017,16:00,50.79,5391,2017-08-13 14:00:00,2017
01/02/2017,18:00,50.77,42,2017-01-02 17:00:00,2017
07/20/2017,14:00,50.7,4813,2017-07-20 12:00:00,2017
08/30/2017,17:00,50.69,5800,2017-08-30 15:00:00,2017
08/31/2017,18:00,50.6,5825,2017-08-31 16:00:00,2017
08/09/2017,17:00,50.49,5296,2017-08-09 15:00:00,2017
08/17/2017,15:00,50.46,5486,2017-08-17 13:00:00,2017
05/04/2017,21:00,50.44,2972,2017-05-04 19:00:00,2017
06/29/2017,17:00,50.29,4312,2017-06-29 15:00:00,2017
07/17/2017,15:00,50.2,4742,2017-07-17 13:00:00,2017
09/13/2017,16:00,50.18,6135,2017-09-13 14:00:00,2017
06/03/2017,17:00,50.17,3688,2017-06-03 15:00:00,2017
08/10/2017,15:00,50.16,5318,2017-08-10 13:00:00,2017
05/12/2017,17:00,50.06,3160,2017-05-12 15:00:00,2017
08/02/2017,16:00,50.02,5127,2017-08-02 14:00:00,2017
06/20/2017,15:00,49.99,4094,2017-06-20 13:00:00,2017
07/05/2017,15:00,49.9,4454,2017-07-05 13:00:00,2017
08/15/2017,16:00,49.84,5439,2017-08-15 14:00:00,2017
11/05/2017,17:00,49.81,7409,2017-11-05 16:00:00,2017
08/22/2017,15:00,49.78,5606,2017-08-22 13:00:00,2017
08/02/2017,17:00,49.71,5128,2017-08-02 15:00:00,2017
11/06/2017,18:00,49.5,7434,2017-11-06 17:00:00,2017
06/29/2017,16:00,49.47,4311,2017-06-29 14:00:00,2017
08/21/2017,16:00,49.41,5583,2017-08-21 14:00:00,2017
08/14/2017,15:00,49.11,5414,2017-08-14 13:00:00,2017
06/19/2017,18:00,49.11,4073,2017-06-19 16:00:00,2017
08/23/2017,17:00,49.09,5632,2017-08-23 15:00:00,2017
10/05/2017,15:00,49.06,6662,2017-10-05 13:00:00,2017
08/16/2017,15:00,48.97,5462,2017-08-16 13:00:00,2017
10/08/2017,18:00,48.88,6737,2017-10-08 16:00:00,2017
06/23/2017,14:00,48.87,4165,2017-06-23 12:00:00,2017
01/06/2017,19:00,48.86,139,2017-01-06 18:00:00,2017
05/05/2017,17:00,48.85,2992,2017-05-05 15:00:00,2017
07/17/2017,17:00,48.84,4744,2017-07-17 15:00:00,2017
05/25/2017,17:00,48.74,3472,2017-05-25 15:00:00,2017
09/20/2017,16:00,48.7,6303,2017-09-20 14:00:00,2017
11/13/2017,18:00,48.7,7602,2017-11-13 17:00:00,2017
04/20/2017,16:00,48.63,2631,2017-04-20 14:00:00,2017
01/15/2017,19:00,48.62,355,2017-01-15 18:00:00,2017
05/14/2017,17:00,48.61,3208,2017-05-14 15:00:00,2017
09/05/2017,17:00,48.59,5944,2017-09-05 15:00:00,2017
07/31/2017,14:00,48.51,5077,2017-07-31 12:00:00,2017
06/20/2017,14:00,48.49,4093,2017-06-20 12:00:00,2017
08/01/2017,15:00,48.46,5102,2017-08-01 13:00:00,2017
09/02/2017,17:00,48.36,5872,2017-09-02 15:00:00,2017
07/28/2017,13:00,48.32,5004,2017-07-28 11:00:00,2017
11/15/2017,18:00,48.3,7650,2017-11-15 17:00:00,2017
07/08/2017,14:00,48.3,4525,2017-07-08 12:00:00,2017
08/18/2017,18:00,48.28,5513,2017-08-18 16:00:00,2017
08/04/2017,15:00,48.23,5174,2017-08-04 13:00:00,2017
07/10/2017,15:00,48.13,4574,2017-07-10 13:00:00,2017
11/07/2017,15:00,48.07,7455,2017-11-07 14:00:00,2017
03/22/2017,17:00,48.06,1936,2017-03-22 15:00:00,2017
07/19/2017,14:00,48.05,4789,2017-07-19 12:00:00,2017
01/07/2017,08:00,48.0,152,2017-01-07 07:00:00,2017
06/14/2017,15:00,47.98,3950,2017-06-14 13:00:00,2017
06/06/2017,17:00,47.84,3760,2017-06-06 15:00:00,2017
09/13/2017,17:00,47.82,6136,2017-09-13 15:00:00,2017
07/25/2017,15:00,47.82,4934,2017-07-25 13:00:00,2017
05/05/2017,18:00,47.82,2993,2017-05-05 16:00:00,2017
11/12/2017,18:00,47.73,7578,2017-11-12 17:00:00,2017
11/06/2017,19:00,47.62,7435,2017-11-06 18:00:00,2017
04/26/2017,16:00,47.5,2775,2017-04-26 14:00:00,2017
07/27/2017,18:00,47.49,4985,2017-07-27 16:00:00,2017
05/06/2017,17:00,47.44,3016,2017-05-06 15:00:00,2017
07/09/2017,15:00,47.34,4550,2017-07-09 13:00:00,2017
05/14/2017,16:00,47.24,3207,2017-05-14 14:00:00,2017
11/02/2017,16:00,47.21,7335,2017-11-02 14:00:00,2017
08/09/2017,16:00,47.15,5295,2017-08-09 14:00:00,2017
10/06/2017,15:00,47.15,6686,2017-10-06 13:00:00,2017
09/16/2017,17:00,47.09,6208,2017-09-16 15:00:00,2017
09/02/2017,16:00,47.07,5871,2017-09-02 14:00:00,2017
06/03/2017,16:00,47.03,3687,2017-06-03 14:00:00,2017
09/18/2017,17:00,47.0,6256,2017-09-18 15:00:00,2017
07/01/2017,15:00,46.94,4358,2017-07-01 13:00:00,2017
08/15/2017,17:00,46.94,5440,2017-08-15 15:00:00,2017
08/11/2017,18:00,46.93,5345,2017-08-11 16:00:00,2017
07/22/2017,15:00,46.92,4862,2017-07-22 13:00:00,2017
07/26/2017,15:00,46.83,4958,2017-07-26 13:00:00,2017
06/19/2017,14:00,46.82,4069,2017-06-19 12:00:00,2017
07/20/2017,18:00,46.73,4817,2017-07-20 16:00:00,2017
05/30/2017,16:00,46.71,3591,2017-05-30 14:00:00,2017
04/04/2017,16:00,46.65,2247,2017-04-04 14:00:00,2017
07/27/2017,14:00,46.58,4981,2017-07-27 12:00:00,2017
07/16/2017,15:00,46.55,4718,2017-07-16 13:00:00,2017
02/19/2017,19:00,46.52,1195,2017-02-19 18:00:00,2017
10/12/2017,18:00,46.47,6833,2017-10-12 16:00:00,2017
07/31/2017,18:00,46.39,5081,2017-07-31 16:00:00,2017
08/05/2017,16:00,46.37,5199,2017-08-05 14:00:00,2017
05/13/2017,18:00,46.24,3185,2017-05-13 16:00:00,2017
06/13/2017,16:00,46.22,3927,2017-06-13 14:00:00,2017
04/30/2017,21:00,46.16,2876,2017-04-30 19:00:00,2017
05/12/2017,16:00,46.1,3159,2017-05-12 14:00:00,2017
11/09/2017,07:00,46.08,7495,2017-11-09 06:00:00,2017
07/12/2017,16:00,46.07,4623,2017-07-12 14:00:00,2017
08/01/2017,17:00,46.03,5104,2017-08-01 15:00:00,2017
11/10/2017,07:00,45.95,7519,2017-11-10 06:00:00,2017
08/23/2017,15:00,45.94,5630,2017-08-23 13:00:00,2017
07/03/2017,15:00,45.92,4406,2017-07-03 13:00:00,2017
07/07/2017,14:00,45.89,4501,2017-07-07 12:00:00,2017
07/14/2017,14:00,45.89,4669,2017-07-14 12:00:00,2017
07/26/2017,17:00,45.82,4960,2017-07-26 15:00:00,2017
11/04/2017,17:00,45.78,7384,2017-11-04 15:00:00,2017
04/26/2017,21:00,45.69,2780,2017-04-26 19:00:00,2017
07/21/2017,14:00,45.62,4837,2017-07-21 12:00:00,2017
05/26/2017,15:00,45.58,3494,2017-05-26 13:00:00,2017
06/21/2017,15:00,45.53,4118,2017-06-21 13:00:00,2017
09/05/2017,15:00,45.53,5942,2017-09-05 13:00:00,2017
06/27/2017,16:00,45.46,4263,2017-06-27 14:00:00,2017
08/13/2017,15:00,45.39,5390,2017-08-13 13:00:00,2017
09/01/2017,15:00,45.33,5846,2017-09-01 13:00:00,2017
06/22/2017,15:00,45.32,4142,2017-06-22 13:00:00,2017
06/30/2017,17:00,45.29,4336,2017-06-30 15:00:00,2017
11/29/2017,18:00,45.26,7986,2017-11-29 17:00:00,2017
02/03/2017,07:00,45.12,799,2017-02-03 06:00:00,2017
02/21/2017,19:00,45.07,1243,2017-02-21 18:00:00,2017
09/19/2017,16:00,45.04,6279,2017-09-19 14:00:00,2017
03/21/2017,18:00,44.98,1913,2017-03-21 16:00:00,2017
09/11/2017,17:00,44.88,6088,2017-09-11 15:00:00,2017
10/06/2017,17:00,44.86,6688,2017-10-06 15:00:00,2017
07/25/2017,14:00,44.83,4933,2017-07-25 12:00:00,2017
04/02/2017,21:00,44.81,2204,2017-04-02 19:00:00,2017
07/22/2017,18:00,44.8,4865,2017-07-22 16:00:00,2017
08/18/2017,14:00,44.8,5509,2017-08-18 12:00:00,2017
06/17/2017,15:00,44.79,4022,2017-06-17 13:00:00,2017
05/30/2017,17:00,44.76,3592,2017-05-30 15:00:00,2017
05/25/2017,18:00,44.74,3473,2017-05-25 16:00:00,2017
05/01/2017,17:00,44.73,2896,2017-05-01 15:00:00,2017
07/29/2017,13:00,44.71,5028,2017-07-29 11:00:00,2017
06/25/2017,16:00,44.71,4215,2017-06-25 14:00:00,2017
07/06/2017,18:00,44.69,4481,2017-07-06 16:00:00,2017
06/18/2017,18:00,44.67,4049,2017-06-18 16:00:00,2017
07/13/2017,14:00,44.67,4645,2017-07-13 12:00:00,2017
01/17/2017,19:00,44.59,403,2017-01-17 18:00:00,2017
11/05/2017,15:00,44.58,7407,2017-11-05 14:00:00,2017
10/07/2017,15:00,44.58,6710,2017-10-07 13:00:00,2017
06/25/2017,17:00,44.57,4216,2017-06-25 15:00:00,2017
07/11/2017,16:00,44.57,4599,2017-07-11 14:00:00,2017
09/20/2017,17:00,44.54,6304,2017-09-20 15:00:00,2017
06/09/2017,17:00,44.37,3832,2017-06-09 15:00:00,2017
06/10/2017,16:00,44.33,3855,2017-06-10 14:00:00,2017
06/16/2017,14:00,44.3,3997,2017-06-16 12:00:00,2017
10/03/2017,15:00,44.27,6614,2017-10-03 13:00:00,2017
08/20/2017,15:00,44.27,5558,2017-08-20 13:00:00,2017
08/03/2017,15:00,44.24,5150,2017-08-03 13:00:00,2017
06/05/2017,17:00,44.14,3736,2017-06-05 15:00:00,2017
08/21/2017,17:00,44.13,5584,2017-08-21 15:00:00,2017
08/15/2017,15:00,44.11,5438,2017-08-15 13:00:00,2017
04/18/2017,17:00,44.11,2584,2017-04-18 15:00:00,2017
07/11/2017,17:00,44.1,4600,2017-07-11 15:00:00,2017
10/01/2017,16:00,44.09,6567,2017-10-01 14:00:00,2017
01/04/2017,07:00,44.08,79,2017-01-04 06:00:00,2017
10/08/2017,15:00,44.08,6734,2017-10-08 13:00:00,2017
03/28/2017,17:00,44.08,2080,2017-03-28 15:00:00,2017
10/02/2017,17:00,44.03,6592,2017-10-02 15:00:00,2017
06/27/2017,17:00,44.02,4264,2017-06-27 15:00:00,2017
01/07/2017,07:00,43.98,151,2017-01-07 06:00:00,2017
01/27/2017,07:00,43.97,631,2017-01-27 06:00:00,2017
06/06/2017,16:00,43.96,3759,2017-06-06 14:00:00,2017
11/08/2017,18:00,43.95,7482,2017-11-08 17:00:00,2017
08/10/2017,14:00,43.89,5317,2017-08-10 12:00:00,2017
01/07/2017,11:00,43.83,155,2017-01-07 10:00:00,2017
07/15/2017,14:00,43.83,4693,2017-07-15 12:00:00,2017
07/28/2017,19:00,43.78,5010,2017-07-28 17:00:00,2017
08/31/2017,15:00,43.78,5822,2017-08-31 13:00:00,2017
06/30/2017,14:00,43.77,4333,2017-06-30 12:00:00,2017
06/16/2017,18:00,43.73,4001,2017-06-16 16:00:00,2017
07/24/2017,18:00,43.68,4913,2017-07-24 16:00:00,2017
05/20/2017,17:00,43.64,3352,2017-05-20 15:00:00,2017
06/27/2017,15:00,43.57,4262,2017-06-27 13:00:00,2017
06/04/2017,17:00,43.54,3712,2017-06-04 15:00:00,2017
05/07/2017,17:00,43.54,3040,2017-05-07 15:00:00,2017
06/12/2017,17:00,43.5,3904,2017-06-12 15:00:00,2017
06/05/2017,16:00,43.5,3735,2017-06-05 14:00:00,2017
05/31/2017,16:00,43.47,3615,2017-05-31 14:00:00,2017
05/27/2017,15:00,43.42,3518,2017-05-27 13:00:00,2017
08/22/2017,14:00,43.41,5605,2017-08-22 12:00:00,2017
02/02/2017,19:00,43.39,787,2017-02-02 18:00:00,2017
08/21/2017,15:00,43.35,5582,2017-08-21 13:00:00,2017
03/06/2017,19:00,43.31,1555,2017-03-06 18:00:00,2017
12/22/2017,18:00,43.29,8538,2017-12-22 17:00:00,2017
06/20/2017,18:00,43.28,4097,2017-06-20 16:00:00,2017
03/20/2017,18:00,43.25,1889,2017-03-20 16:00:00,2017
08/19/2017,14:00,43.23,5533,2017-08-19 12:00:00,2017
05/19/2017,17:00,43.2,3328,2017-05-19 15:00:00,2017
08/30/2017,18:00,43.17,5801,2017-08-30 16:00:00,2017
05/11/2017,17:00,43.16,3136,2017-05-11 15:00:00,2017
11/08/2017,19:00,43.16,7483,2017-11-08 18:00:00,2017
09/17/2017,15:00,43.12,6230,2017-09-17 13:00:00,2017
06/15/2017,14:00,43.1,3973,2017-06-15 12:00:00,2017
