Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t9,62.1,12.4488,2491.417111,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3651.084735,0,6.527908662,0,36845.28066
t10,62.1,12.4488,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2698.716176,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3727.316953,0,19.51087606,0,38044.38691
t11,62.1,12.402,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3654.915206,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3462.847435,0,32.08731405,0,38748.64606
t12,62.1,12.3552,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3924.773916,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3299.080823,0,45.3148051,0,38867.91885
t13,62.1,12.3552,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4127.42843,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2828.878461,0,45.73938384,0,38600.79558
t14,62.1,12.3084,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4094.800727,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2358.565247,0,39.6782405,0,38091.74672
t15,62.1,12.2616,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3611.677349,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2366.057941,0,27.65179425,0,37604.04279
t16,62.1,12.2616,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3661.799282,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2194.354303,0,13.70895874,0,37468.51825
t17,62.1,12.2148,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,1924.774153,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2085.111981,0,8.818970651,0,37911.34201
t18,62.1,12.168,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3196.604487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2143.841511,0,0.980201574,0,39862.3212
t19,62.1,12.168,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4450.845346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2187.215324,0,0,0,41158.95567
t20,62.1,12.1212,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4087.044452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2281.981228,0,0,0,40889.87388
t21,62.1,12.0744,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3775.533639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2216.667151,0,0,0,40513.00219
t22,62.1,12.0744,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3247.544017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1994.415753,0,0,0,39762.76117
t23,62.1,12.0276,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,2489.950262,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2170.056712,0,0,0,38552.45668
t24,62.1,11.9808,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3198.880202,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2195.991792,0,0,0,36993.2469
t25,62.1,11.9808,2659.731213,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2272.077882,0,0,0,35627.592
t26,62.1,11.934,1529.068313,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2514.901101,0,0,0,34739.70552
t27,62.1,11.8872,1041.91,3022.237599,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2444.072135,0,0,0,34179.00904
t28,62.1,11.8872,1041.91,2686.28453,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2496.344924,0,0,0,33895.32876
t29,62.1,11.8404,1041.91,3016.684866,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2438.927129,0,0,0,34168.2645
t30,62.1,11.7936,1752.860608,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2556.817497,0,0,0,35005.27381
t31,62.1,11.7936,2950.005556,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2586.732318,0,0,0,36232.33358
t32,62.1,11.7468,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3635.443706,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2311.816268,0,0.07505015,0,37545.47593
t33,62.1,11.7,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,2964.98284,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1867.305644,0,2.446709474,0,38726.8573
t34,62.1,11.7,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3986.378718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1575.045169,0,10.00256279,0,40091.85345
t35,62.1,11.6532,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4788.45747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1408.527966,0,19.99785365,0,40737.36349
t36,62.1,11.6064,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,5059.145708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,975.9004411,0,28.56789087,0,40583.94744
t37,62.1,11.6064,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4554.295146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,904.8288507,0,29.88272289,0,40009.34012
t38,62.1,11.5596,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3378.534024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1096.49922,0,29.58164593,0,39024.90149
t39,62.1,11.5128,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3026.736768,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1260.168652,0,26.54611442,0,38205.38644
t40,62.1,11.5128,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,2828.573061,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1168.74838,0,20.20828308,0,37909.46463
t41,62.1,11.466,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3355.992646,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,974.1795483,0,9.805670356,0,38231.86597
t42,62.1,11.4192,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4521.607206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,964.1686318,0,0.953892068,0,40006.87593
t43,62.1,11.4192,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,5559.08532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1232.16915,0,0,0,41311.40067
t44,62.1,11.3724,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,4965.272689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1563.411291,0,0,0,41048.78338
t45,62.1,11.3256,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3626.1,0,0,6030,0,0,0,0,3908.321323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2129.759997,0,0,0,40558.13392
t46,62.1,11.3256,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,3396.564854,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2360.10265,0,0,0,39648.41521
t47,62.1,11.2788,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3923.189399,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2682.445166,0,0,0,38203.30747
t48,62.1,11.232,2760.366782,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3045.107333,0,0,0,36500.50822
t49,62.1,11.232,1109.228559,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3334.966625,0,0,0,35139.22929
t50,62.1,11.1852,1041.91,1888.878081,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3693.545273,0,0,0,34294.42066
t51,62.1,11.1384,1041.91,1463.607108,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3754.183116,0,0,0,33929.74073
t52,62.1,11.1384,1041.91,1246.064111,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3991.297463,0,0,0,33949.31208
t53,62.1,11.0916,1041.91,1689.349404,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3965.62179,0,0,0,34366.8749
t54,62.1,11.0448,1041.91,2754.387033,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3842.052561,0,0,0,35308.2965
t55,62.1,11.0448,2409.023136,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3573.396808,0,0,0,36677.26685
t56,62.1,10.998,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3261.347174,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,3114.949567,0,0.8726328,0,37974.56148
t57,62.1,10.9512,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,1910.250896,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,2698.294368,0,30.97480046,0,38530.89337
t58,62.1,10.9512,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,4179.6,0,0,2263.104715,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1855.018549,0,74.59611058,0,38084.09268
t59,62.1,10.9044,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,3805.553838,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1354.982376,0,123.1491106,0,36880.98383
t60,62.1,10.8576,3024.9,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2363.401052,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1359.490264,0,154.0348484,0,35474.17787
t61,62.1,10.8576,1871.637066,3024.9,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1535.87622,0,161.1732178,0,34263.34621
t62,62.1,10.8108,1041.91,2839.013722,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1478.923539,0,153.2425426,0,33182.80271
t63,62.1,10.764,1041.91,2075.124201,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1408.196743,0,146.7711406,0,32341.66819
t64,62.1,10.764,1041.91,1673.137424,0,3168,2533.5,3256.2,586.8,0,0,2122.308,0,0,1885.572,0,0,6030,0,0,0,0,2997.795106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,2520,2460,1422.361012,0,120.3910688,0,31927.46561
