Zone,Price,Date,Year
t1161,310.657633831378,2021-02-18 08:00:00,2021
t1173,282.18010000000004,2021-02-18 20:00:00,2021
t1162,282.18010000000004,2021-02-18 09:00:00,2021
t1163,282.18010000000004,2021-02-18 10:00:00,2021
t1172,282.18010000000004,2021-02-18 19:00:00,2021
t1184,279.7917577777778,2021-02-19 07:00:00,2021
t1174,277.8961173550526,2021-02-18 21:00:00,2021
t1171,277.8795039202843,2021-02-18 18:00:00,2021
t1160,277.8185965204054,2021-02-18 07:00:00,2021
t1159,269.55816,2021-02-18 06:00:00,2021
t1164,269.55816,2021-02-18 11:00:00,2021
t5462,261.48207055555554,2021-08-16 13:00:00,2021
t1175,258.93726,2021-02-18 22:00:00,2021
t1153,237.7921,2021-02-18 00:00:00,2021
t1176,237.7921,2021-02-18 23:00:00,2021
t1154,237.7921,2021-02-18 01:00:00,2021
t1165,237.7921,2021-02-18 12:00:00,2021
t1158,237.7921,2021-02-18 05:00:00,2021
t1077,233.6540866666666,2021-02-14 20:00:00,2021
t1170,233.34612510188632,2021-02-18 17:00:00,2021
t1166,233.32737797430133,2021-02-18 13:00:00,2021
t1157,228.95264,2021-02-18 04:00:00,2021
t1155,228.95264,2021-02-18 02:00:00,2021
t5992,225.98546622222224,2021-09-07 15:00:00,2021
t6472,221.04519988888887,2021-09-27 15:00:00,2021
t1156,219.75394,2021-02-18 03:00:00,2021
t1208,213.6254536374269,2021-02-20 07:00:00,2021
t5920,213.35853811111116,2021-09-04 15:00:00,2021
t6642,212.87474751641676,2021-10-04 17:00:00,2021
t4984,212.3990544444444,2021-07-27 15:00:00,2021
t5703,211.76644933333336,2021-08-26 14:00:00,2021
t5822,211.5451231111111,2021-08-31 13:00:00,2021
t6689,210.0734486271812,2021-10-06 16:00:00,2021
t1043,209.73167714939825,2021-02-13 10:00:00,2021
t6855,209.306675158868,2021-10-13 14:00:00,2021
t5390,208.8877933333333,2021-08-13 13:00:00,2021
t5967,207.2068631111111,2021-09-06 14:00:00,2021
t6304,205.05011478708028,2021-09-20 15:00:00,2021
t5536,204.5923835555556,2021-08-19 15:00:00,2021
t7026,203.94180572260797,2021-10-20 17:00:00,2021
t5176,202.39159777777772,2021-08-04 15:00:00,2021
t5031,199.1365315555556,2021-07-29 14:00:00,2021
t7122,199.1117983955556,2021-10-24 17:00:00,2021
t4360,197.97833555555556,2021-07-01 15:00:00,2021
t5583,197.7655533333333,2021-08-21 14:00:00,2021
t5800,197.5767911487937,2021-08-30 15:00:00,2021
t6040,197.39594516766897,2021-09-09 15:00:00,2021
t4959,197.11023028520503,2021-07-26 14:00:00,2021
t7144,196.9506982615221,2021-10-25 15:00:00,2021
t7819,195.11270022222223,2021-11-22 18:00:00,2021
t4601,194.03732666666664,2021-07-11 16:00:00,2021
t7243,193.52571426242685,2021-10-29 18:00:00,2021
t5007,193.47332777777777,2021-07-28 14:00:00,2021
t5055,193.45065044444448,2021-07-30 14:00:00,2021
t7506,192.65479122986008,2021-11-09 17:00:00,2021
t7650,191.84900664999992,2021-11-15 17:00:00,2021
