Zone,Price,Date,Year
t3352,120.8859571,2020-05-19 15:00:00,2020
t8035,120.6748134,2020-11-30 18:00:00,2020
t7578,120.5855928,2020-11-11 17:00:00,2020
t4216,120.1616411,2020-06-24 15:00:00,2020
t5103,119.4969019,2020-07-31 14:00:00,2020
t1365,119.4587736,2020-02-26 20:00:00,2020
t3999,118.2318037,2020-06-15 14:00:00,2020
t6137,117.0821469,2020-09-12 16:00:00,2020
t6736,116.3315203,2020-10-07 15:00:00,2020
t464,116.3242469,2020-01-20 07:00:00,2020
t7794,115.5508892,2020-11-20 17:00:00,2020
t8120,115.1241961,2020-12-04 07:00:00,2020
t8682,113.7188665,2020-12-27 17:00:00,2020
t1721,113.6509436,2020-03-12 16:00:00,2020
t6808,113.1150117,2020-10-10 15:00:00,2020
t2969,113.0854062,2020-05-03 16:00:00,2020
t1479,111.1982209,2020-03-02 14:00:00,2020
t3592,111.1869163,2020-05-29 15:00:00,2020
t8528,110.5699107,2020-12-21 07:00:00,2020
t6426,109.0410829,2020-09-24 17:00:00,2020
t2079,108.7378047,2020-03-27 14:00:00,2020
t82,108.3923588,2020-01-04 09:00:00,2020
t3758,108.2327076,2020-06-05 13:00:00,2020
t5271,107.971954,2020-08-07 14:00:00,2020
t6448,107.7553121,2020-09-25 15:00:00,2020
t6712,104.6100317,2020-10-06 15:00:00,2020
t4624,103.9556217,2020-07-11 15:00:00,2020
t8360,102.6354047,2020-12-14 07:00:00,2020
t6547,102.4576175,2020-09-29 18:00:00,2020
t2176,102.3058919,2020-03-31 15:00:00,2020
t5368,101.8172881,2020-08-11 15:00:00,2020
t3329,101.748952,2020-05-18 16:00:00,2020
t5225,100.8615249,2020-08-05 16:00:00,2020
t3233,100.6358126,2020-05-14 16:00:00,2020
t2588,100.5492524,2020-04-17 19:00:00,2020
t4383,99.99612359,2020-07-01 14:00:00,2020
t8778,99.38810091,2020-12-31 17:00:00,2020
t7938,99.08752186,2020-11-26 17:00:00,2020
t2992,97.65250566,2020-05-04 15:00:00,2020
t7339,97.27806029,2020-11-01 18:00:00,2020
t2268,97.24043648,2020-04-04 11:00:00,2020
t6208,97.08273601,2020-09-15 15:00:00,2020
t5919,96.62597036,2020-09-03 14:00:00,2020
t4672,95.05941613,2020-07-13 15:00:00,2020
t2849,94.55919376,2020-04-28 16:00:00,2020
t2516,92.68296275,2020-04-14 19:00:00,2020
t6664,91.84347471,2020-10-04 15:00:00,2020
t3735,91.45078338,2020-06-04 14:00:00,2020
t3928,90.90487653,2020-06-12 15:00:00,2020
t5200,90.60224925,2020-08-04 15:00:00,2020
t5512,88.63733247,2020-08-17 15:00:00,2020
t5080,86.06440122,2020-07-30 15:00:00,2020
t7096,84.92104521,2020-10-22 15:00:00,2020
t5151,81.67034668,2020-08-02 14:00:00,2020
t5583,79.29074166,2020-08-20 14:00:00,2020
t2636,78.32023441,2020-04-19 19:00:00,2020
t1695,77.78253834,2020-03-11 14:00:00,2020
t4696,77.77664298,2020-07-14 15:00:00,2020
t4576,77.31451225,2020-07-09 15:00:00,2020
t4934,74.004985,2020-07-24 13:00:00,2020
t6855,73.98311186,2020-10-12 14:00:00,2020
t3543,73.32946464,2020-05-27 14:00:00,2020
t379,72.58576033,2020-01-16 18:00:00,2020
t4888,72.20793262,2020-07-22 15:00:00,2020
t6904,72.10633045,2020-10-14 15:00:00,2020
t1651,71.89761627,2020-03-09 18:00:00,2020
t3711,70.94121258,2020-06-03 14:00:00,2020
t5344,68.66774696,2020-08-10 15:00:00,2020
t3952,68.23955474,2020-06-13 15:00:00,2020
t5681,67.39231802,2020-08-24 16:00:00,2020
t3137,67.01572651,2020-05-10 16:00:00,2020
t5656,66.4738315,2020-08-23 15:00:00,2020
t2753,65.75710202,2020-04-24 16:00:00,2020
t1196,63.32999394,2020-02-19 19:00:00,2020
t2876,63.28819346,2020-04-29 19:00:00,2020
t5870,63.00112767,2020-09-01 13:00:00,2020
t5941,61.26378312,2020-09-04 12:00:00,2020
t8299,61.1583798,2020-12-11 18:00:00,2020
t1400,60.9120549,2020-02-28 07:00:00,2020
t3305,59.54599461,2020-05-17 16:00:00,2020
t5992,58.0980441,2020-09-06 15:00:00,2020
t210,57.63377468,2020-01-09 17:00:00,2020
t4551,57.56407905,2020-07-08 14:00:00,2020
t7555,57.31834005,2020-11-10 18:00:00,2020
t6880,56.67659536,2020-10-13 15:00:00,2020
t7362,55.92910189,2020-11-02 17:00:00,2020
t2945,54.79697377,2020-05-02 16:00:00,2020
t5967,54.43937584,2020-09-05 14:00:00,2020
t4912,53.85481803,2020-07-23 15:00:00,2020
t4911,53.85376094,2020-07-23 14:00:00,2020
t4910,53.85270386,2020-07-23 13:00:00,2020
t4909,53.85164681,2020-07-23 12:00:00,2020
t5825,53.53792965,2020-08-30 16:00:00,2020
t2825,53.53714116,2020-04-27 16:00:00,2020
t2920,53.21048096,2020-05-01 15:00:00,2020
t7072,53.10680579,2020-10-21 15:00:00,2020
t6594,50.31699425,2020-10-01 17:00:00,2020
t3905,49.86403621,2020-06-11 16:00:00,2020
t8107,48.95129153,2020-12-03 18:00:00,2020
t6831,45.80229413,2020-10-11 14:00:00,2020
t3017,45.59522874,2020-05-05 16:00:00,2020
t5727,44.160376,2020-08-26 14:00:00,2020
t2390,44.13021965,2020-04-09 13:00:00,2020
t6014,44.11652263,2020-09-07 13:00:00,2020
t8420,43.91163944,2020-12-16 19:00:00,2020
t4336,43.50664961,2020-06-29 15:00:00,2020
t1016,43.14778543,2020-02-12 07:00:00,2020
t4598,42.8863007,2020-07-10 13:00:00,2020
t5607,42.85989,2020-08-21 14:00:00,2020
t4765,42.5000409,2020-07-17 12:00:00,2020
t5776,41.4415,2020-08-28 15:00:00,2020
t5799,41.4415,2020-08-29 14:00:00,2020
t5272,41.30892,2020-08-07 15:00:00,2020
t2727,41.13124612,2020-04-23 14:00:00,2020
t7232,41.01393583,2020-10-28 07:00:00,2020
t152,40.79604055,2020-01-07 07:00:00,2020
t5703,40.668556,2020-08-25 14:00:00,2020
t1844,40.3675964,2020-03-17 19:00:00,2020
t5705,39.961531,2020-08-25 16:00:00,2020
t5801,39.88336,2020-08-29 16:00:00,2020
t4456,39.82476028,2020-07-04 15:00:00,2020
t5751,39.80638,2020-08-27 14:00:00,2020
t6113,39.49968505,2020-09-11 16:00:00,2020
t2347,39.48283965,2020-04-07 18:00:00,2020
t5706,39.08925905,2020-08-25 17:00:00,2020
t5702,39.086212,2020-08-25 13:00:00,2020
t5486,38.99614,2020-08-16 13:00:00,2020
t5488,38.99614,2020-08-16 15:00:00,2020
t5464,38.99614,2020-08-15 15:00:00,2020
t5462,38.99614,2020-08-15 13:00:00,2020
t5777,38.70998,2020-08-28 16:00:00,2020
t5798,38.70998,2020-08-29 13:00:00,2020
t5774,38.70771745,2020-08-28 13:00:00,2020
t5753,38.64246,2020-08-27 16:00:00,2020
t7095,38.50334394,2020-10-22 14:00:00,2020
t5802,38.4175,2020-08-29 17:00:00,2020
t5797,38.4175,2020-08-29 12:00:00,2020
t5778,38.4175,2020-08-28 17:00:00,2020
t5750,38.35194,2020-08-27 13:00:00,2020
t252,38.27769004,2020-01-11 11:00:00,2020
t8683,38.11796,2020-12-27 18:00:00,2020
t5826,37.77916,2020-08-30 17:00:00,2020
t5848,37.671766,2020-08-31 15:00:00,2020
t5846,37.629963,2020-08-31 13:00:00,2020
t8731,37.61918,2020-12-29 18:00:00,2020
t5849,37.617668,2020-08-31 16:00:00,2020
t3183,37.56763317,2020-05-12 14:00:00,2020
t5558,37.51191,2020-08-19 13:00:00,2020
t5560,37.51191,2020-08-19 15:00:00,2020
t5536,37.442196,2020-08-18 15:00:00,2020
t7435,37.363211,2020-11-05 18:00:00,2020
t7554,37.333613,2020-11-10 17:00:00,2020
t5296,37.27641834,2020-08-08 15:00:00,2020
t872,37.11915329,2020-02-06 07:00:00,2020
t5584,36.93523,2020-08-20 15:00:00,2020
t5441,36.71854,2020-08-14 16:00:00,2020
t5437,36.7156826,2020-08-14 12:00:00,2020
t4815,36.55648274,2020-07-19 14:00:00,2020
t4168,36.40447049,2020-06-22 15:00:00,2020
t5707,36.403267,2020-08-25 18:00:00,2020
t5701,36.403267,2020-08-25 12:00:00,2020
t5754,36.30047,2020-08-27 17:00:00,2020
t5726,36.1606,2020-08-26 13:00:00,2020
t5537,36.022684,2020-08-18 16:00:00,2020
t5729,35.949946,2020-08-26 16:00:00,2020
t5534,35.859274,2020-08-18 13:00:00,2020
t5533,35.808212,2020-08-18 12:00:00,2020
t5538,35.808212,2020-08-18 17:00:00,2020
t4360,35.70750128,2020-06-30 15:00:00,2020
t5779,35.70268,2020-08-28 18:00:00,2020
t5773,35.70268,2020-08-28 12:00:00,2020
t5803,35.70268,2020-08-29 18:00:00,2020
t5824,35.6674,2020-08-30 15:00:00,2020
t7712,35.66067166,2020-11-17 07:00:00,2020
t5489,35.6323,2020-08-16 16:00:00,2020
t7338,35.51656,2020-11-01 17:00:00,2020
t7220,35.363885,2020-10-27 19:00:00,2020
t7218,35.36251046,2020-10-27 17:00:00,2020
t7217,35.36182321,2020-10-27 16:00:00,2020
t7211,35.3577,2020-10-27 10:00:00,2020
t7212,35.3577,2020-10-27 11:00:00,2020
t7213,35.3577,2020-10-27 12:00:00,2020
t7214,35.3577,2020-10-27 13:00:00,2020
t7216,35.3577,2020-10-27 15:00:00,2020
t7210,35.35701285,2020-10-27 09:00:00,2020
t8529,35.20815118,2020-12-21 08:00:00,2020
t4597,35.1266,2020-07-10 12:00:00,2020
t5248,35.07399105,2020-08-06 15:00:00,2020
t5392,35.05234,2020-08-12 15:00:00,2020
t3809,34.95931186,2020-06-07 16:00:00,2020
t5561,34.94444,2020-08-19 16:00:00,2020
t5749,34.88829,2020-08-27 12:00:00,2020
t6279,34.86482845,2020-09-18 14:00:00,2020
t5845,34.830297,2020-08-31 12:00:00,2020
t7117,34.72892,2020-10-23 12:00:00,2020
t5247,34.723279,2020-08-06 14:00:00,2020
t5369,34.64872,2020-08-11 16:00:00,2020
t5655,34.58193398,2020-08-23 14:00:00,2020
t5680,34.55022,2020-08-24 15:00:00,2020
t5582,34.46635,2020-08-20 13:00:00,2020
t8625,34.45354,2020-12-25 08:00:00,2020
t5465,34.31032,2020-08-15 16:00:00,2020
t5461,34.30765525,2020-08-15 12:00:00,2020
t5708,34.284763,2020-08-25 19:00:00,2020
t5485,34.25366,2020-08-16 12:00:00,2020
t5390,34.25366,2020-08-12 13:00:00,2020
t5851,34.25269395,2020-08-31 18:00:00,2020
t5852,34.25269,2020-08-31 19:00:00,2020
t7626,34.24476137,2020-11-13 17:00:00,2020
t7625,34.24409648,2020-11-13 16:00:00,2020
t7624,34.2434316,2020-11-13 15:00:00,2020
t7623,34.24276673,2020-11-13 14:00:00,2020
t7622,34.24210187,2020-11-13 13:00:00,2020
t7621,34.24143703,2020-11-13 12:00:00,2020
t7620,34.2407722,2020-11-13 11:00:00,2020
t6856,34.22119,2020-10-12 15:00:00,2020
t5700,34.169068,2020-08-25 11:00:00,2020
t5442,34.13872,2020-08-14 17:00:00,2020
t5393,34.10149,2020-08-12 16:00:00,2020
t5466,34.09054,2020-08-15 17:00:00,2020
t5490,34.09054,2020-08-16 17:00:00,2020
t5460,33.98362,2020-08-15 11:00:00,2020
t5682,33.92016188,2020-08-24 17:00:00,2020
t5679,33.91818671,2020-08-24 14:00:00,2020
t5678,33.91752835,2020-08-24 13:00:00,2020
t5677,33.91687,2020-08-24 12:00:00,2020
t5725,33.908826,2020-08-26 12:00:00,2020
t5918,33.79984,2020-09-03 13:00:00,2020
t8048,33.76123831,2020-12-01 07:00:00,2020
t5416,33.69806,2020-08-13 15:00:00,2020
t5796,33.69468,2020-08-29 11:00:00,2020
t5755,33.635195,2020-08-27 18:00:00,2020
t5827,33.6262,2020-08-30 18:00:00,2020
t43,33.55128296,2020-01-02 18:00:00,2020
t8108,33.48319,2020-12-03 19:00:00,2020
t8109,33.48319,2020-12-03 20:00:00,2020
t5730,33.481124,2020-08-26 17:00:00,2020
t5850,33.415048,2020-08-31 17:00:00,2020
t5657,33.40029,2020-08-23 16:00:00,2020
t5654,33.39834602,2020-08-23 13:00:00,2020
t5443,33.39451,2020-08-14 18:00:00,2020
t5632,33.36739,2020-08-22 15:00:00,2020
t5609,33.36739,2020-08-21 16:00:00,2020
t5633,33.36739,2020-08-22 16:00:00,2020
t7215,33.35584,2020-10-27 14:00:00,2020
t7209,33.35584,2020-10-27 08:00:00,2020
t5658,33.33449,2020-08-23 17:00:00,2020
t5780,33.27686,2020-08-28 19:00:00,2020
t8431,33.24757,2020-12-17 06:00:00,2020
t8433,33.24757,2020-12-17 08:00:00,2020
t8421,33.24112107,2020-12-16 20:00:00,2020
t8419,33.23983143,2020-12-16 18:00:00,2020
t6403,33.23143861,2020-09-23 18:00:00,2020
t5224,33.19114,2020-08-05 15:00:00,2020
t7196,33.04260641,2020-10-26 19:00:00,2020
t7195,33.04196556,2020-10-26 18:00:00,2020
t7194,33.04132472,2020-10-26 17:00:00,2020
t7208,32.98386,2020-10-27 07:00:00,2020
t5539,32.936523,2020-08-18 18:00:00,2020
t5562,32.91816,2020-08-19 17:00:00,2020
t5683,32.90396511,2020-08-24 18:00:00,2020
t7675,32.8637794,2020-11-15 18:00:00,2020
t5557,32.86189,2020-08-19 12:00:00,2020
t7651,32.692308,2020-11-14 18:00:00,2020
t5343,32.689582,2020-08-10 14:00:00,2020
t7231,32.65608629,2020-10-28 06:00:00,2020
t5804,32.5333,2020-08-29 19:00:00,2020
t5823,32.5333,2020-08-30 14:00:00,2020
t5585,32.46403,2020-08-20 16:00:00,2020
t5581,32.46151295,2020-08-20 12:00:00,2020
t3688,32.42534569,2020-06-02 15:00:00,2020
t5828,32.39392,2020-08-30 19:00:00,2020
t5748,32.3821,2020-08-27 11:00:00,2020
t5104,32.36617298,2020-07-31 15:00:00,2020
t5417,32.3631,2020-08-13 16:00:00,2020
t5414,32.36121825,2020-08-13 13:00:00,2020
t5297,32.31864,2020-08-08 16:00:00,2020
t5731,32.267308,2020-08-26 18:00:00,2020
t5724,32.267308,2020-08-26 11:00:00,2020
t5418,32.26511,2020-08-13 17:00:00,2020
t8408,32.093032,2020-12-16 07:00:00,2020
t5513,32.08667236,2020-08-17 16:00:00,2020
t8409,32.043024,2020-12-16 08:00:00,2020
t7601,32.02844,2020-11-12 16:00:00,2020
t5699,31.98886,2020-08-25 10:00:00,2020
t5756,31.98473,2020-08-27 19:00:00,2020
t4935,31.91207,2020-07-24 14:00:00,2020
t3328,31.847296,2020-05-18 15:00:00,2020
t8422,31.818888,2020-12-16 21:00:00,2020
t5772,31.79258,2020-08-28 11:00:00,2020
t8434,31.75153,2020-12-17 09:00:00,2020
t8430,31.75153,2020-12-17 05:00:00,2020
t5514,31.72140764,2020-08-17 17:00:00,2020
t5511,31.71956439,2020-08-17 14:00:00,2020
t5510,31.71895,2020-08-17 13:00:00,2020
t5853,31.685236,2020-08-31 20:00:00,2020
t5610,31.6746439,2020-08-21 17:00:00,2020
t5606,31.67219,2020-08-21 13:00:00,2020
t5563,31.57324,2020-08-19 18:00:00,2020
t8707,31.48042,2020-12-28 18:00:00,2020
t8491,31.46584,2020-12-19 18:00:00,2020
t8515,31.46584,2020-12-20 18:00:00,2020
t5822,31.46404,2020-08-30 13:00:00,2020
t7579,31.4497,2020-11-11 18:00:00,2020
t5653,31.43099,2020-08-23 12:00:00,2020
t6232,31.40652,2020-09-16 15:00:00,2020
t8418,31.371864,2020-12-16 17:00:00,2020
t7221,31.347795,2020-10-27 20:00:00,2020
t5532,31.327177,2020-08-18 11:00:00,2020
t7071,31.315486,2020-10-21 14:00:00,2020
t5631,31.30917465,2020-08-22 14:00:00,2020
t6207,31.2545,2020-09-15 14:00:00,2020
t8613,31.2408,2020-12-24 20:00:00,2020
t4552,31.238029,2020-07-08 15:00:00,2020
t6230,31.224418,2020-09-16 13:00:00,2020
t5370,31.21304,2020-08-11 17:00:00,2020
t5367,31.21122725,2020-08-11 14:00:00,2020
t5366,31.21062303,2020-08-11 13:00:00,2020
t5795,31.19396,2020-08-29 10:00:00,2020
t5389,31.16947,2020-08-12 12:00:00,2020
t5467,31.16947,2020-08-15 18:00:00,2020
t5394,31.16947,2020-08-12 17:00:00,2020
t5709,31.166249,2020-08-25 20:00:00,2020
t5484,31.13881,2020-08-16 11:00:00,2020
t4382,31.12688,2020-07-01 13:00:00,2020
t5844,31.107629,2020-08-31 11:00:00,2020
t5732,31.104252,2020-08-26 19:00:00,2020
t6210,31.08851501,2020-09-15 17:00:00,2020
t6209,31.08791324,2020-09-15 16:00:00,2020
t6206,31.086108,2020-09-15 13:00:00,2020
t8361,31.044523,2020-12-14 08:00:00,2020
t6205,30.99939,2020-09-15 12:00:00,2020
t8614,30.99320163,2020-12-24 21:00:00,2020
t8612,30.96169908,2020-12-24 19:00:00,2020
t8611,30.96109985,2020-12-24 18:00:00,2020
t5586,30.94042,2020-08-20 17:00:00,2020
t8626,30.8635,2020-12-25 09:00:00,2020
t8623,30.8635,2020-12-25 06:00:00,2020
t7207,30.79046,2020-10-27 06:00:00,2020
t5676,30.7788,2020-08-24 11:00:00,2020
t5556,30.72077,2020-08-19 11:00:00,2020
t8410,30.700704,2020-12-16 09:00:00,2020
t5805,30.6206,2020-08-29 20:00:00,2020
t5684,30.44898,2020-08-24 19:00:00,2020
t6447,30.41372,2020-09-25 14:00:00,2020
t8203,30.337663,2020-12-07 18:00:00,2020
t8204,30.337663,2020-12-07 19:00:00,2020
t5605,30.3312939,2020-08-21 12:00:00,2020
t5611,30.32884,2020-08-21 18:00:00,2020
t5634,30.32884,2020-08-22 17:00:00,2020
t5630,30.32649376,2020-08-22 13:00:00,2020
t5580,30.29404,2020-08-20 11:00:00,2020
t5659,30.28184,2020-08-23 18:00:00,2020
t6473,30.26897,2020-09-26 16:00:00,2020
t5270,30.26882,2020-08-07 13:00:00,2020
t6857,30.13969,2020-10-12 16:00:00,2020
t5723,30.129744,2020-08-26 10:00:00,2020
t3881,30.09026681,2020-06-10 16:00:00,2020
t8132,30.090262,2020-12-04 19:00:00,2020
t8133,30.090262,2020-12-04 20:00:00,2020
t8131,30.090262,2020-12-04 18:00:00,2020
t8134,30.090262,2020-12-04 21:00:00,2020
t8135,30.090262,2020-12-04 22:00:00,2020
t5781,30.08308,2020-08-28 20:00:00,2020
t5821,30.08308,2020-08-30 12:00:00,2020
t7136,30.0787522,2020-10-24 07:00:00,2020
t7118,30.06828563,2020-10-23 13:00:00,2020
t7097,30.05607939,2020-10-22 16:00:00,2020
t7094,30.05433606,2020-10-22 13:00:00,2020
t5436,29.99524,2020-08-14 11:00:00,2020
t5515,29.98594,2020-08-17 18:00:00,2020
t8298,29.972452,2020-12-11 17:00:00,2020
t5540,29.967964,2020-08-18 19:00:00,2020
t5854,29.967961,2020-08-31 21:00:00,2020
t7070,29.958072,2020-10-21 13:00:00,2020
t5564,29.94889,2020-08-19 19:00:00,2020
t5991,29.94538396,2020-09-06 14:00:00,2020
t5993,29.943076,2020-09-06 16:00:00,2020
t5942,29.943076,2020-09-04 13:00:00,2020
t5966,29.943076,2020-09-05 13:00:00,2020
t353,29.907925,2020-01-15 16:00:00,2020
t5943,29.896696,2020-09-04 14:00:00,2020
t5968,29.896696,2020-09-05 15:00:00,2020
t5965,29.89496223,2020-09-05 12:00:00,2020
t5747,29.89036,2020-08-27 10:00:00,2020
t5249,29.868517,2020-08-06 16:00:00,2020
t5246,29.868517,2020-08-06 13:00:00,2020
t5820,29.85706,2020-08-30 11:00:00,2020
t5829,29.85706,2020-08-30 20:00:00,2020
t5771,29.85706,2020-08-28 10:00:00,2020
