Unnamed,NG,Time_Index,coal,None,uranium
429,2.059,429,1.817854572,0,0.705536
430,2.059,430,1.817854572,0,0.705536
431,2.059,431,1.817854572,0,0.705536
432,2.059,432,1.817854572,0,0.705536
433,2.059,433,1.817854572,0,0.705536
434,2.059,434,1.817854572,0,0.705536
435,2.059,435,1.817854572,0,0.705536
436,2.059,436,1.817854572,0,0.705536
437,2.059,437,1.817854572,0,0.705536
438,2.059,438,1.817854572,0,0.705536
439,2.059,439,1.817854572,0,0.705536
440,2.059,440,1.817854572,0,0.705536
441,2.059,441,1.817854572,0,0.705536
442,2.059,442,1.817854572,0,0.705536
443,2.059,443,1.817854572,0,0.705536
444,2.059,444,1.817854572,0,0.705536
445,2.059,445,1.817854572,0,0.705536
446,2.059,446,1.817854572,0,0.705536
447,2.059,447,1.817854572,0,0.705536
448,2.059,448,1.817854572,0,0.705536
449,2.059,449,1.817854572,0,0.705536
450,2.059,450,1.817854572,0,0.705536
451,2.059,451,1.817854572,0,0.705536
452,2.059,452,1.817854572,0,0.705536
453,2.059,453,1.817854572,0,0.705536
454,2.059,454,1.817854572,0,0.705536
455,2.059,455,1.817854572,0,0.705536
456,2.059,456,1.817854572,0,0.705536
457,2.059,457,1.790856731,0,0.705536
458,2.059,458,1.790856731,0,0.705536
459,2.059,459,1.790856731,0,0.705536
460,2.059,460,1.790856731,0,0.705536
461,2.059,461,1.790856731,0,0.705536
462,2.059,462,1.790856731,0,0.705536
463,2.059,463,1.790856731,0,0.705536
464,2.059,464,1.790856731,0,0.705536
465,2.059,465,1.790856731,0,0.705536
466,2.059,466,1.790856731,0,0.705536
467,2.059,467,1.790856731,0,0.705536
468,2.059,468,1.790856731,0,0.705536
469,2.059,469,1.790856731,0,0.705536
470,2.059,470,1.790856731,0,0.705536
471,2.059,471,1.790856731,0,0.705536
472,2.059,472,1.790856731,0,0.705536
473,2.059,473,1.790856731,0,0.705536
474,2.059,474,1.790856731,0,0.705536
475,2.059,475,1.790856731,0,0.705536
476,2.059,476,1.790856731,0,0.705536
477,2.059,477,1.790856731,0,0.705536
478,2.059,478,1.790856731,0,0.705536
479,2.059,479,1.790856731,0,0.705536
480,2.059,480,1.790856731,0,0.705536
481,2.065,481,1.821454284,0,0.705536
482,2.065,482,1.821454284,0,0.705536
483,2.065,483,1.821454284,0,0.705536
484,2.065,484,1.821454284,0,0.705536
485,2.065,485,1.821454284,0,0.705536
486,2.065,486,1.821454284,0,0.705536
487,2.065,487,1.821454284,0,0.705536
488,2.065,488,1.821454284,0,0.705536
489,2.065,489,1.821454284,0,0.705536
490,2.065,490,1.821454284,0,0.705536
491,2.065,491,1.821454284,0,0.705536
492,2.065,492,1.821454284,0,0.705536
493,2.065,493,1.821454284,0,0.705536
494,2.065,494,1.821454284,0,0.705536
495,2.065,495,1.821454284,0,0.705536
496,2.065,496,1.821454284,0,0.705536
497,2.065,497,1.821454284,0,0.705536
498,2.065,498,1.821454284,0,0.705536
499,2.065,499,1.821454284,0,0.705536
500,2.065,500,1.821454284,0,0.705536
501,2.065,501,1.821454284,0,0.705536
502,2.065,502,1.821454284,0,0.705536
503,2.065,503,1.821454284,0,0.705536
504,2.065,504,1.821454284,0,0.705536
505,1.981,505,1.808855292,0,0.705536
506,1.981,506,1.808855292,0,0.705536
507,1.981,507,1.808855292,0,0.705536
508,1.981,508,1.808855292,0,0.705536
509,1.981,509,1.808855292,0,0.705536
510,1.981,510,1.808855292,0,0.705536
511,1.981,511,1.808855292,0,0.705536
512,1.981,512,1.808855292,0,0.705536
513,1.981,513,1.808855292,0,0.705536
514,1.981,514,1.808855292,0,0.705536
515,1.981,515,1.808855292,0,0.705536
516,1.981,516,1.808855292,0,0.705536
517,1.981,517,1.808855292,0,0.705536
518,1.981,518,1.808855292,0,0.705536
519,1.981,519,1.808855292,0,0.705536
520,1.981,520,1.808855292,0,0.705536
521,1.981,521,1.808855292,0,0.705536
522,1.981,522,1.808855292,0,0.705536
523,1.981,523,1.808855292,0,0.705536
524,1.981,524,1.808855292,0,0.705536
525,1.981,525,1.808855292,0,0.705536
526,1.981,526,1.808855292,0,0.705536
527,1.981,527,1.808855292,0,0.705536
528,1.981,528,1.808855292,0,0.705536
529,1.886,529,1.81425486,0,0.705536
530,1.886,530,1.81425486,0,0.705536
531,1.886,531,1.81425486,0,0.705536
532,1.886,532,1.81425486,0,0.705536
533,1.886,533,1.81425486,0,0.705536
534,1.886,534,1.81425486,0,0.705536
535,1.886,535,1.81425486,0,0.705536
536,1.886,536,1.81425486,0,0.705536
537,1.886,537,1.81425486,0,0.705536
538,1.886,538,1.81425486,0,0.705536
539,1.886,539,1.81425486,0,0.705536
540,1.886,540,1.81425486,0,0.705536
541,1.886,541,1.81425486,0,0.705536
542,1.886,542,1.81425486,0,0.705536
543,1.886,543,1.81425486,0,0.705536
544,1.886,544,1.81425486,0,0.705536
545,1.886,545,1.81425486,0,0.705536
546,1.886,546,1.81425486,0,0.705536
547,1.886,547,1.81425486,0,0.705536
548,1.886,548,1.81425486,0,0.705536
549,1.886,549,1.81425486,0,0.705536
550,1.886,550,1.81425486,0,0.705536
551,1.886,551,1.81425486,0,0.705536
552,1.886,552,1.81425486,0,0.705536
553,1.947,553,1.808855292,0,0.705536
554,1.947,554,1.808855292,0,0.705536
555,1.947,555,1.808855292,0,0.705536
556,1.947,556,1.808855292,0,0.705536
557,1.947,557,1.808855292,0,0.705536
558,1.947,558,1.808855292,0,0.705536
559,1.947,559,1.808855292,0,0.705536
560,1.947,560,1.808855292,0,0.705536
561,1.947,561,1.808855292,0,0.705536
562,1.947,562,1.808855292,0,0.705536
563,1.947,563,1.808855292,0,0.705536
564,1.947,564,1.808855292,0,0.705536
565,1.947,565,1.808855292,0,0.705536
566,1.947,566,1.808855292,0,0.705536
567,1.947,567,1.808855292,0,0.705536
568,1.947,568,1.808855292,0,0.705536
569,1.947,569,1.808855292,0,0.705536
570,1.947,570,1.808855292,0,0.705536
571,1.947,571,1.808855292,0,0.705536
572,1.947,572,1.808855292,0,0.705536
573,1.947,573,1.808855292,0,0.705536
574,1.947,574,1.808855292,0,0.705536
575,1.947,575,1.808855292,0,0.705536
576,1.947,576,1.808855292,0,0.705536
577,1.947,577,1.808855292,0,0.705536
578,1.947,578,1.808855292,0,0.705536
579,1.947,579,1.808855292,0,0.705536
580,1.947,580,1.808855292,0,0.705536
581,1.947,581,1.808855292,0,0.705536
582,1.947,582,1.808855292,0,0.705536
583,1.947,583,1.808855292,0,0.705536
584,1.947,584,1.808855292,0,0.705536
585,1.947,585,1.808855292,0,0.705536
586,1.947,586,1.808855292,0,0.705536
587,1.947,587,1.808855292,0,0.705536
588,1.947,588,1.808855292,0,0.705536
589,1.947,589,1.808855292,0,0.705536
590,1.947,590,1.808855292,0,0.705536
591,1.947,591,1.808855292,0,0.705536
592,1.947,592,1.808855292,0,0.705536
593,1.947,593,1.808855292,0,0.705536
594,1.947,594,1.808855292,0,0.705536
