Day,2012Spearman daily,2013Spearman daily,2014Spearman daily,2015Spearman daily,2016Spearman daily,2017Spearman daily,2018Spearman daily,2019Spearman daily,2020Spearman daily,2021Spearman daily
68,,,,,0.8557926332372428,,,,,
68,,,,,,0.8465835753902299,,,,
68,,,,,,,0.9267332978283078,,,
68,,,,,,,,0.6514273721524183,,
68,,,,,,,,,0.913639103007078,
68,,,,,,,,,,0.8587524186784871
69,0.5493738200923834,,,,,,,,,
69,,0.697867286901684,,,,,,,,
69,,,0.8019561537424844,,,,,,,
69,,,,0.8117282984250103,,,,,,
69,,,,,0.9186578373672736,,,,,
69,,,,,,0.8191858496597995,,,,
69,,,,,,,0.8303752644857364,,,
69,,,,,,,,0.6092483687948841,,
69,,,,,,,,,0.955647339036941,
69,,,,,,,,,,0.8401714372448028
70,0.9780911811816405,,,,,,,,,
70,,0.7202223388794201,,,,,,,,
70,,,0.6330778096005395,,,,,,,
70,,,,0.8635108469080246,,,,,,
70,,,,,0.9106992882099764,,,,,
70,,,,,,0.6033568143615251,,,,
70,,,,,,,0.6545344272614322,,,
70,,,,,,,,0.830861060410832,,
70,,,,,,,,,0.8838130402524808,
70,,,,,,,,,,0.7513060540106438
71,0.9065208384955549,,,,,,,,,
71,,0.7400432799307567,,,,,,,,
71,,,0.5920857961529558,,,,,,,
71,,,,0.6931940461454575,,,,,,
71,,,,,0.8996468771033287,,,,,
71,,,,,,0.8475056545276523,,,,
71,,,,,,,0.7409871568324183,,,
71,,,,,,,,0.8802970265451368,,
71,,,,,,,,,0.6814822142145419,
71,,,,,,,,,,0.36004042526832664
72,0.9725898846736647,,,,,,,,,
72,,0.6605612850726377,,,,,,,,
72,,,0.6646085655892087,,,,,,,
72,,,,0.5583176424536255,,,,,,
72,,,,,0.9866849508066526,,,,,
72,,,,,,0.8478179366866088,,,,
72,,,,,,,0.9129688985111158,,,
72,,,,,,,,0.888800081877769,,
72,,,,,,,,,0.8761917695588698,
72,,,,,,,,,,0.8522676961387247
73,0.9705387996540442,,,,,,,,,
73,,0.9246504432470041,,,,,,,,
73,,,0.8671004005259613,,,,,,,
73,,,,0.7875772824086632,,,,,,
73,,,,,0.9246968860401557,,,,,
73,,,,,,0.8585295372944193,,,,
73,,,,,,,0.8126676798713114,,,
73,,,,,,,,0.7844885998750913,,
73,,,,,,,,,0.8922934008742981,
73,,,,,,,,,,0.8070646325556237
74,0.9399702472977192,,,,,,,,,
74,,0.9353420882941104,,,,,,,,
74,,,0.8447891253792402,,,,,,,
74,,,,0.8694854956308483,,,,,,
74,,,,,0.9109577915554297,,,,,
74,,,,,,0.5949064032686223,,,,
74,,,,,,,0.9376290231175096,,,
74,,,,,,,,0.8822249015874746,,
74,,,,,,,,,0.7011665634933902,
74,,,,,,,,,,0.9031951206363368
75,0.9066438807638997,,,,,,,,,
75,,0.9616105579895973,,,,,,,,
75,,,0.7401000297290787,,,,,,,
75,,,,0.6373025711479768,,,,,,
75,,,,,0.8788549724262669,,,,,
75,,,,,,0.9767135917579528,,,,
75,,,,,,,0.9695596726798136,,,
75,,,,,,,,0.9424278155408601,,
75,,,,,,,,,0.5886755987633558,
75,,,,,,,,,,0.6458713840390337
76,0.8947856472016011,,,,,,,,,
76,,0.9441658459921812,,,,,,,,
76,,,0.6794392501199302,,,,,,,
76,,,,0.8831411312090289,,,,,,
76,,,,,0.8633039670080873,,,,,
76,,,,,,0.9559043106430821,,,,
76,,,,,,,0.900403582513125,,,
76,,,,,,,,0.9322406841609353,,
76,,,,,,,,,0.8125300257769195,
76,,,,,,,,,,0.8499105267120832
77,0.9123995470701021,,,,,,,,,
77,,0.7893541009236809,,,,,,,,
77,,,0.7792984887730315,,,,,,,
77,,,,0.8073809930671002,,,,,,
77,,,,,0.7221732087732494,,,,,
77,,,,,,0.9538277943004827,,,,
77,,,,,,,0.8866189544984644,,,
77,,,,,,,,0.6244013318109183,,
77,,,,,,,,,0.8287959210153089,
77,,,,,,,,,,0.7883479032650538
78,0.4850501902702343,,,,,,,,,
78,,0.8587153852526727,,,,,,,,
78,,,0.8263368970179968,,,,,,,
78,,,,0.8730896019698429,,,,,,
78,,,,,0.505682981358834,,,,,
78,,,,,,0.9846768902886837,,,,
78,,,,,,,0.977715839485859,,,
78,,,,,,,,0.8437462506819041,,
78,,,,,,,,,0.8627652804480125,
78,,,,,,,,,,0.8477050772827627
79,0.6591649120334656,,,,,,,,,
79,,0.8690324454842568,,,,,,,,
79,,,0.9006046634165191,,,,,,,
79,,,,0.8648265150802041,,,,,,
79,,,,,0.8099670474259462,,,,,
79,,,,,,0.9041770314460541,,,,
79,,,,,,,0.9061227889360939,,,
79,,,,,,,,0.6398387318364623,,
79,,,,,,,,,0.7385224461771119,
79,,,,,,,,,,0.7246270463431181
80,0.8584373249095595,,,,,,,,,
80,,0.8854206651379376,,,,,,,,
80,,,0.9499953032151498,,,,,,,
80,,,,0.7217976741473773,,,,,,
80,,,,,0.7786016950429068,,,,,
80,,,,,,0.9822726685776645,,,,
80,,,,,,,0.9587726858334429,,,
80,,,,,,,,0.9061061422814489,,
80,,,,,,,,,0.594665108186926,
80,,,,,,,,,,0.6223594154426296
81,0.9577018023432823,,,,,,,,,
81,,0.66282129129494,,,,,,,,
81,,,0.7388310443611592,,,,,,,
81,,,,0.9217613632746343,,,,,,
81,,,,,0.9711368987312652,,,,,
81,,,,,,0.9314622078789808,,,,
81,,,,,,,0.9009597410367146,,,
81,,,,,,,,0.8030063801643709,,
81,,,,,,,,,0.9524575346271167,
81,,,,,,,,,,0.9736654920600721
82,0.9507126546015358,,,,,,,,,
82,,0.8849545237778091,,,,,,,,
82,,,0.7958496521783294,,,,,,,
82,,,,0.9387268362805473,,,,,,
82,,,,,0.8433049623076939,,,,,
82,,,,,,0.8247464280839802,,,,
82,,,,,,,0.9623703738408573,,,
82,,,,,,,,0.978199063140247,,
82,,,,,,,,,0.9194578101985683,
82,,,,,,,,,,0.9007031611263033
83,0.9688667903627969,,,,,,,,,
83,,0.8273386254263125,,,,,,,,
83,,,0.6882773584630886,,,,,,,
83,,,,0.9316868402909967,,,,,,
83,,,,,0.667239806530492,,,,,
83,,,,,,0.9648101689855522,,,,
83,,,,,,,0.9389135069441846,,,
83,,,,,,,,0.972935040709359,,
83,,,,,,,,,0.9550567832279748,
83,,,,,,,,,,0.9659871171007295
84,0.9743258694418706,,,,,,,,,
84,,0.8634143529782881,,,,,,,,
84,,,0.7489585588226855,,,,,,,
84,,,,0.7742847581686388,,,,,,
84,,,,,0.9745400501524413,,,,,
84,,,,,,0.9158760003943286,,,,
84,,,,,,,0.93514851101921,,,
84,,,,,,,,0.7191831156128607,,
84,,,,,,,,,0.9796740590815953,
84,,,,,,,,,,0.6713926292862072
85,0.9634009792105657,,,,,,,,,
85,,0.8547814176000998,,,,,,,,
85,,,0.89137346739379,,,,,,,
85,,,,0.9606973753931443,,,,,,
85,,,,,0.9468803241537155,,,,,
85,,,,,,0.9801369727823949,,,,
85,,,,,,,0.8641063392211455,,,
85,,,,,,,,0.7060911020218674,,
85,,,,,,,,,0.9624117006745867,
85,,,,,,,,,,0.871555652924934
86,0.9657496071940904,,,,,,,,,
86,,0.6533207308173298,,,,,,,,
86,,,0.9093031937349864,,,,,,,
86,,,,0.9694026001868098,,,,,,
86,,,,,0.6964514910012036,,,,,
86,,,,,,0.8829813761869437,,,,
86,,,,,,,0.8526877122040399,,,
86,,,,,,,,0.9002410816942136,,
86,,,,,,,,,0.9339554014613326,
86,,,,,,,,,,0.8351959413376815
87,0.9773100291690218,,,,,,,,,
87,,0.7857810371351494,,,,,,,,
87,,,0.9270605266995274,,,,,,,
87,,,,0.9338280910648694,,,,,,
87,,,,,0.7011379173218077,,,,,
87,,,,,,0.7925133862945744,,,,
87,,,,,,,0.9245124157786788,,,
87,,,,,,,,0.9153525954167333,,
87,,,,,,,,,0.8471273431503284,
87,,,,,,,,,,0.6580609791194895
88,0.9776519844231395,,,,,,,,,
88,,0.9538882090985389,,,,,,,,
88,,,0.38026662002758604,,,,,,,
88,,,,0.9722556933178955,,,,,,
88,,,,,0.8511582971264402,,,,,
88,,,,,,0.9697203785441578,,,,
88,,,,,,,0.8729536384710865,,,
88,,,,,,,,0.7617157861763367,,
88,,,,,,,,,0.7885984054883028,
88,,,,,,,,,,0.9134727154119818
89,0.9820405398461437,,,,,,,,,
89,,0.9108170617655416,,,,,,,,
89,,,0.9701856395286231,,,,,,,
89,,,,0.948925860755648,,,,,,
89,,,,,0.975951006836738,,,,,
89,,,,,,0.9472953720016318,,,,
89,,,,,,,0.9397586137821924,,,
89,,,,,,,,0.7328058517074741,,
89,,,,,,,,,0.9320083726691802,
89,,,,,,,,,,0.7371091863091485
90,0.9625492184433373,,,,,,,,,
90,,0.9667339513851176,,,,,,,,
90,,,0.9451246312567321,,,,,,,
90,,,,0.9086688348256471,,,,,,
90,,,,,0.6856278210620831,,,,,
90,,,,,,0.9323499160573451,,,,
90,,,,,,,0.9140620058769886,,,
90,,,,,,,,0.897138686429861,,
90,,,,,,,,,0.7886391942175626,
90,,,,,,,,,,0.8156975264405455
91,0.9844634029321451,,,,,,,,,
91,,0.8725293269295785,,,,,,,,
91,,,0.940826666387379,,,,,,,
91,,,,0.9321404889182071,,,,,,
91,,,,,0.8343809216235999,,,,,
91,,,,,,0.9256631899401871,,,,
91,,,,,,,0.7763029510447634,,,
91,,,,,,,,0.90177707059557,,
91,,,,,,,,,0.8537316137847614,
91,,,,,,,,,,0.5335238737964206
92,0.8958664513551421,,,,,,,,,
92,,0.8000529099029965,,,,,,,,
92,,,0.8526996975451254,,,,,,,
92,,,,0.8535644622612486,,,,,,
92,,,,,0.864724524204756,,,,,
92,,,,,,0.9820884505747938,,,,
92,,,,,,,0.5916840781271528,,,
92,,,,,,,,0.7178798152487844,,
92,,,,,,,,,0.7835722314157542,
92,,,,,,,,,,0.8753571532264002
93,0.942694880576219,,,,,,,,,
93,,0.6650396113673717,,,,,,,,
93,,,0.9194160217998837,,,,,,,
93,,,,0.8496596331320593,,,,,,
93,,,,,0.9610018859792698,,,,,
93,,,,,,0.8607068964264573,,,,
93,,,,,,,0.8484245489682656,,,
93,,,,,,,,0.8986856011333464,,
93,,,,,,,,,0.8771540279042458,
93,,,,,,,,,,0.6751479146781628
94,0.9877728449904094,,,,,,,,,
94,,0.8532283420384259,,,,,,,,
94,,,0.34845972208135784,,,,,,,
94,,,,0.6251808352773216,,,,,,
94,,,,,0.9455723192051391,,,,,
94,,,,,,0.7588215434746401,,,,
94,,,,,,,0.8972597954494556,,,
94,,,,,,,,0.934324997747793,,
94,,,,,,,,,0.41523839652107847,
94,,,,,,,,,,0.9467967048476045
95,0.9713580088735637,,,,,,,,,
95,,0.8792744934689234,,,,,,,,
95,,,0.8446158581697442,,,,,,,
95,,,,0.9651862351285492,,,,,,
95,,,,,0.9807889572490498,,,,,
95,,,,,,0.9348758421308053,,,,
95,,,,,,,0.9629449070699035,,,
95,,,,,,,,0.8733098602373369,,
95,,,,,,,,,0.8762987214991448,
95,,,,,,,,,,0.7932876040357151
96,0.9641584408070539,,,,,,,,,
96,,0.8905569174412623,,,,,,,,
96,,,0.8318372111056653,,,,,,,
96,,,,0.9654112778087511,,,,,,
96,,,,,0.9592036315465932,,,,,
96,,,,,,0.9314458830686895,,,,
96,,,,,,,0.6871699454479424,,,
96,,,,,,,,0.9351049262789035,,
96,,,,,,,,,0.9294703556510412,
96,,,,,,,,,,0.8896153131434676
97,0.9603473203604522,,,,,,,,,
97,,0.8825975577084774,,,,,,,,
97,,,0.6486024390821371,,,,,,,
97,,,,0.8269384799270499,,,,,,
97,,,,,0.9419319436631992,,,,,
97,,,,,,0.9435835889716937,,,,
97,,,,,,,-0.07584759806801164,,,
97,,,,,,,,0.9387904598687064,,
97,,,,,,,,,0.9507425089722427,
97,,,,,,,,,,0.9671112622191165
98,0.9286104529331901,,,,,,,,,
98,,0.9800743552151047,,,,,,,,
98,,,0.9542092027094512,,,,,,,
98,,,,0.9756489970426991,,,,,,
98,,,,,0.9229704173623279,,,,,
98,,,,,,0.9503870556544609,,,,
98,,,,,,,0.8172411328594359,,,
98,,,,,,,,0.9229571499347108,,
98,,,,,,,,,0.9745776071136328,
98,,,,,,,,,,0.9018307200581182
99,0.9903982371470375,,,,,,,,,
99,,0.8189736347858723,,,,,,,,
99,,,0.8031843746848062,,,,,,,
99,,,,0.8958328085817567,,,,,,
99,,,,,0.8998366461824083,,,,,
99,,,,,,0.9066819218897488,,,,
99,,,,,,,0.690929398788877,,,
99,,,,,,,,0.962166347783224,,
99,,,,,,,,,0.9137531074182416,
99,,,,,,,,,,0.9671519630732403
100,0.9489494037445122,,,,,,,,,
100,,0.8081995800944357,,,,,,,,
100,,,0.9499902500182644,,,,,,,
100,,,,0.9332864437939734,,,,,,
100,,,,,0.9658379789468495,,,,,
100,,,,,,0.7947529219791072,,,,
100,,,,,,,0.8787571401903614,,,
100,,,,,,,,0.9139013361265607,,
100,,,,,,,,,0.9424876464873516,
100,,,,,,,,,,0.9377553775553076
101,0.9678602137956628,,,,,,,,,
101,,0.7887983296886755,,,,,,,,
101,,,0.9076846605876235,,,,,,,
101,,,,0.7299979794516134,,,,,,
101,,,,,0.8340527407990734,,,,,
101,,,,,,0.8998866860397786,,,,
101,,,,,,,0.9361252034187366,,,
101,,,,,,,,0.7333145678497003,,
101,,,,,,,,,0.6450139663553054,
101,,,,,,,,,,0.9159421565498725
102,0.9671753031785666,,,,,,,,,
102,,0.9038262108174281,,,,,,,,
102,,,0.8812193196663775,,,,,,,
102,,,,0.9102143636663197,,,,,,
102,,,,,0.7832772183383768,,,,,
102,,,,,,0.9179233791719861,,,,
102,,,,,,,0.9266399399452616,,,
102,,,,,,,,0.4624262066253876,,
102,,,,,,,,,0.8736372731735254,
102,,,,,,,,,,0.9174138363317297
103,0.9346636065034097,,,,,,,,,
103,,0.9621582811939091,,,,,,,,
103,,,0.6565151558145771,,,,,,,
103,,,,0.9417531172528852,,,,,,
103,,,,,0.9639119982743419,,,,,
103,,,,,,0.9608768680689852,,,,
103,,,,,,,0.8952300167725535,,,
103,,,,,,,,0.9464117509474181,,
103,,,,,,,,,0.7613001254186362,
103,,,,,,,,,,0.8597048017046353
104,0.866137084236849,,,,,,,,,
104,,0.9416164997271973,,,,,,,,
104,,,0.7536219345387195,,,,,,,
104,,,,0.9034556319228114,,,,,,
104,,,,,0.9677636753333906,,,,,
104,,,,,,0.9610366247309,,,,
104,,,,,,,0.6584319428457386,,,
104,,,,,,,,0.8085596887320182,,
104,,,,,,,,,0.9157473956277836,
104,,,,,,,,,,0.6735959767760006
105,0.9628536976995299,,,,,,,,,
105,,0.9493744142218055,,,,,,,,
105,,,0.9145240271356837,,,,,,,
105,,,,0.9137091715244392,,,,,,
105,,,,,0.7419130515210858,,,,,
105,,,,,,0.909804892897819,,,,
105,,,,,,,0.7838691183484795,,,
105,,,,,,,,0.9316828652558446,,
105,,,,,,,,,0.8650158778651029,
105,,,,,,,,,,0.6651009122681985
106,0.9823327455010833,,,,,,,,,
106,,0.8883923361023477,,,,,,,,
106,,,0.8514409206957856,,,,,,,
106,,,,0.842305900017919,,,,,,
106,,,,,0.9432824684561518,,,,,
106,,,,,,0.8388120345902164,,,,
106,,,,,,,0.9553816358406273,,,
106,,,,,,,,0.902827115395195,,
106,,,,,,,,,0.9676588339813085,
106,,,,,,,,,,0.35920371911091736
107,0.9598344791199153,,,,,,,,,
107,,0.6369255570610798,,,,,,,,
107,,,0.9610709804832287,,,,,,,
107,,,,0.8345811132802501,,,,,,
107,,,,,0.8916141918580135,,,,,
107,,,,,,0.9663468711232547,,,,
107,,,,,,,0.917912682033695,,,
107,,,,,,,,0.7514099402562946,,
107,,,,,,,,,0.8094618073087464,
107,,,,,,,,,,0.6606408432339622
108,0.9766954075434118,,,,,,,,,
108,,0.4038959659970491,,,,,,,,
108,,,0.8311550553760363,,,,,,,
108,,,,0.8487643038312689,,,,,,
108,,,,,0.7974700497318691,,,,,
108,,,,,,0.935417344745317,,,,
108,,,,,,,0.7315011175167169,,,
108,,,,,,,,0.8695562542977711,,
108,,,,,,,,,0.9698896314486675,
108,,,,,,,,,,0.8193901349398311
109,0.9156085120887705,,,,,,,,,
109,,0.5959781935661249,,,,,,,,
109,,,0.7043319546254374,,,,,,,
109,,,,0.8971045241467982,,,,,,
109,,,,,0.9222916603405388,,,,,
109,,,,,,0.9209663185317044,,,,
109,,,,,,,0.7044378445252232,,,
109,,,,,,,,0.8681425974921037,,
109,,,,,,,,,0.9473285923527006,
109,,,,,,,,,,0.8038332963060234
110,0.9571645673678647,,,,,,,,,
110,,0.8721122118998951,,,,,,,,
110,,,0.95370351209647,,,,,,,
110,,,,0.9610018859792698,,,,,,
110,,,,,0.8576012534128213,,,,,
110,,,,,,0.9520365589006399,,,,
110,,,,,,,0.80117809335455,,,
110,,,,,,,,0.9840123063437821,,
110,,,,,,,,,0.910314995139133,
110,,,,,,,,,,0.7180447837557591
111,0.9727637447469932,,,,,,,,,
111,,0.8990357646514675,,,,,,,,
111,,,0.9720779462466503,,,,,,,
111,,,,0.8843245773895887,,,,,,
111,,,,,0.981594505628372,,,,,
111,,,,,,0.825703460659972,,,,
111,,,,,,,0.9487023480350357,,,
111,,,,,,,,0.973801449748099,,
111,,,,,,,,,0.9129548646272118,
111,,,,,,,,,,0.8825026030300461
112,0.9263514300265714,,,,,,,,,
112,,0.9319292045933022,,,,,,,,
112,,,0.9125486555460895,,,,,,,
112,,,,0.96865319881268,,,,,,
112,,,,,0.9446136495427949,,,,,
112,,,,,,0.9191861272032047,,,,
112,,,,,,,0.9198943998520339,,,
112,,,,,,,,0.9032330438118138,,
112,,,,,,,,,0.9676826460163233,
112,,,,,,,,,,0.7433992153339186
113,0.9572313059257099,,,,,,,,,
113,,0.6487226692078474,,,,,,,,
113,,,0.9130560365996807,,,,,,,
113,,,,0.9337995422917346,,,,,,
113,,,,,0.9392214476657801,,,,,
113,,,,,,0.9586563402250505,,,,
113,,,,,,,0.9707851602987916,,,
113,,,,,,,,0.8048725471109978,,
113,,,,,,,,,0.9435821944798675,
113,,,,,,,,,,0.9274308119631068
114,0.9820439520081492,,,,,,,,,
114,,0.7812044717621293,,,,,,,,
114,,,0.9583093735492358,,,,,,,
114,,,,0.9439635086407713,,,,,,
114,,,,,0.9882190292303767,,,,,
114,,,,,,0.8817590060228508,,,,
114,,,,,,,0.9640472237367156,,,
114,,,,,,,,0.8661243769293281,,
114,,,,,,,,,0.9528853856241019,
114,,,,,,,,,,0.9467334788866429
115,0.9768735351854716,,,,,,,,,
115,,0.8458671159866419,,,,,,,,
115,,,0.9567539090147403,,,,,,,
115,,,,0.9302720528683962,,,,,,
115,,,,,0.9663943710246601,,,,,
115,,,,,,0.9209650879273006,,,,
115,,,,,,,0.9116039322328904,,,
115,,,,,,,,0.9373283220105745,,
115,,,,,,,,,0.8679527437487283,
115,,,,,,,,,,0.838783015301214
116,0.9695851649101667,,,,,,,,,
116,,0.8718682123273696,,,,,,,,
116,,,0.9078286720580349,,,,,,,
116,,,,0.9178249445935206,,,,,,
116,,,,,0.9604972376243354,,,,,
116,,,,,,0.7389383388221916,,,,
116,,,,,,,0.9766580786219207,,,
116,,,,,,,,0.9666618289313269,,
116,,,,,,,,,0.956898479181528,
116,,,,,,,,,,0.23799751125509408
117,0.9606775486536576,,,,,,,,,
117,,0.9286852181648242,,,,,,,,
117,,,0.964978124604031,,,,,,,
117,,,,0.6866271438866827,,,,,,
117,,,,,0.9103809175800934,,,,,
117,,,,,,0.9632460520700118,,,,
117,,,,,,,0.9295206303435364,,,
117,,,,,,,,0.8327891299316206,,
117,,,,,,,,,0.9026252847233123,
117,,,,,,,,,,0.93931026596312
118,0.9739946719541365,,,,,,,,,
118,,0.9288741392549206,,,,,,,,
118,,,0.9016396388667288,,,,,,,
118,,,,0.9563508229471672,,,,,,
118,,,,,0.9738765224886845,,,,,
118,,,,,,0.9666133800653451,,,,
118,,,,,,,0.9512831180165104,,,
118,,,,,,,,0.942537371121448,,
118,,,,,,,,,0.9190533595427677,
118,,,,,,,,,,0.8226874928696241
119,0.963618024247242,,,,,,,,,
119,,0.9768337169307587,,,,,,,,
119,,,0.734580877731453,,,,,,,
119,,,,0.9615548864858143,,,,,,
119,,,,,0.9408366902996147,,,,,
119,,,,,,0.6176389867236114,,,,
119,,,,,,,0.9725022508894552,,,
119,,,,,,,,0.6731389236407739,,
119,,,,,,,,,0.8992052242426987,
119,,,,,,,,,,0.6901932601944816
120,0.8900669724390771,,,,,,,,,
120,,0.8878352807632209,,,,,,,,
120,,,0.9621348857967768,,,,,,,
120,,,,0.977014450805348,,,,,,
120,,,,,0.920936607518408,,,,,
120,,,,,,0.9615904407239142,,,,
120,,,,,,,0.925737206444821,,,
120,,,,,,,,0.9330124655277849,,
120,,,,,,,,,0.9204886811528836,
120,,,,,,,,,,0.9379026388753482
121,0.9296171175075743,,,,,,,,,
121,,0.5994684084395,,,,,,,,
121,,,0.9638778501154895,,,,,,,
121,,,,0.9753966519537924,,,,,,
121,,,,,0.9557712905365329,,,,,
121,,,,,,0.9239327230919588,,,,
121,,,,,,,0.898107858836619,,,
121,,,,,,,,0.9484904391260577,,
121,,,,,,,,,0.927667318709241,
121,,,,,,,,,,0.9617921631313876
122,0.9735573146699181,,,,,,,,,
122,,0.7778104550519694,,,,,,,,
122,,,0.956812111114311,,,,,,,
122,,,,0.8771898195230228,,,,,,
122,,,,,0.9009213946825004,,,,,
122,,,,,,0.7806997631706447,,,,
122,,,,,,,0.8723896210703825,,,
122,,,,,,,,0.7897333667036162,,
122,,,,,,,,,0.9751979288964033,
122,,,,,,,,,,0.9298784655963492
123,0.9847096638083834,,,,,,,,,
123,,0.798645313820518,,,,,,,,
123,,,0.961734516239994,,,,,,,
123,,,,0.9247162099872114,,,,,,
123,,,,,0.9387270616536844,,,,,
123,,,,,,0.9487192847705762,,,,
123,,,,,,,0.9381705891663354,,,
123,,,,,,,,0.9757206769637281,,
123,,,,,,,,,0.9354930350260949,
123,,,,,,,,,,0.893553774358927
124,0.9683679974530892,,,,,,,,,
124,,0.8931194178654401,,,,,,,,
124,,,0.9812145854649692,,,,,,,
124,,,,0.9647225091270141,,,,,,
124,,,,,0.9762144651490974,,,,,
124,,,,,,0.9663616703544085,,,,
124,,,,,,,0.9372458826410511,,,
124,,,,,,,,0.9611014601592167,,
124,,,,,,,,,0.9271722998642282,
124,,,,,,,,,,0.9292085843665497
125,0.9332890612458318,,,,,,,,,
125,,0.9428849994291094,,,,,,,,
125,,,0.9749425165929387,,,,,,,
125,,,,0.9756853074980644,,,,,,
125,,,,,0.9693453342948181,,,,,
125,,,,,,0.9482450272639189,,,,
125,,,,,,,0.9689932771395958,,,
125,,,,,,,,0.8854563144393761,,
125,,,,,,,,,0.924325867712001,
125,,,,,,,,,,0.8747871786521632
126,0.9877728449904094,,,,,,,,,
126,,0.9599270171370563,,,,,,,,
126,,,0.8367105479571785,,,,,,,
126,,,,0.9222886037716129,,,,,,
126,,,,,0.97281659795742,,,,,
126,,,,,,0.9609754566301117,,,,
126,,,,,,,0.9686046006395399,,,
126,,,,,,,,0.8877742319849027,,
126,,,,,,,,,0.8523459022106437,
126,,,,,,,,,,0.9467746549181733
127,0.8617968880577905,,,,,,,,,
127,,0.9773711080807906,,,,,,,,
127,,,0.8839012924830918,,,,,,,
127,,,,0.9628654384033604,,,,,,
127,,,,,0.9079365293999158,,,,,
127,,,,,,0.8505765544188678,,,,
127,,,,,,,0.9803394061392199,,,
127,,,,,,,,0.9316012065107048,,
127,,,,,,,,,0.8626871225699984,
127,,,,,,,,,,0.8827461297637628
128,0.9701368806485711,,,,,,,,,
128,,0.7320014815761577,,,,,,,,
128,,,0.9560871215215416,,,,,,,
128,,,,0.9639505036156029,,,,,,
128,,,,,0.8581303875099056,,,,,
128,,,,,,0.9307506450511518,,,,
128,,,,,,,0.9729154792097553,,,
128,,,,,,,,0.9140620058769886,,
128,,,,,,,,,0.9485923150310568,
128,,,,,,,,,,0.9424618112869432
129,0.9066871134736231,,,,,,,,,
129,,0.7827079785450177,,,,,,,,
129,,,0.9804807026635602,,,,,,,
129,,,,0.9467371231757926,,,,,,
129,,,,,0.9816404073250239,,,,,
129,,,,,,0.8417450416845584,,,,
129,,,,,,,0.9886588727413285,,,
129,,,,,,,,0.8554538267490487,,
129,,,,,,,,,0.9521914704764934,
129,,,,,,,,,,0.8300812492787809
130,0.9598578641634189,,,,,,,,,
130,,0.8385728450427795,,,,,,,,
130,,,0.9574243513097191,,,,,,,
130,,,,0.9610709804832287,,,,,,
130,,,,,0.965682482234786,,,,,
130,,,,,,0.9248721419989229,,,,
130,,,,,,,0.9810043022856222,,,
130,,,,,,,,0.8282072848127826,,
130,,,,,,,,,0.9335252496263634,
130,,,,,,,,,,0.8967797222158779
131,0.9774657506011318,,,,,,,,,
131,,0.9669520526741612,,,,,,,,
131,,,0.9360295265815431,,,,,,,
131,,,,0.8821075574016455,,,,,,
131,,,,,0.944418970143189,,,,,
131,,,,,,0.9514428201179678,,,,
131,,,,,,,0.9810372950378808,,,
131,,,,,,,,0.9185326972290823,,
131,,,,,,,,,0.8639023921890605,
131,,,,,,,,,,0.7953779570772707
132,0.9528175627421638,,,,,,,,,
132,,0.9853520722106432,,,,,,,,
132,,,0.5519242353100065,,,,,,,
132,,,,0.7204222263177958,,,,,,
132,,,,,0.9722648430224986,,,,,
132,,,,,,0.9802476074676153,,,,
132,,,,,,,0.9756112366484613,,,
132,,,,,,,,0.9693453342948181,,
132,,,,,,,,,0.9442933792651302,
132,,,,,,,,,,0.9020291644922634
133,0.9675079038936378,,,,,,,,,
133,,0.9706248362871241,,,,,,,,
133,,,0.5529339592365493,,,,,,,
133,,,,0.9759080403676006,,,,,,
133,,,,,0.9181021418069155,,,,,
133,,,,,,0.9544027020110311,,,,
133,,,,,,,0.9849286040595937,,,
133,,,,,,,,0.9718920926459655,,
133,,,,,,,,,0.9224174768705172,
133,,,,,,,,,,0.9257080366472575
134,0.9583660434018831,,,,,,,,,
134,,0.9211207599088617,,,,,,,,
134,,,0.9732373815869761,,,,,,,
134,,,,0.8670095507968191,,,,,,
134,,,,,0.9395183921058399,,,,,
134,,,,,,0.9619727523211469,,,,
134,,,,,,,0.97757570533235,,,
134,,,,,,,,0.9771220052521321,,
134,,,,,,,,,0.9400676743411518,
134,,,,,,,,,,0.7243776441493589
135,0.9709645679568911,,,,,,,,,
135,,0.9770876444560285,,,,,,,,
135,,,0.964385983355471,,,,,,,
135,,,,0.9247415753416128,,,,,,
135,,,,,0.9679651448988907,,,,,
135,,,,,,0.873266618551144,,,,
135,,,,,,,0.9677323767758395,,,
135,,,,,,,,0.9768735351854716,,
135,,,,,,,,,0.7752899758854863,
135,,,,,,,,,,0.917935267890929
136,0.9819003176426234,,,,,,,,,
136,,0.9596240583174042,,,,,,,,
136,,,0.9402938879530374,,,,,,,
136,,,,0.7716524103110708,,,,,,
136,,,,,0.9787475154947813,,,,,
136,,,,,,0.9685220999931482,,,,
136,,,,,,,0.9764636712686181,,,
136,,,,,,,,0.9520811515723352,,
136,,,,,,,,,0.9141378039409049,
136,,,,,,,,,,0.8617601669839123
137,0.9620301254247482,,,,,,,,,
137,,0.9849415657862302,,,,,,,,
137,,,0.9069269850938336,,,,,,,
137,,,,0.9793663821220755,,,,,,
137,,,,,0.9286072594339297,,,,,
137,,,,,,0.9509865568618482,,,,
137,,,,,,,0.9778914835259993,,,
137,,,,,,,,0.8907283304181219,,
137,,,,,,,,,0.9837807247715301,
137,,,,,,,,,,0.725031379370806
138,0.9768413172680719,,,,,,,,,
138,,0.9788653094541875,,,,,,,,
