Delivery Date,Hour Ending,Price,Time_Index,Date,Year
08/05/2013,18:00,62.43,5201,2013-08-05 16:00:00,2013
04/09/2013,17:00,62.16,2368,2013-04-09 15:00:00,2013
09/01/2013,17:00,62.13,5848,2013-09-01 15:00:00,2013
01/16/2013,07:00,62.11,367,2013-01-16 06:00:00,2013
11/27/2013,07:00,62.07,7927,2013-11-27 06:00:00,2013
04/16/2013,18:00,61.98,2537,2013-04-16 16:00:00,2013
09/02/2013,17:00,61.86,5872,2013-09-02 15:00:00,2013
11/13/2013,08:00,61.86,7592,2013-11-13 07:00:00,2013
08/19/2013,17:00,61.67,5536,2013-08-19 15:00:00,2013
06/29/2013,16:00,61.67,4311,2013-06-29 14:00:00,2013
10/02/2013,16:00,61.63,6591,2013-10-02 14:00:00,2013
11/14/2013,07:00,61.36,7615,2013-11-14 06:00:00,2013
11/06/2013,19:00,61.19,7435,2013-11-06 18:00:00,2013
08/05/2013,15:00,61.1,5198,2013-08-05 13:00:00,2013
09/07/2013,17:00,61.09,5992,2013-09-07 15:00:00,2013
09/18/2013,17:00,60.97,6256,2013-09-18 15:00:00,2013
07/06/2013,17:00,60.96,4480,2013-07-06 15:00:00,2013
07/05/2013,17:00,60.95,4456,2013-07-05 15:00:00,2013
08/07/2013,15:00,60.82,5246,2013-08-07 13:00:00,2013
09/08/2013,17:00,60.79,6016,2013-09-08 15:00:00,2013
09/27/2013,17:00,60.72,6472,2013-09-27 15:00:00,2013
04/29/2013,17:00,60.71,2848,2013-04-29 15:00:00,2013
09/19/2013,16:00,60.45,6279,2013-09-19 14:00:00,2013
11/25/2013,08:00,60.39,7880,2013-11-25 07:00:00,2013
03/18/2013,17:00,60.32,1840,2013-03-18 15:00:00,2013
08/20/2013,17:00,60.31,5560,2013-08-20 15:00:00,2013
07/29/2013,17:00,60.17,5032,2013-07-29 15:00:00,2013
07/10/2013,16:00,60.16,4575,2013-07-10 14:00:00,2013
11/26/2013,07:00,59.9,7903,2013-11-26 06:00:00,2013
12/06/2013,07:00,59.89,8143,2013-12-06 06:00:00,2013
08/03/2013,18:00,59.82,5153,2013-08-03 16:00:00,2013
07/11/2013,16:00,59.68,4599,2013-07-11 14:00:00,2013
12/30/2013,07:00,59.68,8719,2013-12-30 06:00:00,2013
12/11/2013,08:00,59.6,8264,2013-12-11 07:00:00,2013
08/10/2013,17:00,59.57,5320,2013-08-10 15:00:00,2013
06/16/2013,17:00,59.53,4000,2013-06-16 15:00:00,2013
05/20/2013,16:00,59.47,3351,2013-05-20 14:00:00,2013
07/19/2013,16:00,59.41,4791,2013-07-19 14:00:00,2013
07/18/2013,17:00,59.25,4768,2013-07-18 15:00:00,2013
08/13/2013,16:00,59.15,5391,2013-08-13 14:00:00,2013
07/31/2013,18:00,58.98,5081,2013-07-31 16:00:00,2013
08/26/2013,17:00,58.98,5704,2013-08-26 15:00:00,2013
09/19/2013,17:00,58.97,6280,2013-09-19 15:00:00,2013
04/11/2013,08:00,58.96,2407,2013-04-11 06:00:00,2013
06/14/2013,16:00,58.95,3951,2013-06-14 14:00:00,2013
03/18/2013,18:00,58.9,1841,2013-03-18 16:00:00,2013
09/07/2013,16:00,58.89,5991,2013-09-07 14:00:00,2013
08/21/2013,17:00,58.87,5584,2013-08-21 15:00:00,2013
12/09/2013,07:00,58.85,8215,2013-12-09 06:00:00,2013
10/12/2013,17:00,58.83,6832,2013-10-12 15:00:00,2013
10/11/2013,16:00,58.83,6807,2013-10-11 14:00:00,2013
12/12/2013,08:00,58.74,8288,2013-12-12 07:00:00,2013
11/04/2013,19:00,58.7,7387,2013-11-04 18:00:00,2013
08/02/2013,15:00,58.68,5126,2013-08-02 13:00:00,2013
05/23/2013,17:00,58.63,3424,2013-05-23 15:00:00,2013
07/10/2013,18:00,58.54,4577,2013-07-10 16:00:00,2013
08/28/2013,16:00,58.5,5751,2013-08-28 14:00:00,2013
04/11/2013,07:00,58.4,2406,2013-04-11 05:00:00,2013
04/28/2013,21:00,58.36,2828,2013-04-28 19:00:00,2013
08/11/2013,17:00,58.33,5344,2013-08-11 15:00:00,2013
04/30/2013,17:00,58.29,2872,2013-04-30 15:00:00,2013
12/07/2013,20:00,58.14,8180,2013-12-07 19:00:00,2013
06/17/2013,16:00,58.03,4023,2013-06-17 14:00:00,2013
04/28/2013,18:00,57.93,2825,2013-04-28 16:00:00,2013
05/13/2013,17:00,57.92,3184,2013-05-13 15:00:00,2013
09/18/2013,16:00,57.84,6255,2013-09-18 14:00:00,2013
10/31/2013,16:00,57.84,7287,2013-10-31 14:00:00,2013
06/20/2013,17:00,57.81,4096,2013-06-20 15:00:00,2013
07/26/2013,16:00,57.78,4959,2013-07-26 14:00:00,2013
12/31/2013,07:00,57.77,8743,2013-12-31 06:00:00,2013
12/07/2013,12:00,57.66,8172,2013-12-07 11:00:00,2013
08/23/2013,16:00,57.63,5631,2013-08-23 14:00:00,2013
07/23/2013,17:00,57.61,4888,2013-07-23 15:00:00,2013
10/12/2013,16:00,57.59,6831,2013-10-12 14:00:00,2013
07/22/2013,17:00,57.52,4864,2013-07-22 15:00:00,2013
06/07/2013,17:00,57.34,3784,2013-06-07 15:00:00,2013
07/01/2013,17:00,57.29,4360,2013-07-01 15:00:00,2013
07/13/2013,16:00,57.27,4647,2013-07-13 14:00:00,2013
08/14/2013,17:00,57.24,5416,2013-08-14 15:00:00,2013
06/26/2013,17:00,57.16,4240,2013-06-26 15:00:00,2013
04/19/2013,08:00,57.11,2599,2013-04-19 06:00:00,2013
07/02/2013,17:00,57.07,4384,2013-07-02 15:00:00,2013
12/09/2013,08:00,57.06,8216,2013-12-09 07:00:00,2013
11/27/2013,08:00,56.97,7928,2013-11-27 07:00:00,2013
07/08/2013,17:00,56.85,4528,2013-07-08 15:00:00,2013
11/25/2013,07:00,56.8,7879,2013-11-25 06:00:00,2013
08/17/2013,17:00,56.79,5488,2013-08-17 15:00:00,2013
09/01/2013,16:00,56.77,5847,2013-09-01 14:00:00,2013
07/24/2013,16:00,56.72,4911,2013-07-24 14:00:00,2013
09/24/2013,17:00,56.71,6400,2013-09-24 15:00:00,2013
06/30/2013,17:00,56.7,4336,2013-06-30 15:00:00,2013
04/28/2013,19:00,56.68,2826,2013-04-28 17:00:00,2013
12/07/2013,08:00,56.67,8168,2013-12-07 07:00:00,2013
06/25/2013,17:00,56.63,4216,2013-06-25 15:00:00,2013
12/18/2013,07:00,56.56,8431,2013-12-18 06:00:00,2013
08/24/2013,17:00,56.52,5656,2013-08-24 15:00:00,2013
04/16/2013,21:00,56.5,2540,2013-04-16 19:00:00,2013
08/15/2013,17:00,56.47,5440,2013-08-15 15:00:00,2013
06/24/2013,17:00,56.4,4192,2013-06-24 15:00:00,2013
08/27/2013,16:00,56.39,5727,2013-08-27 14:00:00,2013
12/06/2013,09:00,56.36,8145,2013-12-06 08:00:00,2013
08/16/2013,17:00,56.35,5464,2013-08-16 15:00:00,2013
05/03/2013,09:00,56.31,2936,2013-05-03 07:00:00,2013
10/01/2013,16:00,56.3,6567,2013-10-01 14:00:00,2013
06/08/2013,17:00,56.26,3808,2013-06-08 15:00:00,2013
11/05/2013,18:00,56.26,7410,2013-11-05 17:00:00,2013
08/09/2013,18:00,56.21,5297,2013-08-09 16:00:00,2013
04/16/2013,19:00,56.18,2538,2013-04-16 17:00:00,2013
06/21/2013,16:00,56.17,4119,2013-06-21 14:00:00,2013
06/10/2013,16:00,56.08,3855,2013-06-10 14:00:00,2013
04/28/2013,17:00,56.07,2824,2013-04-28 15:00:00,2013
05/31/2013,16:00,56.06,3615,2013-05-31 14:00:00,2013
06/05/2013,18:00,55.89,3737,2013-06-05 16:00:00,2013
06/05/2013,16:00,55.81,3735,2013-06-05 14:00:00,2013
12/06/2013,21:00,55.79,8157,2013-12-06 20:00:00,2013
10/02/2013,15:00,55.77,6590,2013-10-02 13:00:00,2013
11/02/2013,20:00,55.76,7339,2013-11-02 18:00:00,2013
07/30/2013,16:00,55.75,5055,2013-07-30 14:00:00,2013
05/18/2013,18:00,55.75,3305,2013-05-18 16:00:00,2013
06/11/2013,17:00,55.72,3880,2013-06-11 15:00:00,2013
09/17/2013,17:00,55.7,6232,2013-09-17 15:00:00,2013
05/07/2013,17:00,55.67,3040,2013-05-07 15:00:00,2013
09/26/2013,17:00,55.66,6448,2013-09-26 15:00:00,2013
04/30/2013,18:00,55.66,2873,2013-04-30 16:00:00,2013
05/01/2013,15:00,55.61,2894,2013-05-01 13:00:00,2013
12/30/2013,08:00,55.59,8720,2013-12-30 07:00:00,2013
09/02/2013,16:00,55.4,5871,2013-09-02 14:00:00,2013
04/23/2013,21:00,55.36,2708,2013-04-23 19:00:00,2013
10/02/2013,18:00,55.35,6593,2013-10-02 16:00:00,2013
09/14/2013,17:00,55.32,6160,2013-09-14 15:00:00,2013
04/07/2013,21:00,55.31,2324,2013-04-07 19:00:00,2013
04/16/2013,20:00,55.31,2539,2013-04-16 18:00:00,2013
05/20/2013,18:00,55.28,3353,2013-05-20 16:00:00,2013
04/16/2013,14:00,55.27,2533,2013-04-16 12:00:00,2013
08/12/2013,16:00,55.25,5367,2013-08-12 14:00:00,2013
11/05/2013,19:00,55.24,7411,2013-11-05 18:00:00,2013
09/10/2013,17:00,55.22,6064,2013-09-10 15:00:00,2013
03/12/2013,07:00,55.21,1686,2013-03-12 05:00:00,2013
04/09/2013,18:00,54.95,2369,2013-04-09 16:00:00,2013
09/16/2013,17:00,54.92,6208,2013-09-16 15:00:00,2013
07/07/2013,17:00,54.92,4504,2013-07-07 15:00:00,2013
11/06/2013,18:00,54.91,7434,2013-11-06 17:00:00,2013
05/22/2013,17:00,54.9,3400,2013-05-22 15:00:00,2013
06/19/2013,17:00,54.87,4072,2013-06-19 15:00:00,2013
11/03/2013,19:00,54.85,7363,2013-11-03 18:00:00,2013
09/05/2013,15:00,54.8,5942,2013-09-05 13:00:00,2013
04/14/2013,21:00,54.77,2492,2013-04-14 19:00:00,2013
11/26/2013,08:00,54.75,7904,2013-11-26 07:00:00,2013
12/24/2013,08:00,54.67,8576,2013-12-24 07:00:00,2013
06/13/2013,16:00,54.62,3927,2013-06-13 14:00:00,2013
05/19/2013,17:00,54.53,3328,2013-05-19 15:00:00,2013
09/06/2013,15:00,54.52,5966,2013-09-06 13:00:00,2013
08/22/2013,16:00,54.51,5607,2013-08-22 14:00:00,2013
04/16/2013,15:00,54.5,2534,2013-04-16 13:00:00,2013
09/16/2013,16:00,54.5,6207,2013-09-16 14:00:00,2013
07/26/2013,17:00,54.47,4960,2013-07-26 15:00:00,2013
06/13/2013,18:00,54.45,3929,2013-06-13 16:00:00,2013
09/04/2013,18:00,54.42,5921,2013-09-04 16:00:00,2013
07/04/2013,17:00,54.37,4432,2013-07-04 15:00:00,2013
05/25/2013,17:00,54.35,3472,2013-05-25 15:00:00,2013
10/03/2013,14:00,54.34,6613,2013-10-03 12:00:00,2013
10/04/2013,18:00,54.33,6641,2013-10-04 16:00:00,2013
08/25/2013,17:00,54.33,5680,2013-08-25 15:00:00,2013
05/18/2013,16:00,54.16,3303,2013-05-18 14:00:00,2013
10/04/2013,15:00,54.02,6638,2013-10-04 13:00:00,2013
11/17/2013,18:00,54.02,7698,2013-11-17 17:00:00,2013
02/27/2013,07:00,53.98,1375,2013-02-27 06:00:00,2013
06/06/2013,17:00,53.97,3760,2013-06-06 15:00:00,2013
06/10/2013,18:00,53.92,3857,2013-06-10 16:00:00,2013
04/29/2013,16:00,53.91,2847,2013-04-29 14:00:00,2013
06/18/2013,17:00,53.89,4048,2013-06-18 15:00:00,2013
12/04/2013,19:00,53.89,8107,2013-12-04 18:00:00,2013
09/05/2013,18:00,53.89,5945,2013-09-05 16:00:00,2013
06/04/2013,17:00,53.82,3712,2013-06-04 15:00:00,2013
12/13/2013,07:00,53.81,8311,2013-12-13 06:00:00,2013
12/06/2013,10:00,53.75,8146,2013-12-06 09:00:00,2013
11/25/2013,20:00,53.74,7892,2013-11-25 19:00:00,2013
09/25/2013,16:00,53.72,6423,2013-09-25 14:00:00,2013
05/23/2013,16:00,53.71,3423,2013-05-23 14:00:00,2013
07/03/2013,17:00,53.68,4408,2013-07-03 15:00:00,2013
06/15/2013,17:00,53.62,3976,2013-06-15 15:00:00,2013
08/08/2013,15:00,53.61,5270,2013-08-08 13:00:00,2013
08/14/2013,16:00,53.58,5415,2013-08-14 14:00:00,2013
12/07/2013,21:00,53.58,8181,2013-12-07 20:00:00,2013
08/26/2013,16:00,53.56,5703,2013-08-26 14:00:00,2013
09/06/2013,14:00,53.54,5965,2013-09-06 12:00:00,2013
05/01/2013,19:00,53.53,2898,2013-05-01 17:00:00,2013
12/10/2013,09:00,53.51,8241,2013-12-10 08:00:00,2013
09/03/2013,15:00,53.5,5894,2013-09-03 13:00:00,2013
05/12/2013,18:00,53.44,3161,2013-05-12 16:00:00,2013
05/31/2013,18:00,53.44,3617,2013-05-31 16:00:00,2013
06/12/2013,18:00,53.38,3905,2013-06-12 16:00:00,2013
04/09/2013,16:00,53.38,2367,2013-04-09 14:00:00,2013
06/16/2013,18:00,53.37,4001,2013-06-16 16:00:00,2013
02/01/2013,07:00,53.34,751,2013-02-01 06:00:00,2013
04/29/2013,18:00,53.33,2849,2013-04-29 16:00:00,2013
08/07/2013,19:00,53.33,5250,2013-08-07 17:00:00,2013
05/19/2013,18:00,53.3,3329,2013-05-19 16:00:00,2013
07/11/2013,18:00,53.28,4601,2013-07-11 16:00:00,2013
05/13/2013,18:00,53.27,3185,2013-05-13 16:00:00,2013
08/18/2013,17:00,53.2,5512,2013-08-18 15:00:00,2013
06/08/2013,18:00,53.16,3809,2013-06-08 16:00:00,2013
05/06/2013,17:00,53.14,3016,2013-05-06 15:00:00,2013
12/15/2013,09:00,53.12,8361,2013-12-15 08:00:00,2013
05/16/2013,17:00,53.07,3256,2013-05-16 15:00:00,2013
06/28/2013,14:00,53.06,4285,2013-06-28 12:00:00,2013
03/23/2013,17:00,53.05,1960,2013-03-23 15:00:00,2013
09/27/2013,16:00,53.02,6471,2013-09-27 14:00:00,2013
07/22/2013,16:00,52.95,4863,2013-07-22 14:00:00,2013
05/21/2013,17:00,52.93,3376,2013-05-21 15:00:00,2013
07/09/2013,18:00,52.92,4553,2013-07-09 16:00:00,2013
12/05/2013,20:00,52.91,8132,2013-12-05 19:00:00,2013
12/23/2013,19:00,52.91,8563,2013-12-23 18:00:00,2013
09/17/2013,16:00,52.81,6231,2013-09-17 14:00:00,2013
03/01/2013,08:00,52.78,1424,2013-03-01 07:00:00,2013
11/09/2013,19:00,52.77,7507,2013-11-09 18:00:00,2013
09/06/2013,18:00,52.76,5969,2013-09-06 16:00:00,2013
11/24/2013,20:00,52.72,7868,2013-11-24 19:00:00,2013
12/08/2013,10:00,52.71,8194,2013-12-08 09:00:00,2013
06/30/2013,18:00,52.68,4337,2013-06-30 16:00:00,2013
06/12/2013,16:00,52.64,3903,2013-06-12 14:00:00,2013
09/14/2013,16:00,52.6,6159,2013-09-14 14:00:00,2013
07/24/2013,18:00,52.6,4913,2013-07-24 16:00:00,2013
09/23/2013,17:00,52.53,6376,2013-09-23 15:00:00,2013
09/19/2013,15:00,52.53,6278,2013-09-19 13:00:00,2013
06/29/2013,15:00,52.49,4310,2013-06-29 13:00:00,2013
09/08/2013,16:00,52.46,6015,2013-09-08 14:00:00,2013
07/23/2013,16:00,52.43,4887,2013-07-23 14:00:00,2013
05/14/2013,17:00,52.42,3208,2013-05-14 15:00:00,2013
11/21/2013,18:00,52.33,7794,2013-11-21 17:00:00,2013
05/23/2013,18:00,52.32,3425,2013-05-23 16:00:00,2013
10/03/2013,19:00,52.31,6618,2013-10-03 17:00:00,2013
12/23/2013,20:00,52.24,8564,2013-12-23 19:00:00,2013
03/21/2013,21:00,52.24,1916,2013-03-21 19:00:00,2013
06/21/2013,18:00,52.22,4121,2013-06-21 16:00:00,2013
11/25/2013,09:00,52.21,7881,2013-11-25 08:00:00,2013
08/29/2013,15:00,52.21,5774,2013-08-29 13:00:00,2013
06/03/2013,17:00,52.17,3688,2013-06-03 15:00:00,2013
06/26/2013,16:00,52.17,4239,2013-06-26 14:00:00,2013
01/18/2013,07:00,52.16,415,2013-01-18 06:00:00,2013
08/15/2013,16:00,52.16,5439,2013-08-15 14:00:00,2013
06/25/2013,16:00,52.16,4215,2013-06-25 14:00:00,2013
05/17/2013,15:00,52.14,3278,2013-05-17 13:00:00,2013
05/13/2013,16:00,52.14,3183,2013-05-13 14:00:00,2013
03/13/2013,08:00,52.11,1711,2013-03-13 06:00:00,2013
01/16/2013,08:00,51.99,368,2013-01-16 07:00:00,2013
03/24/2013,21:00,51.99,1988,2013-03-24 19:00:00,2013
10/07/2013,17:00,51.93,6712,2013-10-07 15:00:00,2013
05/30/2013,17:00,51.91,3592,2013-05-30 15:00:00,2013
07/08/2013,16:00,51.89,4527,2013-07-08 14:00:00,2013
08/31/2013,15:00,51.87,5822,2013-08-31 13:00:00,2013
12/07/2013,07:00,51.86,8167,2013-12-07 06:00:00,2013
06/18/2013,16:00,51.79,4047,2013-06-18 14:00:00,2013
04/01/2013,17:00,51.79,2176,2013-04-01 15:00:00,2013
05/26/2013,17:00,51.73,3496,2013-05-26 15:00:00,2013
05/03/2013,08:00,51.73,2935,2013-05-03 06:00:00,2013
06/14/2013,18:00,51.72,3953,2013-06-14 16:00:00,2013
09/04/2013,15:00,51.71,5918,2013-09-04 13:00:00,2013
07/01/2013,16:00,51.62,4359,2013-07-01 14:00:00,2013
