Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t12,62.1,12.3552,1041.91,2219.3694126049977,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,4670.919471366,0.0,47.726516029,0.0,34665.91559999999
t13,62.1,12.3552,1041.91,1041.91,439.74,3168.0,2146.7758791259967,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,5058.125784054,0.0,40.73535682,0.0,33481.947219999995
t14,62.1,12.3084,1041.91,1041.91,439.74,3168.0,1315.9299153030006,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,4661.398246176001,0.0,31.433678520999997,0.0,32245.02524
t15,62.1,12.261600000000001,1041.91,1041.91,439.74,3168.0,1024.66,4544.331869722004,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,4245.245385336,0.0,29.186154941999998,0.0,31291.640010000003
t16,62.1,12.261600000000001,1041.91,1041.91,439.74,3168.0,1024.66,4661.748291704003,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,3671.321025654,0.0,25.269562642,0.0,30831.215480000003
t17,62.1,12.214799999999999,1041.91,1041.91,439.74,3168.0,1531.1295254319975,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,3088.9686495059996,0.0,13.676785061999999,0.0,30869.94476
t18,62.1,12.168,1041.91,1714.8997869130017,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,3113.951213664,0.0,2.7847894230000003,0.0,32559.34879
t19,62.1,12.168,1041.91,1290.2479795680047,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,5618.644920432,0.0,0.0,0.0,34636.6059
t20,62.1,12.1212,1041.91,1041.91,439.74,3168.0,1110.256083247994,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7262.961826752001,0.0,0.0,0.0,34609.294109999995
t21,62.1,12.0744,1041.91,1041.91,439.74,3168.0,1024.66,4581.674420235993,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7228.559899764001,0.0,0.0,0.0,34282.92371999999
t22,62.1,12.0744,1041.91,1041.91,439.74,3168.0,1024.66,4011.554601583999,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7285.800598416,0.0,0.0,0.0,33770.044599999994
t23,62.1,12.027600000000001,1041.91,1041.91,439.74,3168.0,1024.66,2937.8089545500025,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7444.326015449999,0.0,0.0,0.0,32854.77757
t24,62.1,11.9808,1041.91,1041.91,439.74,3168.0,1024.66,1936.48,494.7185396340028,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7477.244580365999,0.0,0.0,0.0,31794.238920000003
t25,62.1,11.9808,1041.91,1041.91,439.74,3168.0,1024.66,1936.48,168.48061744600273,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,7184.6478225539995,0.0,0.0,0.0,31175.404240000003
t26,62.1,11.934,1041.91,1041.91,439.74,3168.0,1024.66,1936.48,380.71133595617175,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6969.329115066,0.0,0.0,0.0,31172.26945102217
t27,62.1,11.8872,1041.91,1041.91,439.74,3168.0,1024.66,2695.1838663760045,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6525.307293624,0.0,0.0,0.0,31692.99336
t28,62.1,11.8872,1041.91,1041.91,439.74,3168.0,1024.66,3883.6821476199984,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6496.22381238,0.0,0.0,0.0,32852.40816
t29,62.1,11.840399999999999,1041.91,1041.91,439.74,3168.0,2319.8644618619983,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6150.461568138,0.0,0.0,0.0,34706.12143
t30,62.1,11.7936,2352.597089071998,2957.6800000000003,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,0.0,2749.4239999999995,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6014.770820928,0.0,0.0,0.0,38010.47651
t31,62.1,11.7936,3024.9,3024.9,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,2421.4687082939927,0.0,0.0,1885.572,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,6125.0856717060005,0.0,0.0,0.0,41860.450979999994
t32,62.1,11.7468,3024.9,3024.9,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3392.6914894719957,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,5375.0324726280005,0.0,0.8138979,0.0,44376.41566
t33,62.1,11.700000000000001,3024.9,3024.9,628.2,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,4395.416194173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,4471.074032364,0.0,22.115843463,0.0,44989.43307
t34,62.1,11.700000000000001,3024.9,3024.9,628.2,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,4773.030297313997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,4152.878408934,0.0,63.210163752,0.0,45089.945869999996
t35,62.1,11.653199999999998,3024.9,3024.9,628.2,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,4951.825658071999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,3351.678478164,0.0,77.592233764,0.0,44481.87657
t36,62.1,11.606399999999999,3024.9,3024.9,628.2,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,4786.228352540997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,2305.620883512,0.0,83.678483947,0.0,43276.261119999996
t37,62.1,11.606399999999999,3024.9,3024.9,628.2,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,3743.308305343997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1820.712228588,0.0,78.968756068,0.0,41743.72269000001
t38,62.1,11.5596,3024.9,3024.9,439.74,3168.0,2533.5,4788.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3048.25346471,0.0,0.0,5450.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,2460.0,1503.0910678500002,0.0,81.47630744,0.0,40240.51144
