Day,2012Pearson daily,2012Spearman daily,2013Pearson daily,2013Spearman daily,2014Pearson daily,2014Spearman daily,2015Pearson daily,2015Spearman daily,2016Pearson daily,2016Spearman daily,2017Pearson daily,2017Spearman daily,2018Pearson daily,2018Spearman daily,2019Pearson daily,2019Spearman daily,2020Pearson daily,2020Spearman daily,2021Pearson daily,2021Spearman daily
16,0.7484708754535527,0.8537692157052638,0.7909886573079115,0.8437563072209057,0.4671803539864744,0.8528707255624711,0.4425606985154829,0.8724575496151006,0.7714008082935878,0.8559361903561999,0.7960136492637605,0.8541659329899416,0.5243655046905344,0.7600185749783772,0.7850012594557896,0.9053181785478068,0.7580602243543771,0.8127409365812712,0.6321992507183949,0.9125624725036444
17,0.8283264180911651,0.802401389383005,0.5515200287229326,0.863758239554493,0.5018601776371744,0.7746451254467944,0.693800734818612,0.7357617108620715,0.6434067500302222,0.8453804608747135,0.6737909498308094,0.7107695954722311,0.7466211277118836,0.9301121187482849,0.6171146611279841,0.8454899175660937,0.685129510838185,0.7786885064176068,0.8994675230509852,0.8324793381053348
18,0.7910564968599086,0.933456127333104,0.5827911336331355,0.583076833186918,0.7168447418279301,0.7644604878373017,0.5278427669218357,0.6650704974089127,0.6139714222823957,0.8348728335628989,0.8232299619499346,0.8678786310420197,0.802104176734369,0.8741909592228726,0.4621206712376773,0.9449951223649716,0.3532113638181211,0.6919932245390324,0.45468426216205987,0.740988955017953
19,0.7703399791504857,0.8401166694476623,0.7420703828236622,0.8350959529817169,0.8193929526971908,0.8054410734367528,0.49871136649954273,0.8014201909610309,0.7791930225849943,0.7598855831605924,0.5715182254579758,0.9262689672623876,0.7172193546141234,0.7649870914251428,0.6750121440510893,0.9125875302169115,0.8232618080334498,0.8138686178609429,0.7741202253113129,0.8769108836279094
20,0.7880009388815195,0.8176522154951767,0.7804561684330096,0.7207942920358338,0.7669865166293381,0.7969412529887107,0.4156444384684853,0.7349532062352444,0.8284709531998262,0.9668826304388098,0.7512954309214736,0.5189137955277849,0.7492307755286212,0.9043632895197953,0.700957520587393,0.6531972647421809,0.5276915549988959,0.8478598879641235,0.412622556720768,0.6435980169256892
21,0.7436723428319489,0.8979424108156795,0.5368121966047401,0.6670827777710073,0.5593994450218994,0.7318816923302928,0.7903320921877035,0.8555645792727735,0.6776546996868476,0.8016270603363582,0.4837563570266276,0.8485409650486326,0.8373846448398858,0.8700737803860472,0.4748914159500323,0.670638179368197,0.4210792719664422,0.7952473629908607,0.5376584279083317,0.7940598335999745
22,0.7945020792362092,0.9061176473921977,0.3680342004974204,0.8412057144550439,0.5956071455211225,0.7384549981445913,0.776033079557245,0.7823232376210005,0.3676415705723573,0.8769231257743924,0.825265887628094,0.8641642043303289,0.6366938459610288,0.8822510734035629,0.9240713271518277,0.6562985158336228,0.7531493792467215,0.8334630108187335,0.40644202478915603,0.573707065958382
23,0.8466157187186039,0.8836401625904621,0.793996130826156,0.8316501397641899,0.8106943876711217,0.7396629496769602,0.4823390589451704,0.9443461614627265,0.8233104026909205,0.7594733915983498,0.8099331588836863,0.8474201231468419,0.6484025852762364,0.7376103618076304,0.5116732796610888,0.9000812909212451,0.9034765540496492,0.8380853282284995,0.9040657333059489,0.7353932595944248
24,0.8567381035445552,0.8079503635515227,0.6491138518262931,0.708414527633917,0.5235004655092594,0.7896659593114299,0.869532689562802,0.7517880071373124,0.30970056824345216,0.754975348733811,0.7542249022931751,0.5101375689973684,0.6001219068502985,0.7392740553126905,0.6355742328296311,0.6567333696638455,0.6348453587991473,0.8811037232469406,0.6814006630569581,0.8226962768258892
25,0.7345713542863415,0.7929408116239359,0.6210691738862297,0.6885442477975827,0.8076001261625817,0.9424334072440903,0.6816321938321115,0.6669209564605728,0.7989038243352916,0.6779371410670642,0.6598278776049316,0.7286788849744861,0.7553832150292432,0.8707827725524867,0.5192881979401839,0.870140532611688,0.3870633896640561,0.8019885977762106,0.7696741697592331,0.8400692400366281
26,0.5670210112271354,0.9199623822762708,0.6803730645607345,0.7163375209784112,0.7948274142003117,0.8537776888426063,0.42495810101282877,0.9391296620037045,0.5682029205114313,0.6536483036192323,0.588436872662583,0.8559690641024534,0.8329257188744643,0.9312046817201093,0.8246914709442026,0.8584032777727317,0.8617665842790336,0.7777602736497361,0.19122987566137106,0.16721768126299968
27,0.8021717096753666,0.8028561889251502,0.5590441072613371,0.8339603485090097,0.7001256219159957,0.6116517340717964,0.5231728265763426,0.9387032693996574,0.4819061505556864,0.9126408863402029,0.6947228833950378,0.8783765028880445,0.7517247567956147,0.48278260459593575,0.6947532459796728,0.765858391869248,0.2633084442637511,0.8388195727377602,0.710515914238975,0.6745430175322479
28,0.6004323465427055,0.7827130621720454,0.7907434329930069,0.724123653764588,0.40534082067812605,0.7688291987028355,0.840612222939087,0.8628934489303496,0.40685189824219037,0.8537433836307509,0.678751524447911,0.7841995918164139,0.9512573847024075,0.9189030902116724,0.7783530373774925,0.9593287594150879,0.7009706763190349,0.8645616023245808,0.3507400912899093,0.8034150958929719
29,0.7076746437668673,0.8102818311253916,0.6629850960745651,0.7013745447789229,0.6940924723653621,0.8569357068653891,0.6277896584832119,0.8143661459562485,0.4891119454191492,0.6728585517660138,0.6992750864603576,0.848876750374492,0.6106420324159557,0.7701923866646696,0.5516359269157186,0.7723008318794419,0.6729944425432399,0.8675505660076953,0.7011530769442389,0.7922199617143797
30,0.7584308050052406,0.9120180153486046,0.4041746556296987,0.6058460178784971,0.7642215762172757,0.8806173977311292,0.5091887772698839,0.868072227745549,0.5317824942220861,0.572119482359708,0.7744498265425637,0.8567713741847384,0.6709826104632177,0.8875715206608799,0.6778803114654728,0.9638282945163262,0.20291582269883832,0.9138757175874083,0.8072517398056991,0.9596797309922311
31,0.688478757958263,0.6870381862156806,0.46221618818265564,0.9187279818220645,0.715145625324338,0.8364800423144995,0.8343213862457752,0.8448695580428877,0.798750243404597,0.9621769055659244,0.696157927070067,0.7910623193490043,0.4104873189305348,0.8747580645386901,0.565767539703592,0.6364580231121855,0.7377670297925936,0.8667782636721838,0.7699551630295693,0.8797612951889697
32,0.3863080462263672,0.8786057501648146,0.4627045533834559,0.6569780163612142,0.7881387133612657,0.8218535199897885,0.7320031137031847,0.6090746225378114,0.5903558825184401,0.7825219078841608,0.6142170030985967,0.8685661233978254,0.6819450769387165,0.7052402154997508,0.7587739769657854,0.8232443502373495,0.9236213818802815,0.9613845431099595,0.6765603003341981,0.8222275819884922
33,0.791270078237577,0.9029845016403215,0.6557558167236748,0.8044972466086773,0.8060358239998753,0.6742636982924353,0.40017020812714915,0.8814201216103456,0.7019551294322955,0.8772393347619517,0.8551972542313134,0.8192203006331485,0.35800387984724524,0.8004272861324989,0.7177768426187987,0.890391756057086,0.39266849420804695,0.7664106153601588,0.7149599607234923,0.8299029960055144
34,0.8197411403113855,0.872580159793758,0.5320306788533186,0.6915362629350942,0.5054164641636112,0.7435687399259502,0.6315484120805603,0.9120462856380702,0.5433215328016263,0.7876445459987625,0.5605778848879659,0.8497830901187452,0.8839222037724563,0.8999827703764829,0.6968088217209367,0.8674665936574788,0.8867809676147618,0.6676450567492348,0.7604442005489263,0.8160615918784134
35,0.7036880790955362,0.8123058000529814,0.6305383280758109,0.6658197820757473,0.6381116596908452,0.6530632434203181,0.7063443940446725,0.8113775526584641,0.42479539020238366,0.9017202835565508,0.823023365737685,0.919589478073854,0.8301865250592299,0.5638355715688488,0.5798614165698359,0.9188630559935951,0.7899331372830679,0.7847769206708624,0.8698994447892188,0.9043955820672048
36,0.5613510014832361,0.7480608463972455,0.7190439208374325,0.7280829094737716,0.4536491134426695,0.627671435212234,0.3237595554052891,0.8182739333585209,0.7789667393530356,0.7655309722175826,0.7968130036398116,0.9221496252795464,0.6539318461256376,0.8809817833015038,0.8681322295745425,0.8949759547247441,0.4427330649488863,0.7152913778029809,0.5185761624297313,0.582219513465494
37,0.6416794745166485,0.9231847752087902,0.561158966252804,0.7855856986304649,0.6039224642354567,0.8489065840398833,0.5440472011679449,0.8807008363361253,0.6922211693815412,0.8168113947419638,0.7717586501085452,0.8718043068808905,0.6896383493974038,0.6340096970117158,0.7563392592170395,0.8077915490476575,0.7279226751947792,0.8677057998828761,0.773296601991385,0.8685598052326048
38,0.7353076109033917,0.8343584537412384,0.6497666785516352,0.7139617550142093,0.5362209660361325,0.8621804380099256,0.6592336595423682,0.9193570532194484,0.2872420877846589,0.7662579772279827,0.5984110077702177,0.9515805019064656,0.5085025730480623,0.8376666607266177,0.8672307587542798,0.8728830751087527,0.8804483083287753,0.8385265875575046,0.5130045715900722,0.7235339123576273
39,0.3971335998938714,0.8772705513658341,0.8485075465190073,0.8696947577929488,0.4442017436946585,0.8091435836258142,0.48344955223802755,0.8977965993273245,0.5430337469300073,0.8360930368708047,0.5530826760520261,0.786888064074565,0.5684763337028649,0.761702917885498,0.21374329982996107,0.836575687750145,0.365656203195326,0.767278576332335,0.7242452423575187,0.7814311185991154
40,0.6810988372977453,0.8570473029632176,0.6937581075805312,0.8447925585108943,0.6798411775434909,0.7723725065056382,0.8227456170235677,0.8259649386794898,0.3991032809541364,0.8798745872706599,0.33352529802413966,0.9422012110681565,0.7916056588272212,0.8765951610645403,0.8471370254290185,0.7698475596958225,0.8530769091366599,0.9471034960373228,0.6173375658260526,0.8711688980701758
41,0.7965468445414856,0.9233999488588882,0.6573734369594791,0.8855129452130732,0.7088769578742165,0.4519061495610671,0.5158712996812934,0.8155680948881346,0.5999349585868509,0.7834412613808803,0.734972595404513,0.9123667264199525,0.4173831337767727,0.7999147161021676,0.5317805116576361,0.8319559678429407,0.7967704131095443,0.9046862393565345,0.61889538212628,0.8010566880939894
42,0.7003835406233252,0.8833198852049667,0.6564105110594897,0.6914783835516797,0.5193035278240008,0.7068826058394878,0.393454769066907,0.35438844397557906,0.9220895480463048,0.6636023250128114,0.9132982475778393,0.9578944364170937,0.7036651769844143,0.8613913862876426,0.390883503020972,0.5998063636914204,0.36496254958273033,0.591902526397127,0.7483765504261404,0.7768138504967607
43,0.20369748382254343,0.7949499391078357,0.5270049695150558,0.7311169156596696,0.6727286134287344,0.8258358507067554,0.5196466333948839,0.710188016039284,0.3612022587177578,0.8728347456682763,0.8724709784372313,0.9142092833784311,0.5095637493116303,0.7867459250579606,0.9106168617647605,0.8733707726295863,0.6206609415854731,0.905489970020274,0.6151786337102771,0.744438478018878
44,0.7290153180237233,0.9092050866322595,0.5290845187214382,0.8200684764943,0.7324021169248207,0.8378195087459961,0.4165517038172076,0.6861244019138756,0.5461552238921499,0.9135842400703624,0.8811345746414362,0.7007341672121676,0.5979900055097449,0.8730184989849844,0.49827704397568995,0.7982913223332153,0.5114640398185176,0.6833241326350895,0.1995688916281765,0.8002408680947889
45,0.7948784090109504,0.870424159779629,0.43826738093003537,0.8523720657520757,0.8145619817620549,0.8523459022106437,0.862745915323901,0.8982856380663164,0.9148743292399716,0.9119395588900469,0.6203408425018232,0.8664027567585788,0.7370165767643535,0.8257421828720424,0.7911785264269093,0.9159963499126144,0.48042401937192725,0.8413143830122823,0.23178207710300955,0.5004501079618289
46,0.7797415604591018,0.8685162662591088,0.5121201281990826,0.6949523661852821,0.6376872088610436,0.7835509336184645,0.6200563495202086,0.8870866667087248,0.6253790869145753,0.8181353552445179,0.3512371896931294,0.8492394882321993,0.871511400521685,0.7793918760126605,0.4648580560487541,0.8226766772417577,0.6263995644265473,0.5199414360895899,-0.5999011584418614,-0.2954744374055516
47,0.7785661397336987,0.8016143960765685,0.6481342549564781,0.8332800356962716,0.653922793329758,0.8618878435252878,0.8403241187651171,0.6062030174374579,0.5493495906048302,0.8384941331231304,0.8345425472079073,0.9425551720606765,0.4051328686770143,0.9277893935044613,0.6848907931096089,0.7999032569645218,0.5433371399268991,0.667794344359353,0.24090617635577793,0.3738905287684119
48,0.467099792126623,0.9374077821780453,0.7158514778225495,0.7559481361842358,0.4926954003240579,0.8308096796789038,0.7715968540090841,0.4194003878404334,0.7676882642859475,0.8119141919441795,0.5094700829270828,0.7182166700418074,0.6200799482849716,0.7355168316126341,0.3770326467124001,0.8162472093355926,0.7213773722705571,0.8530388923597303,-0.37540407225771794,-0.490126919939093
49,0.5717492568931327,0.7894917415094411,0.786240134685412,0.8372765414521598,0.5265978359444072,0.7893200942106391,0.5732322106237,0.8725345269066367,0.9110765628795723,0.8383831301982575,0.7397049253162259,0.9208396659826454,0.3066945156763613,0.5009994532480798,0.647209678546909,0.7596877136058983,0.6821431973285452,0.8704879753489051,0.23571161318052228,-0.030514489727144316
50,0.732916007567306,0.6538044901242831,0.5902769485532369,0.8474900960863804,0.9334732063500477,0.9769361277135804,0.8028390907703525,0.8969455742169319,0.6323514515822019,0.9635392878600548,0.43580267273124224,0.806991290495815,0.8898976557972844,0.8818390864923428,0.4278571511164643,0.7456923153126405,0.42633879182919276,0.716462759206759,-0.16118989575675313,-0.15905365931769566
51,0.8464350244254244,0.8600186218070738,0.7178508137259352,0.7971760212765406,0.6302633786373595,0.8469581274252447,0.6219720693514685,0.8487099503230293,0.7535964109715858,0.9586063326053245,0.5027836531240091,0.7610848765386286,0.7648096537014623,0.7491168339422942,0.6838310233275803,0.6900735456126458,0.6172136213032247,0.9072311678215829,-0.21269465828545592,-0.4885510811783551
52,0.61976085118468,0.9539047769415313,0.7572856517976478,0.8403181029065869,0.7601591401080854,0.7980731740635132,0.3824297483439254,0.8897210446058043,0.6654350415307764,0.846855481476369,0.3030837501683725,0.9126513589310512,0.7776793939562061,0.7580441047771471,0.578327456906321,0.8362340646770889,0.3933933639097744,0.8984799753830587,0.6512895515968228,0.4713626948500451
53,0.6596969702502631,0.74131423129409,0.43312247421538336,0.6916729695880339,0.5406122772109545,0.8977840580714669,0.503747684832182,0.37605535052498074,0.6261742469686006,0.8781265090961704,0.5271132919175446,0.8634187339463925,0.20854014415813227,0.8540354222350991,0.5407920403331878,0.8910928264164601,0.860627486617437,0.8813571482440984,0.7402300646343866,0.7787727549728347
54,0.800070327196243,0.9449080628932315,0.7832338099613576,0.7595638608085301,0.6661440023626979,0.7798468873074564,0.4684750371023226,0.5778202598616742,0.48718654525266736,0.8425355605806631,0.7976095112539371,0.8826841025742342,0.6004689667784483,0.857425617830224,0.6820734691497576,0.8515332615114679,0.5831608800315519,0.8310309215124578,0.8534668968605266,0.7993984240777827
55,0.48334548961131396,0.7880593910995894,0.4060064519213975,0.4514951405065285,0.7505926982218333,0.8318535545831915,0.7086174971471415,0.9404141135649174,0.7188731604171329,0.8949916890211638,0.44341926435824075,0.8862427498295091,0.4484475407289881,0.6527853626980087,0.7514874918083034,0.8901300792815342,0.6387814945332679,0.9174655384024865,0.8164445965255424,0.8752568452018268
56,0.8830360775508003,0.8445696553495746,0.45427769393002765,0.753326108032078,0.6103774133626809,0.6128784805730225,0.7678483450968772,0.9042956543059226,0.8479469397739053,0.8729803468522862,0.9081769345155144,0.95971166614901,0.5271208402506053,0.8211126664550099,0.42557634428063645,0.9164067383465037,0.5899976388517123,0.9207438801093057,0.3641734126171359,0.8881011186672984
57,0.5121350761508658,0.7002735742057563,0.34737417006714916,0.6440686507192093,0.5448324869712269,0.7660865913810544,0.632270042389685,0.7959346079498137,0.3915773436356708,0.7667015077890716,0.7090465107104278,0.8744418316063474,0.6956401041857987,0.9053504608558656,0.7282167419214793,0.960916767552923,0.5342377367232454,0.9583273270490972,0.6677970156966033,0.5337960701502509
58,0.7878665152403113,0.7471879737622136,0.7428344880054265,0.852146121796417,0.6339865965372018,0.8748666272423438,0.5351260961097528,0.8007166363222067,0.6237785854619682,0.7853628593181449,0.8663590365911404,0.7375097878720577,0.7832172765087683,0.8092572936285458,0.5092258227817185,0.503289529720164,0.8721335331465939,0.6446432283782348,0.47389696383237206,0.7387079537907987
59,0.7925515800430012,0.8899185994370804,0.5907942228780859,0.8819137090221795,0.7280539614937965,0.8928313952862377,0.8396548901387434,0.8855016895233442,0.7808312729697422,0.9446532261417573,0.6867666952537967,0.9300261899663202,0.683144977483713,0.7572540572190294,0.410362874854098,0.9094528310313149,0.4277491975699747,0.7568473106814543,0.7803761882244635,0.9002410816942136
60,0.8821555782195876,0.8953380071091441,0.4584958195566044,0.7488955719665755,0.864054397031824,0.9114854292323813,0.6782410325825237,0.30026089913854487,0.5614254067011157,0.9533859576975027,0.34480444174973934,0.9402983245059272,0.9595382301704893,0.9546020191381535,0.6256405131556015,0.6615866500467406,0.6130646886289453,0.9405406209154927,0.596002409896578,0.7651062117832051
61,0.3992295339612209,0.9517848591460962,0.6394084263282033,0.7789004650720158,0.7396570757582699,0.8595273401760176,0.5958839765414603,0.8034146835970968,0.6557004360769223,0.7807410390158954,0.3341781445933686,0.6339858400972566,0.9186791081572059,0.8978904437108594,0.7465024127714142,0.8250702649041387,0.18740431731703533,0.9245732988374693,0.8308160327708081,0.9061996887923676
62,0.6143050625629761,0.6775006380989659,0.6261841458253231,0.8525532629978484,0.7983700353210523,0.625495878427516,0.46329281049444854,0.6274605760681039,0.2944463103314827,0.9335524674876157,0.577381540677667,0.9064136093452232,0.6246163803442385,0.7539739917170609,0.5661358416531357,0.5862779699760385,0.7600855000004889,0.6324804744783692,0.7719521674975864,0.9313521578851831
63,0.7597634619209561,0.8751367779319456,0.7003961948067916,0.7761694171219041,0.4263246017616857,0.8824403788518457,0.5860100302924776,0.15324895501719366,0.4842434367155397,0.7486293140148679,0.7526986726656031,0.9155302122353048,0.7013035979890733,0.8597500350884089,0.726599846833704,0.8589141650171574,0.5252712314942718,0.8726088316904848,0.7741850104063827,0.41107780949741696
64,0.7847759819411024,0.9293111027203894,0.749611745076727,0.6590914942461923,0.40907245917088025,0.683601452450539,0.11879633861310582,0.7139241495884453,0.7829743709512935,0.9026258378989157,0.8676579713423529,0.9439882093772295,0.5110555253091169,0.9433638287188371,0.4513296125571742,0.9153989449538021,0.5133764761727723,0.9267815075173846,0.28696859409303455,0.8072803518581161
65,0.6895189968374863,0.8440975894352455,0.8119266667088865,0.8116380413916368,0.3916944080898863,0.7301505207971929,0.809295122579563,0.7514828476063988,0.7750727076319677,0.8692855715963624,0.5882541161391375,0.8441195042293556,0.3891902921709672,0.8410346394355996,0.9651199855671355,0.8944341229050933,0.9106485855379756,0.8140923533857549,0.6541942983518069,0.5299216645382453
66,0.7611688295778036,0.8361431861186673,0.7012136305146299,0.8353826717032252,0.08292001016891004,0.6430610818339167,0.9518207878393449,0.8842799035541635,0.8692023297346548,0.9110590310770237,0.5382365300459551,0.940159392427597,0.5414346515454188,0.8540327252362363,0.49674214812708634,0.891933765035179,0.6672174441564879,0.668284103956345,0.6691407884727855,0.7975534195098056
67,0.670965070278436,0.5576305373783224,0.44891049797386784,0.8651523465514683,0.465999978505928,0.616925243884247,0.6335604383184439,0.7235743637529499,0.28579986216148745,0.7314222905097307,0.9294833333283185,0.8740325885128959,0.2601734297047009,0.8395663322299939,0.7513268950202323,0.9482450272639189,0.783694001517618,0.8254295565178581,0.6723122633712683,0.9006770125438801
68,0.5738645377343172,0.8239722410517276,0.6074423587404278,0.8169535714779514,0.3215377141950981,0.6722176922617176,0.2075846625467277,0.5484826823645429,0.6752641162751709,0.8080159609667462,0.7225527387632316,0.8676164205791008,0.7925304283163672,0.7997893618397858,0.8962492022296779,0.9641103383452292,0.8374733000740541,0.8950737565135808,0.6364301776566698,0.39363128996169316
69,0.5939805799302528,0.8162654951757428,0.49737107978718725,0.5636878012470018,0.6936012835080277,0.6536965995609757,0.3453189402616268,0.7402318063554942,0.7508738042157492,0.8557926332372428,0.6783192726335151,0.8465835753902299,0.42963665763670206,0.9267332978283078,0.5794846730261696,0.6514273721524183,0.637524596766994,0.913639103007078,0.5359442208711069,0.8587524186784871
70,0.4134792712576822,0.5493738200923834,0.22652679090333155,0.697867286901684,0.6921530298789634,0.8019561537424844,0.72588870693311,0.8117282984250103,0.7092344031153212,0.9186578373672736,0.729217097949109,0.8191858496597995,0.7042806980197407,0.8303752644857364,0.09831414890927545,0.6092483687948841,0.7337390883312302,0.955647339036941,0.3322023289027701,0.8401714372448028
71,0.7856036229960405,0.9780911811816405,0.511800134473984,0.7202223388794201,0.6027355054619906,0.6330778096005395,0.6764695169837074,0.8635108469080246,0.6163056071478388,0.9106992882099764,0.31858942438071525,0.6033568143615251,0.49951401066251944,0.6545344272614322,0.6068047737437663,0.830861060410832,0.5681204364060062,0.8838130402524808,0.49376055927745455,0.7513060540106438
72,0.9057879171226239,0.9065208384955549,0.7286241440529808,0.7400432799307567,0.5452977398464375,0.5920857961529558,0.7986268918042682,0.6931940461454575,0.6444732221133916,0.8996468771033287,0.41361953224046205,0.8475056545276523,0.251295633538395,0.7409871568324183,0.7250032390831265,0.8802970265451368,0.6515798689828366,0.6814822142145419,0.37049315609441125,0.36004042526832664
73,0.911712698483917,0.9725898846736647,0.7039384509226791,0.6605612850726377,0.7633645501677359,0.6646085655892087,0.4755267117569554,0.5583176424536255,0.6875698199255346,0.9866849508066526,0.5477521866022356,0.8478179366866088,0.6774790100013433,0.9129688985111158,0.7116984001272394,0.888800081877769,0.7862547216908233,0.8761917695588698,0.6240603593620908,0.8522676961387247
74,0.5264993800091482,0.9705387996540442,0.7667840367425858,0.9246504432470041,0.8299212362361648,0.8671004005259613,0.7130549150248249,0.7875772824086632,0.36313167154438386,0.9246968860401557,0.6044588790490741,0.8585295372944193,0.7050369268346259,0.8126676798713114,0.6014876442820087,0.7844885998750913,0.8823759996529739,0.8922934008742981,0.6734995718498848,0.8070646325556237
75,0.8037264623706761,0.9399702472977192,0.7885868760472659,0.9353420882941104,0.6789227354986819,0.8447891253792402,0.5620737089650645,0.8694854956308483,0.6660396631500507,0.9109577915554297,0.8404981123718082,0.5949064032686223,0.7494324147026012,0.9376290231175096,0.9034669536595508,0.8822249015874746,0.49360955868019646,0.7011665634933902,0.7205581057277212,0.9031951206363368
