Delivery Date,Hour Ending,Price,Time_Index,Date,Year
03/05/2019,07:00,675.6,1519,2019-03-05 06:00:00,2019
09/04/2019,17:00,664.75,5920,2019-09-04 15:00:00,2019
08/14/2019,18:00,654.8,5417,2019-08-14 16:00:00,2019
03/05/2019,08:00,570.2,1520,2019-03-05 07:00:00,2019
09/04/2019,16:00,558.89,5919,2019-09-04 14:00:00,2019
08/18/2019,17:00,553.75,5512,2019-08-18 15:00:00,2019
10/02/2019,16:00,552.89,6591,2019-10-02 14:00:00,2019
10/03/2019,17:00,550.25,6616,2019-10-03 15:00:00,2019
08/20/2019,18:00,540.74,5561,2019-08-20 16:00:00,2019
09/03/2019,17:00,524.23,5896,2019-09-03 15:00:00,2019
09/26/2019,15:00,516.93,6446,2019-09-26 13:00:00,2019
08/07/2019,15:00,516.5,5246,2019-08-07 13:00:00,2019
09/25/2019,16:00,503.71,6423,2019-09-25 14:00:00,2019
09/05/2019,14:00,499.46,5941,2019-09-05 12:00:00,2019
08/12/2019,15:00,486.53,5366,2019-08-12 13:00:00,2019
08/22/2019,17:00,465.87,5608,2019-08-22 15:00:00,2019
09/06/2019,14:00,440.7,5965,2019-09-06 12:00:00,2019
08/12/2019,18:00,436.23,5369,2019-08-12 16:00:00,2019
08/22/2019,16:00,432.43,5607,2019-08-22 14:00:00,2019
08/15/2019,18:00,431.41,5441,2019-08-15 16:00:00,2019
10/03/2019,16:00,424.0,6615,2019-10-03 14:00:00,2019
09/05/2019,19:00,422.99,5946,2019-09-05 17:00:00,2019
08/21/2019,14:00,419.3,5581,2019-08-21 12:00:00,2019
08/11/2019,17:00,416.55,5344,2019-08-11 15:00:00,2019
08/07/2019,18:00,416.16,5249,2019-08-07 16:00:00,2019
08/06/2019,16:00,405.07,5223,2019-08-06 14:00:00,2019
08/17/2019,16:00,402.01,5487,2019-08-17 14:00:00,2019
08/19/2019,18:00,399.0,5537,2019-08-19 16:00:00,2019
08/11/2019,16:00,398.89,5343,2019-08-11 14:00:00,2019
10/05/2019,17:00,398.03,6664,2019-10-05 15:00:00,2019
09/03/2019,16:00,393.38,5895,2019-09-03 14:00:00,2019
08/06/2019,17:00,383.08,5224,2019-08-06 15:00:00,2019
10/02/2019,18:00,357.13,6593,2019-10-02 16:00:00,2019
09/24/2019,17:00,349.38,6400,2019-09-24 15:00:00,2019
09/24/2019,16:00,342.92,6399,2019-09-24 14:00:00,2019
10/05/2019,16:00,316.22,6663,2019-10-05 14:00:00,2019
08/10/2019,17:00,314.59,5320,2019-08-10 15:00:00,2019
09/06/2019,19:00,313.33,5970,2019-09-06 17:00:00,2019
08/09/2019,17:00,301.61,5296,2019-08-09 15:00:00,2019
08/14/2019,14:00,299.92,5413,2019-08-14 12:00:00,2019
08/07/2019,14:00,299.86,5245,2019-08-07 12:00:00,2019
08/02/2019,17:00,299.2,5128,2019-08-02 15:00:00,2019
08/09/2019,16:00,297.95,5295,2019-08-09 14:00:00,2019
08/06/2019,15:00,295.04,5222,2019-08-06 13:00:00,2019
08/02/2019,16:00,292.18,5127,2019-08-02 14:00:00,2019
08/10/2019,16:00,289.53,5319,2019-08-10 14:00:00,2019
08/20/2019,14:00,275.28,5557,2019-08-20 12:00:00,2019
07/09/2019,17:00,274.56,4552,2019-07-09 15:00:00,2019
08/15/2019,14:00,268.07,5437,2019-08-15 12:00:00,2019
08/12/2019,14:00,255.78,5365,2019-08-12 12:00:00,2019
08/11/2019,15:00,254.46,5342,2019-08-11 13:00:00,2019
09/03/2019,15:00,250.22,5894,2019-09-03 13:00:00,2019
09/26/2019,14:00,249.0,6445,2019-09-26 12:00:00,2019
10/05/2019,18:00,247.29,6665,2019-10-05 16:00:00,2019
09/25/2019,15:00,246.85,6422,2019-09-25 13:00:00,2019
08/27/2019,17:00,236.58,5728,2019-08-27 15:00:00,2019
09/04/2019,15:00,232.22,5918,2019-09-04 13:00:00,2019
10/10/2019,17:00,227.23,6784,2019-10-10 15:00:00,2019
10/10/2019,16:00,223.5,6783,2019-10-10 14:00:00,2019
08/06/2019,18:00,220.0,5225,2019-08-06 16:00:00,2019
09/03/2019,18:00,219.14,5897,2019-09-03 16:00:00,2019
03/05/2019,09:00,217.55,1521,2019-03-05 08:00:00,2019
07/09/2019,16:00,216.37,4551,2019-07-09 14:00:00,2019
08/29/2019,17:00,213.25,5776,2019-08-29 15:00:00,2019
08/27/2019,16:00,211.68,5727,2019-08-27 14:00:00,2019
08/06/2019,14:00,211.35,5221,2019-08-06 12:00:00,2019
08/18/2019,16:00,210.98,5511,2019-08-18 14:00:00,2019
09/24/2019,15:00,209.16,6398,2019-09-24 13:00:00,2019
08/02/2019,15:00,206.22,5126,2019-08-02 13:00:00,2019
11/12/2019,07:00,203.7,7567,2019-11-12 06:00:00,2019
08/26/2019,14:00,201.11,5701,2019-08-26 12:00:00,2019
07/10/2019,16:00,199.51,4575,2019-07-10 14:00:00,2019
10/03/2019,15:00,199.29,6614,2019-10-03 13:00:00,2019
09/04/2019,18:00,199.15,5921,2019-09-04 16:00:00,2019
10/02/2019,15:00,196.66,6590,2019-10-02 13:00:00,2019
08/08/2019,16:00,195.99,5271,2019-08-08 14:00:00,2019
08/23/2019,16:00,193.74,5631,2019-08-23 14:00:00,2019
07/10/2019,17:00,192.2,4576,2019-07-10 15:00:00,2019
07/31/2019,17:00,192.02,5080,2019-07-31 15:00:00,2019
08/29/2019,16:00,191.12,5775,2019-08-29 14:00:00,2019
08/13/2019,19:00,190.27,5394,2019-08-13 17:00:00,2019
10/03/2019,18:00,189.84,6617,2019-10-03 16:00:00,2019
08/08/2019,17:00,186.27,5272,2019-08-08 15:00:00,2019
07/31/2019,16:00,185.46,5079,2019-07-31 14:00:00,2019
08/11/2019,18:00,183.62,5345,2019-08-11 16:00:00,2019
08/17/2019,18:00,183.36,5489,2019-08-17 16:00:00,2019
09/02/2019,17:00,182.07,5872,2019-09-02 15:00:00,2019
11/12/2019,08:00,180.91,7568,2019-11-12 07:00:00,2019
08/09/2019,15:00,179.4,5294,2019-08-09 13:00:00,2019
08/25/2019,17:00,179.37,5680,2019-08-25 15:00:00,2019
08/09/2019,18:00,177.55,5297,2019-08-09 16:00:00,2019
08/22/2019,15:00,174.75,5606,2019-08-22 13:00:00,2019
08/01/2019,16:00,174.03,5103,2019-08-01 14:00:00,2019
08/30/2019,16:00,173.17,5799,2019-08-30 14:00:00,2019
07/13/2019,17:00,171.88,4648,2019-07-13 15:00:00,2019
08/25/2019,16:00,170.0,5679,2019-08-25 14:00:00,2019
09/24/2019,14:00,169.1,6397,2019-09-24 12:00:00,2019
08/05/2019,17:00,168.29,5200,2019-08-05 15:00:00,2019
09/25/2019,18:00,168.17,6425,2019-09-25 16:00:00,2019
03/04/2019,19:00,167.6,1507,2019-03-04 18:00:00,2019
08/23/2019,17:00,166.91,5632,2019-08-23 15:00:00,2019
08/01/2019,17:00,164.78,5104,2019-08-01 15:00:00,2019
09/23/2019,16:00,159.75,6375,2019-09-23 14:00:00,2019
09/02/2019,16:00,157.89,5871,2019-09-02 14:00:00,2019
08/05/2019,16:00,156.31,5199,2019-08-05 14:00:00,2019
08/18/2019,18:00,153.56,5513,2019-08-18 16:00:00,2019
09/26/2019,18:00,150.64,6449,2019-09-26 16:00:00,2019
07/09/2019,18:00,150.0,4553,2019-07-09 16:00:00,2019
07/09/2019,15:00,150.0,4550,2019-07-09 13:00:00,2019
09/23/2019,14:00,150.0,6373,2019-09-23 12:00:00,2019
08/10/2019,15:00,149.3,5318,2019-08-10 13:00:00,2019
09/23/2019,15:00,147.47,6374,2019-09-23 13:00:00,2019
08/26/2019,19:00,146.5,5706,2019-08-26 17:00:00,2019
09/24/2019,18:00,144.62,6401,2019-09-24 16:00:00,2019
07/31/2019,15:00,144.5,5078,2019-07-31 13:00:00,2019
08/30/2019,17:00,143.94,5800,2019-08-30 15:00:00,2019
08/17/2019,15:00,143.77,5486,2019-08-17 13:00:00,2019
08/10/2019,18:00,143.28,5321,2019-08-10 16:00:00,2019
08/01/2019,15:00,142.03,5102,2019-08-01 13:00:00,2019
07/15/2019,17:00,141.42,4696,2019-07-15 15:00:00,2019
08/11/2019,14:00,140.9,5341,2019-08-11 12:00:00,2019
08/14/2019,13:00,138.2,5412,2019-08-14 11:00:00,2019
08/16/2019,19:00,134.42,5466,2019-08-16 17:00:00,2019
08/02/2019,14:00,133.68,5125,2019-08-02 12:00:00,2019
07/15/2019,16:00,133.38,4695,2019-07-15 14:00:00,2019
07/10/2019,15:00,131.95,4574,2019-07-10 13:00:00,2019
08/24/2019,17:00,131.4,5656,2019-08-24 15:00:00,2019
08/02/2019,18:00,131.35,5129,2019-08-02 16:00:00,2019
09/25/2019,14:00,131.3,6421,2019-09-25 12:00:00,2019
10/04/2019,16:00,130.85,6639,2019-10-04 14:00:00,2019
08/13/2019,13:00,129.71,5388,2019-08-13 11:00:00,2019
11/13/2019,07:00,127.63,7591,2019-11-13 06:00:00,2019
08/05/2019,15:00,126.37,5198,2019-08-05 13:00:00,2019
09/13/2019,17:00,125.65,6136,2019-09-13 15:00:00,2019
08/31/2019,16:00,125.51,5823,2019-08-31 14:00:00,2019
08/22/2019,18:00,125.0,5609,2019-08-22 16:00:00,2019
10/19/2019,17:00,124.08,7000,2019-10-19 15:00:00,2019
09/13/2019,16:00,123.91,6135,2019-09-13 14:00:00,2019
09/01/2019,17:00,121.7,5848,2019-09-01 15:00:00,2019
08/24/2019,16:00,121.55,5655,2019-08-24 14:00:00,2019
08/28/2019,17:00,121.22,5752,2019-08-28 15:00:00,2019
08/31/2019,17:00,121.1,5824,2019-08-31 15:00:00,2019
08/08/2019,15:00,120.78,5270,2019-08-08 13:00:00,2019
08/25/2019,18:00,119.98,5681,2019-08-25 16:00:00,2019
09/23/2019,17:00,119.91,6376,2019-09-23 15:00:00,2019
08/10/2019,14:00,118.89,5317,2019-08-10 12:00:00,2019
03/04/2019,20:00,118.43,1508,2019-03-04 19:00:00,2019
07/13/2019,16:00,118.28,4647,2019-07-13 14:00:00,2019
08/01/2019,14:00,116.53,5101,2019-08-01 12:00:00,2019
10/04/2019,17:00,114.68,6640,2019-10-04 15:00:00,2019
08/19/2019,14:00,114.5,5533,2019-08-19 12:00:00,2019
10/06/2019,16:00,114.08,6687,2019-10-06 14:00:00,2019
08/28/2019,16:00,114.07,5751,2019-08-28 14:00:00,2019
07/11/2019,17:00,112.92,4600,2019-07-11 15:00:00,2019
07/12/2019,17:00,112.76,4624,2019-07-12 15:00:00,2019
11/12/2019,19:00,110.63,7579,2019-11-12 18:00:00,2019
07/15/2019,15:00,108.02,4694,2019-07-15 13:00:00,2019
07/10/2019,18:00,107.41,4577,2019-07-10 16:00:00,2019
10/03/2019,14:00,106.83,6613,2019-10-03 12:00:00,2019
09/15/2019,17:00,106.6,6184,2019-09-15 15:00:00,2019
09/07/2019,16:00,106.34,5991,2019-09-07 14:00:00,2019
09/01/2019,16:00,105.9,5847,2019-09-01 14:00:00,2019
11/15/2019,07:00,105.45,7639,2019-11-15 06:00:00,2019
07/31/2019,14:00,105.33,5077,2019-07-31 12:00:00,2019
09/16/2019,17:00,105.15,6208,2019-09-16 15:00:00,2019
10/19/2019,16:00,104.92,6999,2019-10-19 14:00:00,2019
09/03/2019,14:00,103.34,5893,2019-09-03 12:00:00,2019
10/02/2019,14:00,102.64,6589,2019-10-02 12:00:00,2019
04/09/2019,17:00,102.53,2368,2019-04-09 15:00:00,2019
06/08/2019,17:00,102.2,3808,2019-06-08 15:00:00,2019
07/31/2019,18:00,102.07,5081,2019-07-31 16:00:00,2019
08/29/2019,15:00,101.12,5774,2019-08-29 13:00:00,2019
06/07/2019,16:00,100.65,3783,2019-06-07 14:00:00,2019
07/12/2019,16:00,100.5,4623,2019-07-12 14:00:00,2019
10/10/2019,18:00,100.31,6785,2019-10-10 16:00:00,2019
10/05/2019,15:00,100.18,6662,2019-10-05 13:00:00,2019
09/27/2019,17:00,100.07,6472,2019-09-27 15:00:00,2019
08/27/2019,15:00,100.0,5726,2019-08-27 13:00:00,2019
07/11/2019,16:00,99.92,4599,2019-07-11 14:00:00,2019
09/07/2019,17:00,98.9,5992,2019-09-07 15:00:00,2019
04/09/2019,18:00,98.74,2369,2019-04-09 16:00:00,2019
06/09/2019,17:00,98.29,3832,2019-06-09 15:00:00,2019
08/05/2019,14:00,97.29,5197,2019-08-05 12:00:00,2019
03/04/2019,21:00,97.26,1509,2019-03-04 20:00:00,2019
07/30/2019,17:00,96.94,5056,2019-07-30 15:00:00,2019
08/14/2019,19:00,96.75,5418,2019-08-14 17:00:00,2019
09/02/2019,15:00,96.74,5870,2019-09-02 13:00:00,2019
03/06/2019,07:00,96.44,1543,2019-03-06 06:00:00,2019
06/07/2019,17:00,95.69,3784,2019-06-07 15:00:00,2019
09/14/2019,17:00,95.45,6160,2019-09-14 15:00:00,2019
10/06/2019,15:00,95.29,6686,2019-10-06 13:00:00,2019
07/22/2019,17:00,95.28,4864,2019-07-22 15:00:00,2019
04/08/2019,17:00,95.18,2344,2019-04-08 15:00:00,2019
11/12/2019,09:00,94.99,7569,2019-11-12 08:00:00,2019
10/06/2019,17:00,94.43,6688,2019-10-06 15:00:00,2019
07/14/2019,17:00,94.21,4672,2019-07-14 15:00:00,2019
09/27/2019,16:00,93.72,6471,2019-09-27 14:00:00,2019
07/22/2019,16:00,93.59,4863,2019-07-22 14:00:00,2019
06/20/2019,17:00,93.36,4096,2019-06-20 15:00:00,2019
06/08/2019,16:00,93.17,3807,2019-06-08 14:00:00,2019
09/16/2019,16:00,93.15,6207,2019-09-16 14:00:00,2019
08/31/2019,15:00,92.98,5822,2019-08-31 13:00:00,2019
04/01/2019,07:00,92.92,2166,2019-04-01 05:00:00,2019
06/20/2019,16:00,92.64,4095,2019-06-20 14:00:00,2019
08/30/2019,15:00,92.19,5798,2019-08-30 13:00:00,2019
07/14/2019,16:00,91.8,4671,2019-07-14 14:00:00,2019
06/09/2019,16:00,91.4,3831,2019-06-09 14:00:00,2019
04/09/2019,16:00,91.33,2367,2019-04-09 14:00:00,2019
09/02/2019,18:00,90.46,5873,2019-09-02 16:00:00,2019
03/04/2019,18:00,89.74,1506,2019-03-04 17:00:00,2019
09/12/2019,17:00,89.27,6112,2019-09-12 15:00:00,2019
07/29/2019,17:00,88.83,5032,2019-07-29 15:00:00,2019
06/19/2019,17:00,87.44,4072,2019-06-19 15:00:00,2019
07/30/2019,16:00,87.38,5055,2019-07-30 14:00:00,2019
08/08/2019,18:00,86.51,5273,2019-08-08 16:00:00,2019
04/04/2019,17:00,86.28,2248,2019-04-04 15:00:00,2019
08/23/2019,15:00,86.07,5630,2019-08-23 13:00:00,2019
09/15/2019,16:00,85.93,6183,2019-09-15 14:00:00,2019
06/19/2019,16:00,85.7,4071,2019-06-19 14:00:00,2019
08/27/2019,18:00,85.54,5729,2019-08-27 16:00:00,2019
09/14/2019,16:00,85.07,6159,2019-09-14 14:00:00,2019
11/12/2019,18:00,84.94,7578,2019-11-12 17:00:00,2019
07/13/2019,15:00,84.94,4646,2019-07-13 13:00:00,2019
07/30/2019,15:00,84.77,5054,2019-07-30 13:00:00,2019
10/31/2019,07:00,84.66,7278,2019-10-31 05:00:00,2019
08/09/2019,14:00,84.1,5293,2019-08-09 12:00:00,2019
11/13/2019,08:00,82.42,7592,2019-11-13 07:00:00,2019
04/08/2019,18:00,82.38,2345,2019-04-08 16:00:00,2019
07/14/2019,18:00,82.36,4673,2019-07-14 16:00:00,2019
03/18/2019,07:00,81.49,1830,2019-03-18 05:00:00,2019
07/08/2019,16:00,81.29,4527,2019-07-08 14:00:00,2019
03/05/2019,10:00,80.88,1522,2019-03-05 09:00:00,2019
10/31/2019,08:00,80.54,7279,2019-10-31 06:00:00,2019
09/22/2019,17:00,80.04,6352,2019-09-22 15:00:00,2019
09/04/2019,14:00,80.0,5917,2019-09-04 12:00:00,2019
07/11/2019,15:00,79.98,4598,2019-07-11 13:00:00,2019
06/09/2019,15:00,79.96,3830,2019-06-09 13:00:00,2019
11/12/2019,20:00,79.36,7580,2019-11-12 19:00:00,2019
07/16/2019,17:00,79.34,4720,2019-07-16 15:00:00,2019
07/08/2019,17:00,79.07,4528,2019-07-08 15:00:00,2019
04/01/2019,08:00,78.07,2167,2019-04-01 06:00:00,2019
09/27/2019,15:00,78.06,6470,2019-09-27 13:00:00,2019
07/13/2019,18:00,78.03,4649,2019-07-13 16:00:00,2019
10/15/2019,17:00,77.79,6904,2019-10-15 15:00:00,2019
10/10/2019,15:00,77.69,6782,2019-10-10 13:00:00,2019
08/01/2019,18:00,76.81,5105,2019-08-01 16:00:00,2019
07/12/2019,15:00,76.77,4622,2019-07-12 13:00:00,2019
07/15/2019,18:00,76.72,4697,2019-07-15 16:00:00,2019
09/13/2019,15:00,76.27,6134,2019-09-13 13:00:00,2019
03/05/2019,06:00,75.94,1518,2019-03-05 05:00:00,2019
03/18/2019,08:00,75.8,1831,2019-03-18 06:00:00,2019
07/06/2019,17:00,75.78,4480,2019-07-06 15:00:00,2019
11/15/2019,08:00,75.55,7640,2019-11-15 07:00:00,2019
09/12/2019,16:00,75.48,6111,2019-09-12 14:00:00,2019
10/15/2019,16:00,75.3,6903,2019-10-15 14:00:00,2019
01/24/2019,07:00,75.28,559,2019-01-24 06:00:00,2019
08/03/2019,16:00,75.27,5151,2019-08-03 14:00:00,2019
07/29/2019,16:00,75.01,5031,2019-07-29 14:00:00,2019
10/02/2019,19:00,75.0,6594,2019-10-02 17:00:00,2019
08/05/2019,18:00,74.95,5201,2019-08-05 16:00:00,2019
04/08/2019,16:00,74.92,2343,2019-04-08 14:00:00,2019
08/15/2019,13:00,74.87,5436,2019-08-15 11:00:00,2019
07/30/2019,14:00,74.83,5053,2019-07-30 12:00:00,2019
07/09/2019,14:00,74.57,4549,2019-07-09 12:00:00,2019
08/21/2019,19:00,74.45,5586,2019-08-21 17:00:00,2019
07/16/2019,16:00,74.41,4719,2019-07-16 14:00:00,2019
07/10/2019,14:00,74.14,4573,2019-07-10 12:00:00,2019
06/06/2019,16:00,73.87,3759,2019-06-06 14:00:00,2019
08/16/2019,13:00,73.86,5460,2019-08-16 11:00:00,2019
08/31/2019,14:00,73.3,5821,2019-08-31 12:00:00,2019
08/18/2019,15:00,72.99,5510,2019-08-18 13:00:00,2019
09/22/2019,16:00,72.41,6351,2019-09-22 14:00:00,2019
06/08/2019,18:00,72.27,3809,2019-06-08 16:00:00,2019
07/22/2019,15:00,72.17,4862,2019-07-22 13:00:00,2019
07/14/2019,15:00,71.82,4670,2019-07-14 13:00:00,2019
06/07/2019,15:00,71.71,3782,2019-06-07 13:00:00,2019
10/19/2019,18:00,70.77,7001,2019-10-19 16:00:00,2019
08/22/2019,14:00,70.76,5605,2019-08-22 12:00:00,2019
08/03/2019,17:00,70.45,5152,2019-08-03 15:00:00,2019
09/23/2019,18:00,70.4,6377,2019-09-23 16:00:00,2019
08/29/2019,18:00,70.06,5777,2019-08-29 16:00:00,2019
01/29/2019,07:00,69.68,679,2019-01-29 06:00:00,2019
03/04/2019,07:00,69.42,1495,2019-03-04 06:00:00,2019
04/04/2019,18:00,69.41,2249,2019-04-04 16:00:00,2019
07/30/2019,18:00,69.31,5057,2019-07-30 16:00:00,2019
09/01/2019,18:00,69.2,5849,2019-09-01 16:00:00,2019
06/08/2019,15:00,69.09,3806,2019-06-08 13:00:00,2019
06/20/2019,15:00,68.42,4094,2019-06-20 13:00:00,2019
07/07/2019,17:00,68.37,4504,2019-07-07 15:00:00,2019
07/15/2019,14:00,68.3,4693,2019-07-15 12:00:00,2019
08/08/2019,14:00,67.55,5269,2019-08-08 12:00:00,2019
07/06/2019,16:00,67.49,4479,2019-07-06 14:00:00,2019
05/14/2019,16:00,67.19,3207,2019-05-14 14:00:00,2019
04/10/2019,17:00,66.68,2392,2019-04-10 15:00:00,2019
01/02/2019,19:00,66.51,43,2019-01-02 18:00:00,2019
06/09/2019,18:00,66.34,3833,2019-06-09 16:00:00,2019
08/31/2019,18:00,65.7,5825,2019-08-31 16:00:00,2019
03/04/2019,08:00,65.63,1496,2019-03-04 07:00:00,2019
01/14/2019,07:00,65.55,319,2019-01-14 06:00:00,2019
08/15/2019,19:00,65.38,5442,2019-08-15 17:00:00,2019
07/11/2019,18:00,65.02,4601,2019-07-11 16:00:00,2019
07/11/2019,14:00,64.92,4597,2019-07-11 12:00:00,2019
07/09/2019,19:00,64.78,4554,2019-07-09 17:00:00,2019
01/25/2019,07:00,64.68,583,2019-01-25 06:00:00,2019
01/02/2019,18:00,64.52,42,2019-01-02 17:00:00,2019
09/15/2019,15:00,64.37,6182,2019-09-15 13:00:00,2019
09/17/2019,17:00,63.95,6232,2019-09-17 15:00:00,2019
05/02/2019,17:00,63.77,2920,2019-05-02 15:00:00,2019
04/04/2019,16:00,63.31,2247,2019-04-04 14:00:00,2019
05/04/2019,17:00,63.25,2968,2019-05-04 15:00:00,2019
07/07/2019,16:00,63.14,4503,2019-07-07 14:00:00,2019
09/07/2019,15:00,63.12,5990,2019-09-07 13:00:00,2019
09/05/2019,13:00,62.11,5940,2019-09-05 11:00:00,2019
08/28/2019,15:00,62.1,5750,2019-08-28 13:00:00,2019
07/12/2019,18:00,62.02,4625,2019-07-12 16:00:00,2019
07/21/2019,17:00,62.01,4840,2019-07-21 15:00:00,2019
11/09/2019,10:00,61.81,7498,2019-11-09 09:00:00,2019
11/12/2019,10:00,61.52,7570,2019-11-12 09:00:00,2019
07/21/2019,16:00,61.38,4839,2019-07-21 14:00:00,2019
03/04/2019,10:00,61.31,1498,2019-03-04 09:00:00,2019
10/31/2019,20:00,61.28,7291,2019-10-31 18:00:00,2019
09/01/2019,15:00,61.15,5846,2019-09-01 13:00:00,2019
06/01/2019,16:00,61.05,3639,2019-06-01 14:00:00,2019
06/19/2019,18:00,60.98,4073,2019-06-19 16:00:00,2019
07/17/2019,17:00,60.88,4744,2019-07-17 15:00:00,2019
09/14/2019,18:00,60.79,6161,2019-09-14 16:00:00,2019
09/16/2019,15:00,60.54,6206,2019-09-16 13:00:00,2019
04/29/2019,17:00,60.38,2848,2019-04-29 15:00:00,2019
06/06/2019,15:00,60.35,3758,2019-06-06 13:00:00,2019
03/04/2019,22:00,60.07,1510,2019-03-04 21:00:00,2019
08/30/2019,14:00,60.06,5797,2019-08-30 12:00:00,2019
05/14/2019,17:00,60.04,3208,2019-05-14 15:00:00,2019
10/04/2019,15:00,60.02,6638,2019-10-04 13:00:00,2019
07/08/2019,15:00,60.01,4526,2019-07-08 13:00:00,2019
09/17/2019,16:00,59.99,6231,2019-09-17 14:00:00,2019
07/29/2019,15:00,59.98,5030,2019-07-29 13:00:00,2019
12/18/2019,07:00,59.84,8431,2019-12-18 06:00:00,2019
06/28/2019,16:00,59.81,4287,2019-06-28 14:00:00,2019
12/02/2019,07:00,59.77,8047,2019-12-02 06:00:00,2019
03/04/2019,09:00,59.51,1497,2019-03-04 08:00:00,2019
05/02/2019,16:00,59.49,2919,2019-05-02 14:00:00,2019
11/08/2019,19:00,59.41,7483,2019-11-08 18:00:00,2019
07/22/2019,18:00,59.37,4865,2019-07-22 16:00:00,2019
05/15/2019,16:00,59.21,3231,2019-05-15 14:00:00,2019
05/15/2019,17:00,59.17,3232,2019-05-15 15:00:00,2019
06/28/2019,17:00,58.85,4288,2019-06-28 15:00:00,2019
09/15/2019,18:00,58.77,6185,2019-09-15 16:00:00,2019
09/18/2019,17:00,58.51,6256,2019-09-18 15:00:00,2019
11/17/2019,18:00,58.33,7698,2019-11-17 17:00:00,2019
06/19/2019,15:00,58.2,4070,2019-06-19 13:00:00,2019
07/18/2019,17:00,58.15,4768,2019-07-18 15:00:00,2019
06/19/2019,14:00,58.11,4069,2019-06-19 12:00:00,2019
08/04/2019,17:00,58.08,5176,2019-08-04 15:00:00,2019
06/01/2019,17:00,57.96,3640,2019-06-01 15:00:00,2019
09/22/2019,18:00,57.85,6353,2019-09-22 16:00:00,2019
09/14/2019,15:00,57.59,6158,2019-09-14 13:00:00,2019
05/19/2019,17:00,57.55,3328,2019-05-19 15:00:00,2019
07/24/2019,17:00,57.51,4912,2019-07-24 15:00:00,2019
10/01/2019,16:00,57.27,6567,2019-10-01 14:00:00,2019
06/06/2019,17:00,57.25,3760,2019-06-06 15:00:00,2019
03/25/2019,17:00,57.16,2008,2019-03-25 15:00:00,2019
03/16/2019,10:00,57.12,1785,2019-03-16 08:00:00,2019
