Price,Date,Year
159.46,2013-10-03 15:00:00,2013
159.42,2012-08-03 15:00:00,2012
159.22,2021-07-19 14:00:00,2021
158.58,2020-07-12 14:00:00,2020
158.4,2012-08-14 15:00:00,2012
158.34,2012-08-10 15:00:00,2012
157.89,2019-09-02 14:00:00,2019
156.53,2018-07-21 17:00:00,2018
156.31,2019-08-05 14:00:00,2019
155.82,2018-07-02 15:00:00,2018
155.36,2018-07-26 13:00:00,2018
155.31,2021-02-12 17:00:00,2021
154.79,2021-07-28 14:00:00,2021
154.45,2021-06-16 12:00:00,2021
154.41,2021-04-24 16:00:00,2021
154.11,2014-01-07 06:00:00,2014
154.05,2017-07-28 13:00:00,2017
153.9,2020-10-10 15:00:00,2020
153.65,2014-02-03 07:00:00,2014
153.56,2019-08-18 16:00:00,2019
153.43,2021-04-14 15:00:00,2021
153.25,2012-08-07 15:00:00,2012
153.02,2021-02-20 01:00:00,2021
152.94,2014-08-11 14:00:00,2014
152.54,2021-02-20 08:00:00,2021
152.49,2020-04-08 13:00:00,2020
152.01,2021-08-26 14:00:00,2021
151.99,2014-02-13 06:00:00,2014
151.91,2015-07-30 14:00:00,2015
151.55,2021-02-20 02:00:00,2021
151.33,2014-02-07 08:00:00,2014
151.19,2012-04-25 14:00:00,2012
151.18,2021-04-08 14:00:00,2021
150.64,2019-09-26 16:00:00,2019
150.56,2021-02-20 03:00:00,2021
150.43,2015-08-13 16:00:00,2015
150.25,2012-08-12 15:00:00,2012
150.07,2020-05-19 15:00:00,2020
150.0,2021-04-24 15:00:00,2021
150.0,2019-09-23 12:00:00,2019
150.0,2019-07-09 13:00:00,2019
150.0,2019-07-09 16:00:00,2019
149.91,2018-08-17 15:00:00,2018
149.43,2021-02-20 06:00:00,2021
149.38,2014-02-07 07:00:00,2014
149.3,2020-08-28 14:00:00,2020
149.3,2019-08-10 13:00:00,2019
149.16,2014-02-06 21:00:00,2014
149.02,2014-03-03 17:00:00,2014
