Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,537698.4986297621,69.0,0.8871507131374602
conventional_hydroelectric,1,389188.52665725444,468.0,0.09467206465554467
conventional_steam_coal,1,3.3412496187509014e6,3361.0,0.11317436922284456
conventional_steam_coal_5,1,3.6247219771295507e6,3361.0,0.12277610779741095
conventional_steam_coal_1,1,61000.91653625198,698.0,0.009949210295133503
conventional_steam_coal_2,1,2.7827712e7,3520.0,0.9
conventional_steam_coal_3,1,5.535257250670293e6,2815.0,0.22385514639366477
conventional_steam_coal_4,1,1.726717512081862e6,652.0,0.30149587231976815
natural_gas_fired_combined_cycle,1,515443.0214590724,780.0,0.07523046294239416
natural_gas_fired_combined_cycle_1,1,4.261156929432613e6,2121.0,0.22871493933038278
natural_gas_fired_combined_cycle_2,1,3.299044254956107e7,4644.0,0.8087300923563031
natural_gas_fired_combined_cycle_3,1,2.751813968502776e6,746.0,0.4199406501497324
natural_gas_fired_combined_cycle_4,1,86530.53843166806,704.0,0.01399279333286568
natural_gas_fired_combined_cycle_5,1,2.7227310015388373e7,4029.0,0.7693343821781037
natural_gas_fired_combined_cycle_6,1,738496.9692012096,1740.0,0.048317798897761444
natural_gas_fired_combined_cycle_7,1,5.941787805832014e6,1031.0,0.6560941202759993
natural_gas_fired_combined_cycle_8,1,6.112542914394386e7,8056.0,0.8637939074693202
natural_gas_fired_combined_cycle_9,1,2.6988712733075316e6,532.0,0.5775348705839761
natural_gas_fired_combined_cycle_10,1,299428.28632064187,237.0,0.14383088465441665
natural_gas_fired_combined_cycle_11,1,2.406098117616924e6,1188.0,0.23057093759553296
natural_gas_fired_combined_cycle_12,1,2.916966991012355e6,1026.0,0.32366208441765854
natural_gas_fired_combined_cycle_13,1,4.577372690843556e7,7481.0,0.696569239956091
natural_gas_fired_combined_cycle_14,1,2.9266111517725545e6,824.0,0.40433886188874885
natural_gas_fired_combustion_turbine,1,9300.150487527479,741.0,0.0014288263176834028
natural_gas_fired_combustion_turbine_1,1,2.5342464188395524e6,1073.0,0.2688789431219892
natural_gas_fired_combustion_turbine_2,1,72.9,81.0,0.00010245901639344262
natural_gas_fired_combustion_turbine_3,1,23375.391165325505,180.0,0.014784071522291478
natural_gas_fired_combustion_turbine_4,1,43558.371531666155,91.0,0.054492648386259425
natural_gas_fired_combustion_turbine_5,1,11.700000000000001,13.0,0.00010245901639344264
natural_gas_fired_combustion_turbine_6,1,77478.67259506251,354.0,0.024916473903200516
natural_gas_fired_combustion_turbine_7,1,722405.8133680107,557.0,0.147650087920589
natural_gas_fired_combustion_turbine_8,1,96224.02176700153,1539.0,0.007117911070441261
natural_gas_fired_combustion_turbine_9,1,3347.726927761281,846.0,0.00045049226184956973
natural_gas_fired_combustion_turbine_10,1,219412.27165281656,336.0,0.07434115588028577
natural_gas_fired_combustion_turbine_11,1,4775.055382686972,208.0,0.0026135014836235087
natural_gas_fired_combustion_turbine_12,1,78754.60284541242,547.0,0.016390654365218717
natural_gas_fired_combustion_turbine_13,1,36.9,41.0,0.00010245901639344261
natural_gas_fired_combustion_turbine_14,1,271862.6762306267,276.0,0.11213680515571242
natural_gas_fired_combustion_turbine_15,1,6857.319654110132,84.0,0.00929357442930617
natural_gas_steam_turbine,1,1.0886187137914097e6,825.0,0.15022060961961275
natural_gas_steam_turbine_1,1,551802.1586808633,521.0,0.12057391004951931
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,2.0446387500223247e6,1326.0,0.17554187632579638
natural_gas_steam_turbine_4,1,69829.26669086334,167.0,0.0476023817739271
natural_gas_steam_turbine_5,1,69318.60421424697,171.0,0.04614890192045543
natural_gas_steam_turbine_6,1,5.278705020920615e6,2160.0,0.2782154960260561
natural_gas_steam_turbine_7,1,777359.6108457416,1265.0,0.06995827941259905
natural_gas_steam_turbine_8,1,1.183952213550972e6,844.0,0.15969797163937827
natural_gas_steam_turbine_9,1,1.2343828124297978e6,421.0,0.33379163054771305
natural_gas_steam_turbine_10,1,195902.93543702125,248.0,0.0899284143076402
natural_gas_steam_turbine_11,1,264545.0329086233,392.0,0.07682829893307384
natural_gas_steam_turbine_12,1,24347.103433804925,61.0,0.045438620580274355
natural_gas_steam_turbine_13,1,3.1890265163806165e6,1461.0,0.24849381711230117
natural_gas_steam_turbine_14,1,750754.2432162121,430.0,0.19876367264376354
natural_gas_steam_turbine_15,1,281752.19082095136,169.0,0.18979653082322306
natural_gas_steam_turbine_16,1,112996.12378315708,169.0,0.07611749966531205
natural_gas_steam_turbine_17,1,56952.407090952365,122.0,0.053144695917831566
nuclear,1,1.919151902243773e7,2520.0,0.86699478048281
nuclear_1,1,1.8734578093332056e7,2460.0,0.8669947804828095
onshore_wind_turbine,1,2.9751275889298584e7,34182.0,0.09908679890219926
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,122653.22357147012,9323.0,0.0014977211251287544
Battery,1,817185.4008449964,726.0,0.0
