Region,Resource,Zone,Cluster,AnnualSum
TX,biomass,1,1,1.6104229299644243e7
TX,conventional_hydroelectric,1,1,1.0729366548814902e7
TX,conventional_steam_coal,1,1,1.3340709605899724e8
TX,conventional_steam_coal_5,1,1,1.438956420417509e8
TX,conventional_steam_coal_1,1,2,2.85148749429541e6
TX,conventional_steam_coal_2,1,3,8.216815573244117e8
TX,conventional_steam_coal_3,1,3,2.0893043364104235e8
TX,conventional_steam_coal_4,1,4,6.645110089222809e7
TX,natural_gas_fired_combined_cycle,1,1,2.230877783314978e7
TX,natural_gas_fired_combined_cycle_1,1,2,1.5514173313655585e8
TX,natural_gas_fired_combined_cycle_2,1,3,1.0038044158816893e9
TX,natural_gas_fired_combined_cycle_3,1,4,9.344140917244707e7
TX,natural_gas_fired_combined_cycle_4,1,5,5.303731718057905e6
TX,natural_gas_fired_combined_cycle_5,1,6,8.367405133690788e8
TX,natural_gas_fired_combined_cycle_6,1,7,3.3195554602786254e7
TX,natural_gas_fired_combined_cycle_7,1,8,1.8658680180163637e8
TX,natural_gas_fired_combined_cycle_8,1,9,1.832839939205961e9
TX,natural_gas_fired_combined_cycle_9,1,10,8.598633221129137e7
TX,natural_gas_fired_combined_cycle_10,1,11,1.1785056570498427e7
TX,natural_gas_fired_combined_cycle_11,1,12,8.799441512656023e7
TX,natural_gas_fired_combined_cycle_12,1,13,1.0507511948980775e8
TX,natural_gas_fired_combined_cycle_13,1,14,1.4351482000351102e9
TX,natural_gas_fired_combined_cycle_14,1,15,9.902199141617373e7
TX,natural_gas_fired_combustion_turbine,1,1,930737.4886412012
TX,natural_gas_fired_combustion_turbine_1,1,2,9.180341223425688e7
TX,natural_gas_fired_combustion_turbine_2,1,3,16429.234934729862
TX,natural_gas_fired_combustion_turbine_3,1,4,1.3151649167688699e6
TX,natural_gas_fired_combustion_turbine_4,1,5,1.895841940189496e6
TX,natural_gas_fired_combustion_turbine_5,1,6,2636.7907919936815
TX,natural_gas_fired_combustion_turbine_6,1,7,3.797541996558097e6
TX,natural_gas_fired_combustion_turbine_7,1,8,2.7433601002642293e7
TX,natural_gas_fired_combustion_turbine_8,1,9,6.723121077364099e6
TX,natural_gas_fired_combustion_turbine_9,1,10,381628.84733618936
TX,natural_gas_fired_combustion_turbine_10,1,11,9.017309482110452e6
TX,natural_gas_fired_combustion_turbine_11,1,12,291918.64095474937
TX,natural_gas_fired_combustion_turbine_12,1,13,4.1502549683959926e6
TX,natural_gas_fired_combustion_turbine_13,1,14,8316.032497826225
TX,natural_gas_fired_combustion_turbine_14,1,15,1.0573152243435204e7
TX,natural_gas_fired_combustion_turbine_15,1,16,415549.3288221657
TX,natural_gas_steam_turbine,1,1,4.295741010419965e7
TX,natural_gas_steam_turbine_1,1,2,2.2109095756413806e7
TX,natural_gas_steam_turbine_2,1,3,0.0
TX,natural_gas_steam_turbine_3,1,4,7.868706264320242e7
TX,natural_gas_steam_turbine_4,1,5,3.4215496917958003e6
TX,natural_gas_steam_turbine_5,1,6,3.3961245221854127e6
TX,natural_gas_steam_turbine_6,1,7,1.899742580795769e8
TX,natural_gas_steam_turbine_7,1,8,3.356579854184382e7
TX,natural_gas_steam_turbine_8,1,9,4.617797413441557e7
TX,natural_gas_steam_turbine_9,1,10,4.5131402689201355e7
TX,natural_gas_steam_turbine_10,1,11,8.322360662602476e6
TX,natural_gas_steam_turbine_11,1,12,1.1866624996323325e7
TX,natural_gas_steam_turbine_12,1,13,1.1523606057703937e6
TX,natural_gas_steam_turbine_13,1,14,1.2009152563412683e8
TX,natural_gas_steam_turbine_14,1,15,2.8283463699195478e7
TX,natural_gas_steam_turbine_15,1,16,1.0666644864569006e7
TX,natural_gas_steam_turbine_16,1,17,4.984625265340111e6
TX,natural_gas_steam_turbine_17,1,18,2.7402767633175226e6
TX,nuclear,1,1,5.726860189628158e8
TX,nuclear_1,1,2,5.590506375589379e8
TX,onshore_wind_turbine,1,1,8.129371805505651e8
TX,small_hydroelectric,1,1,0.0
TX,solar_photovoltaic,1,1,4.462206363769232e6
TX,Battery,1,1,3.8838256730198786e7
