Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,46202.400000000154,17659.137599998565,937678.9047018407,0.0,2.040599162550063e6,270045.53020863794,289467.93212121224,1.208909619360737e6,3.0388816021045055e6,438964.6066926954,38604.37732049853,2.5820626433432344e6,437711.6420648321,637773.795321603,5.369849697924841e6,331365.3668264963,113839.81678937435,639680.1034376245,539072.6321204805,4.61766313641306e6,492629.0042754987,3618.9684940017223,568358.5188966919,0.0,6902.514061462553,22338.224999999977,0.0,18463.3874776922,263700.0500363675,43015.93014442474,0.0,131504.83408245267,669.6594445527361,28368.27201206156,0.0,135747.2406860925,2816.0462001934743,272890.5160098089,174567.9784419161,0.0,495454.63753736235,11270.468793559075,11949.383999692007,922499.9157321497,222674.61260799493,288911.7825280972,186256.47235520146,53285.41232020574,70350.54179309474,5266.895177300006,559436.0678521377,175145.4274826858,64449.33758551427,27163.355852252214,10977.706552276984,1.781136e6,1.738728e6,5.364155062744291e6,0.0,1.8266327364667745e6,75872.85571257512,3.965323992525812e7
t1,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,3626.1000000000004,960.48,685.9733166942832,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,6732.9,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,7042.057336098,0.0,0.0,0.0,46160.99078000001
t2,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,3626.1000000000004,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,3491.4981221582834,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,7865.705030634,0.0,0.0,0.0,43662.46028000001
t3,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,2686.00486433826,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,3321.5639999999994,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,7901.869928454,0.0,0.0,0.0,42588.595919999985
t4,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,3970.068799502436,343.906,0.0,1885.572,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,3321.5639999999994,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,7853.975853336,0.0,0.07879995382999999,0.0,41530.816579999984
t5,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,1945.710132100271,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,3321.5639999999994,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,7219.949590692,0.0,0.0,0.0,41166.380849999994
t6,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,2941.2386111962674,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,3321.5639999999994,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,6869.378041596,0.0,0.0,0.0,41811.337779999994
t7,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,3626.1000000000004,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,4369.016413585242,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,5669.74560897,0.0,0.07879995382999999,0.0,42344.0979497168
t8,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,343.906,0.0,3626.1000000000004,960.48,605.197,7250.4,335.69200000000006,108.54599999999999,540.54,235.98,6732.9,440.01599999999996,0.0,324.04600000000005,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,4925.9213957520005,0.0,97.239197659,0.0,44061.317720618725
t9,62.1,0.0,2083.82,0.0,2305.94,84.76,452.4,1368.045,4179.6,671.4,0.0,3626.1000000000004,960.48,927.9,7250.4,478.80000000000007,108.54599999999999,540.54,892.62,6732.9,741.5999999999999,0.0,643.7233197380546,0.0,0.0,36.855000000000004,0.0,0.0,212.21699999999998,0.0,0.0,149.856,0.0,0.0,0.0,151.8,0.0,119.62499999999999,135.981,0.0,245.31,5.192549560724064,0.0,308.88,289.68499999999995,135.88400000000001,36.627,50.096000000000004,56.05599999999999,3.0875776470009733,156.327,98.04,30.081999999999997,30.081999999999997,15.006,2394.0,2337.0,3195.21867939,0.0,2971.075204099,0.0,47275.65733043478
