Zone,1
t1,33.777528000000004
t2,31.922245
t3,31.698719
t4,30.058796
t5,31.698719
t6,31.698719
t7,31.922245
t8,31.922903458069165
t9,40.941874999999996
t10,42.828159
t11,45.60320300000001
t12,47.50989079743599
t13,48.64525796802
t14,48.64525796802
t15,51.67741923321614
t16,104.57789139353805
t17,58.901191496584254
t18,51.68046
t19,51.68147362947259
t20,48.64525796802
t21,48.64525796802
t22,48.359933
t23,47.50989079743599
t24,45.09066
t25,42.223839999999996
t26,38.0317
t27,35.619339999999994
t28,32.22274
t29,32.22274
t30,32.22274
t31,38.0317
t32,41.32076
t33,43.09233679906
t34,44.230343200940005
t35,46.88853679906
t36,48.01320072942
t37,49.1611056969
t38,49.1611056969
t39,49.16206893827877
t40,52.21944
t41,87.70291072874963
t42,49.16495877800789
t43,49.1611056969
t44,49.1611056969
t45,49.1611056969
t46,49.1611056969
t47,48.01320072942
t48,46.543639999999996
t49,43.66134
t50,43.66134
t51,43.09233679906
t52,42.223839999999996
t53,42.223839999999996
t54,42.223839999999996
t55,43.09233679906
t56,43.24542
t57,44.750659999999996
t58,46.24327927058001
t59,48.01320072942
t60,48.01320072942
t61,48.01320072942
t62,48.01320072942
t63,48.01320072942
t64,48.01320072942
t65,48.01320072942
t66,48.01320072942
t67,48.01320072942
t68,47.05424
t69,47.05424
t70,47.05424
t71,44.675140000000006
t72,43.24542
t73,42.19026
t74,38.64224
t75,38.030919366
t76,38.0317
t77,35.619339999999994
t78,38.0317
t79,38.0340419956792
t80,38.034822692133055
t81,38.03560340420114
t82,40.828900000000004
t83,43.09233679906
t84,44.675140000000006
t85,48.00943978619182
t86,48.01320072942
t87,48.01320072942
t88,48.01320072942
t89,48.01320072942
t90,48.01320072942
t91,46.543639999999996
t92,43.24542
t93,43.66134
t94,43.24542
t95,41.32076
t96,38.0317
t97,32.22274
t98,32.22274
t99,32.22274
t100,32.22274
t101,32.22274
t102,32.22539795209628
t103,34.087500000000006
t104,40.828900000000004
t105,42.71784
t106,44.60484
t107,46.543639999999996
t108,49.374001666992996
t109,49.374001666992996
t110,49.374001666992996
t111,49.68088359447182
t112,53.27813691566243
t113,49.68283088823422
t114,49.374001666992996
t115,48.86354
t116,46.97066
t117,47.128240000000005
t118,49.374001666992996
t119,45.55944
t120,43.66134
t121,41.568135999999996
t122,40.708715
t123,40.213390000000004
t124,38.04751999999999
t125,40.213390000000004
t126,41.568135999999996
t127,42.936398999999994
t128,43.932937
t129,43.932937
t130,45.58666799999999
t131,45.95257600000001
t132,48.012276825855
t133,48.087765174145005
t134,48.087765174145005
t135,48.087765174145005
t136,49.79644685819264
t137,66.49676564439191
t138,65.44176394069542
t139,48.087765174145005
t140,48.087765174145005
t141,48.087765174145005
t142,48.087765174145005
t143,46.98362900000001
t144,44.571208999999996
t145,42.464611999999995
t146,40.310399999999994
t147,40.310399999999994
t148,40.310399999999994
t149,40.310399999999994
t150,41.141408
t151,42.132724
t152,42.464611999999995
t153,42.464611999999995
t154,42.464611999999995
t155,43.86345599999999
t156,45.834064000000005
t157,48.404664020209
t158,48.404664020209
t159,50.84720780719703
t160,50.85418697461227
t161,53.240284
t162,194.68507333333335
t163,50.851195783218415
t164,50.78216
t165,50.85318989087278
t166,50.85418697461227
t167,48.404664020209
t168,45.265896
t169,43.523255999999996
t170,42.098944
t171,41.20080376688868
t172,37.923531999999994
t173,37.923531999999994
t174,40.711659999999995
t175,41.20418
t176,43.523255999999996
t177,43.523255999999996
t178,43.523255999999996
t179,45.20204
t180,47.590376000000006
t181,48.721562866273
t182,51.747496
t183,52.35970400000001
t184,79.35518784050853
t185,52.0536
t186,51.751556002678115
t187,48.721562866273
t188,48.721562866273
t189,48.721562866273
t190,48.721562866273
t191,45.4152
t192,41.631311999999994
t193,32.02241
t194,32.02241
t195,32.02241
t196,32.02241
t197,32.02241
t198,32.02241
t199,37.797336
t200,41.068169999999995
t201,41.953232
t202,41.068169999999995
t203,42.566349248904984
t204,44.157966751095
t205,44.579701248904996
t206,46.22420399999999
t207,44.581444489251986
t208,44.368834
t209,44.208466
t210,44.368834
t211,43.362157999999994
t212,43.362157999999994
t213,44.586674628694354
t214,46.22420399999999
t215,44.27569600000001
t216,40.57487999999999
t217,32.02241
t218,31.68433055791228
t219,30.152344
t220,30.152344
t221,31.798286
t222,31.79894197883958
t223,32.02241
t224,32.02241
t225,33.880852000000004
t226,33.880852000000004
t227,42.425288
t228,44.157966751095
t229,44.157966751095
t230,46.22420399999999
t231,46.731215999999996
t232,49.206231689665
t233,51.555178
t234,51.85706845383174
t235,97.91731064541224
t236,51.86012
t237,51.86012
t238,51.555178
t239,44.368834
t240,42.35548199999999
t241,32.02241
t242,32.02241
t243,31.798286
t244,31.798286
t245,32.020428695026624
t246,32.02241
t247,32.02241
t248,32.02241
t249,32.02241
t250,35.39514199999999
t251,41.068169999999995
t252,43.362157999999994
t253,46.22420399999999
t254,47.423818
t255,49.206231689665
t256,53.289318752619764
t257,53.29036455991097
t258,196.72032866666666
t259,53.553833999999995
t260,51.503742
t261,51.503742
t262,49.206231689665
t263,46.678368
t264,44.96995799999999
t265,44.225183
t266,43.27095874981232
t267,43.26741725018768
t268,42.73383199999999
t269,43.269188
t270,43.27007340146803
t271,43.769671
t272,44.225183
t273,45.252409
t274,45.252409
t275,47.223552
t276,49.150308363889
t277,53.311285098769865
t278,57.774069000000004
t279,65.44176394069542
t280,65.39471193209232
t281,49.150308363889
t282,46.14842
t283,45.252409
t284,45.01539100000001
t285,47.663016
t286,47.145654
t287,44.225183
t288,41.30763
t289,32.19192
t290,31.966784
t291,30.310656
t292,30.310656
t293,30.310656
t294,31.966784
t295,31.97008087620994
t296,32.19192
t297,34.055708
t298,42.182208
t299,43.081243354104
t300,46.494496
t301,50.809367038934
t302,97.92028736120196
t303,94.70655774421827
t304,50.809367038934
t305,50.809367038934
t306,48.811888
t307,46.62210800000001
t308,45.589906995962004
t309,47.287304202602286
t310,46.62210800000001
t311,42.182208
t312,32.19192
t313,31.69106
t314,30.04911594652284
t315,29.985500000000002
t316,29.985500000000002
t317,29.985500000000002
t318,30.0516
t319,31.69106
t320,31.914540000000002
t321,33.769580000000005
t322,31.914540000000002
t323,40.438100000000006
t324,43.20106
t325,46.0522
t326,50.17830111097984
t327,51.36286
t328,51.36286
t329,51.36286
t330,50.182235571789796
t331,46.55728
t332,46.0522
t333,44.81908
t334,44.81908
t335,40.438100000000006
t336,31.914540000000002
t337,29.720584
t338,29.654622
t339,29.654622
t340,29.654622
t341,29.654622
t342,29.720584
t343,31.338746
t344,31.560109999999998
t345,31.560109999999998
t346,31.560109999999998
t347,37.8304
t348,42.325306
t349,45.37929600000002
t350,46.003848
t351,49.50219599999999
t352,50.730957999999994
t353,129.69209766380783
t354,53.60770200000001
t355,47.753021999999994
t356,45.985775999999994
t357,46.058056
t358,45.487044
t359,41.328751999999994
t360,31.560109999999998
t361,31.798286
t362,30.152344
t363,30.152344
t364,30.152344
t365,30.152344
t366,31.798286
t367,32.02241
t368,40.57487999999999
t369,43.362157999999994
t370,43.362157999999994
t371,43.362157999999994
t372,46.089421040893
