Date,Solar,Wind,Nuclear
2015-01-01 01:00:00,0.0,0.027313459627874324,1.0
2015-01-01 02:00:00,0.0,0.023294680562869347,1.0
2015-01-01 03:00:00,0.0,0.01833550342285413,1.0
2015-01-01 04:00:00,0.0,0.019752534374817155,1.0
2015-01-01 05:00:00,0.0,0.02366980004095723,1.0
2015-01-01 06:00:00,0.0,0.026535140249253995,1.0
2015-01-01 07:00:00,0.0,0.026914682844772102,1.0
2015-01-01 08:00:00,3.702670814115628e-07,0.024733138347668365,1.0
2015-01-01 09:00:00,0.00016617118953126677,0.019606986805921246,1.0
2015-01-01 10:00:00,0.000721446851871715,0.017143778947984318,1.0
2015-01-01 11:00:00,0.0012398120776574064,0.013743883096366509,1.0
2015-01-01 12:00:00,0.001563106832564625,0.016793337399801062,1.0
2015-01-01 13:00:00,0.0014340189853051593,0.01501181809139313,1.0
2015-01-01 14:00:00,0.0014716843290786229,0.012505824030191329,1.0
2015-01-01 15:00:00,0.0013074168186206158,0.01410949900532444,1.0
2015-01-01 16:00:00,0.0009857561943580394,0.014008098677666609,1.0
2015-01-01 17:00:00,0.0004198988523007616,0.01209810432391317,1.0
2015-01-01 18:00:00,2.7417033143837818e-05,0.009569031127494002,1.0
2015-01-01 19:00:00,0.0,0.006745359458194371,1.0
2015-01-01 20:00:00,0.0,0.005245050260370956,1.0
2015-01-01 21:00:00,0.0,0.0040037816394593645,1.0
2015-01-01 22:00:00,0.0,0.003092756245977415,1.0
2015-01-01 23:00:00,0.0,0.0016948088760166168,1.0
2015-01-01 00:00:00,0.0,0.0016302970861857117,1.0
2015-01-02 01:00:00,0.0,0.00434876563688491,1.0
2015-01-02 02:00:00,0.0,0.006603569715054708,1.0
2015-01-02 03:00:00,0.0,0.009082048358785327,1.0
2015-01-02 04:00:00,0.0,0.010132860950207713,1.0
2015-01-02 05:00:00,0.0,0.008867903340939676,1.0
2015-01-02 06:00:00,0.0,0.007069576414487157,1.0
2015-01-02 07:00:00,0.0,0.006114350740155638,1.0
2015-01-02 08:00:00,2.9923844256140727e-06,0.007898737785969225,1.0
2015-01-02 09:00:00,0.0003373262898208731,0.005854903604236146,1.0
2015-01-02 10:00:00,0.0006602849941006114,0.0028279351120472766,1.0
2015-01-02 11:00:00,0.001148579427222997,0.001728878269264525,1.0
2015-01-02 12:00:00,0.001542062533519253,0.0030957997191504304,1.0
2015-01-02 13:00:00,0.0016409016411026494,0.0035353800245743376,1.0
2015-01-02 14:00:00,0.0014254134935106724,0.003469670616113744,1.0
2015-01-02 15:00:00,0.0007926863670492331,0.0023870909250482708,1.0
2015-01-02 16:00:00,0.0006938162608602381,0.001966584108595167,1.0
2015-01-02 17:00:00,0.0002283242518502628,0.0020378132935463113,1.0
2015-01-02 18:00:00,9.13610425828596e-05,0.0038697111345152423,1.0
2015-01-02 19:00:00,2.553255389895956e-06,0.006103595956936399,1.0
2015-01-02 20:00:00,0.0,0.007058786320285531,1.0
2015-01-02 21:00:00,0.0,0.008194764905505822,1.0
2015-01-02 22:00:00,0.0,0.011676850476859166,1.0
2015-01-02 23:00:00,0.0,0.015629579544789655,1.0
2015-01-02 00:00:00,0.0,0.020661784945292843,1.0
2015-01-03 01:00:00,0.0,0.02178396512784507,1.0
2015-01-03 02:00:00,0.0,0.02179557612193552,1.0
2015-01-03 03:00:00,0.0,0.017772453484289977,1.0
2015-01-03 04:00:00,0.0,0.014221187028260487,1.0
2015-01-03 05:00:00,0.0,0.00996562945409865,1.0
2015-01-03 06:00:00,0.0,0.008397815078111288,1.0
2015-01-03 07:00:00,0.0,0.010482308612720145,1.0
2015-01-03 08:00:00,1.0863026922664379e-05,0.015047609063249662,1.0
2015-01-03 09:00:00,0.001972392362973292,0.019951922678602775,1.0
2015-01-03 10:00:00,0.006181639815510029,0.027386286144754555,1.0
2015-01-03 11:00:00,0.011941847152204227,0.04177577918202564,1.0
2015-01-03 12:00:00,0.013894641746219027,0.06922297662512435,1.0
2015-01-03 13:00:00,0.013874228038185133,0.10071052150254521,1.0
2015-01-03 14:00:00,0.015439625442454145,0.12280325434439177,1.0
2015-01-03 15:00:00,0.015842752011155207,0.13224297027675383,1.0
2015-01-03 16:00:00,0.015589821623940792,0.1380224668538997,1.0
2015-01-03 17:00:00,0.0104949166577282,0.12870342338072668,1.0
2015-01-03 18:00:00,0.0015638648503700527,0.10390456752091744,1.0
2015-01-03 19:00:00,0.0,0.09636753791469195,1.0
2015-01-03 20:00:00,0.0,0.10553231320578083,1.0
2015-01-03 21:00:00,0.0,0.12545753326312095,1.0
2015-01-03 22:00:00,0.0,0.13233666496986718,1.0
2015-01-03 23:00:00,0.0,0.13554516681294249,1.0
2015-01-03 00:00:00,0.0,0.14381083356737465,1.0
2015-01-04 01:00:00,0.0,0.15263681858873093,1.0
2015-01-04 02:00:00,0.0,0.16733818138201392,1.0
2015-01-04 03:00:00,0.0,0.17061570446433796,1.0
2015-01-04 04:00:00,0.0,0.17200049839096598,1.0
2015-01-04 05:00:00,0.0,0.18212710850740157,1.0
2015-01-04 06:00:00,0.0,0.1798525047978468,1.0
2015-01-04 07:00:00,0.0,0.17573907901819671,1.0
2015-01-04 08:00:00,6.690721870642496e-05,0.1737445487098473,1.0
2015-01-04 09:00:00,0.005991687761450177,0.1673333905856884,1.0
2015-01-04 10:00:00,0.013777478708570202,0.1529446432332806,1.0
2015-01-04 11:00:00,0.014853463691944652,0.11076884854601837,1.0
2015-01-04 12:00:00,0.01462293714469591,0.07096448610379731,1.0
2015-01-04 13:00:00,0.014168177088919874,0.05699159943830086,1.0
2015-01-04 14:00:00,0.013826461332189207,0.042221971856532675,1.0
2015-01-04 15:00:00,0.014328795559369303,0.03079116789538354,1.0
2015-01-04 16:00:00,0.01327467210125496,0.02448116769059739,1.0
2015-01-04 17:00:00,0.008836443312238549,0.020168896319700428,1.0
2015-01-04 18:00:00,0.0014087027780757269,0.01890037063366684,1.0
2015-01-04 19:00:00,0.0,0.03074417901234567,1.0
2015-01-04 20:00:00,0.0,0.044928295243110414,1.0
2015-01-04 21:00:00,0.0,0.059685436662570944,1.0
