Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,38119.96319737269,69.0,0.7425581112157683
conventional_hydroelectric,1,17659.137599999212,468.0,0.050716666666664405
conventional_steam_coal,1,2.784354132655104e6,6722.0,0.5567407718867081
conventional_steam_coal_1,1,69227.64,698.0,0.13330645161290322
conventional_steam_coal_2,1,2.484477704389661e6,6335.0,0.5271273485733087
conventional_steam_coal_3,1,284416.72227513226,652.0,0.5863198476877025
natural_gas_fired_combined_cycle,1,25585.465987605792,780.0,0.04408854767646435
natural_gas_fired_combined_cycle_1,1,374553.1853686116,2121.0,0.23735582308546105
natural_gas_fired_combined_cycle_2,1,2.6105972920377646e6,4644.0,0.7555700534039078
natural_gas_fired_combined_cycle_3,1,196402.24779250342,746.0,0.3538626217830282
natural_gas_fired_combined_cycle_4,1,4378.922345095434,704.0,0.008360295899574311
natural_gas_fired_combined_cycle_5,1,2.0623805085861627e6,4029.0,0.6880160865266344
natural_gas_fired_combined_cycle_6,1,39985.326966776796,1740.0,0.030887194851360152
natural_gas_fired_combined_cycle_7,1,406241.914293689,1031.0,0.5296062835613312
natural_gas_fired_combined_cycle_8,1,4.720056826113531e6,8055.999999999999,0.7875077458652223
natural_gas_fired_combined_cycle_9,1,169967.15978894292,532.0,0.429418202231746
natural_gas_fired_combined_cycle_10,1,19259.752090040944,237.0,0.10922685047208013
natural_gas_fired_combined_cycle_11,1,200515.9964721139,1188.0,0.22686089894477246
natural_gas_fired_combined_cycle_12,1,297375.99163311656,1026.0,0.3895700911163467
natural_gas_fired_combined_cycle_13,1,3.930182458309846e6,7481.0,0.7061226178558883
natural_gas_fired_combined_cycle_14,1,202159.4667673219,824.0,0.3297569337341481
natural_gas_fired_combustion_turbine,1,0.0,741.0,0.0
natural_gas_fired_combustion_turbine_1,1,271923.2843669483,1073.0,0.3406228196080584
natural_gas_fired_combustion_turbine_2,1,0.0,81.0,0.0
natural_gas_fired_combustion_turbine_3,1,0.0,180.0,0.0
natural_gas_fired_combustion_turbine_4,1,573.3,91.0,0.00846774193548387
natural_gas_fired_combustion_turbine_5,1,0.0,13.0,0.0
natural_gas_fired_combustion_turbine_6,1,0.0,354.0,0.0
natural_gas_fired_combustion_turbine_7,1,34182.62572725271,557.0,0.08248543881211924
natural_gas_fired_combustion_turbine_8,1,3111.5045734120226,1539.0,0.0027174332702879457
natural_gas_fired_combustion_turbine_9,1,0.0,846.0,0.0
natural_gas_fired_combustion_turbine_10,1,2721.5999999999995,336.0,0.010887096774193545
natural_gas_fired_combustion_turbine_11,1,0.0,208.0,0.0
natural_gas_fired_combustion_turbine_12,1,0.0,547.0,0.0
natural_gas_fired_combustion_turbine_13,1,0.0,41.0,0.0
natural_gas_fired_combustion_turbine_14,1,3477.600000000001,276.0,0.016935483870967747
natural_gas_fired_combustion_turbine_15,1,0.0,84.0,0.0
natural_gas_steam_turbine,1,138852.72531197805,825.0,0.22621819047243086
natural_gas_steam_turbine_1,1,47064.913576341336,521.0,0.12141898741136084
natural_gas_steam_turbine_2,1,0.0,18.0,0.0
natural_gas_steam_turbine_3,1,248520.87619580253,1326.0,0.25191058502793845
natural_gas_steam_turbine_4,1,4058.099999999999,167.0,0.03266129032258064
natural_gas_steam_turbine_5,1,4412.332734059902,171.0,0.034681606725617035
natural_gas_steam_turbine_6,1,617748.4647604657,2160.0,0.38440142420877244
natural_gas_steam_turbine_7,1,33024.98223370383,1265.0,0.035089657692319934
natural_gas_steam_turbine_8,1,136002.09164405946,844.0,0.21658591264724344
natural_gas_steam_turbine_9,1,116927.18297025061,421.0,0.37330211915514333
natural_gas_steam_turbine_10,1,14149.127647640382,248.0,0.07668405116003502
natural_gas_steam_turbine_11,1,34443.396632598,392.0,0.11809920394653142
natural_gas_steam_turbine_12,1,1683.16006723621,61.0,0.03708708062833179
natural_gas_steam_turbine_13,1,352881.4043382495,1461.0,0.3246426850241121
natural_gas_steam_turbine_14,1,95156.39822167603,430.0,0.2974381039687298
natural_gas_steam_turbine_15,1,33224.37723634812,169.0,0.2642391776129996
natural_gas_steam_turbine_16,1,8434.506600408145,169.0,0.06708107940771255
natural_gas_steam_turbine_17,1,3347.411718359813,122.0,0.03687876474484194
nuclear,1,1.7811359999999998e6,2520.0,0.95
nuclear_1,1,1.7387279999999998e6,2460.0,0.95
onshore_wind_turbine,1,1.0563202463030072e7,34061.0,0.4168360521678718
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,2.5387507501143483e6,9147.0,0.37305120753416243
Battery,1,80723.24571868622,726.0,0.0
