,Time_Index,NG,None,coal,uranium
258,258,2.77,0,2.465802736,0.705536
259,259,2.77,0,2.465802736,0.705536
260,260,2.77,0,2.465802736,0.705536
261,261,2.77,0,2.465802736,0.705536
262,262,2.77,0,2.465802736,0.705536
263,263,2.77,0,2.465802736,0.705536
264,264,2.77,0,2.465802736,0.705536
265,265,2.71,0,2.537796976,0.705536
266,266,2.71,0,2.537796976,0.705536
267,267,2.71,0,2.537796976,0.705536
268,268,2.71,0,2.537796976,0.705536
269,269,2.71,0,2.537796976,0.705536
270,270,2.71,0,2.537796976,0.705536
271,271,2.71,0,2.537796976,0.705536
272,272,2.71,0,2.537796976,0.705536
273,273,2.71,0,2.537796976,0.705536
274,274,2.71,0,2.537796976,0.705536
275,275,2.71,0,2.537796976,0.705536
276,276,2.71,0,2.537796976,0.705536
277,277,2.71,0,2.537796976,0.705536
278,278,2.71,0,2.537796976,0.705536
279,279,2.71,0,2.537796976,0.705536
280,280,2.71,0,2.537796976,0.705536
281,281,2.71,0,2.537796976,0.705536
282,282,2.71,0,2.537796976,0.705536
283,283,2.71,0,2.537796976,0.705536
284,284,2.71,0,2.537796976,0.705536
285,285,2.71,0,2.537796976,0.705536
286,286,2.71,0,2.537796976,0.705536
287,287,2.71,0,2.537796976,0.705536
288,288,2.71,0,2.537796976,0.705536
289,289,2.89,0,2.525197984,0.705536
290,290,2.89,0,2.525197984,0.705536
291,291,2.89,0,2.525197984,0.705536
292,292,2.89,0,2.525197984,0.705536
293,293,2.89,0,2.525197984,0.705536
294,294,2.89,0,2.525197984,0.705536
295,295,2.89,0,2.525197984,0.705536
296,296,2.89,0,2.525197984,0.705536
297,297,2.89,0,2.525197984,0.705536
298,298,2.89,0,2.525197984,0.705536
299,299,2.89,0,2.525197984,0.705536
300,300,2.89,0,2.525197984,0.705536
301,301,2.89,0,2.525197984,0.705536
302,302,2.89,0,2.525197984,0.705536
303,303,2.89,0,2.525197984,0.705536
304,304,2.89,0,2.525197984,0.705536
305,305,2.89,0,2.525197984,0.705536
306,306,2.89,0,2.525197984,0.705536
307,307,2.89,0,2.525197984,0.705536
308,308,2.89,0,2.525197984,0.705536
309,309,2.89,0,2.525197984,0.705536
310,310,2.89,0,2.525197984,0.705536
311,311,2.89,0,2.525197984,0.705536
312,312,2.89,0,2.525197984,0.705536
313,313,2.82,0,2.516198704,0.705536
314,314,2.82,0,2.516198704,0.705536
315,315,2.82,0,2.516198704,0.705536
316,316,2.82,0,2.516198704,0.705536
317,317,2.82,0,2.516198704,0.705536
318,318,2.82,0,2.516198704,0.705536
319,319,2.82,0,2.516198704,0.705536
320,320,2.82,0,2.516198704,0.705536
321,321,2.82,0,2.516198704,0.705536
322,322,2.82,0,2.516198704,0.705536
323,323,2.82,0,2.516198704,0.705536
324,324,2.82,0,2.516198704,0.705536
325,325,2.82,0,2.516198704,0.705536
326,326,2.82,0,2.516198704,0.705536
327,327,2.82,0,2.516198704,0.705536
328,328,2.82,0,2.516198704,0.705536
329,329,2.82,0,2.516198704,0.705536
330,330,2.82,0,2.516198704,0.705536
331,331,2.82,0,2.516198704,0.705536
332,332,2.82,0,2.516198704,0.705536
333,333,2.82,0,2.516198704,0.705536
334,334,2.82,0,2.516198704,0.705536
335,335,2.82,0,2.516198704,0.705536
336,336,2.82,0,2.516198704,0.705536
337,337,2.82,0,2.469402448,0.705536
338,338,2.82,0,2.469402448,0.705536
339,339,2.82,0,2.469402448,0.705536
340,340,2.82,0,2.469402448,0.705536
341,341,2.82,0,2.469402448,0.705536
342,342,2.82,0,2.469402448,0.705536
343,343,2.82,0,2.469402448,0.705536
344,344,2.82,0,2.469402448,0.705536
345,345,2.82,0,2.469402448,0.705536
346,346,2.82,0,2.469402448,0.705536
347,347,2.82,0,2.469402448,0.705536
348,348,2.82,0,2.469402448,0.705536
349,349,2.82,0,2.469402448,0.705536
350,350,2.82,0,2.469402448,0.705536
351,351,2.82,0,2.469402448,0.705536
352,352,2.82,0,2.469402448,0.705536
353,353,2.82,0,2.469402448,0.705536
354,354,2.82,0,2.469402448,0.705536
355,355,2.82,0,2.469402448,0.705536
356,356,2.82,0,2.469402448,0.705536
357,357,2.82,0,2.469402448,0.705536
358,358,2.82,0,2.469402448,0.705536
359,359,2.82,0,2.469402448,0.705536
360,360,2.82,0,2.469402448,0.705536
361,361,2.82,0,2.469402448,0.705536
362,362,2.82,0,2.469402448,0.705536
363,363,2.82,0,2.469402448,0.705536
364,364,2.82,0,2.469402448,0.705536
365,365,2.82,0,2.469402448,0.705536
366,366,2.82,0,2.469402448,0.705536
367,367,2.82,0,2.469402448,0.705536
368,368,2.82,0,2.469402448,0.705536
369,369,2.82,0,2.469402448,0.705536
370,370,2.82,0,2.469402448,0.705536
371,371,2.82,0,2.469402448,0.705536
372,372,2.82,0,2.469402448,0.705536
373,373,2.82,0,2.469402448,0.705536
374,374,2.82,0,2.469402448,0.705536
375,375,2.82,0,2.469402448,0.705536
376,376,2.82,0,2.469402448,0.705536
377,377,2.82,0,2.469402448,0.705536
378,378,2.82,0,2.469402448,0.705536
379,379,2.82,0,2.469402448,0.705536
380,380,2.82,0,2.469402448,0.705536
381,381,2.82,0,2.469402448,0.705536
382,382,2.82,0,2.469402448,0.705536
383,383,2.82,0,2.469402448,0.705536
384,384,2.82,0,2.469402448,0.705536
385,385,2.82,0,2.469402448,0.705536
386,386,2.82,0,2.469402448,0.705536
387,387,2.82,0,2.469402448,0.705536
388,388,2.82,0,2.469402448,0.705536
389,389,2.82,0,2.469402448,0.705536
390,390,2.82,0,2.469402448,0.705536
391,391,2.82,0,2.469402448,0.705536
392,392,2.82,0,2.469402448,0.705536
393,393,2.82,0,2.469402448,0.705536
394,394,2.82,0,2.469402448,0.705536
395,395,2.82,0,2.469402448,0.705536
396,396,2.82,0,2.469402448,0.705536
397,397,2.82,0,2.469402448,0.705536
398,398,2.82,0,2.469402448,0.705536
399,399,2.82,0,2.469402448,0.705536
400,400,2.82,0,2.469402448,0.705536
401,401,2.82,0,2.469402448,0.705536
402,402,2.82,0,2.469402448,0.705536
403,403,2.82,0,2.469402448,0.705536
404,404,2.82,0,2.469402448,0.705536
405,405,2.82,0,2.469402448,0.705536
406,406,2.82,0,2.469402448,0.705536
407,407,2.82,0,2.469402448,0.705536
408,408,2.82,0,2.469402448,0.705536
409,409,2.82,0,2.420806335,0.705536
410,410,2.82,0,2.420806335,0.705536
411,411,2.82,0,2.420806335,0.705536
412,412,2.82,0,2.420806335,0.705536
413,413,2.82,0,2.420806335,0.705536
414,414,2.82,0,2.420806335,0.705536
415,415,2.82,0,2.420806335,0.705536
416,416,2.82,0,2.420806335,0.705536
417,417,2.82,0,2.420806335,0.705536
418,418,2.82,0,2.420806335,0.705536
419,419,2.82,0,2.420806335,0.705536
420,420,2.82,0,2.420806335,0.705536
421,421,2.82,0,2.420806335,0.705536
422,422,2.82,0,2.420806335,0.705536
423,423,2.82,0,2.420806335,0.705536
424,424,2.82,0,2.420806335,0.705536
425,425,2.82,0,2.420806335,0.705536
426,426,2.82,0,2.420806335,0.705536
427,427,2.82,0,2.420806335,0.705536
428,428,2.82,0,2.420806335,0.705536
429,429,2.82,0,2.420806335,0.705536
430,430,2.82,0,2.420806335,0.705536
431,431,2.82,0,2.420806335,0.705536
432,432,2.82,0,2.420806335,0.705536
433,433,2.86,0,2.429805616,0.705536
434,434,2.86,0,2.429805616,0.705536
435,435,2.86,0,2.429805616,0.705536
436,436,2.86,0,2.429805616,0.705536
437,437,2.86,0,2.429805616,0.705536
438,438,2.86,0,2.429805616,0.705536
439,439,2.86,0,2.429805616,0.705536
440,440,2.86,0,2.429805616,0.705536
441,441,2.86,0,2.429805616,0.705536
442,442,2.86,0,2.429805616,0.705536
443,443,2.86,0,2.429805616,0.705536
444,444,2.86,0,2.429805616,0.705536
445,445,2.86,0,2.429805616,0.705536
446,446,2.86,0,2.429805616,0.705536
447,447,2.86,0,2.429805616,0.705536
448,448,2.86,0,2.429805616,0.705536
449,449,2.86,0,2.429805616,0.705536
450,450,2.86,0,2.429805616,0.705536
451,451,2.86,0,2.429805616,0.705536
452,452,2.86,0,2.429805616,0.705536
453,453,2.86,0,2.429805616,0.705536
454,454,2.86,0,2.429805616,0.705536
455,455,2.86,0,2.429805616,0.705536
456,456,2.86,0,2.429805616,0.705536
457,457,2.65,0,2.429805616,0.705536
458,458,2.65,0,2.429805616,0.705536
459,459,2.65,0,2.429805616,0.705536
460,460,2.65,0,2.429805616,0.705536
461,461,2.65,0,2.429805616,0.705536
462,462,2.65,0,2.429805616,0.705536
463,463,2.65,0,2.429805616,0.705536
464,464,2.65,0,2.429805616,0.705536
465,465,2.65,0,2.429805616,0.705536
466,466,2.65,0,2.429805616,0.705536
467,467,2.65,0,2.429805616,0.705536
468,468,2.65,0,2.429805616,0.705536
469,469,2.65,0,2.429805616,0.705536
470,470,2.65,0,2.429805616,0.705536
471,471,2.65,0,2.429805616,0.705536
472,472,2.65,0,2.429805616,0.705536
473,473,2.65,0,2.429805616,0.705536
474,474,2.65,0,2.429805616,0.705536
475,475,2.65,0,2.429805616,0.705536
476,476,2.65,0,2.429805616,0.705536
477,477,2.65,0,2.429805616,0.705536
478,478,2.65,0,2.429805616,0.705536
479,479,2.65,0,2.429805616,0.705536
480,480,2.65,0,2.429805616,0.705536
481,481,2.57,0,2.431605472,0.705536
482,482,2.57,0,2.431605472,0.705536
483,483,2.57,0,2.431605472,0.705536
484,484,2.57,0,2.431605472,0.705536
485,485,2.57,0,2.431605472,0.705536
486,486,2.57,0,2.431605472,0.705536
487,487,2.57,0,2.431605472,0.705536
488,488,2.57,0,2.431605472,0.705536
489,489,2.57,0,2.431605472,0.705536
490,490,2.57,0,2.431605472,0.705536
491,491,2.57,0,2.431605472,0.705536
492,492,2.57,0,2.431605472,0.705536
493,493,2.57,0,2.431605472,0.705536
494,494,2.57,0,2.431605472,0.705536
495,495,2.57,0,2.431605472,0.705536
496,496,2.57,0,2.431605472,0.705536
497,497,2.57,0,2.431605472,0.705536
498,498,2.57,0,2.431605472,0.705536
499,499,2.57,0,2.431605472,0.705536
500,500,2.57,0,2.431605472,0.705536
501,501,2.57,0,2.431605472,0.705536
502,502,2.57,0,2.431605472,0.705536
503,503,2.57,0,2.431605472,0.705536
504,504,2.57,0,2.431605472,0.705536
505,505,2.49,0,2.429805616,0.705536
506,506,2.49,0,2.429805616,0.705536
507,507,2.49,0,2.429805616,0.705536
508,508,2.49,0,2.429805616,0.705536
509,509,2.49,0,2.429805616,0.705536
510,510,2.49,0,2.429805616,0.705536
511,511,2.49,0,2.429805616,0.705536
512,512,2.49,0,2.429805616,0.705536
513,513,2.49,0,2.429805616,0.705536
514,514,2.49,0,2.429805616,0.705536
515,515,2.49,0,2.429805616,0.705536
516,516,2.49,0,2.429805616,0.705536
517,517,2.49,0,2.429805616,0.705536
518,518,2.49,0,2.429805616,0.705536
519,519,2.49,0,2.429805616,0.705536
520,520,2.49,0,2.429805616,0.705536
521,521,2.49,0,2.429805616,0.705536
522,522,2.49,0,2.429805616,0.705536
523,523,2.49,0,2.429805616,0.705536
524,524,2.49,0,2.429805616,0.705536
525,525,2.49,0,2.429805616,0.705536
526,526,2.49,0,2.429805616,0.705536
527,527,2.49,0,2.429805616,0.705536
528,528,2.49,0,2.429805616,0.705536
529,529,2.49,0,2.429805616,0.705536
530,530,2.49,0,2.429805616,0.705536
531,531,2.49,0,2.429805616,0.705536
532,532,2.49,0,2.429805616,0.705536
533,533,2.49,0,2.429805616,0.705536
534,534,2.49,0,2.429805616,0.705536
535,535,2.49,0,2.429805616,0.705536
536,536,2.49,0,2.429805616,0.705536
537,537,2.49,0,2.429805616,0.705536
538,538,2.49,0,2.429805616,0.705536
539,539,2.49,0,2.429805616,0.705536
540,540,2.49,0,2.429805616,0.705536
541,541,2.49,0,2.429805616,0.705536
542,542,2.49,0,2.429805616,0.705536
543,543,2.49,0,2.429805616,0.705536
544,544,2.49,0,2.429805616,0.705536
545,545,2.49,0,2.429805616,0.705536
546,546,2.49,0,2.429805616,0.705536
547,547,2.49,0,2.429805616,0.705536
548,548,2.49,0,2.429805616,0.705536
549,549,2.49,0,2.429805616,0.705536
550,550,2.49,0,2.429805616,0.705536
551,551,2.49,0,2.429805616,0.705536
552,552,2.49,0,2.429805616,0.705536
553,553,2.49,0,2.429805616,0.705536
554,554,2.49,0,2.429805616,0.705536
555,555,2.49,0,2.429805616,0.705536
556,556,2.49,0,2.429805616,0.705536
557,557,2.49,0,2.429805616,0.705536
558,558,2.49,0,2.429805616,0.705536
559,559,2.49,0,2.429805616,0.705536
560,560,2.49,0,2.429805616,0.705536
561,561,2.49,0,2.429805616,0.705536
562,562,2.49,0,2.429805616,0.705536
563,563,2.49,0,2.429805616,0.705536
564,564,2.49,0,2.429805616,0.705536
565,565,2.49,0,2.429805616,0.705536
566,566,2.49,0,2.429805616,0.705536
567,567,2.49,0,2.429805616,0.705536
568,568,2.49,0,2.429805616,0.705536
569,569,2.49,0,2.429805616,0.705536
570,570,2.49,0,2.429805616,0.705536
571,571,2.49,0,2.429805616,0.705536
572,572,2.49,0,2.429805616,0.705536
573,573,2.49,0,2.429805616,0.705536
574,574,2.49,0,2.429805616,0.705536
575,575,2.49,0,2.429805616,0.705536
576,576,2.49,0,2.429805616,0.705536
577,577,2.452,0,2.42800576,0.705536
578,578,2.452,0,2.42800576,0.705536
579,579,2.452,0,2.42800576,0.705536
580,580,2.452,0,2.42800576,0.705536
581,581,2.452,0,2.42800576,0.705536
582,582,2.452,0,2.42800576,0.705536
583,583,2.452,0,2.42800576,0.705536
584,584,2.452,0,2.42800576,0.705536
585,585,2.452,0,2.42800576,0.705536
586,586,2.452,0,2.42800576,0.705536
587,587,2.452,0,2.42800576,0.705536
588,588,2.452,0,2.42800576,0.705536
589,589,2.452,0,2.42800576,0.705536
590,590,2.452,0,2.42800576,0.705536
591,591,2.452,0,2.42800576,0.705536
592,592,2.452,0,2.42800576,0.705536
593,593,2.452,0,2.42800576,0.705536
594,594,2.452,0,2.42800576,0.705536
595,595,2.452,0,2.42800576,0.705536
596,596,2.452,0,2.42800576,0.705536
597,597,2.452,0,2.42800576,0.705536
598,598,2.452,0,2.42800576,0.705536
599,599,2.452,0,2.42800576,0.705536
600,600,2.452,0,2.42800576,0.705536
601,601,2.63,0,2.435205184,0.705536
602,602,2.63,0,2.435205184,0.705536
603,603,2.63,0,2.435205184,0.705536
604,604,2.63,0,2.435205184,0.705536
605,605,2.63,0,2.435205184,0.705536
606,606,2.63,0,2.435205184,0.705536
607,607,2.63,0,2.435205184,0.705536
608,608,2.63,0,2.435205184,0.705536
609,609,2.63,0,2.435205184,0.705536
610,610,2.63,0,2.435205184,0.705536
611,611,2.63,0,2.435205184,0.705536
612,612,2.63,0,2.435205184,0.705536
613,613,2.63,0,2.435205184,0.705536
614,614,2.63,0,2.435205184,0.705536
615,615,2.63,0,2.435205184,0.705536
616,616,2.63,0,2.435205184,0.705536
617,617,2.63,0,2.435205184,0.705536
618,618,2.63,0,2.435205184,0.705536
619,619,2.63,0,2.435205184,0.705536
620,620,2.63,0,2.435205184,0.705536
621,621,2.63,0,2.435205184,0.705536
622,622,2.63,0,2.435205184,0.705536
623,623,2.63,0,2.435205184,0.705536
624,624,2.63,0,2.435205184,0.705536
625,625,2.73,0,2.43700504,0.705536
626,626,2.73,0,2.43700504,0.705536
627,627,2.73,0,2.43700504,0.705536
628,628,2.73,0,2.43700504,0.705536
629,629,2.73,0,2.43700504,0.705536
630,630,2.73,0,2.43700504,0.705536
631,631,2.73,0,2.43700504,0.705536
632,632,2.73,0,2.43700504,0.705536
633,633,2.73,0,2.43700504,0.705536
634,634,2.73,0,2.43700504,0.705536
635,635,2.73,0,2.43700504,0.705536
636,636,2.73,0,2.43700504,0.705536
637,637,2.73,0,2.43700504,0.705536
638,638,2.73,0,2.43700504,0.705536
639,639,2.73,0,2.43700504,0.705536
640,640,2.73,0,2.43700504,0.705536
641,641,2.73,0,2.43700504,0.705536
642,642,2.73,0,2.43700504,0.705536
643,643,2.73,0,2.43700504,0.705536
644,644,2.73,0,2.43700504,0.705536
645,645,2.73,0,2.43700504,0.705536
646,646,2.73,0,2.43700504,0.705536
647,647,2.73,0,2.43700504,0.705536
648,648,2.73,0,2.43700504,0.705536
649,649,2.77,0,2.440604752,0.705536
650,650,2.77,0,2.440604752,0.705536
651,651,2.77,0,2.440604752,0.705536
652,652,2.77,0,2.440604752,0.705536
653,653,2.77,0,2.440604752,0.705536
654,654,2.77,0,2.440604752,0.705536
655,655,2.77,0,2.440604752,0.705536
656,656,2.77,0,2.440604752,0.705536
657,657,2.77,0,2.440604752,0.705536
658,658,2.77,0,2.440604752,0.705536
659,659,2.77,0,2.440604752,0.705536
660,660,2.77,0,2.440604752,0.705536
661,661,2.77,0,2.440604752,0.705536
662,662,2.77,0,2.440604752,0.705536
663,663,2.77,0,2.440604752,0.705536
