Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
7177,7177,5.591,0,8.381929446,0.705536,1970
7178,7178,5.591,0,8.381929446,0.705536,1970
7179,7179,5.591,0,8.381929446,0.705536,1970
7180,7180,5.591,0,8.381929446,0.705536,1970
7181,7181,5.591,0,8.381929446,0.705536,1970
7182,7182,5.591,0,8.381929446,0.705536,1970
7183,7183,5.591,0,8.381929446,0.705536,1970
7184,7184,5.591,0,8.381929446,0.705536,1970
7185,7185,5.591,0,8.381929446,0.705536,1970
7186,7186,5.591,0,8.381929446,0.705536,1970
7187,7187,5.591,0,8.381929446,0.705536,1970
7188,7188,5.591,0,8.381929446,0.705536,1970
7189,7189,5.591,0,8.381929446,0.705536,1970
7190,7190,5.591,0,8.381929446,0.705536,1970
7191,7191,5.591,0,8.381929446,0.705536,1970
7192,7192,5.591,0,8.381929446,0.705536,1970
7193,7193,5.591,0,8.381929446,0.705536,1970
7194,7194,5.591,0,8.381929446,0.705536,1970
7195,7195,5.591,0,8.381929446,0.705536,1970
7196,7196,5.591,0,8.381929446,0.705536,1970
7197,7197,5.591,0,8.381929446,0.705536,1970
7198,7198,5.591,0,8.381929446,0.705536,1970
7199,7199,5.591,0,8.381929446,0.705536,1970
7200,7200,5.909,0,8.387329014,0.705536,1970
7201,7201,5.909,0,8.387329014,0.705536,1970
7202,7202,5.909,0,8.387329014,0.705536,1970
7203,7203,5.909,0,8.387329014,0.705536,1970
7204,7204,5.909,0,8.387329014,0.705536,1970
7205,7205,5.909,0,8.387329014,0.705536,1970
7206,7206,5.909,0,8.387329014,0.705536,1970
7207,7207,5.909,0,8.387329014,0.705536,1970
7208,7208,5.909,0,8.387329014,0.705536,1970
7209,7209,5.909,0,8.387329014,0.705536,1970
7210,7210,5.909,0,8.387329014,0.705536,1970
7211,7211,5.909,0,8.387329014,0.705536,1970
7212,7212,5.909,0,8.387329014,0.705536,1970
7213,7213,5.909,0,8.387329014,0.705536,1970
