BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,3.398774663891002e8,693804.4565834353,-819968.5491643627,0.0,0.0,0.0,0.0,0.0,0.0,-3.4014081599452984e8
t1,35799.40412,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35812.13372
t2,35557.952359999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35570.63516
t3,35298.88320999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35311.51921
t4,35196.77833,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35209.41433
t5,35548.90393,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35561.49313
t6,36346.764709999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36359.30711
t7,37180.66466999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37193.20707
t8,37360.50633,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37373.00193
t9,37067.64667,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37080.09547
t10,36544.3011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36556.7499
t11,35704.00094,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35716.40294
t12,34665.91559999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34678.2708
t13,33481.947219999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33494.30242
t14,32245.02524,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32257.33364
t15,31291.640010000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31303.90161
t16,30831.21548,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30843.47708
t17,30869.94476,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30882.15956
t18,32559.348790000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32571.51679
t19,34636.605899999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34648.7739
t20,34609.29410999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34621.41531
t21,34282.92371999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34294.99812
t22,33770.044599999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33782.119
t23,32854.777570000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32866.80517
t24,31794.238919999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31806.21972
t25,31175.404239999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31187.38504
t26,31172.26945102217,0.0,-1.6409810221711782,0.0,0.0,0.0,0.0,0.0,0.0,-31182.56247
t27,31692.99336,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31704.88056
t28,32852.40816,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32864.29536
t29,34706.31081751655,0.0,-0.18938751654737326,0.0,0.0,0.0,0.0,0.0,0.0,-34717.96183
t30,38010.53964043478,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-38022.27011
t31,41860.450979999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41872.24458
t32,44376.41566,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44388.16246
t33,44989.43307,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45001.13307
t34,45030.84552171548,59.100348284523136,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45101.64587
t35,44243.980860957476,237.8957090425252,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44493.52977
t36,43203.96271648847,72.29840351152467,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43287.86752
t37,41743.72269000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41755.32909
t38,40240.51144000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40252.07104
t39,38963.114010000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38974.62681
t40,38274.91851,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38286.43131
t41,38575.50474,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38586.97074
t42,41083.31098,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41094.73018
t43,43861.79466000001,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44599.21386
t44,44586.04192000001,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45323.41432
t45,44792.67084,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45529.99644
t46,44780.49842688948,106.23950311052118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44898.06353
t47,43454.16921000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43465.44801
t48,41916.10877000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41927.34077
t49,40931.541699999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40942.7737
t50,40775.511287782974,0.0,-125.19644778297727,0.0,0.0,0.0,0.0,0.0,0.0,-40661.50004
t51,41481.61958,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40766.75798
t52,42011.93575553703,0.0,-586.8487055370254,0.0,0.0,0.0,0.0,0.0,0.0,-41436.22545
t53,42763.71516,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42774.80676
t54,45283.36781,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45294.41261
t55,48317.117020000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48328.16182
t56,49163.92555,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49900.92355
t57,48411.78214260947,508.49317739053146,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48931.22652
t58,46921.6463,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46932.5975
t59,44870.07076000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44880.97516
t60,42486.7514,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42497.609
t61,40220.657920000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40231.51552
t62,38469.8803,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38480.6911
t63,37005.37292,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37016.13692
t64,36094.82148,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36105.58548
t65,36117.022730000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36127.73993
t66,38235.72602,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38246.39642
t67,41268.85605,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41279.52645
t68,41702.05694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41712.68054
t69,41798.36082,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41808.93762
t70,41206.24671,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41216.82351
t71,39849.59745,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39860.12745
t72,38246.30614,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38256.83614
t73,36876.10076,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36886.58396
t74,35970.757300000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35981.1937
t75,35502.7073,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35513.1437
t76,35332.27418000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35342.66378
t77,35590.47505,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35600.81785
t78,36434.44347,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36444.78627
t79,37713.874500000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37724.1705
t80,38502.72572,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38512.97492
t81,38545.98381999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38556.23302
t82,37781.734,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37791.9364
t83,36398.36562999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36408.52123
t84,34805.20762,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34815.36322
t85,33377.466069999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33387.57487
t86,32019.963659999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32030.02566
t87,31066.371430000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31076.43343
t88,30561.005729999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30571.02093
t89,30534.111589999993,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30544.07999
t90,32063.95657,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32073.92497
t91,33884.184680000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33894.10628
t92,33752.8235,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33762.6983
t93,33274.54516000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33284.41996
t94,32441.7973,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32451.6253
t95,31283.43928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31293.22048
t96,29761.317469999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29771.09867
t97,29349.670759999994,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-28633.40516
t98,28842.665820000002,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-28116.71262
t99,28957.81563,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-28231.81563
t100,29531.04044,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-28814.68124
t101,29851.020756226462,0.0,-252.666936226464,0.0,0.0,0.0,0.0,0.0,0.0,-29607.94782
t102,30997.6769,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31007.2709
t103,32924.064699606955,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-32933.48564
t104,34991.82870043478,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-35001.26597
t105,37003.529710434785,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-37012.96698
t106,38470.19153,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38479.64513
t107,38894.06917,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38903.47597
t108,38800.63474,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38810.04154
t109,38600.50601000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38609.86601
t110,37968.24652,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37977.55972
t111,37381.40492000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37390.71812
t112,37197.340710000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37206.60711
t113,38220.459158126636,0.0,-0.5050081266315077,0.0,0.0,0.0,0.0,0.0,0.0,-38229.17375
t114,41761.574590434786,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-41770.73106
t115,44891.90959159546,490.4267884045369,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45391.50918
t116,45977.18009999999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46712.3061
t117,46420.23959999999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47155.3656
t118,46840.860850000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46849.94005
t119,46413.64009,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-45696.67249
t120,45145.857110000004,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-44428.88951
t121,44589.58619857908,0.0,-585.201398579077,0.0,0.0,0.0,0.0,0.0,0.0,-44013.3704
t122,44485.741911073485,0.0,-258.045781073471,0.0,0.0,0.0,0.0,0.0,0.0,-44236.63493
t123,44827.44375043479,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-44836.31942
t124,45792.58965043479,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-45801.41852
t125,47412.44343043478,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-47421.2255
t126,50696.45194999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50705.29715
t127,55028.69034999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55037.48875
t128,55061.881511006395,538.8278489935963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55609.46096
t129,54829.39253432238,570.4180556776017,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55408.56219
