Region,Resource,Zone,Cluster,AnnualSum
TX,biomass,1,1,2.1867353529495977e7
TX,conventional_hydroelectric,1,1,1.529219275815868e7
TX,conventional_steam_coal,1,1,9.654721879211421e8
TX,conventional_steam_coal_5,1,1,1.0060187827665404e9
TX,conventional_steam_coal_1,1,2,1.7923198429639316e8
TX,conventional_steam_coal_2,1,3,1.1156197586815126e9
TX,conventional_steam_coal_3,1,3,8.782811385257115e8
TX,conventional_steam_coal_4,1,4,2.0574932248485607e8
TX,natural_gas_fired_combined_cycle,1,1,1.5840345102308547e7
TX,natural_gas_fired_combined_cycle_1,1,2,1.2344219065003254e8
TX,natural_gas_fired_combined_cycle_2,1,3,1.2205720710187678e9
TX,natural_gas_fired_combined_cycle_3,1,4,8.372226240016146e7
TX,natural_gas_fired_combined_cycle_4,1,5,2.4314796708220444e6
TX,natural_gas_fired_combined_cycle_5,1,6,9.349617060435674e8
TX,natural_gas_fired_combined_cycle_6,1,7,1.76832089282376e7
TX,natural_gas_fired_combined_cycle_7,1,8,1.55292827265249e8
TX,natural_gas_fired_combined_cycle_8,1,9,2.271443989415947e9
TX,natural_gas_fired_combined_cycle_9,1,10,7.119011736388305e7
TX,natural_gas_fired_combined_cycle_10,1,11,9.795347539508054e6
TX,natural_gas_fired_combined_cycle_11,1,12,6.95811825749395e7
TX,natural_gas_fired_combined_cycle_12,1,13,1.0016145624547705e8
TX,natural_gas_fired_combined_cycle_13,1,14,1.3342606593278046e9
TX,natural_gas_fired_combined_cycle_14,1,15,8.471640776152916e7
TX,natural_gas_fired_combustion_turbine,1,1,32156.54154178874
TX,natural_gas_fired_combustion_turbine_1,1,2,9.413514813053365e7
TX,natural_gas_fired_combustion_turbine_2,1,3,0.0
TX,natural_gas_fired_combustion_turbine_3,1,4,139972.12233395566
TX,natural_gas_fired_combustion_turbine_4,1,5,519564.1328136908
TX,natural_gas_fired_combustion_turbine_5,1,6,0.0
TX,natural_gas_fired_combustion_turbine_6,1,7,477838.1253569326
TX,natural_gas_fired_combustion_turbine_7,1,8,1.912283849595489e7
TX,natural_gas_fired_combustion_turbine_8,1,9,1.667790070457403e6
TX,natural_gas_fired_combustion_turbine_9,1,10,0.0
TX,natural_gas_fired_combustion_turbine_10,1,11,5.243261559465193e6
TX,natural_gas_fired_combustion_turbine_11,1,12,0.0
TX,natural_gas_fired_combustion_turbine_12,1,13,198785.45853794066
TX,natural_gas_fired_combustion_turbine_13,1,14,0.0
TX,natural_gas_fired_combustion_turbine_14,1,15,8.934729686594613e6
TX,natural_gas_fired_combustion_turbine_15,1,16,0.0
TX,natural_gas_steam_turbine,1,1,2.8767072955401517e7
TX,natural_gas_steam_turbine_1,1,2,8.891927499248529e6
TX,natural_gas_steam_turbine_2,1,3,0.0
TX,natural_gas_steam_turbine_3,1,4,4.379641004840466e7
TX,natural_gas_steam_turbine_4,1,5,1.4226758719397162e6
TX,natural_gas_steam_turbine_5,1,6,1.3248745909017934e6
TX,natural_gas_steam_turbine_6,1,7,1.4816564014919442e8
TX,natural_gas_steam_turbine_7,1,8,1.2640985128208384e7
TX,natural_gas_steam_turbine_8,1,9,3.0529695076482795e7
TX,natural_gas_steam_turbine_9,1,10,3.735969764739034e7
TX,natural_gas_steam_turbine_10,1,11,3.478022836872561e6
TX,natural_gas_steam_turbine_11,1,12,6.984420175233462e6
TX,natural_gas_steam_turbine_12,1,13,304117.7212863889
TX,natural_gas_steam_turbine_13,1,14,9.028690767786214e7
TX,natural_gas_steam_turbine_14,1,15,1.57266469392045e7
TX,natural_gas_steam_turbine_15,1,16,7.107877309088423e6
TX,natural_gas_steam_turbine_16,1,17,2.1834736179310144e6
TX,natural_gas_steam_turbine_17,1,18,1.2518984997853674e6
TX,nuclear,1,1,7.970425612492598e8
TX,nuclear_1,1,2,7.780653574099928e8
TX,onshore_wind_turbine,1,1,1.3600075449600499e9
TX,small_hydroelectric,1,1,0.0
TX,solar_photovoltaic,1,1,1.411486038075204e7
TX,Battery,1,1,4.751065999043378e7
