Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,518558.627595632,69.0,0.8555717701414165
conventional_hydroelectric,1,377756.742812286,468.0,0.09189122579424859
conventional_steam_coal,1,1.3077808014444064e7,3361.0,0.4429697992469899
conventional_steam_coal_5,1,1.40494754301609e7,3361.0,0.4758819906172518
conventional_steam_coal_1,1,1.5172941922026796e6,698.0,0.24746970791558362
conventional_steam_coal_2,1,2.7827712e7,3520.0,0.9
conventional_steam_coal_3,1,1.4412758011827022e7,2815.0,0.5828762618545515
conventional_steam_coal_4,1,4.0168444609489776e6,652.0,0.7013666197584876
natural_gas_fired_combined_cycle,1,312934.7050343205,780.0,0.045673763637020755
natural_gas_fired_combined_cycle_1,1,2.541430514524637e6,2121.0,0.1364096970770994
natural_gas_fired_combined_cycle_2,1,3.0974580854009245e7,4644.0,0.7593131130971738
natural_gas_fired_combined_cycle_3,1,1.8106072159811205e6,746.0,0.2763077664943329
natural_gas_fired_combined_cycle_4,1,56012.79901131022,704.0,0.0090577908651238
natural_gas_fired_combined_cycle_5,1,2.343400788580532e7,4029.0,0.6621509054178846
natural_gas_fired_combined_cycle_6,1,482389.4518953441,1740.0,0.03156139767545904
natural_gas_fired_combined_cycle_7,1,3.5710767295947094e6,1031.0,0.3943194408662419
natural_gas_fired_combined_cycle_8,1,5.772660928447797e7,8056.0,0.815763489878653
natural_gas_fired_combined_cycle_9,1,1.6888266024189524e6,532.0,0.36139413647227536
natural_gas_fired_combined_cycle_10,1,164241.24318983502,237.0,0.0788935594396001
natural_gas_fired_combined_cycle_11,1,1.4385399549779228e6,1188.0,0.13785202846025552
natural_gas_fired_combined_cycle_12,1,1.9233754444646016e6,1026.0,0.21341472405798528
natural_gas_fired_combined_cycle_13,1,3.823400213548041e7,7481.0,0.5818322344882751
natural_gas_fired_combined_cycle_14,1,1.849311900145443e6,824.0,0.25549983588671854
natural_gas_fired_combustion_turbine,1,6434.762008722066,741.0,0.0009886030681354864
natural_gas_fired_combustion_turbine_1,1,1.6542440086727967e6,1073.0,0.17551228539231678
natural_gas_fired_combustion_turbine_2,1,72.9,81.0,0.00010245901639344262
natural_gas_fired_combustion_turbine_3,1,22424.39316275027,180.0,0.014182600411575512
natural_gas_fired_combustion_turbine_4,1,27044.6751240357,91.0,0.03383358744675096
natural_gas_fired_combustion_turbine_5,1,11.700000000000001,13.0,0.00010245901639344264
natural_gas_fired_combustion_turbine_6,1,57382.312914087444,354.0,0.018453657688506403
natural_gas_fired_combustion_turbine_7,1,421045.21028456884,557.0,0.08605601057835056
natural_gas_fired_combustion_turbine_8,1,73636.94450852569,1539.0,0.0054470932817573155
natural_gas_fired_combustion_turbine_9,1,2008.5824800982964,846.0,0.00027028813403726424
natural_gas_fired_combustion_turbine_10,1,112469.41078119432,336.0,0.03810682937497097
natural_gas_fired_combustion_turbine_11,1,2765.17012218494,208.0,0.0015134434341859213
natural_gas_fired_combustion_turbine_12,1,53639.06606077299,547.0,0.011163530263761306
natural_gas_fired_combustion_turbine_13,1,36.9,41.0,0.00010245901639344261
natural_gas_fired_combustion_turbine_14,1,137748.81193569524,276.0,0.05681806674837618
natural_gas_fired_combustion_turbine_15,1,4841.627936156671,84.0,0.00656175180002151
natural_gas_steam_turbine,1,697985.5065486021,825.0,0.09631637502740549
natural_gas_steam_turbine_1,1,325381.2878739835,521.0,0.07109884134868831
natural_gas_steam_turbine_2,1,280.6587789473684,18.0,0.0017750631131562967
natural_gas_steam_turbine_3,1,1.266787714007877e6,1326.0,0.10875969763410825
natural_gas_steam_turbine_4,1,43726.57522854925,167.0,0.029808262729015496
natural_gas_steam_turbine_5,1,47438.058450456,171.0,0.03158191558445978
natural_gas_steam_turbine_6,1,3.6607214831882142e6,2160.0,0.19293926052356422
natural_gas_steam_turbine_7,1,416915.59361086105,1265.0,0.037520212244582414
natural_gas_steam_turbine_8,1,745292.9049102849,844.0,0.10052919689589174
natural_gas_steam_turbine_9,1,926069.0913169142,421.0,0.25041997415861766
natural_gas_steam_turbine_10,1,115216.10572862891,248.0,0.052889466243898786
natural_gas_steam_turbine_11,1,194689.4888181239,392.0,0.056541081424169845
natural_gas_steam_turbine_12,1,15865.880552226614,61.0,0.029610246185737505
natural_gas_steam_turbine_13,1,2.229969854651858e6,1461.0,0.17376265715617734
natural_gas_steam_turbine_14,1,465849.38701589074,430.0,0.12333454775487428
natural_gas_steam_turbine_15,1,182643.3638403032,169.0,0.12303392116940914
natural_gas_steam_turbine_16,1,69584.09414616345,169.0,0.046873884568340664
natural_gas_steam_turbine_17,1,36083.340472665404,122.0,0.03367088864316026
nuclear,1,2.1033979323913097e7,2520.0,0.9502296439012985
nuclear_1,1,2.053317029239136e7,2460.0,0.9502296439012987
onshore_wind_turbine,1,5.272315904667994e7,34182.0,0.17559479053556004
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,836376.343344432,9323.0,0.010213009340557373
Battery,1,676365.8938964898,726.0,0.0
