Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combined_cycle_15,natural_gas_fired_combined_cycle_16,natural_gas_fired_combined_cycle_17,natural_gas_fired_combined_cycle_18,natural_gas_fired_combined_cycle_19,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_fired_combustion_turbine_16,natural_gas_fired_combustion_turbine_17,natural_gas_fired_combustion_turbine_18,natural_gas_fired_combustion_turbine_19,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,natural_gas_steam_turbine_18,natural_gas_steam_turbine_19,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Total
t161,68.59599999999999,0.0,1937.52334,0.0,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,1432.95356,0.0,366.7221,37040.0
t162,68.59599999999999,0.0,2677.860509999994,0.0,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,1414.75679,0.0,279.5817,37674.99999999999
t163,68.59599999999999,0.0,3767.9365599999965,0.0,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,2135.84799,0.0,127.41444999999999,39333.99999999999
t164,68.59599999999999,0.0,3283.7814399999966,0.0,6335.001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,2449.41756,0.0,0.0,39036.0
t165,68.59599999999999,0.0,1458.674,0.0,5932.722309999995,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3742.8036899999997,0.0,0.0,38101.99999999999
t166,68.59599999999999,0.0,1458.674,0.0,3235.428500000008,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5029.097499999999,0.0,0.0,36691.0
t167,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3681.1812460000033,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4724.40739,0.0,0.0,34494.0
t168,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,9447.813175000003,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4826.060089999999,0.0,0.0,32188.000000000004
t169,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,7008.293784999996,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5594.57948,0.0,0.0,30516.999999999996
t170,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,6146.313214999996,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5590.56005,0.0,0.0,29650.999999999996
t171,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,6063.051684999996,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5344.82158,0.0,0.0,29321.999999999996
t172,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,6110.3286949999965,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,5408.544569999999,0.0,0.0,29432.999999999996
t173,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,7444.089774999997,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4897.78349,0.0,0.0,30256.0
t174,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2128.2394860000036,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4445.34915,0.0,0.0,32662.0
t175,68.59599999999999,0.0,1458.674,0.0,3749.0334500000067,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4201.49255,0.0,0.0,36377.00000000001
t176,68.59599999999999,0.0,1458.674,0.0,5999.203989999996,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3489.3220100000003,0.0,0.0,37915.0
t177,68.59599999999999,0.0,1458.674,0.0,6004.818580000001,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3094.7074199999997,0.0,0.0,37525.99999999999
t178,68.59599999999999,0.0,1458.674,0.0,5129.78026,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,3846.29354,0.0,23.452199999999998,37426.0
t179,68.59599999999999,0.0,1458.674,0.0,4656.9652899999965,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4314.022260000001,0.0,148.53844999999998,37545.99999999999
t180,68.59599999999999,0.0,1458.674,0.0,4400.940599999999,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4520.443299999999,0.0,231.14209999999997,37578.99999999999
t181,68.59599999999999,0.0,1458.674,0.0,3996.5826599999987,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,4866.81049,0.0,258.13284999999996,37547.99999999999
t182,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4573.058405999994,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,6632.00963,0.0,249.52059999999994,37542.99999999999
t183,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3764.6274059999973,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,7264.26088,0.0,268.70034999999996,37385.99999999999
t184,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2439.0779959999945,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8322.97164,0.0,205.539,37055.99999999999
t185,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10193.451685,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8692.18288,0.0,154.2387,36954.0
t186,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2217.373785999996,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9488.372550000002,0.0,97.8423,37891.99999999999
t187,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4135.331745999995,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9478.40664,0.0,8.85025,39710.99999999999
t188,68.59599999999999,0.0,1458.674,0.0,2389.1803799999957,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,4644.003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8808.34562,0.0,0.0,39623.99999999999
t189,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,3126.283875999995,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9742.304759999999,0.0,0.0,38956.99999999999
t190,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10267.520444999991,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9346.35282,0.0,0.0,37527.99999999999
t191,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,7985.016994999997,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9394.85627,0.0,0.0,35294.0
t192,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,5281.274585000002,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9897.598680000001,0.0,0.0,33093.0
t193,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,865.7598289999961,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9348.76376,0.0,0.0,31702.999999999993
t194,68.59599999999999,0.0,1458.674,0.0,2305.940364,2605.714158999996,793.002,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9370.31823,0.0,0.0,31021.999999999996
t195,68.59599999999999,0.0,1458.674,0.0,2305.940364,2700.9332389999977,793.002,0.0,0.0,330.09119999999996,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9173.099150000002,0.0,0.0,30920.0
t196,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,586.4373389999942,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,4674.653676,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9078.086250000002,0.0,0.0,31153.0
t197,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,5173.347675000003,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9015.52559,0.0,0.0,32103.0
t198,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2122.3093710000003,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,7959.603224999997,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,8789.27004,0.0,0.0,34663.0
t199,68.59599999999999,0.0,1458.674,0.0,2305.940364,2772.6000000000004,793.002,0.0,0.0,1100.3039999999999,2845.5834959999925,0.0,0.0,0.0,0.0,2018.4009999999998,0.0,10296.594,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2460.0,9941.005140000001,0.0,0.0,38874.99999999999
