Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
0,0,0.05306,0,0.095487528,0.0,1970
4152,4152,3.208,0,3.887688985,0.705536,1970
4153,4153,3.208,0,3.887688985,0.705536,1970
4154,4154,3.208,0,3.887688985,0.705536,1970
4155,4155,3.208,0,3.887688985,0.705536,1970
4156,4156,3.208,0,3.887688985,0.705536,1970
4157,4157,3.208,0,3.887688985,0.705536,1970
4158,4158,3.208,0,3.887688985,0.705536,1970
4159,4159,3.208,0,3.887688985,0.705536,1970
4160,4160,3.208,0,3.887688985,0.705536,1970
4161,4161,3.208,0,3.887688985,0.705536,1970
4162,4162,3.208,0,3.887688985,0.705536,1970
4163,4163,3.208,0,3.887688985,0.705536,1970
4164,4164,3.208,0,3.887688985,0.705536,1970
4165,4165,3.208,0,3.887688985,0.705536,1970
4166,4166,3.208,0,3.887688985,0.705536,1970
4167,4167,3.208,0,3.887688985,0.705536,1970
4168,4168,3.208,0,3.887688985,0.705536,1970
4169,4169,3.208,0,3.887688985,0.705536,1970
4170,4170,3.208,0,3.887688985,0.705536,1970
4171,4171,3.208,0,3.887688985,0.705536,1970
4172,4172,3.208,0,3.887688985,0.705536,1970
4173,4173,3.208,0,3.887688985,0.705536,1970
4174,4174,3.208,0,3.887688985,0.705536,1970
4175,4175,3.208,0,3.887688985,0.705536,1970
4176,4176,3.356,0,3.896688265,0.705536,1970
4177,4177,3.356,0,3.896688265,0.705536,1970
4178,4178,3.356,0,3.896688265,0.705536,1970
4179,4179,3.356,0,3.896688265,0.705536,1970
4180,4180,3.356,0,3.896688265,0.705536,1970
4181,4181,3.356,0,3.896688265,0.705536,1970
4182,4182,3.356,0,3.896688265,0.705536,1970
4183,4183,3.356,0,3.896688265,0.705536,1970
4184,4184,3.356,0,3.896688265,0.705536,1970
4185,4185,3.356,0,3.896688265,0.705536,1970
4186,4186,3.356,0,3.896688265,0.705536,1970
4187,4187,3.356,0,3.896688265,0.705536,1970
4188,4188,3.356,0,3.896688265,0.705536,1970
4189,4189,3.356,0,3.896688265,0.705536,1970
4190,4190,3.356,0,3.896688265,0.705536,1970
4191,4191,3.356,0,3.896688265,0.705536,1970
4192,4192,3.356,0,3.896688265,0.705536,1970
4193,4193,3.356,0,3.896688265,0.705536,1970
4194,4194,3.356,0,3.896688265,0.705536,1970
4195,4195,3.356,0,3.896688265,0.705536,1970
4196,4196,3.356,0,3.896688265,0.705536,1970
4197,4197,3.356,0,3.896688265,0.705536,1970
4198,4198,3.356,0,3.896688265,0.705536,1970
4199,4199,3.356,0,3.896688265,0.705536,1970
4200,4200,3.296,0,4.157667387,0.705536,1970
4201,4201,3.296,0,4.157667387,0.705536,1970
4202,4202,3.296,0,4.157667387,0.705536,1970
4203,4203,3.296,0,4.157667387,0.705536,1970
4204,4204,3.296,0,4.157667387,0.705536,1970
4205,4205,3.296,0,4.157667387,0.705536,1970
4206,4206,3.296,0,4.157667387,0.705536,1970
4207,4207,3.296,0,4.157667387,0.705536,1970
4208,4208,3.296,0,4.157667387,0.705536,1970
4209,4209,3.296,0,4.157667387,0.705536,1970
4210,4210,3.296,0,4.157667387,0.705536,1970
4211,4211,3.296,0,4.157667387,0.705536,1970
4212,4212,3.296,0,4.157667387,0.705536,1970
4213,4213,3.296,0,4.157667387,0.705536,1970
4214,4214,3.296,0,4.157667387,0.705536,1970
4215,4215,3.296,0,4.157667387,0.705536,1970
4216,4216,3.296,0,4.157667387,0.705536,1970
