Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_6,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
t9,62.1,12.4488,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,6977.6744544399935,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,2520.0,2460.0,14313.434019246,0.0,114.668490221,0.0,37975.73226
t10,62.1,12.4488,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2800.736259102994,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,2520.0,2460.0,14014.695132036,0.0,479.605102768,0.0,38993.08379
t11,62.1,12.402000000000001,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3525.2145362079955,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,2520.0,2460.0,14268.512171574,0.0,507.08146612499996,0.0,39998.80867
t12,62.1,12.3552,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3607.36693688599,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,2520.0,2460.0,14449.907978622,0.0,637.473298399,0.0,40392.701909999996
t13,62.1,12.3552,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3895.8288827249935,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,2507.9297493599997,2448.21713628,14124.888944352,0.0,613.55157119,0.0,40308.369979999996
t14,62.1,12.3084,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4179.6,0.0,0.0,2525.1032838919964,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.9059278399998,1899.5748343199998,13900.980676266001,0.0,609.639761589,0.0,39893.13938
t15,62.1,12.261600000000001,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4179.6,0.0,0.0,2010.595736826999,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.7666726399998,1899.4388947199998,14027.983794720001,0.0,476.918065,0.0,39372.59126
t16,62.1,12.261600000000001,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3955.0029638450014,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.25303012,1899.9136722599999,14197.962574494,0.0,309.017883188,0.0,39026.010220000004
t17,62.1,12.214799999999999,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4179.6,0.0,0.0,2228.0276052259987,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.23007796,1899.89126658,13996.347601716001,0.0,160.52784242500002,0.0,39242.865690000006
t18,62.1,12.168,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4179.6,0.0,0.0,3220.2317740880007,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.26048932,1899.92095386,14601.296980242,0.0,45.157246397,0.0,40724.661940000005
t19,62.1,12.168,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4179.6,0.0,0.0,3016.4744314240043,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.5399346400002,1900.1937457200002,15850.569025998,0.0,0.003496125,0.0,41725.575130000005
t20,62.1,12.1212,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3939.3977719899976,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.4117371999998,1900.0686005999999,16757.758177992,0.0,0.003496125,0.0,41261.35948
t21,62.1,12.0744,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,3464.199813139997,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.0658168,1899.7309163999998,16511.441831442,0.0,0.003496125,0.0,40539.11477
t22,62.1,12.0744,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2668.576491227999,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.89394272,1899.56313456,16138.518809273999,0.0,0.003496125,0.0,39370.22877
t23,62.1,12.027600000000001,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,6505.949958965992,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.85226696,1899.52245108,15610.415830775999,0.0,0.003496125,0.0,37551.27809999999
t24,62.1,11.9808,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,5428.692206746358,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.82313324,1899.49401102,14980.784587146,0.0,0.003496125,0.0,35844.28473037036
t25,62.1,11.9808,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,4055.618765264,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.63957392,1899.31482216,14648.983536438,0.0,0.003496125,0.0,34139.04749
t26,0.0,11.934,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.2652244,1899.9255762,14887.614763306998,0.0,0.0,0.0,33918.57006
t27,0.0,11.8872,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.1768530400002,1899.8393089200001,14342.189801946997,0.0,0.0,0.0,33372.92366
t28,0.0,11.8872,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.44155888,1900.09771224,14322.761032787,0.0,0.0,0.0,33354.018000000004
t29,62.1,11.840399999999999,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,3657.4240000000004,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.23062228,1899.89179794,14934.409457562,0.0,0.003496125,0.0,34027.30627
t30,62.1,11.7936,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2122.308,0.0,0.0,1885.572,0.0,528.4523455381252,5249.109710660778,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.0734297200001,1899.7383480600001,14246.536939776,0.0,0.003496125,0.0,34930.762020434784
t31,62.1,11.7936,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,2372.4235654859967,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.00942676,1899.6758689800001,14123.218196556,0.0,0.003496125,0.0,37058.722649999996
t32,62.1,11.7468,0.0,0.0,0.0,3168.0,0.0,0.0,84.76,0.0,0.0,4154.431063533953,0.0,0.0,1885.572,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.13642972,1899.79984806,13920.437173212,0.0,1.6814589880000002,0.0,38639.83126960696
t33,62.1,11.700000000000001,0.0,0.0,0.0,3168.0,0.0,0.0,456.4,0.0,0.0,4179.6,0.0,0.0,2188.2814216549987,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.96897824,1899.63638352,13324.94892792,0.0,361.67053257199996,0.0,39103.472740000005
t34,62.1,11.700000000000001,0.0,0.0,0.0,3168.0,0.0,0.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3107.108484511992,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1945.1547158399999,1898.84150832,11950.112210634,0.0,1101.089064601,0.0,39515.67248
t35,62.1,11.653199999999998,0.0,0.0,0.0,3168.0,0.0,0.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3484.035447297005,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3321.5639999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.21904036,1899.8804917799998,11720.6796528,0.0,1285.04773167,0.0,39849.18206000001
t36,62.1,11.606399999999999,0.0,0.0,0.0,3168.0,0.0,0.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,3768.9108900710016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.33397756,1899.99269238,11230.555986864,0.0,1176.9297770320002,0.0,39840.53222
t37,62.1,11.606399999999999,0.0,0.0,0.0,3168.0,0.0,0.0,586.8000000000001,0.0,0.0,4179.6,0.0,0.0,3626.1000000000004,0.0,528.4523455381252,7250.4,0.0,0.0,0.0,0.0,5197.406771289001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.7961505548781,0.0,0.0,36.627,0.0,0.0,0.0,156.327,0.0,0.0,0.0,0.0,1946.66866884,1900.31941482,9829.66065606,0.0,866.605722898,0.0,39558.47013
