Delivery Date,Hour Ending,Price,Time_Index,Year
3/27/2021,12:00,22.47,2051,1970
3/27/2021,13:00,26.21,2052,1970
3/27/2021,14:00,26.39,2053,1970
3/27/2021,15:00,28.21,2054,1970
3/27/2021,16:00,30.95,2055,1970
3/27/2021,17:00,31.81,2056,1970
3/27/2021,18:00,29.13,2057,1970
3/27/2021,19:00,34.64,2058,1970
3/27/2021,20:00,31.0,2059,1970
3/27/2021,21:00,24.48,2060,1970
3/27/2021,22:00,20.78,2061,1970
3/27/2021,23:00,19.0,2062,1970
3/27/2021,24:00:00,16.69,2063,1970
3/28/2021,1:00,16.37,2064,1970
3/28/2021,2:00,15.15,2065,1970
3/28/2021,3:00,14.75,2066,1970
3/28/2021,4:00,15.45,2067,1970
3/28/2021,5:00,16.34,2068,1970
3/28/2021,6:00,17.27,2069,1970
3/28/2021,7:00,18.27,2070,1970
3/28/2021,8:00,25.12,2071,1970
3/28/2021,9:00,23.45,2072,1970
3/28/2021,10:00,19.67,2073,1970
3/28/2021,11:00,21.0,2074,1970
3/28/2021,12:00,21.9,2075,1970
3/28/2021,13:00,22.04,2076,1970
3/28/2021,14:00,22.63,2077,1970
3/28/2021,15:00,23.25,2078,1970
3/28/2021,16:00,22.51,2079,1970
3/28/2021,17:00,24.57,2080,1970
3/28/2021,18:00,25.97,2081,1970
3/28/2021,19:00,32.6,2082,1970
3/28/2021,20:00,71.35,2083,1970
3/28/2021,21:00,39.89,2084,1970
3/28/2021,22:00,25.0,2085,1970
3/28/2021,23:00,21.32,2086,1970
3/28/2021,24:00:00,17.56,2087,1970
3/29/2021,1:00,21.18,2088,1970
3/29/2021,2:00,13.88,2089,1970
3/29/2021,3:00,8.69,2090,1970
3/29/2021,4:00,10.05,2091,1970
3/29/2021,5:00,13.89,2092,1970
3/29/2021,6:00,19.89,2093,1970
3/29/2021,7:00,24.46,2094,1970
3/29/2021,8:00,26.28,2095,1970
3/29/2021,9:00,23.3,2096,1970
3/29/2021,10:00,20.46,2097,1970
3/29/2021,11:00,16.92,2098,1970
3/29/2021,12:00,15.66,2099,1970
3/29/2021,13:00,14.89,2100,1970
3/29/2021,14:00,15.39,2101,1970
3/29/2021,15:00,16.62,2102,1970
3/29/2021,16:00,18.07,2103,1970
3/29/2021,17:00,18.96,2104,1970
3/29/2021,18:00,16.34,2105,1970
3/29/2021,19:00,21.22,2106,1970
3/29/2021,20:00,27.96,2107,1970
3/29/2021,21:00,22.54,2108,1970
3/29/2021,22:00,19.33,2109,1970
3/29/2021,23:00,16.25,2110,1970
3/29/2021,24:00:00,14.22,2111,1970
3/30/2021,1:00,11.74,2112,1970
3/30/2021,2:00,6.82,2113,1970
3/30/2021,3:00,6.36,2114,1970
3/30/2021,4:00,7.12,2115,1970
3/30/2021,5:00,9.25,2116,1970
3/30/2021,6:00,13.89,2117,1970
3/30/2021,7:00,17.06,2118,1970
3/30/2021,8:00,17.91,2119,1970
3/30/2021,9:00,16.96,2120,1970
3/30/2021,10:00,17.0,2121,1970
3/30/2021,11:00,15.93,2122,1970
3/30/2021,12:00,18.95,2123,1970
3/30/2021,13:00,21.14,2124,1970
3/30/2021,14:00,23.85,2125,1970
3/30/2021,15:00,33.11,2126,1970
3/30/2021,16:00,51.41,2127,1970
3/30/2021,17:00,58.73,2128,1970
3/30/2021,18:00,36.38,2129,1970
3/30/2021,19:00,37.25,2130,1970
3/30/2021,20:00,36.25,2131,1970
3/30/2021,21:00,30.5,2132,1970
3/30/2021,22:00,22.45,2133,1970
3/30/2021,23:00,18.98,2134,1970
3/30/2021,24:00:00,18.6,2135,1970
3/31/2021,1:00,17.71,2136,1970
3/31/2021,2:00,10.1,2137,1970
3/31/2021,3:00,5.61,2138,1970
3/31/2021,4:00,7.07,2139,1970
3/31/2021,5:00,8.43,2140,1970
3/31/2021,6:00,12.23,2141,1970
3/31/2021,7:00,17.24,2142,1970
3/31/2021,8:00,19.33,2143,1970
3/31/2021,9:00,20.74,2144,1970
3/31/2021,10:00,19.87,2145,1970
3/31/2021,11:00,18.79,2146,1970
3/31/2021,12:00,18.96,2147,1970
3/31/2021,13:00,18.79,2148,1970
3/31/2021,14:00,20.83,2149,1970
3/31/2021,15:00,18.04,2150,1970
3/31/2021,16:00,16.07,2151,1970
3/31/2021,17:00,16.42,2152,1970
3/31/2021,18:00,16.35,2153,1970
3/31/2021,19:00,26.82,2154,1970
3/31/2021,20:00,51.36,2155,1970
3/31/2021,21:00,56.05,2156,1970
3/31/2021,22:00,31.53,2157,1970
3/31/2021,23:00,23.7,2158,1970
3/31/2021,24:00:00,22.88,2159,1970
4/1/2021,1:00,20.07,2160,1970
4/1/2021,2:00,18.15,2161,1970
4/1/2021,3:00,17.8,2162,1970
4/1/2021,4:00,16.76,2163,1970
4/1/2021,5:00,18.0,2164,1970
4/1/2021,6:00,23.51,2165,1970
4/1/2021,7:00,47.2,2166,1970
4/1/2021,8:00,51.02,2167,1970
4/1/2021,9:00,31.67,2168,1970
4/1/2021,10:00,26.64,2169,1970
4/1/2021,11:00,19.38,2170,1970
4/1/2021,12:00,19.85,2171,1970
4/1/2021,13:00,19.78,2172,1970
