Zone,1,Total
AnnualSum,1.1921974011763735e7,1.1921974011763735e7
t1,7482.611046450681,7482.611046450681
t2,7482.611046450681,7482.611046450681
t3,7482.611046450681,7482.611046450681
t4,7482.611046450681,7482.611046450681
t5,7482.611046450681,7482.611046450681
t6,7482.611046450681,7482.611046450681
t7,8359.472363696816,8359.472363696816
t8,9514.568313249973,9514.568313249973
t9,9911.60173306777,9911.60173306777
t10,9725.31918098745,9725.31918098745
t11,9171.388081833327,9171.388081833327
t12,9326.221506133139,9326.221506133139
t13,10131.249191920784,10131.249191920784
t14,10743.711139910201,10743.711139910201
t15,11781.391116506618,11781.391116506618
t16,12533.114336810619,12533.114336810619
t17,13150.765935966427,13150.765935966427
t18,13309.938555988821,13309.938555988821
t19,12680.334910396929,12680.334910396929
t20,11862.348832939353,11862.348832939353
t21,10879.369399849522,10879.369399849522
t22,9971.027990447505,9971.027990447505
t23,8734.534332862664,8734.534332862664
t24,8551.564257189828,8551.564257189828
t25,8458.93337730085,8458.93337730085
t26,8734.534332862664,8734.534332862664
t27,8806.310847031731,8806.310847031731
t28,8952.767553593982,8952.767553593982
t29,9284.614069323778,9284.614069323778
t30,10166.236269094314,10166.236269094314
t31,10753.537443892741,10753.537443892741
t32,11462.90592342728,11462.90592342728
t33,11140.865882061806,11140.865882061806
t34,10239.500593355726,10239.500593355726
t35,9574.496073408483,9574.496073408483
t36,9572.844242407253,9572.844242407253
t37,9179.880110101327,9179.880110101327
t38,9141.644171990953,9141.644171990953
t39,9407.833114401277,9407.833114401277
t40,10473.828910362,10473.828910362
t41,11422.666007517886,11422.666007517886
t42,12329.63129520163,12329.63129520163
t43,12428.892164681101,12428.892164681101
t44,13571.44418838581,13571.44418838581
t45,14929.878785361416,14929.878785361416
t46,13438.412235208189,13438.412235208189
t47,11307.18366224585,11307.18366224585
t48,9192.318814091428,9192.318814091428
t49,7235.061724545706,7235.061724545706
t50,7235.061724545706,7235.061724545706
t51,7235.061724545706,7235.061724545706
t52,7235.061724545706,7235.061724545706
t53,7235.061724545706,7235.061724545706
t54,7235.061724545706,7235.061724545706
t55,7789.078556440545,7789.078556440545
t56,8319.674800344545,8319.674800344545
t57,8504.350825160634,8504.350825160634
t58,8319.373613012714,8319.373613012714
t59,7932.232692378795,7932.232692378795
t60,7807.001231252037,7807.001231252037
t61,8188.963645471066,8188.963645471066
t62,8527.528977165646,8527.528977165646
t63,8995.173983238205,8995.173983238205
t64,9678.858078081594,9678.858078081594
t65,9895.864866290942,9895.864866290942
t66,10274.54781120695,10274.54781120695
t67,9902.631003018078,9902.631003018078
t68,10460.31247854445,10460.31247854445
t69,12680.307730230357,12680.307730230357
t70,11380.178280958924,11380.178280958924
t71,9950.81779471072,9950.81779471072
t72,8665.165629224422,8665.165629224422
t73,7632.51038959704,7632.51038959704
t74,7235.061724545706,7235.061724545706
t75,7235.061724545706,7235.061724545706
t76,7365.075797508086,7365.075797508086
t77,7747.729021494652,7747.729021494652
t78,8232.106776920013,8232.106776920013
t79,9213.641291805374,9213.641291805374
t80,10103.211079381823,10103.211079381823
t81,10742.116898341223,10742.116898341223
t82,10258.976658645435,10258.976658645435
t83,10480.054704668879,10480.054704668879
t84,10821.234661183755,10821.234661183755
t85,10892.078768752373,10892.078768752373
t86,10994.006852667204,10994.006852667204
t87,11091.974469065144,11091.974469065144
t88,11682.99481574374,11682.99481574374
t89,11770.50133088961,11770.50133088961
t90,11238.654068775742,11238.654068775742
t91,10486.12892111946,10486.12892111946
t92,10261.248893115946,10261.248893115946
t93,10219.771031667517,10219.771031667517
t94,8935.220182691004,8935.220182691004
