Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,524022.6462291697,69.0,0.8669556055674172
conventional_hydroelectric,1,380284.2023092512,468.0,0.09275948423029387
conventional_steam_coal,1,6.283437586096266e6,3361.0,0.21341487523745606
conventional_steam_coal_5,1,6.684207563632286e6,3361.0,0.2270268947065482
conventional_steam_coal_1,1,208075.1386650398,698.0,0.03402989929888393
conventional_steam_coal_2,1,2.775168e7,3520.0,0.9
conventional_steam_coal_3,1,7.669475761430931e6,2815.0,0.31101631675673097
conventional_steam_coal_4,1,2.804446938746347e6,652.0,0.49101586595973523
natural_gas_fired_combined_cycle,1,726352.7069831721,780.0,0.10630381497821861
natural_gas_fired_combined_cycle_1,1,5.290894553802464e6,2121.0,0.2847635061540748
natural_gas_fired_combined_cycle_2,1,3.234690662050165e7,4644.0,0.7951268839181123
natural_gas_fired_combined_cycle_3,1,2.928361431360212e6,746.0,0.448107016930511
natural_gas_fired_combined_cycle_4,1,179424.23736242298,704.0,0.029094060904813816
natural_gas_fired_combined_cycle_5,1,2.5304216542241067e7,4029.0,0.716954379329798
natural_gas_fired_combined_cycle_6,1,1.141230684823304e6,1740.0,0.07487211231979898
natural_gas_fired_combined_cycle_7,1,4.964166252112236e6,1031.0,0.549646600599701
natural_gas_fired_combined_cycle_8,1,5.969939621031327e7,8056.0,0.8459532730123336
natural_gas_fired_combined_cycle_9,1,2.3965118600841807e6,532.0,0.5142376188940203
natural_gas_fired_combined_cycle_10,1,360089.79757610086,237.0,0.1734436340751502
natural_gas_fired_combined_cycle_11,1,2.794395775180762e6,1188.0,0.2685142689433108
natural_gas_fired_combined_cycle_12,1,3.254747183779742e6,1026.0,0.36213107423648855
natural_gas_fired_combined_cycle_13,1,4.280254822815778e7,7481.0,0.6531393720737555
natural_gas_fired_combined_cycle_14,1,3.0253725259428173e6,824.0,0.4191288355531012
natural_gas_fired_combustion_turbine,1,39855.335545019676,741.0,0.006139940402796984
natural_gas_fired_combustion_turbine_1,1,2.9948916483208877e6,1073.0,0.3186231204620774
natural_gas_fired_combustion_turbine_2,1,1390.7172417199924,81.0,0.0019599713085855916
natural_gas_fired_combustion_turbine_3,1,37927.986568680615,180.0,0.02405377128911759
natural_gas_fired_combustion_turbine_4,1,57203.72788809927,91.0,0.0717594057505385
natural_gas_fired_combustion_turbine_5,1,222.29999999999998,13.0,0.0019520547945205476
natural_gas_fired_combustion_turbine_6,1,101522.19105553943,354.0,0.03273811078075079
natural_gas_fired_combustion_turbine_7,1,887149.5698803416,557.0,0.18181827998170683
natural_gas_fired_combustion_turbine_8,1,147730.09951103598,1539.0,0.010957873041487235
natural_gas_fired_combustion_turbine_9,1,21063.98881377876,846.0,0.002842275334609654
natural_gas_fired_combustion_turbine_10,1,296353.02609334636,336.0,0.10068528011977684
natural_gas_fired_combustion_turbine_11,1,21701.301492397128,208.0,0.011910180394053569
natural_gas_fired_combustion_turbine_12,1,124344.17622448594,547.0,0.025949800118639222
natural_gas_fired_combustion_turbine_13,1,737.9999999999998,41.0,0.0020547945205479446
natural_gas_fired_combustion_turbine_14,1,358014.2274007634,276.0,0.1480768262361704
natural_gas_fired_combustion_turbine_15,1,12263.423778978971,84.0,0.01666588358743609
natural_gas_steam_turbine,1,1.2484198965957048e6,825.0,0.1727438628193863
natural_gas_steam_turbine_1,1,593412.3663209872,521.0,0.13002137755830184
natural_gas_steam_turbine_2,1,984.6058635640946,18.0,0.006244329423922467
natural_gas_steam_turbine_3,1,2.2303579682145296e6,1326.0,0.19201136802194
natural_gas_steam_turbine_4,1,60199.43029543411,167.0,0.04115018613145908
natural_gas_steam_turbine_5,1,57363.961379410175,171.0,0.03829472174117478
natural_gas_steam_turbine_6,1,5.191734424204394e6,2160.0,0.2743813643774519
natural_gas_steam_turbine_7,1,715084.3824696867,1265.0,0.06453014803812575
natural_gas_steam_turbine_8,1,1.3216103180737738e6,844.0,0.17875445233528287
natural_gas_steam_turbine_9,1,1.2292033780086513e6,421.0,0.3333017109753499
natural_gas_steam_turbine_10,1,192047.4887201891,248.0,0.08840011816918412
natural_gas_steam_turbine_11,1,302003.95060532866,392.0,0.08794728782421508
natural_gas_steam_turbine_12,1,18778.13199453197,61.0,0.03514135039024622
natural_gas_steam_turbine_13,1,3.3688134282212984e6,1461.0,0.2632222744337008
natural_gas_steam_turbine_14,1,845508.2314097674,430.0,0.22446326627635324
natural_gas_steam_turbine_15,1,312175.14954659593,169.0,0.2108664650688957
natural_gas_steam_turbine_16,1,114465.9674352008,169.0,0.07731888319364567
natural_gas_steam_turbine_17,1,58343.68859947903,122.0,0.05459211823441035
nuclear,1,2.0617010040601812e7,2520.0,0.9339444281638133
nuclear_1,1,2.0126128849158883e7,2460.0,0.933944428163812
onshore_wind_turbine,1,6.951582314800501e7,34182.0,0.2321571660456457
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,3.2402231595581872e6,9323.0,0.03967483519618574
Battery,1,770252.1312718664,726.0,0.0
