,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
1/5/2013 0:00,31.619695,13493.17416,726.128825,13816.43174,56.014573,3755.814029,16.836127,0,2838.391776
1/6/2013 1:00,30.605233,12000.54169,723.883431,13379.41164,52.927867,3755.988369,17.219093,0,3836.018708
1/6/2013 2:00,29.043056,11625.52828,713.746408,13191.95146,55.688028,3756.010967,17.227452,0,4023.30049
1/6/2013 3:00,28.895828,11978.00165,723.977737,13483.19008,55.345225,3755.331429,17.275473,0,3373.710761
1/6/2013 4:00,28.894199,12476.29607,719.825663,13504.55692,55.325191,3755.557558,16.461287,0,3135.784736
1/6/2013 5:00,28.903676,12865.91396,720.840766,13591.71847,55.456322,3755.352954,16.25169,0,3273.746636
1/6/2013 6:00,27.741618,13652.72095,709.798027,14014.67124,55.494068,3755.129438,15.490181,0,3209.513079
1/6/2013 7:00,27.465612,14260.3997,707.784273,14676.79702,87.91479,3755.199163,16.543756,0,3053.90989
1/6/2013 8:00,27.48805,14890.46957,733.753005,15553.65708,94.122386,3754.568604,17.049217,1.453451,2793.455649
1/6/2013 9:00,27.967805,15397.35212,732.524419,15954.82928,62.094984,3754.592215,17.063288,29.696124,2285.500285
1/6/2013 10:00,30.447796,15493.09708,739.223135,16293.74642,59.925702,3754.737789,17.933185,52.29456,1119.23725
1/6/2013 11:00,29.663912,15065.53595,761.184875,15890.20378,59.892503,3755.406269,17.985504,56.123487,627.086549
1/6/2013 12:00,28.609133,14055.22976,877.815349,15267.06214,59.920963,3756.002404,17.003406,55.430135,505.836314
1/6/2013 13:00,28.402438,13205.71285,700.775416,14956.33755,59.604255,3756.312628,15.669047,54.547501,464.4676
1/6/2013 14:00,29.482669,12318.72897,687.333748,14597.82352,54.744944,3756.746514,15.606178,55.037877,447.278101
1/6/2013 15:00,29.907045,11859.64251,660.743417,14155.44079,54.469494,3756.660142,14.723961,55.859892,332.423772
1/6/2013 16:00,29.996553,11577.07175,649.277405,13871.82914,54.049639,3756.48497,14.688364,54.055062,401.573201
1/6/2013 17:00,30.619033,11626.88615,672.522539,14215.52139,53.995378,3756.891637,14.692531,38.161133,310.2781
1/6/2013 18:00,30.474808,12397.01461,735.10445,15363.90584,54.882491,3756.766491,14.730993,4.86114,208.707761
1/6/2013 19:00,30.491078,14636.64674,730.379946,16217.17432,55.440083,3756.009848,15.670137,0,260.535753
1/6/2013 20:00,30.847759,15644.5605,695.306955,16169.7249,56.569469,3756.546009,16.506467,0,382.881014
1/6/2013 21:00,32.181951,15676.41086,690.262542,16220.82271,32.710183,3756.056445,16.568911,0,611.181518
1/6/2013 22:00,32.197427,15072.44,676.054272,15840.37222,30.706614,3756.562894,16.56648,0,1153.338555
1/6/2013 23:00,32.140585,14386.48679,671.876211,14853.21708,31.188103,3756.363127,15.640469,0,1826.235945
1/6/2013 0:00,31.057334,13078.11008,661.173375,13687.69776,31.315512,3754.487075,14.865439,0,2730.925909
1/7/2013 1:00,29.2681,12074.22893,657.66629,13248.58037,59.179779,3757.719295,14.812364,0,3473.81768
1/7/2013 2:00,28.903156,11534.15567,658.722969,13178.42216,27.175795,3760.337884,14.826247,0,4113.345035
1/7/2013 3:00,28.915491,11628.38115,655.957876,13148.99478,25.956163,3759.160799,15.654984,0,4606.572961
1/7/2013 4:00,28.924132,12266.67453,657.547993,13343.73288,25.981397,3759.043933,15.712157,0,4588.440992
1/7/2013 5:00,28.788127,13122.26837,689.431357,14010.6885,26.081861,3758.752094,15.703819,0,4691.01997
1/7/2013 6:00,24.49623,13670.18454,737.339971,16512.16254,72.173117,3759.968908,15.634325,0,4712.414996
1/7/2013 7:00,26.288346,14842.90179,1504.541003,19151.38077,215.947744,3759.787586,15.397848,0,4336.046317
1/7/2013 8:00,23.113973,14923.29719,2030.967223,19981.92372,142.842424,3759.057884,15.648426,0.541504,4345.43068
1/7/2013 9:00,20.814854,14438.31449,1245.537707,19555.81536,105.302809,3759.483934,15.681679,8.9018,4827.961483
1/7/2013 10:00,23.487369,14251.56102,1009.466945,19141.50561,105.614496,3759.512736,15.535295,26.376999,4020.658926
