NG,Time_Index,coal,Date,None,uranium
2.317,78,1.717062635,2016-01-04 05:00:00,0.0,0.705536
2.317,79,1.717062635,2016-01-04 06:00:00,0.0,0.705536
2.317,80,1.717062635,2016-01-04 07:00:00,0.0,0.705536
2.317,81,1.717062635,2016-01-04 08:00:00,0.0,0.705536
2.317,82,1.717062635,2016-01-04 09:00:00,0.0,0.705536
2.317,83,1.717062635,2016-01-04 10:00:00,0.0,0.705536
2.317,84,1.717062635,2016-01-04 11:00:00,0.0,0.705536
2.317,85,1.717062635,2016-01-04 12:00:00,0.0,0.705536
2.317,86,1.717062635,2016-01-04 13:00:00,0.0,0.705536
2.317,87,1.717062635,2016-01-04 14:00:00,0.0,0.705536
2.317,88,1.717062635,2016-01-04 15:00:00,0.0,0.705536
2.317,89,1.717062635,2016-01-04 16:00:00,0.0,0.705536
2.317,90,1.717062635,2016-01-04 17:00:00,0.0,0.705536
2.317,91,1.717062635,2016-01-04 18:00:00,0.0,0.705536
2.317,92,1.717062635,2016-01-04 19:00:00,0.0,0.705536
2.317,93,1.717062635,2016-01-04 20:00:00,0.0,0.705536
2.317,94,1.717062635,2016-01-04 21:00:00,0.0,0.705536
2.317,95,1.717062635,2016-01-04 22:00:00,0.0,0.705536
2.317,96,1.717062635,2016-01-04 23:00:00,0.0,0.705536
2.387,97,1.718862491,2016-01-05 00:00:00,0.0,0.705536
2.387,98,1.718862491,2016-01-05 01:00:00,0.0,0.705536
2.387,99,1.718862491,2016-01-05 02:00:00,0.0,0.705536
2.387,100,1.718862491,2016-01-05 03:00:00,0.0,0.705536
2.387,101,1.718862491,2016-01-05 04:00:00,0.0,0.705536
2.387,102,1.718862491,2016-01-05 05:00:00,0.0,0.705536
2.387,103,1.718862491,2016-01-05 06:00:00,0.0,0.705536
2.387,104,1.718862491,2016-01-05 07:00:00,0.0,0.705536
2.387,105,1.718862491,2016-01-05 08:00:00,0.0,0.705536
2.387,106,1.718862491,2016-01-05 09:00:00,0.0,0.705536
2.387,107,1.718862491,2016-01-05 10:00:00,0.0,0.705536
2.387,108,1.718862491,2016-01-05 11:00:00,0.0,0.705536
2.387,109,1.718862491,2016-01-05 12:00:00,0.0,0.705536
2.387,110,1.718862491,2016-01-05 13:00:00,0.0,0.705536
2.387,111,1.718862491,2016-01-05 14:00:00,0.0,0.705536
2.387,112,1.718862491,2016-01-05 15:00:00,0.0,0.705536
2.387,113,1.718862491,2016-01-05 16:00:00,0.0,0.705536
2.387,114,1.718862491,2016-01-05 17:00:00,0.0,0.705536
2.387,115,1.718862491,2016-01-05 18:00:00,0.0,0.705536
2.387,116,1.718862491,2016-01-05 19:00:00,0.0,0.705536
2.387,117,1.718862491,2016-01-05 20:00:00,0.0,0.705536
2.387,118,1.718862491,2016-01-05 21:00:00,0.0,0.705536
2.387,119,1.718862491,2016-01-05 22:00:00,0.0,0.705536
2.387,120,1.718862491,2016-01-05 23:00:00,0.0,0.705536
2.33,121,1.744060475,2016-01-06 00:00:00,0.0,0.705536
2.33,122,1.744060475,2016-01-06 01:00:00,0.0,0.705536
2.33,123,1.744060475,2016-01-06 02:00:00,0.0,0.705536
2.33,124,1.744060475,2016-01-06 03:00:00,0.0,0.705536
2.33,125,1.744060475,2016-01-06 04:00:00,0.0,0.705536
2.33,126,1.744060475,2016-01-06 05:00:00,0.0,0.705536
2.33,127,1.744060475,2016-01-06 06:00:00,0.0,0.705536
2.33,128,1.744060475,2016-01-06 07:00:00,0.0,0.705536
2.33,129,1.744060475,2016-01-06 08:00:00,0.0,0.705536
2.33,130,1.744060475,2016-01-06 09:00:00,0.0,0.705536
2.33,131,1.744060475,2016-01-06 10:00:00,0.0,0.705536
2.33,132,1.744060475,2016-01-06 11:00:00,0.0,0.705536
2.33,133,1.744060475,2016-01-06 12:00:00,0.0,0.705536
2.33,134,1.744060475,2016-01-06 13:00:00,0.0,0.705536
2.33,135,1.744060475,2016-01-06 14:00:00,0.0,0.705536
2.33,136,1.744060475,2016-01-06 15:00:00,0.0,0.705536
2.33,137,1.744060475,2016-01-06 16:00:00,0.0,0.705536
2.33,138,1.744060475,2016-01-06 17:00:00,0.0,0.705536
2.33,139,1.744060475,2016-01-06 18:00:00,0.0,0.705536
2.33,140,1.744060475,2016-01-06 19:00:00,0.0,0.705536
2.33,141,1.744060475,2016-01-06 20:00:00,0.0,0.705536
2.33,142,1.744060475,2016-01-06 21:00:00,0.0,0.705536
2.33,143,1.744060475,2016-01-06 22:00:00,0.0,0.705536
2.33,144,1.744060475,2016-01-06 23:00:00,0.0,0.705536
2.373,145,1.745860331,2016-01-07 00:00:00,0.0,0.705536
2.373,146,1.745860331,2016-01-07 01:00:00,0.0,0.705536
2.373,147,1.745860331,2016-01-07 02:00:00,0.0,0.705536
2.373,148,1.745860331,2016-01-07 03:00:00,0.0,0.705536
2.373,149,1.745860331,2016-01-07 04:00:00,0.0,0.705536
2.373,150,1.745860331,2016-01-07 05:00:00,0.0,0.705536
2.373,151,1.745860331,2016-01-07 06:00:00,0.0,0.705536
2.373,152,1.745860331,2016-01-07 07:00:00,0.0,0.705536
2.373,153,1.745860331,2016-01-07 08:00:00,0.0,0.705536
2.373,154,1.745860331,2016-01-07 09:00:00,0.0,0.705536
2.373,155,1.745860331,2016-01-07 10:00:00,0.0,0.705536
2.373,156,1.745860331,2016-01-07 11:00:00,0.0,0.705536
2.373,157,1.745860331,2016-01-07 12:00:00,0.0,0.705536
2.373,158,1.745860331,2016-01-07 13:00:00,0.0,0.705536
2.373,159,1.745860331,2016-01-07 14:00:00,0.0,0.705536
2.373,160,1.745860331,2016-01-07 15:00:00,0.0,0.705536
2.373,161,1.745860331,2016-01-07 16:00:00,0.0,0.705536
2.373,162,1.745860331,2016-01-07 17:00:00,0.0,0.705536
2.373,163,1.745860331,2016-01-07 18:00:00,0.0,0.705536
2.373,164,1.745860331,2016-01-07 19:00:00,0.0,0.705536
2.373,165,1.745860331,2016-01-07 20:00:00,0.0,0.705536
2.373,166,1.745860331,2016-01-07 21:00:00,0.0,0.705536
2.373,167,1.745860331,2016-01-07 22:00:00,0.0,0.705536
2.373,168,1.745860331,2016-01-07 23:00:00,0.0,0.705536
2.346,169,1.697264219,2016-01-08 00:00:00,0.0,0.705536
2.346,170,1.697264219,2016-01-08 01:00:00,0.0,0.705536
2.346,171,1.697264219,2016-01-08 02:00:00,0.0,0.705536
2.346,172,1.697264219,2016-01-08 03:00:00,0.0,0.705536
2.346,173,1.697264219,2016-01-08 04:00:00,0.0,0.705536
2.346,174,1.697264219,2016-01-08 05:00:00,0.0,0.705536
2.346,175,1.697264219,2016-01-08 06:00:00,0.0,0.705536
2.346,176,1.697264219,2016-01-08 07:00:00,0.0,0.705536
2.346,177,1.697264219,2016-01-08 08:00:00,0.0,0.705536
2.346,178,1.697264219,2016-01-08 09:00:00,0.0,0.705536
2.346,179,1.697264219,2016-01-08 10:00:00,0.0,0.705536
2.346,180,1.697264219,2016-01-08 11:00:00,0.0,0.705536
2.346,181,1.697264219,2016-01-08 12:00:00,0.0,0.705536
2.346,182,1.697264219,2016-01-08 13:00:00,0.0,0.705536
2.346,183,1.697264219,2016-01-08 14:00:00,0.0,0.705536
2.346,184,1.697264219,2016-01-08 15:00:00,0.0,0.705536
2.346,185,1.697264219,2016-01-08 16:00:00,0.0,0.705536
2.346,186,1.697264219,2016-01-08 17:00:00,0.0,0.705536
2.346,187,1.697264219,2016-01-08 18:00:00,0.0,0.705536
2.346,188,1.697264219,2016-01-08 19:00:00,0.0,0.705536
2.346,189,1.697264219,2016-01-08 20:00:00,0.0,0.705536
2.346,190,1.697264219,2016-01-08 21:00:00,0.0,0.705536
2.346,191,1.697264219,2016-01-08 22:00:00,0.0,0.705536
2.346,192,1.697264219,2016-01-08 23:00:00,0.0,0.705536
2.346,193,1.697264219,2016-01-09 00:00:00,0.0,0.705536
2.346,194,1.697264219,2016-01-09 01:00:00,0.0,0.705536
2.346,195,1.697264219,2016-01-09 02:00:00,0.0,0.705536
2.346,196,1.697264219,2016-01-09 03:00:00,0.0,0.705536
2.346,197,1.697264219,2016-01-09 04:00:00,0.0,0.705536
2.346,198,1.697264219,2016-01-09 05:00:00,0.0,0.705536
2.346,199,1.697264219,2016-01-09 06:00:00,0.0,0.705536
2.346,200,1.697264219,2016-01-09 07:00:00,0.0,0.705536
2.346,201,1.697264219,2016-01-09 08:00:00,0.0,0.705536
2.346,202,1.697264219,2016-01-09 09:00:00,0.0,0.705536
2.346,203,1.697264219,2016-01-09 10:00:00,0.0,0.705536
2.346,204,1.697264219,2016-01-09 11:00:00,0.0,0.705536
2.346,205,1.697264219,2016-01-09 12:00:00,0.0,0.705536
2.346,206,1.697264219,2016-01-09 13:00:00,0.0,0.705536
2.346,207,1.697264219,2016-01-09 14:00:00,0.0,0.705536
2.346,208,1.697264219,2016-01-09 15:00:00,0.0,0.705536
2.346,209,1.697264219,2016-01-09 16:00:00,0.0,0.705536
2.346,210,1.697264219,2016-01-09 17:00:00,0.0,0.705536
2.346,211,1.697264219,2016-01-09 18:00:00,0.0,0.705536
2.346,212,1.697264219,2016-01-09 19:00:00,0.0,0.705536
2.346,213,1.697264219,2016-01-09 20:00:00,0.0,0.705536
2.346,214,1.697264219,2016-01-09 21:00:00,0.0,0.705536
2.346,215,1.697264219,2016-01-09 22:00:00,0.0,0.705536
2.346,216,1.697264219,2016-01-09 23:00:00,0.0,0.705536
2.346,217,1.697264219,2016-01-10 00:00:00,0.0,0.705536
2.346,218,1.697264219,2016-01-10 01:00:00,0.0,0.705536
2.346,219,1.697264219,2016-01-10 02:00:00,0.0,0.705536
2.346,220,1.697264219,2016-01-10 03:00:00,0.0,0.705536
2.346,221,1.697264219,2016-01-10 04:00:00,0.0,0.705536
2.346,222,1.697264219,2016-01-10 05:00:00,0.0,0.705536
2.346,223,1.697264219,2016-01-10 06:00:00,0.0,0.705536
2.346,224,1.697264219,2016-01-10 07:00:00,0.0,0.705536
2.346,225,1.697264219,2016-01-10 08:00:00,0.0,0.705536
2.346,226,1.697264219,2016-01-10 09:00:00,0.0,0.705536
2.346,227,1.697264219,2016-01-10 10:00:00,0.0,0.705536
2.346,228,1.697264219,2016-01-10 11:00:00,0.0,0.705536
2.346,229,1.697264219,2016-01-10 12:00:00,0.0,0.705536
2.346,230,1.697264219,2016-01-10 13:00:00,0.0,0.705536
2.346,231,1.697264219,2016-01-10 14:00:00,0.0,0.705536
2.346,232,1.697264219,2016-01-10 15:00:00,0.0,0.705536
2.346,233,1.697264219,2016-01-10 16:00:00,0.0,0.705536
2.346,234,1.697264219,2016-01-10 17:00:00,0.0,0.705536
2.346,235,1.697264219,2016-01-10 18:00:00,0.0,0.705536
2.346,236,1.697264219,2016-01-10 19:00:00,0.0,0.705536
2.346,237,1.697264219,2016-01-10 20:00:00,0.0,0.705536
2.346,238,1.697264219,2016-01-10 21:00:00,0.0,0.705536
2.346,239,1.697264219,2016-01-10 22:00:00,0.0,0.705536
2.346,240,1.697264219,2016-01-10 23:00:00,0.0,0.705536
2.471,241,1.681065515,2016-01-11 00:00:00,0.0,0.705536
2.471,242,1.681065515,2016-01-11 01:00:00,0.0,0.705536
2.471,243,1.681065515,2016-01-11 02:00:00,0.0,0.705536
2.471,244,1.681065515,2016-01-11 03:00:00,0.0,0.705536
2.471,245,1.681065515,2016-01-11 04:00:00,0.0,0.705536
2.471,246,1.681065515,2016-01-11 05:00:00,0.0,0.705536
2.471,247,1.681065515,2016-01-11 06:00:00,0.0,0.705536
2.471,248,1.681065515,2016-01-11 07:00:00,0.0,0.705536
2.471,249,1.681065515,2016-01-11 08:00:00,0.0,0.705536
2.471,250,1.681065515,2016-01-11 09:00:00,0.0,0.705536
2.471,251,1.681065515,2016-01-11 10:00:00,0.0,0.705536
2.471,252,1.681065515,2016-01-11 11:00:00,0.0,0.705536
2.471,253,1.681065515,2016-01-11 12:00:00,0.0,0.705536
2.471,254,1.681065515,2016-01-11 13:00:00,0.0,0.705536
2.471,255,1.681065515,2016-01-11 14:00:00,0.0,0.705536
2.471,256,1.681065515,2016-01-11 15:00:00,0.0,0.705536
2.471,257,1.681065515,2016-01-11 16:00:00,0.0,0.705536
2.471,258,1.681065515,2016-01-11 17:00:00,0.0,0.705536
2.471,259,1.681065515,2016-01-11 18:00:00,0.0,0.705536
2.471,260,1.681065515,2016-01-11 19:00:00,0.0,0.705536
2.471,261,1.681065515,2016-01-11 20:00:00,0.0,0.705536
2.471,262,1.681065515,2016-01-11 21:00:00,0.0,0.705536
2.471,263,1.681065515,2016-01-11 22:00:00,0.0,0.705536
2.471,264,1.681065515,2016-01-11 23:00:00,0.0,0.705536
2.536,265,1.663066955,2016-01-12 00:00:00,0.0,0.705536
2.536,266,1.663066955,2016-01-12 01:00:00,0.0,0.705536
2.536,267,1.663066955,2016-01-12 02:00:00,0.0,0.705536
2.536,268,1.663066955,2016-01-12 03:00:00,0.0,0.705536
2.536,269,1.663066955,2016-01-12 04:00:00,0.0,0.705536
2.536,270,1.663066955,2016-01-12 05:00:00,0.0,0.705536
2.536,271,1.663066955,2016-01-12 06:00:00,0.0,0.705536
2.536,272,1.663066955,2016-01-12 07:00:00,0.0,0.705536
2.536,273,1.663066955,2016-01-12 08:00:00,0.0,0.705536
2.536,274,1.663066955,2016-01-12 09:00:00,0.0,0.705536
2.536,275,1.663066955,2016-01-12 10:00:00,0.0,0.705536
2.536,276,1.663066955,2016-01-12 11:00:00,0.0,0.705536
2.536,277,1.663066955,2016-01-12 12:00:00,0.0,0.705536
2.536,278,1.663066955,2016-01-12 13:00:00,0.0,0.705536
2.536,279,1.663066955,2016-01-12 14:00:00,0.0,0.705536
2.536,280,1.663066955,2016-01-12 15:00:00,0.0,0.705536
2.536,281,1.663066955,2016-01-12 16:00:00,0.0,0.705536
2.536,282,1.663066955,2016-01-12 17:00:00,0.0,0.705536
2.536,283,1.663066955,2016-01-12 18:00:00,0.0,0.705536
2.536,284,1.663066955,2016-01-12 19:00:00,0.0,0.705536
2.536,285,1.663066955,2016-01-12 20:00:00,0.0,0.705536
2.536,286,1.663066955,2016-01-12 21:00:00,0.0,0.705536
2.536,287,1.663066955,2016-01-12 22:00:00,0.0,0.705536
2.536,288,1.663066955,2016-01-12 23:00:00,0.0,0.705536
2.403,289,1.650467963,2016-01-13 00:00:00,0.0,0.705536
2.403,290,1.650467963,2016-01-13 01:00:00,0.0,0.705536
2.403,291,1.650467963,2016-01-13 02:00:00,0.0,0.705536
2.403,292,1.650467963,2016-01-13 03:00:00,0.0,0.705536
2.403,293,1.650467963,2016-01-13 04:00:00,0.0,0.705536
2.403,294,1.650467963,2016-01-13 05:00:00,0.0,0.705536
2.403,295,1.650467963,2016-01-13 06:00:00,0.0,0.705536
2.403,296,1.650467963,2016-01-13 07:00:00,0.0,0.705536
2.403,297,1.650467963,2016-01-13 08:00:00,0.0,0.705536
2.403,298,1.650467963,2016-01-13 09:00:00,0.0,0.705536
2.403,299,1.650467963,2016-01-13 10:00:00,0.0,0.705536
2.403,300,1.650467963,2016-01-13 11:00:00,0.0,0.705536
2.403,301,1.650467963,2016-01-13 12:00:00,0.0,0.705536
2.403,302,1.650467963,2016-01-13 13:00:00,0.0,0.705536
2.403,303,1.650467963,2016-01-13 14:00:00,0.0,0.705536
2.403,304,1.650467963,2016-01-13 15:00:00,0.0,0.705536
2.403,305,1.650467963,2016-01-13 16:00:00,0.0,0.705536
2.403,306,1.650467963,2016-01-13 17:00:00,0.0,0.705536
2.403,307,1.650467963,2016-01-13 18:00:00,0.0,0.705536
2.403,308,1.650467963,2016-01-13 19:00:00,0.0,0.705536
2.403,309,1.650467963,2016-01-13 20:00:00,0.0,0.705536
2.403,310,1.650467963,2016-01-13 21:00:00,0.0,0.705536
2.403,311,1.650467963,2016-01-13 22:00:00,0.0,0.705536
2.403,312,1.650467963,2016-01-13 23:00:00,0.0,0.705536
2.277,313,1.645068395,2016-01-14 00:00:00,0.0,0.705536
2.277,314,1.645068395,2016-01-14 01:00:00,0.0,0.705536
2.277,315,1.645068395,2016-01-14 02:00:00,0.0,0.705536
2.277,316,1.645068395,2016-01-14 03:00:00,0.0,0.705536
2.277,317,1.645068395,2016-01-14 04:00:00,0.0,0.705536
2.277,318,1.645068395,2016-01-14 05:00:00,0.0,0.705536
2.277,319,1.645068395,2016-01-14 06:00:00,0.0,0.705536
2.277,320,1.645068395,2016-01-14 07:00:00,0.0,0.705536
2.277,321,1.645068395,2016-01-14 08:00:00,0.0,0.705536
2.277,322,1.645068395,2016-01-14 09:00:00,0.0,0.705536
2.277,323,1.645068395,2016-01-14 10:00:00,0.0,0.705536
2.277,324,1.645068395,2016-01-14 11:00:00,0.0,0.705536
2.277,325,1.645068395,2016-01-14 12:00:00,0.0,0.705536
2.277,326,1.645068395,2016-01-14 13:00:00,0.0,0.705536
2.277,327,1.645068395,2016-01-14 14:00:00,0.0,0.705536
2.277,328,1.645068395,2016-01-14 15:00:00,0.0,0.705536
2.277,329,1.645068395,2016-01-14 16:00:00,0.0,0.705536
2.277,330,1.645068395,2016-01-14 17:00:00,0.0,0.705536
2.277,331,1.645068395,2016-01-14 18:00:00,0.0,0.705536
2.277,332,1.645068395,2016-01-14 19:00:00,0.0,0.705536
2.277,333,1.645068395,2016-01-14 20:00:00,0.0,0.705536
2.277,334,1.645068395,2016-01-14 21:00:00,0.0,0.705536
2.277,335,1.645068395,2016-01-14 22:00:00,0.0,0.705536
2.277,336,1.645068395,2016-01-14 23:00:00,0.0,0.705536
2.211,337,1.632469402,2016-01-15 00:00:00,0.0,0.705536
2.211,338,1.632469402,2016-01-15 01:00:00,0.0,0.705536
2.211,339,1.632469402,2016-01-15 02:00:00,0.0,0.705536
2.211,340,1.632469402,2016-01-15 03:00:00,0.0,0.705536
2.211,341,1.632469402,2016-01-15 04:00:00,0.0,0.705536
2.211,342,1.632469402,2016-01-15 05:00:00,0.0,0.705536
2.211,343,1.632469402,2016-01-15 06:00:00,0.0,0.705536
2.211,344,1.632469402,2016-01-15 07:00:00,0.0,0.705536
2.211,345,1.632469402,2016-01-15 08:00:00,0.0,0.705536
2.211,346,1.632469402,2016-01-15 09:00:00,0.0,0.705536
2.211,347,1.632469402,2016-01-15 10:00:00,0.0,0.705536
2.211,348,1.632469402,2016-01-15 11:00:00,0.0,0.705536
2.211,349,1.632469402,2016-01-15 12:00:00,0.0,0.705536
2.211,350,1.632469402,2016-01-15 13:00:00,0.0,0.705536
2.211,351,1.632469402,2016-01-15 14:00:00,0.0,0.705536
2.211,352,1.632469402,2016-01-15 15:00:00,0.0,0.705536
2.211,353,1.632469402,2016-01-15 16:00:00,0.0,0.705536
2.211,354,1.632469402,2016-01-15 17:00:00,0.0,0.705536
2.211,355,1.632469402,2016-01-15 18:00:00,0.0,0.705536
2.211,356,1.632469402,2016-01-15 19:00:00,0.0,0.705536
2.211,357,1.632469402,2016-01-15 20:00:00,0.0,0.705536
2.211,358,1.632469402,2016-01-15 21:00:00,0.0,0.705536
2.211,359,1.632469402,2016-01-15 22:00:00,0.0,0.705536
2.211,360,1.632469402,2016-01-15 23:00:00,0.0,0.705536
2.211,361,1.632469402,2016-01-16 00:00:00,0.0,0.705536
2.211,362,1.632469402,2016-01-16 01:00:00,0.0,0.705536
2.211,363,1.632469402,2016-01-16 02:00:00,0.0,0.705536
2.211,364,1.632469402,2016-01-16 03:00:00,0.0,0.705536
2.211,365,1.632469402,2016-01-16 04:00:00,0.0,0.705536
2.211,366,1.632469402,2016-01-16 05:00:00,0.0,0.705536
2.211,367,1.632469402,2016-01-16 06:00:00,0.0,0.705536
2.211,368,1.632469402,2016-01-16 07:00:00,0.0,0.705536
2.211,369,1.632469402,2016-01-16 08:00:00,0.0,0.705536
2.211,370,1.632469402,2016-01-16 09:00:00,0.0,0.705536
2.211,371,1.632469402,2016-01-16 10:00:00,0.0,0.705536
2.211,372,1.632469402,2016-01-16 11:00:00,0.0,0.705536
2.211,373,1.632469402,2016-01-16 12:00:00,0.0,0.705536
2.211,374,1.632469402,2016-01-16 13:00:00,0.0,0.705536
2.211,375,1.632469402,2016-01-16 14:00:00,0.0,0.705536
2.211,376,1.632469402,2016-01-16 15:00:00,0.0,0.705536
2.211,377,1.632469402,2016-01-16 16:00:00,0.0,0.705536
2.211,378,1.632469402,2016-01-16 17:00:00,0.0,0.705536
2.211,379,1.632469402,2016-01-16 18:00:00,0.0,0.705536
2.211,380,1.632469402,2016-01-16 19:00:00,0.0,0.705536
2.211,381,1.632469402,2016-01-16 20:00:00,0.0,0.705536
2.211,382,1.632469402,2016-01-16 21:00:00,0.0,0.705536
2.211,383,1.632469402,2016-01-16 22:00:00,0.0,0.705536
2.211,384,1.632469402,2016-01-16 23:00:00,0.0,0.705536
2.211,385,1.632469402,2016-01-17 00:00:00,0.0,0.705536
2.211,386,1.632469402,2016-01-17 01:00:00,0.0,0.705536
2.211,387,1.632469402,2016-01-17 02:00:00,0.0,0.705536
2.211,388,1.632469402,2016-01-17 03:00:00,0.0,0.705536
2.211,389,1.632469402,2016-01-17 04:00:00,0.0,0.705536
2.211,390,1.632469402,2016-01-17 05:00:00,0.0,0.705536
2.211,391,1.632469402,2016-01-17 06:00:00,0.0,0.705536
2.211,392,1.632469402,2016-01-17 07:00:00,0.0,0.705536
2.211,393,1.632469402,2016-01-17 08:00:00,0.0,0.705536
2.211,394,1.632469402,2016-01-17 09:00:00,0.0,0.705536
2.211,395,1.632469402,2016-01-17 10:00:00,0.0,0.705536
2.211,396,1.632469402,2016-01-17 11:00:00,0.0,0.705536
2.211,397,1.632469402,2016-01-17 12:00:00,0.0,0.705536
2.211,398,1.632469402,2016-01-17 13:00:00,0.0,0.705536
2.211,399,1.632469402,2016-01-17 14:00:00,0.0,0.705536
2.211,400,1.632469402,2016-01-17 15:00:00,0.0,0.705536
2.211,401,1.632469402,2016-01-17 16:00:00,0.0,0.705536
2.211,402,1.632469402,2016-01-17 17:00:00,0.0,0.705536
2.211,403,1.632469402,2016-01-17 18:00:00,0.0,0.705536
2.211,404,1.632469402,2016-01-17 19:00:00,0.0,0.705536
2.211,405,1.632469402,2016-01-17 20:00:00,0.0,0.705536
2.211,406,1.632469402,2016-01-17 21:00:00,0.0,0.705536
2.211,407,1.632469402,2016-01-17 22:00:00,0.0,0.705536
2.211,408,1.632469402,2016-01-17 23:00:00,0.0,0.705536
2.211,409,1.630669546,2016-01-18 00:00:00,0.0,0.705536
