Time_Index,Wind-onshore_1
27037,0.287665525
27038,0.317734558
27039,0.305088927
27040,0.253893291
27041,0.263580479
27042,0.2204184
27043,0.156056178
27044,0.349483606
27045,0.395930014
27046,0.382690412
27047,0.404414448
27048,0.412085881
27049,0.409428992
27050,0.363440165
27051,0.435156943
27052,0.276604962
27053,0.302657552
27054,0.23056331
27055,0.247823966
27056,0.263783594
27057,0.21975099
27058,0.060672088
27059,0.060759832
27060,0.039070781
27061,0.011446702
27062,0.051935253
27063,0.079011894
27064,0.047792363
27065,0.016707203
27066,0.019699921
27067,0.054675804
27068,0.044659591
27069,0.064366051
27070,0.119984655
27071,0.117167359
27072,0.04978422
27073,0.068459695
27074,0.105853769
27075,0.161873013
27076,0.181717841
27077,0.170668032
27078,0.218685264
27079,0.161434641
27080,0.117421216
27081,0.054849288
27082,0.088455206
27083,0.04497035
27084,0.043470317
27085,0.080846792
27086,0.126869278
27087,0.18132988
27088,0.207702738
27089,0.215213437
27090,0.281448343
27091,0.387010892
27092,0.502685697
27093,0.570976779
27094,0.66288044
27095,0.607302421
27096,0.504986437
27097,0.61666264
27098,0.64948228
27099,0.695763685
27100,0.701155971
27101,0.62604503
27102,0.583966931
27103,0.625324938
27104,0.563608131
27105,0.508157642
27106,0.506614972
27107,0.582006303
27108,0.657883386
27109,0.613303104
27110,0.653547087
27111,0.702754755
27112,0.702898179
27113,0.620363032
27114,0.530249581
27115,0.540924382
27116,0.559595702
27117,0.568506861
27118,0.503423943
27119,0.341788175
27120,0.417016892
27121,0.419346314
27122,0.390764218
27123,0.43783685
27124,0.390906478
27125,0.386006533
27126,0.3460973
27127,0.475757761
27128,0.465899722
27129,0.519115669
27130,0.452675727
27131,0.470822671
27132,0.386990163
27133,0.284894092
27134,0.333010013
27135,0.270575973
27136,0.246431299
27137,0.290931024
27138,0.219493714
27139,0.140665925
27140,0.198500371
27141,0.197758879
27142,0.177663086
27143,0.285757245
27144,0.318824265
27145,0.319075239
27146,0.15601759
27147,0.118442484
27148,0.078014591
27149,0.050665949
27150,0.067959455
27151,0.074541697
27152,0.130770944
27153,0.121199254
27154,0.118284475
27155,0.155123271
27156,0.191233007
27157,0.383413758
27158,0.474809896
27159,0.546591893
27160,0.577354364
27161,0.48659402
27162,0.509044609
27163,0.50381626
27164,0.538443457
27165,0.541871409
27166,0.458404634
27167,0.459709863
27168,0.323289333
27169,0.508636785
27170,0.499380047
27171,0.349770394
27172,0.332352317
27173,0.245262566
27174,0.367719388
27175,0.345207814
27176,0.345986379
27177,0.295606061
27178,0.440857814
27179,0.538195008
27180,0.442076069
27181,0.485236322
27182,0.587666116
27183,0.526322286
27184,0.495771393
27185,0.489896042
27186,0.475763356
27187,0.498815706
27188,0.433866098
27189,0.58013885
27190,0.60456567
27191,0.636277134
27192,0.626429047
27193,0.621240138
27194,0.531379853
27195,0.64935635
27196,0.643861584
27197,0.647315964
27198,0.685888035
27199,0.705237357
27200,0.65530481
27201,0.679852891
27202,0.720622149
27203,0.763269852
27204,0.721402764
27205,0.716695143
27206,0.750650778
27207,0.761490711
27208,0.732662078
27209,0.730432136
27210,0.555990349
27211,0.558779925
27212,0.455321196
27213,0.487828299
27214,0.488490145
27215,0.52161318
27216,0.570378008
27217,0.620213215
27218,0.553409009
27219,0.557436351
27220,0.523656596
27221,0.491677
27222,0.446085584
27223,0.528788549
27224,0.412644165
27225,0.4040067
27226,0.507768978
27227,0.489934292
27228,0.533527644
27229,0.674334275
27230,0.696896021
27231,0.731605197
27232,0.727405592
27233,0.712052488
27234,0.782368539
27235,0.765492581
27236,0.743971041
27237,0.778328055
27238,0.742738395
27239,0.651709475
27240,0.623403352
27241,0.599610063
27242,0.395944163
27243,0.445348349
27244,0.47556539
27245,0.495876058
27246,0.472409916
27247,0.593158369
27248,0.611038421
27249,0.463744237
27250,0.352412932
27251,0.180109839
27252,0.209755204
27253,0.177590157
27254,0.241662428
27255,0.247722791
27256,0.381592719
27257,0.29597911
27258,0.183933617
27259,0.266609043
27260,0.278676515
27261,0.307935193
27262,0.344150521
27263,0.380398847
27264,0.371416471
27265,0.273171252
27266,0.31306994
27267,0.217066021
27268,0.195229108
27269,0.234160555
27270,0.336398707
27271,0.386171269
27272,0.439354174
27273,0.458328396
27274,0.448410397
27275,0.451970491
27276,0.529030264
27277,0.555630586
27278,0.637041768
27279,0.692027512
27280,0.732770416
27281,0.731542878
27282,0.604804174
27283,0.504550256
27284,0.628154412
27285,0.608745224
27286,0.608482718
27287,0.508085031
27288,0.569665504
27289,0.537248621
27290,0.397167512
27291,0.369581664
27292,0.344192245
27293,0.284082747
27294,0.261812216
27295,0.333523033
27296,0.396566378
27297,0.236909161
27298,0.218981255
27299,0.128721013
27300,0.175591321
27301,0.180056058
27302,0.290132394
27303,0.308699296
27304,0.287617041
27305,0.255483759
27306,0.290333115
27307,0.364081269
27308,0.4112305
27309,0.355929394
27310,0.388106094
27311,0.389842419
27312,0.334054281
27313,0.533372834
27314,0.433135115
27315,0.45227125
27316,0.377729631
27317,0.265756884
27318,0.318499342
27319,0.427856867
27320,0.389030378
27321,0.39275122
27322,0.346243792
27323,0.258926688
27324,0.366610654
27325,0.387780678
27326,0.441361107
27327,0.39433414
27328,0.46049677
27329,0.44477493
27330,0.398533532
27331,0.396051935
27332,0.440384651
27333,0.497817952
27334,0.493010499
27335,0.54339255
27336,0.622247954
27337,0.60242307
27338,0.578530965
27339,0.602461193
27340,0.575857381
27341,0.576793776
27342,0.62334497
27343,0.646052394
27344,0.605202631
27345,0.540993958
27346,0.470581769
27347,0.468853905
27348,0.450054739
27349,0.316242719
27350,0.363264272
27351,0.496177462
27352,0.374139209
27353,0.445942945
27354,0.339223616
27355,0.313240774
27356,0.392159597
27357,0.327196568
27358,0.385586738
27359,0.437949796
27360,0.41376202
27361,0.453232806
27362,0.469591103
27363,0.386608845
27364,0.387564444
27365,0.354541144
27366,0.375760993
27367,0.489639372
27368,0.491566878
27369,0.518802021
27370,0.430245218
27371,0.573375017
27372,0.596783949
27373,0.6030619
27374,0.507197407
27375,0.416690282
27376,0.368239763
27377,0.333404297
27378,0.247915205
27379,0.165352379
27380,0.22075162
27381,0.348196098
27382,0.384770786
27383,0.323584406
27384,0.342983827
27385,0.368444802
27386,0.376685537
27387,0.37010095
27388,0.414652892
27389,0.381467047
27390,0.364215927
27391,0.337004514
27392,0.322736279
27393,0.33240193
27394,0.366259982
27395,0.237614639
27396,0.213945665
27397,0.170370506
27398,0.18306324
27399,0.155793126
27400,0.192317753
27401,0.168714534
27402,0.105171886
27403,0.161850429
27404,0.194514053
27405,0.216285495
27406,0.35171241
27407,0.310057377
27408,0.310011648
27409,0.47001292
27410,0.434666631
27411,0.34308384
27412,0.258692177
27413,0.267899405
27414,0.211783133
27415,0.300292647
27416,0.248069632
27417,0.163787453
27418,0.097901519
27419,0.011484341
27420,0.014960772
27421,0.002494096
27422,0.01259275
27423,0.00325801
27424,0.028356435
27425,0.05088864
27426,0.133651065
27427,0.078399658
27428,0.080389171
27429,0.071154656
27430,0.058573992
27431,0.098588724
27432,0.128430675
27433,0.166182653
27434,0.210287435
27435,0.262440806
27436,0.193848049
27437,0.185565994
27438,0.246764003
27439,0.283659605
27440,0.477930417
27441,0.524954095
27442,0.497797722
27443,0.576162509
27444,0.459018736
27445,0.481542999
27446,0.50003477
27447,0.596597254
27448,0.631871283
27449,0.6762725
27450,0.603033173
27451,0.664877081
27452,0.641186717
27453,0.67470359
27454,0.722474035
27455,0.735932725
27456,0.706019535
27457,0.737281916
27458,0.675746939
27459,0.608722775
27460,0.623103414
27461,0.63918664
27462,0.559373479
27463,0.565211257
27464,0.473047914
27465,0.472986341
27466,0.496496303
27467,0.55756303
27468,0.565304109
27469,0.6477712
27470,0.598256003
27471,0.690149154
27472,0.726769735
27473,0.768545861
27474,0.750903876
27475,0.672166682
27476,0.64955421
27477,0.67527788
27478,0.623914053
27479,0.620112859
27480,0.631549758
27481,0.531358667
27482,0.434387561
27483,0.437329487
27484,0.408440883
27485,0.407457492
27486,0.342346593
27487,0.370928477
27488,0.405254674
27489,0.437589984
27490,0.345415815
27491,0.156648242
27492,0.032937647
27493,0.007630934
27494,0.005361623
27495,0.076615023
27496,0.043818306
27497,0.076704957
27498,0.14298329
27499,0.059652695
27500,0.029106464
27501,0.108506445
27502,0.130846837
27503,0.173229171
27504,0.22652963
27505,0.277584295
27506,0.337767645
27507,0.355126318
27508,0.539947946
27509,0.499707781
27510,0.521356375
27511,0.450367155
27512,0.38609545
27513,0.411660388
27514,0.346801136
27515,0.159865982
27516,0.199771775
27517,0.157698657
27518,0.104821347
27519,0.189654255
27520,0.262989238
27521,0.214033126
27522,0.244034329
27523,0.312316948
27524,0.419609601
27525,0.424014192
27526,0.44057208
27527,0.512407443
27528,0.594354454
27529,0.613519343
27530,0.558958097
27531,0.627414349
27532,0.606000536
27533,0.625949989
27534,0.651243008
27535,0.643396557
27536,0.630714545
27537,0.584735713
27538,0.598642474
27539,0.532142372
27540,0.49634742
27541,0.622796852
27542,0.617300365
27543,0.632697348
27544,0.679162842
27545,0.680633358
27546,0.610507516
27547,0.551877709
27548,0.595977649
27549,0.641085528
27550,0.608333914
27551,0.57717635
27552,0.637553441
27553,0.571461485
27554,0.501396194
27555,0.461450662
27556,0.394623721
27557,0.370085081
27558,0.342356323
27559,0.41023471
27560,0.396348585
27561,0.378127025
27562,0.303643031
27563,0.310175089
27564,0.271957435
27565,0.236113131
27566,0.172313196
27567,0.212678549
27568,0.253727001
27569,0.18744905
27570,0.140186642
27571,0.154119482
27572,0.212663371
27573,0.141824548
27574,0.337504105
27575,0.427419578
27576,0.311955117
27577,0.402712193
27578,0.36097776
27579,0.347679619
27580,0.286248181
27581,0.234342151
27582,0.199002442
27583,0.2559224
27584,0.282324557
27585,0.255176607
27586,0.193203105
27587,0.073726253
27588,0.0181344
27589,0.010934859
27590,0.039707099
27591,0.111653099
27592,0.154818803
27593,0.147201301
27594,0.115164032
27595,0.130919661
27596,0.07205038
27597,0.076553054
27598,0.081497093
27599,0.191359271
27600,0.25797019
27601,0.31377471
27602,0.32887768
27603,0.312374196
27604,0.353016551
27605,0.320074001
27606,0.299873638
27607,0.344383235
27608,0.355628622
27609,0.378153628
27610,0.338568361
27611,0.336188134
27612,0.286872769
27613,0.399459954
27614,0.339083676
27615,0.3268929
27616,0.284332746
27617,0.326439632
27618,0.30993356
27619,0.275522134
27620,0.405051832
27621,0.454404823
27622,0.41519552
27623,0.487193645
27624,0.608190789
27625,0.503916425
27626,0.466369791
27627,0.426635219
27628,0.396447972
27629,0.375784264
27630,0.345534363
27631,0.403157356
27632,0.356414309
27633,0.409565625
27634,0.479301823
27635,0.424425217
27636,0.34040631
27637,0.317142551
27638,0.29925631
27639,0.317563307
27640,0.297162412
27641,0.34436598
27642,0.272204957
27643,0.229932279
27644,0.443780598
27645,0.38245453
27646,0.433840004
27647,0.502758073
27648,0.527563115
27649,0.458652351
27650,0.376436155
27651,0.342207422
27652,0.356881779
27653,0.331964685
27654,0.328855344
27655,0.351819557
27656,0.319272538
27657,0.466916926
27658,0.434874918
27659,0.481152369
27660,0.477465999
27661,0.532136063
27662,0.468943965
27663,0.505336473
27664,0.461793203
27665,0.298575124
27666,0.255623623
27667,0.209843265
27668,0.402598679
27669,0.480850014
27670,0.456514543
27671,0.446779614
27672,0.575738129
27673,0.592805474
27674,0.462649235
27675,0.410035261
27676,0.335420928
27677,0.305618093
27678,0.295545563
27679,0.362563033
27680,0.332718495
27681,0.363486044
27682,0.330176805
27683,0.250887511
27684,0.21272083
27685,0.143524234
27686,0.17971376
27687,0.215651112
27688,0.265397497
27689,0.208405316
27690,0.179668431
27691,0.157545531
27692,0.175054878
27693,0.200646526
27694,0.322230327
27695,0.435600138
27696,0.438901429
27697,0.436312818
27698,0.357095991
27699,0.472272035
27700,0.355550729
27701,0.327956255
27702,0.211031328
27703,0.118792076
27704,0.060887718
27705,0.128897867
27706,0.113900092
27707,0.124104051
27708,0.177435292
27709,0.14394327
27710,0.185776076
27711,0.185453956
27712,0.165330751
27713,0.252308082
27714,0.343399385
27715,0.40291303
27716,0.396021221
27717,0.393745311
27718,0.48824261
27719,0.649107474
27720,0.577092307
27721,0.376672873
27722,0.457458125
27723,0.533040743
27724,0.517569293
27725,0.527811354
27726,0.518851765
27727,0.470162354
27728,0.418399194
27729,0.398463229
27730,0.299655869
27731,0.265519962
27732,0.067272354
27733,0.04287188
27734,0.050578834
27735,0.103879581
27736,0.0761643
27737,0.080897307
27738,0.137175315
27739,0.193028294
27740,0.218782149
27741,0.193971163
27742,0.248435306
27743,0.34329781
27744,0.282439605
27745,0.266348595
27746,0.285358136
27747,0.358616507
27748,0.300526332
27749,0.28505711
27750,0.522123371
27751,0.644319673
27752,0.562575795
27753,0.474884438
27754,0.416628119
27755,0.323098201
27756,0.466916325
27757,0.510786503
27758,0.574443773
27759,0.634372681
27760,0.666166529
27761,0.689592318
27762,0.659769486
27763,0.671503823
27764,0.635132789
27765,0.564811832
27766,0.509781898
27767,0.555543551
27768,0.596345207
27769,0.706531864
27770,0.59401343
27771,0.59050124
27772,0.544607213
27773,0.50575365
27774,0.554533725
27775,0.519503042
27776,0.488785326
27777,0.418095948
27778,0.559885021
27779,0.575659161
27780,0.601542359
27781,0.622264534
27782,0.521830438
27783,0.457137288
27784,0.494336104
27785,0.465769815
27786,0.45164314
27787,0.395325017
27788,0.310964813
27789,0.406502039
27790,0.419723179
27791,0.54535429
27792,0.510655677
27793,0.459785723
27794,0.339041659
27795,0.316800658
27796,0.312222979
27797,0.212448695
27798,0.265916224
27799,0.184421413
27800,0.131796572
27801,0.078576478
27802,0.054630013
27803,0.092007693
27804,0.23396688
27805,0.281388708
27806,0.262111429
27807,0.181559462
27808,0.218983984
27809,0.272578789
27810,0.249206546
27811,0.271480687
27812,0.244271468
27813,0.293983763
27814,0.251123429
27815,0.266482128
27816,0.271495704
27817,0.196368221
27818,0.128529879
27819,0.093135466
27820,0.03692311
27821,0.07818718
27822,0.154150905
27823,0.101791472
27824,0.163834595
27825,0.124671903
27826,0.083084663
27827,0.14193049
27828,0.215433625
27829,0.304469473
27830,0.35212684
27831,0.451496367
27832,0.460773352
27833,0.454940727
27834,0.523238445
27835,0.533439639
27836,0.60997313
27837,0.593300149
27838,0.549873015
27839,0.642674855
27840,0.574355377
27841,0.562535701
27842,0.581943234
27843,0.624563702
27844,0.680648374
27845,0.631357822
27846,0.663072197
27847,0.68027504
27848,0.588315852
27849,0.663234608
27850,0.604010722
27851,0.656988749
27852,0.595079359
27853,0.580029533
27854,0.64333651
27855,0.577870015
27856,0.575546718
27857,0.539443778
27858,0.653692829
27859,0.587776384
27860,0.482868236
27861,0.650314942
27862,0.711277624
27863,0.763361358
27864,0.677117083
27865,0.694409158
27866,0.601646143
27867,0.523743732
27868,0.51826935
27869,0.501725067
27870,0.527117826
27871,0.505789409
27872,0.426187859
27873,0.395852288
27874,0.462173414
27875,0.449587248
27876,0.299610121
27877,0.209013626
27878,0.125424813
27879,0.076854213
27880,0.07611096
27881,0.048137822
27882,0.095531251
27883,0.068039579
27884,0.085901676
27885,0.109284439
27886,0.06317528
27887,0.109796805
27888,0.174938345
27889,0.194432316
27890,0.232305958
27891,0.215427316
27892,0.236876081
27893,0.308100833
27894,0.395522456
27895,0.479882311
27896,0.523919986
27897,0.57588625
27898,0.618454797
27899,0.584417224
27900,0.619413734
27901,0.620694249
27902,0.608006993
27903,0.579611417
27904,0.533530216
27905,0.571904211
27906,0.521619164
27907,0.425850556
27908,0.407470591
27909,0.294330382
27910,0.243541709
27911,0.176473531
27912,0.203630483
27913,0.157051608
27914,0.102393236
27915,0.180461794
27916,0.272173021
27917,0.302719743
27918,0.388599005
27919,0.369269735
27920,0.221799195
27921,0.145744088
27922,0.113391516
27923,0.100402901
27924,0.012474662
27925,0.026402519
27926,0.037550398
27927,0.08541867
27928,0.074083269
27929,0.115304279
27930,0.069405507
27931,0.036907165
27932,0.087058436
27933,0.101610499
27934,0.201980664
27935,0.125235009
27936,0.177835567
27937,0.162175319
27938,0.114218801
27939,0.116688066
27940,0.05831504
27941,0.066130729
27942,0.141576973
27943,0.216667092
27944,0.311327629
27945,0.242187374
27946,0.163328455
27947,0.380204203
27948,0.348103078
27949,0.556425897
27950,0.603110276
27951,0.626533762
27952,0.639354879
27953,0.60400862
27954,0.640471138
27955,0.632548364
27956,0.611159393
27957,0.588099901
27958,0.643001918
27959,0.662762223
27960,0.679505745
27961,0.672035883
27962,0.691504265
27963,0.697311983
27964,0.720758865
27965,0.751002846
27966,0.788846341
27967,0.768031393
27968,0.772669936
27969,0.770737446
27970,0.718347783
27971,0.755028294
27972,0.717407756
27973,0.741166272
27974,0.699857393
27975,0.634449407
27976,0.549688759
27977,0.580551542
27978,0.523756519
27979,0.357920479
27980,0.309228304
27981,0.272895831
27982,0.261192168
27983,0.209540296
27984,0.301055836
27985,0.161224802
27986,0.198986144
27987,0.250691108
27988,0.250442775
27989,0.281634628
27990,0.264707867
27991,0.337223139
27992,0.462144417
27993,0.371822664
27994,0.290997926
27995,0.280943537
27996,0.346148991
27997,0.530424348
27998,0.674533579
27999,0.709423367
28000,0.775593061
28001,0.796114965
28002,0.799242426
28003,0.789661627
28004,0.740323
28005,0.697888633
28006,0.647722319
28007,0.643959639
28008,0.620267449
28009,0.623362399
28010,0.563740341
28011,0.548055023
28012,0.564682275
28013,0.492046189
28014,0.517933469
28015,0.521683215
28016,0.457173024
28017,0.472476073
28018,0.553921562
28019,0.613609736
28020,0.564219407
28021,0.601174569
28022,0.585952538
28023,0.63389299
28024,0.667656851
28025,0.673410568
28026,0.708984083
28027,0.599001242
28028,0.496018866
28029,0.506488467
28030,0.509159728
28031,0.434300591
28032,0.477750939
28033,0.42238565
28034,0.35977949
28035,0.350092794
28036,0.346223118
28037,0.393125914
28038,0.335056424
28039,0.352369231
28040,0.244469252
28041,0.12144316
28042,0.002900493
28043,0.006582694
28044,0.009538097
28045,0.075017501
28046,0.070258138
28047,0.227604817
28048,0.357205089
28049,0.407599621
28050,0.367936264
28051,0.395265397
28052,0.456392919
28053,0.462657833
28054,0.526013886
28055,0.591801393
28056,0.60802548
28057,0.503571592
28058,0.598251648
28059,0.640295279
28060,0.583020783
28061,0.558933555
28062,0.603877456
28063,0.632852975
28064,0.509804156
28065,0.531785464
28066,0.587755874
28067,0.577281822
28068,0.521706761
28069,0.616117869
28070,0.660778377
28071,0.577229875
28072,0.557799718
28073,0.453323512
28074,0.436067934
28075,0.397632793
28076,0.372370817
28077,0.515413449
28078,0.523473412
28079,0.478971315
28080,0.496784747
28081,0.471716175
28082,0.395605616
28083,0.360560915
28084,0.348879224
28085,0.327473962
28086,0.39006431
28087,0.42818925
28088,0.424121999
28089,0.302556676
28090,0.334212319
28091,0.305640221
28092,0.357975996
28093,0.348552761
28094,0.383088858
28095,0.480596017
28096,0.448592327
28097,0.523328168
28098,0.541615229
28099,0.547003849
28100,0.609222987
28101,0.640246878
28102,0.695007681
28103,0.731320896
28104,0.754390262
28105,0.717040002
28106,0.7284869
28107,0.786371912
28108,0.788189293
28109,0.793120131
28110,0.792849896
28111,0.799005804
28112,0.784167289
28113,0.743180796
28114,0.632135402
28115,0.65951431
28116,0.755538642
28117,0.753232261
28118,0.752349925
28119,0.63936726
28120,0.616596387
28121,0.590040428
28122,0.558176633
28123,0.459265552
28124,0.490138594
28125,0.482968289
28126,0.527787461
28127,0.561724241
28128,0.374969636
28129,0.37018446
28130,0.284409055
28131,0.323359046
28132,0.384053389
28133,0.41111402
28134,0.501270056
28135,0.406828635
28136,0.348390349
28137,0.24063294
28138,0.273409709
28139,0.238465109
28140,0.174654732
28141,0.090250814
28142,0.064350634
28143,0.105726396
28144,0.032174223
28145,0.048866673
28146,0.085433665
28147,0.07407721
28148,0.108799777
28149,0.191325715
28150,0.122021932
28151,0.170065663
28152,0.173053931
28153,0.142967709
28154,0.098084087
28155,0.09329851
28156,0.122080791
28157,0.121922792
28158,0.20159612
28159,0.267544694
28160,0.193659188
28161,0.243656712
28162,0.273644825
28163,0.314256534
28164,0.333831767
28165,0.472630852
28166,0.614979301
28167,0.670828353
28168,0.640978464
28169,0.637858053
28170,0.612520025
28171,0.574241583
28172,0.427162086
28173,0.304167241
28174,0.266004063
28175,0.185989013
28176,0.308313016
28177,0.233823192
28178,0.224506241
28179,0.237511908
28180,0.306687489
28181,0.365051413
28182,0.39495277
28183,0.390902382
28184,0.323769488
28185,0.179610211
28186,0.130351233
28187,0.13580896
28188,0.17904704
28189,0.2834319
28190,0.371920334
28191,0.499495883
28192,0.677360048
28193,0.732493952
28194,0.696129614
28195,0.723078818
28196,0.727579626
28197,0.707478472
28198,0.642991635
28199,0.617687882
28200,0.646262031
28201,0.641860868
28202,0.628369506
28203,0.64792428
28204,0.627203797
28205,0.540489887
28206,0.579832813
28207,0.475377767
28208,0.557333352
28209,0.461534677
28210,0.409753402
28211,0.364273989
28212,0.349690374
28213,0.547223166
28214,0.600846247
28215,0.579616298
28216,0.580695674
28217,0.570170405
28218,0.528443509
28219,0.510998445
28220,0.514295063
28221,0.632215778
28222,0.653831987
28223,0.67999478
28224,0.61118973
28225,0.685214913
28226,0.576450093
28227,0.564758921
28228,0.703398679
28229,0.69456925
28230,0.702417672
28231,0.624619028
28232,0.461548029
28233,0.493913642
28234,0.606141239
28235,0.576261281
28236,0.566998669
28237,0.566337562
28238,0.539813924
28239,0.49797636
28240,0.547748859
28241,0.478240125
28242,0.482874313
28243,0.416026631
28244,0.399130364
28245,0.419574582
28246,0.413683138
28247,0.450127964
28248,0.38946482
28249,0.346341084
28250,0.297612837
28251,0.28568071
28252,0.219742212
28253,0.231021342
28254,0.335418267
28255,0.47807004
28256,0.435009643
28257,0.319771802
28258,0.246508655
28259,0.194282189
28260,0.330823199
28261,0.424125812
28262,0.478784617
28263,0.608387185
28264,0.669834186
28265,0.719365148
28266,0.707621974
28267,0.735430941
28268,0.702056908
28269,0.729604383
28270,0.60032856
28271,0.511283496
28272,0.518870957
28273,0.388188363
28274,0.392549831
28275,0.442100648
28276,0.527193058
28277,0.497858575
28278,0.412020901
28279,0.394760242
28280,0.282597888
28281,0.129964126
28282,0.037643431
28283,0.010581518
28284,0.009365353
28285,0.051083872
28286,0.069296745
28287,0.161466121
28288,0.311292196
28289,0.359394262
28290,0.251503538
28291,0.217578131
28292,0.33019079
28293,0.261893256
28294,0.276366605
28295,0.346477713
28296,0.374961645
28297,0.349971486
28298,0.375344938
28299,0.325675066
28300,0.256621759
28301,0.402411953
28302,0.487233548
28303,0.570617791
28304,0.495418843
28305,0.467650901
28306,0.449505494
28307,0.568328847
28308,0.623025407
28309,0.667868643
28310,0.684812755
28311,0.663720358
28312,0.698042808
28313,0.672865419
28314,0.60707696
28315,0.612265787
28316,0.581649619
28317,0.558486403
28318,0.491062116
28319,0.535562343
28320,0.615153532
28321,0.55956296
28322,0.571729942
28323,0.487673964
28324,0.428015048
28325,0.407864078
28326,0.475943206
28327,0.492165697
28328,0.438536957
28329,0.46135259
28330,0.445151757
28331,0.396016018
28332,0.377053032
28333,0.516483897
28334,0.44732302
28335,0.396391656
28336,0.549759351
28337,0.579304079
28338,0.531093751
28339,0.532431145
28340,0.569636886
28341,0.567891736
28342,0.547907697
28343,0.609680956
28344,0.633930614
28345,0.614985037
28346,0.617597239
28347,0.666664355
28348,0.560029776
28349,0.563386854
28350,0.60735215
28351,0.710646319
28352,0.566949996
28353,0.44368648
28354,0.454786338
28355,0.306681815
28356,0.323362188
28357,0.191347145
28358,0.167975367
28359,0.197553633
28360,0.18231447
28361,0.218402102
28362,0.409627947
28363,0.585216773
28364,0.543032481
28365,0.58560904
28366,0.644347305
28367,0.668375574
28368,0.69540782
28369,0.672216961
28370,0.687072543
28371,0.697219648
28372,0.710171235
28373,0.719114209
28374,0.747729823
28375,0.749605895
28376,0.711581862
28377,0.707601341
28378,0.646194572
28379,0.712173285
28380,0.648521255
28381,0.730212894
28382,0.7404916
28383,0.719924954
28384,0.69377812
28385,0.63031601
28386,0.526581172
28387,0.519756224
28388,0.532235275
28389,0.555086835
28390,0.523533926
28391,0.563944983
28392,0.418542445
28393,0.423843083
28394,0.419886324
28395,0.369403671
28396,0.381382553
28397,0.368893668
28398,0.42095434
28399,0.448508704
28400,0.428433172
28401,0.450973308
28402,0.460390821
28403,0.428062904
28404,0.368774506
28405,0.447023109
28406,0.480363709
28407,0.40853984
28408,0.412896222
28409,0.474618092
28410,0.303643468
28411,0.305636568
28412,0.299888588
28413,0.220561705
28414,0.228962437
28415,0.163832369
28416,0.243230942
28417,0.202870306
28418,0.179423384
28419,0.131871426
28420,0.089947022
28421,0.099777927
28422,0.098786732
28423,0.192885445
28424,0.18878647
28425,0.096157337
28426,0.046848147
28427,0.056498027
28428,0.019267234
28429,0.046069859
28430,0.07954046
28431,0.086631207
28432,0.077020427
28433,0.097572525
28434,0.123569405
28435,0.068847529
28436,0.079816626
28437,0.041255412
28438,0.043774487
28439,0.049428567
28440,0.164361072
28441,0.151123797
28442,0.156380802
28443,0.11377568
28444,0.144602872
28445,0.126189196
28446,0.166310305
28447,0.266573012
28448,0.245036422
28449,0.272706063
28450,0.316857843
28451,0.31117017
28452,0.283561581
28453,0.388826624
28454,0.443588001
28455,0.549206783
28456,0.511515143
28457,0.53447771
28458,0.508118405
28459,0.545784494
28460,0.426294731
28461,0.298092913
28462,0.300048103
28463,0.291333058
28464,0.269178055
28465,0.180047804
28466,0.243019965
28467,0.294225206
28468,0.351119796
28469,0.311156924
28470,0.361593051
28471,0.430899448
28472,0.399956045
28473,0.42176303
28474,0.531648452
28475,0.510335835
28476,0.593104287
28477,0.614494942
28478,0.761929757
28479,0.744819157
28480,0.758027114
28481,0.777830589
28482,0.796545342
28483,0.785923319
28484,0.798083066
28485,0.790759927
28486,0.713749564
28487,0.759711315
28488,0.662884662
28489,0.607850624
28490,0.612137898
28491,0.650256943
28492,0.664504
28493,0.714147572
28494,0.686031189
28495,0.667600946
28496,0.654309176
28497,0.534630356
28498,0.489554072
28499,0.505169035
28500,0.543663382
28501,0.618587188
28502,0.634084539
28503,0.607054442
28504,0.591774134
28505,0.494264333
28506,0.409871704
28507,0.305464335
28508,0.315364501
28509,0.29619768
28510,0.302600255
28511,0.238392801
28512,0.254951199
28513,0.280417261
28514,0.157835888
28515,0.179497576
28516,0.271684072
28517,0.260693528
28518,0.189997441
28519,0.3744664
28520,0.26691729
28521,0.136285345
28522,0.160266264
28523,0.18314643
28524,0.28702195
28525,0.337282388
28526,0.394248556
28527,0.373835297
28528,0.358552291
28529,0.279220353
28530,0.264686006
28531,0.164469648
28532,0.206018154
28533,0.203751947
28534,0.207842505
28535,0.373512695
28536,0.223847044
28537,0.241372902
28538,0.246160473
28539,0.184098489
28540,0.26991023
28541,0.296965309
28542,0.373952346
28543,0.255912513
28544,0.171478953
28545,0.139359853
28546,0.25298505
28547,0.08913632
28548,0.131654531
28549,0.185217034
28550,0.227313527
28551,0.20337446
28552,0.169188901
28553,0.111004291
28554,0.146332617
28555,0.125054012
28556,0.232487425
28557,0.05446438
28558,0.115822315
28559,0.235579485
28560,0.285293746
28561,0.45081784
28562,0.526113175
28563,0.589209062
28564,0.621838938
28565,0.654087729
28566,0.751105218
28567,0.766503027
28568,0.774457161
28569,0.796204357
28570,0.793059392
28571,0.771690217
28572,0.772044297
28573,0.763534498
28574,0.768399941
28575,0.768102582
28576,0.790781288
28577,0.801208956
28578,0.801108967
28579,0.779281686
28580,0.715823581
28581,0.64008878
28582,0.63101453
28583,0.661565095
28584,0.719647452
28585,0.695245979
28586,0.53530215
28587,0.486574307
28588,0.499763313
28589,0.491038248
28590,0.482437791
