Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,72540.26999999997,69.0,0.8939696095829633
conventional_hydroelectric,1,33414.699260800044,468.0,0.060713375888133116
conventional_steam_coal,1,1.530607748141715e6,3361.0,0.3872470100567623
conventional_steam_coal_5,1,1.6109938327288032e6,3361.0,0.4075848601325334
conventional_steam_coal_1,1,71329.99084932465,698.0,0.08689792854380428
conventional_steam_coal_2,1,3.725568e6,3520.0,0.9
conventional_steam_coal_3,1,1.515905575140163e6,2815.0,0.4579166440534077
conventional_steam_coal_4,1,335328.9187830175,652.0,0.4373368687437626
natural_gas_fired_combined_cycle,1,310064.78981942195,780.0,0.33802632764196533
natural_gas_fired_combined_cycle_1,1,1.8697796421147673e6,2121.0,0.7496221948456668
natural_gas_fired_combined_cycle_2,1,4.0200447457033875e6,4644.0,0.736090739880767
natural_gas_fired_combined_cycle_3,1,673521.8763325484,746.0,0.7677247774212449
natural_gas_fired_combined_cycle_4,1,144142.1654082547,704.0,0.17410492690970775
natural_gas_fired_combined_cycle_5,1,3.957698068834397e6,4029.0,0.8352915150943071
natural_gas_fired_combined_cycle_6,1,669991.7444639328,1740.0,0.32742578801310346
natural_gas_fired_combined_cycle_7,1,982605.019256204,1031.0,0.8104253014181166
natural_gas_fired_combined_cycle_8,1,7.665732874182635e6,8056.0,0.8091460197603421
natural_gas_fired_combined_cycle_9,1,256942.15396292103,532.0,0.4106921544341099
natural_gas_fired_combined_cycle_10,1,179403.64362874592,237.0,0.6436882646916743
natural_gas_fired_combined_cycle_11,1,998111.3771678649,1188.0,0.7144226971871958
natural_gas_fired_combined_cycle_12,1,813974.4143569353,1026.0,0.6746151211004822
natural_gas_fired_combined_cycle_13,1,6.4001229624963505e6,7481.0,0.7274804746282817
natural_gas_fired_combined_cycle_14,1,761488.8875635442,824.0,0.7858307818625176
natural_gas_fired_combustion_turbine,1,42575.23804322389,741.0,0.04885753537142294
natural_gas_fired_combustion_turbine_1,1,828718.0379379082,1073.0,0.6567494959281215
natural_gas_fired_combustion_turbine_2,1,2940.3,81.0,0.030867346938775513
natural_gas_fired_combustion_turbine_3,1,33952.9120617601,180.0,0.16039735478911613
natural_gas_fired_combustion_turbine_4,1,52976.079332602785,91.0,0.4950295220584098
natural_gas_fired_combustion_turbine_5,1,502.21007165494325,13.0,0.032849952358381944
natural_gas_fired_combustion_turbine_6,1,111605.26030130137,354.0,0.26808596674858126
natural_gas_fired_combustion_turbine_7,1,388724.1376286309,557.0,0.5934429732114322
natural_gas_fired_combustion_turbine_8,1,215924.97632981956,1539.0,0.11930453135142728
natural_gas_fired_combustion_turbine_9,1,38688.5882904982,846.0,0.038887067884983154
natural_gas_fired_combustion_turbine_10,1,239585.44045779822,336.0,0.6063366548676866
natural_gas_fired_combustion_turbine_11,1,16299.852226068891,208.0,0.06663662769029995
natural_gas_fired_combustion_turbine_12,1,107175.21800348026,547.0,0.16660948712749857
natural_gas_fired_combustion_turbine_13,1,1760.7052515948856,41.0,0.03651703276080317
natural_gas_fired_combustion_turbine_14,1,182123.79015652035,276.0,0.5611129293494292
natural_gas_fired_combustion_turbine_15,1,8541.395293397543,84.0,0.08646537185574125
natural_gas_steam_turbine,1,464163.263166679,825.0,0.4784201846698402
natural_gas_steam_turbine_1,1,196006.17359458125,521.0,0.319907708871253
natural_gas_steam_turbine_2,1,2927.016284499977,18.0,0.1382755236441788
natural_gas_steam_turbine_3,1,803902.6614216827,1326.0,0.5155284302321459
natural_gas_steam_turbine_4,1,36842.07289653187,167.0,0.1875945705351128
natural_gas_steam_turbine_5,1,40305.61060419006,171.0,0.20042969827440654
natural_gas_steam_turbine_6,1,1.4359370952737557e6,2160.0,0.5652939560003133
natural_gas_steam_turbine_7,1,375643.17599168007,1265.0,0.2525094619610121
natural_gas_steam_turbine_8,1,406622.94294227095,844.0,0.4096774983701185
natural_gas_steam_turbine_9,1,0.0,421.0,0.0
natural_gas_steam_turbine_10,1,75045.18080936177,248.0,0.25731423088573135
natural_gas_steam_turbine_11,1,158906.32009829683,392.0,0.3447051577864623
natural_gas_steam_turbine_12,1,16316.514214647175,61.0,0.22745224454454077
natural_gas_steam_turbine_13,1,890534.7603731055,1461.0,0.5183144759047628
natural_gas_steam_turbine_14,1,283294.21696036885,430.0,0.5602242860314207
natural_gas_steam_turbine_15,1,104007.92253153375,169.0,0.5233261005692436
natural_gas_steam_turbine_16,1,67820.01026807388,169.0,0.3412430577429954
natural_gas_steam_turbine_17,1,29951.339215721546,122.0,0.20876086773531802
nuclear,1,2.96352e6,2520.0,1.0
nuclear_1,1,2.89296e6,2460.0,1.0
onshore_wind_turbine,1,1.0804085532127898e7,34182.0,0.26877150433951336
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,2.776542876950756e6,9323.0,0.25324529097363957
Battery,1,130809.93063799669,726.0,0.0
