,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
2019-01-01 01:00:00,48.999033999999995,6171.2125209999995,634.285756,11925.38905,186.894841,3895.621021,2.7978080000000003,0.0,14436.360222
2019-01-01 02:00:00,49.089942,6365.572252,584.380357,11920.645778999999,186.326642,3894.7996040000003,2.506164,0.0,14249.527978999999
2019-01-01 03:00:00,49.330694,6280.996775,588.1110249999999,12359.346419,187.37894599999998,3894.663842,1.510252,0.0,13809.954819999999
2019-01-01 04:00:00,48.760132000000006,6541.354762000001,610.7402609999999,12693.168643,187.127304,3894.035664,2.915165,0.0,13468.794994999998
2019-01-01 05:00:00,48.31954,6564.856379999999,874.2651950000001,13067.667568,186.952428,3893.928113,1.9534669999999998,0.0,13285.651683
2019-01-01 06:00:00,48.159169,6953.124143999999,1197.853281,14167.644888,223.081902,3893.782256,2.940401,0.0,12366.975802
2019-01-01 07:00:00,47.332041,7526.927352,1582.0547060000001,15271.248994000001,223.748412,3892.822356,3.278137,0.0,11391.74692
2019-01-01 08:00:00,46.657179,7783.501673,1677.1961440000002,16421.728547,223.140492,3892.113099,3.512064,1.351834,10415.906273
2019-01-01 09:00:00,47.180046,8235.217149,1812.102645,17228.549681999997,222.557862,3893.522119,3.3399840000000003,39.677859999999995,9497.141677000001
2019-01-01 10:00:00,47.854291,9327.42515,1949.862987,18061.177016999998,223.487619,3893.3465969999997,3.059923,103.66651300000001,8183.0581760000005
2019-01-01 11:00:00,47.757185,10034.936722,1957.638463,18927.268617,222.958916,3891.492925,3.060474,190.46198099999998,7003.799475
2019-01-01 12:00:00,47.70812599999999,10578.348348,1911.720339,19369.378312,199.754545,3892.5742849999997,3.853268,268.444981,6137.561698
2019-01-01 13:00:00,46.922481,10946.063467,1892.5614090000001,19337.385303,186.274319,3892.393236,2.922396,306.30041,5510.873027
2019-01-01 14:00:00,46.060472000000004,11070.567857,1886.471571,19205.86062,186.297756,3892.2503030000003,2.188,239.172338,5050.825295
2019-01-01 15:00:00,47.529217,11351.087,1884.7478370000001,19045.185276,187.404541,3892.2609570000004,1.585923,181.27862,4603.4987280000005
2019-01-01 16:00:00,47.677348,11663.428757,1930.9756240000002,19338.059821,212.04017199999998,3892.470507,1.5115279999999998,104.17070000000001,3947.022629
2019-01-01 17:00:00,47.73605499999999,12069.440017,2009.14637,20136.029211,248.645867,3892.561374,1.78768,44.767243,3496.2271280000004
2019-01-01 18:00:00,47.739947,12362.520376,2213.099132,22136.874153999997,248.036774,3892.661498,1.4614379999999998,6.643006999999999,3252.417343
2019-01-01 19:00:00,47.76688,12399.119977999999,2470.0900810000003,23521.234993000002,221.169494,3892.03818,1.4081319999999997,0.0,2933.5950319999997
2019-01-01 20:00:00,47.849517000000006,12446.897257,2440.608017,23520.164477,221.554196,3892.268929,0.8306690000000001,0.0,2779.816759
2019-01-01 21:00:00,47.885472,12483.814575,2317.54954,23189.946549999997,196.1728,3891.9197240000003,1.031585,0.0,2781.4506610000003
2019-01-01 22:00:00,47.872036,12498.209502,2170.97659,22473.173026,195.66350599999998,3892.162123,0.614717,0.0,2650.962617
2019-01-01 23:00:00,48.047119,12246.241397,2097.959032,21364.567563,158.928515,3891.138885,1.761836,0.0,2425.838569
2019-01-01 00:00:00,48.081067999999995,11644.556115,2088.343248,20189.263142999996,159.671623,3891.529425,1.810711,0.0,2498.504401
2019-01-02 01:00:00,48.074335000000005,10649.325897000002,2092.4162349999997,19880.625381,212.41593600000002,3890.875971,1.5125490000000001,0.0,2400.224318
2019-01-02 02:00:00,48.154776999999996,10287.366608,2082.385859,19471.616003000003,187.692937,3890.9736490000005,1.5272899999999998,0.0,2532.539133
2019-01-02 03:00:00,48.19433099999999,9951.943234,2073.34047,19304.796967000002,187.622912,3890.7744300000004,-0.39448099999999997,0.0,2902.1040780000003
2019-01-02 04:00:00,48.184531,9798.400657000002,2098.844745,19409.865153,187.63299,3890.696465,-0.025376999999999983,0.0,3321.314864
2019-01-02 05:00:00,48.193481,9958.238651,2216.264693,20199.544216000002,187.75354199999998,3891.176442,0.7485719999999999,0.0,3494.614498
2019-01-02 06:00:00,48.229053,11198.488225,2309.1862920000003,21474.025203999998,224.62719799999996,3890.841175,0.1539060000000001,0.0,3272.955127
2019-01-02 07:00:00,48.167218,11901.423658,2735.396394,23701.678783000003,247.862045,3890.032058,1.7555169999999998,0.0,2728.359285
2019-01-02 08:00:00,48.154305,12243.036424,3020.303696,25518.625059,248.542033,3890.2434439999997,1.14085,0.0,2366.720448
2019-01-02 09:00:00,47.325783,12254.390505,3376.489683,26619.225282,248.989554,3890.632623,1.2474569999999998,10.544155,2039.144403
2019-01-02 10:00:00,47.144622999999996,12275.294222,3820.5523430000003,27146.475535999998,262.795605,3895.005706,-1.208549,54.436544999999995,2031.977499
2019-01-02 11:00:00,48.616047,12250.816784,4087.6649339999994,28126.929826,268.926724,3895.146108,-1.287919,125.626496,1672.0841349999998
