region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
TX,biomass,1,1,1,0.0,0.0,1.0958785620000001e7,0.0,240318.08740800078,0.0,0.0,0.0,0.0,2.2027578829495464e6,0.0,0.0,0.0,0.0,0.0,2.2027578829495464e6,1.1199103707408002e7,-8.996345824458456e6
TX,conventional_hydroelectric,1,1,2,0.0,0.0,2.264505984e7,0.0,0.0,0.0,0.0,0.0,0.0,1.3694544602364262e6,0.0,0.0,0.0,0.0,0.0,1.3694544602364262e6,2.264505984e7,-2.1275605379763573e7
TX,conventional_steam_coal,1,1,3,0.0,0.0,4.4570500460428e8,0.0,1.811951961867743e6,4.7367649341654494e7,0.0,1.3352983029708513e6,0.0,5.4744094168984406e7,0.0,0.0,0.0,0.0,0.0,5.4744094168984406e7,4.9621990421077305e8,-4.4147581004178864e8
TX,conventional_steam_coal_1,1,2,4,0.0,0.0,5.3519364816479996e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3519364816479996e7,-5.3519364816479996e7
TX,conventional_steam_coal_2,1,3,5,0.0,0.0,3.700164608952e8,0.0,3.943213009728491e6,9.898298626592867e7,0.0,1.2591325594424328e6,0.0,1.0909930598832645e8,0.0,0.0,0.0,0.0,0.0,1.0909930598832645e8,4.7420179273029965e8,-3.651024867419732e8
TX,conventional_steam_coal_3,1,4,6,0.0,0.0,4.1499941118879996e7,0.0,521830.58166456776,1.167121571075625e7,0.0,0.0,0.0,1.4591672886800095e7,0.0,0.0,0.0,0.0,0.0,1.4591672886800095e7,5.3692987411300816e7,-3.910131452450072e7
TX,natural_gas_fired_combined_cycle,1,1,7,0.0,0.0,1.32296268e7,0.0,1.3546809755340612e6,1.2534996362206988e7,0.0,376854.43169779365,0.0,1.5347614546490436e7,0.0,0.0,0.0,0.0,0.0,1.5347614546490436e7,2.7496158569438845e7,-1.2148544022948408e7
TX,natural_gas_fired_combined_cycle_1,1,2,8,0.0,0.0,2.134947696e7,0.0,4.490180464614424e6,4.789248161688093e7,0.0,264705.90789621335,0.0,5.994412361339639e7,0.0,0.0,0.0,0.0,0.0,5.994412361339639e7,7.399684494939157e7,-1.4052721335995182e7
TX,natural_gas_fired_combined_cycle_2,1,3,9,0.0,0.0,4.674538944e7,0.0,1.128713560180064e7,8.316742283560066e7,0.0,0.0,0.0,1.4602522416567603e8,0.0,0.0,0.0,0.0,0.0,1.4602522416567603e8,1.411999478774013e8,4.825276288274735e6
TX,natural_gas_fired_combined_cycle_3,1,4,10,0.0,0.0,1.2652950760000002e7,0.0,2.0543104628611451e6,1.504958307413756e7,0.0,0.0,0.0,2.181485043219046e7,0.0,0.0,0.0,0.0,0.0,2.181485043219046e7,2.9756844296998706e7,-7.9419938648082465e6
TX,natural_gas_fired_combined_cycle_4,1,5,11,0.0,0.0,1.194058624e7,0.0,180664.62542220106,2.0489975219862377e6,0.0,368438.80126273993,0.0,2.812754049334932e6,0.0,0.0,0.0,0.0,0.0,2.812754049334932e6,1.453868718867118e7,-1.1725933139336247e7
TX,natural_gas_fired_combined_cycle_5,1,6,12,0.0,0.0,5.10994041e7,0.0,9.448077059510097e6,7.521444822501004e7,0.0,0.0,0.0,1.2495627502046199e8,0.0,0.0,0.0,0.0,0.0,1.2495627502046199e8,1.3576192938452014e8,-1.0805654364058152e7
TX,natural_gas_fired_combined_cycle_6,1,7,13,0.0,0.0,1.7514422400000002e7,0.0,1.625766089422882e6,1.9876289685232718e7,0.0,889091.1326829358,0.0,2.4220148049656138e7,0.0,0.0,0.0,0.0,0.0,2.4220148049656138e7,3.9905569307338536e7,-1.5685421257682398e7
TX,natural_gas_fired_combined_cycle_7,1,8,14,0.0,0.0,1.7486852860000003e7,0.0,2.9847175847255695e6,1.9281354552973725e7,0.0,0.0,0.0,3.1202765603042524e7,0.0,0.0,0.0,0.0,0.0,3.1202765603042524e7,3.97529249976993e7,-8.550159394656774e6
TX,natural_gas_fired_combined_cycle_8,1,9,15,0.0,0.0,1.0217344239999999e8,0.0,1.9648924426670745e7,1.469307643842723e8,0.0,0.0,0.0,2.5639403534446394e8,0.0,0.0,0.0,0.0,0.0,2.5639403534446394e8,2.6875313121094304e8,-1.2359095866479099e7
TX,natural_gas_fired_combined_cycle_9,1,10,16,0.0,0.0,5.35498432e6,0.0,1.2307705000816458e6,1.0868913657211868e7,0.0,0.0,0.0,1.6170168183521563e7,0.0,0.0,0.0,0.0,0.0,1.6170168183521563e7,1.7454668477293514e7,-1.2845002937719505e6
TX,natural_gas_fired_combined_cycle_10,1,11,17,0.0,0.0,4.01977122e6,0.0,532758.958592593,4.674084721896624e6,0.0,35396.85754320371,0.0,5.856864801267786e6,0.0,0.0,0.0,0.0,0.0,5.856864801267786e6,9.262011758032423e6,-3.4051469567646366e6
TX,natural_gas_fired_combined_cycle_11,1,12,18,0.0,0.0,1.50672852e7,0.0,2.340666260090681e6,2.604120140942661e7,0.0,0.0,0.0,3.2244198035555713e7,0.0,0.0,0.0,0.0,0.0,3.2244198035555713e7,4.34491528695173e7,-1.1204954833961584e7
