Zone,1,Total
AnnualSum,1.50940410249758e7,1.50940410249758e7
t1,17637.81719167718,17637.81719167718
t2,16278.578554384747,16278.578554384747
t3,15827.0628365925,15827.0628365925
t4,15421.774541665294,15421.774541665294
t5,15526.217021778077,15526.217021778077
t6,15930.786395869362,15930.786395869362
t7,16637.331988169448,16637.331988169448
t8,17603.75213231771,17603.75213231771
t9,18618.20020041014,18618.20020041014
t10,19975.218825844167,19975.218825844167
t11,22250.26528316471,22250.26528316471
t12,25042.53548375713,25042.53548375713
t13,28375.251072638297,28375.251072638297
t14,31067.066630163175,31067.066630163175
t15,32741.61637884978,32741.61637884978
t16,33177.76237538696,33177.76237538696
t17,33133.7094865388,33133.7094865388
t18,32913.11276289507,32913.11276289507
t19,32513.735006120125,32513.735006120125
t20,29036.1024914113,29036.1024914113
t21,28100.24500402135,28100.24500402135
t22,27225.264683565507,27225.264683565507
t23,23787.76097387407,23787.76097387407
t24,20776.46872911078,20776.46872911078
t25,18241.736648396392,18241.736648396392
t26,16574.93431768466,16574.93431768466
t27,16519.377835901232,16519.377835901232
t28,16214.738256230385,16214.738256230385
t29,15881.67670043715,15881.67670043715
t30,16200.839787155479,16200.839787155479
t31,16636.22995304961,16636.22995304961
t32,17470.834522250654,17470.834522250654
t33,18352.11898588287,18352.11898588287
t34,19862.886563731758,19862.886563731758
t35,21861.09546611629,21861.09546611629
t36,25045.72262338654,25045.72262338654
t37,26946.061963484615,26946.061963484615
t38,29209.795647113304,29209.795647113304
t39,29719.985651137406,29719.985651137406
t40,29880.99223976925,29880.99223976925
t41,29937.584821502205,29937.584821502205
t42,29773.738682654206,29773.738682654206
t43,26908.314721805782,26908.314721805782
t44,27293.553328021935,27293.553328021935
t45,26659.952946079447,26659.952946079447
t46,24582.161251294066,24582.161251294066
t47,21665.064318444867,21665.064318444867
t48,19644.85593081921,19644.85593081921
t49,17649.052248209133,17649.052248209133
t50,16878.09827657287,16878.09827657287
t51,16194.064250666792,16194.064250666792
t52,15591.039705486219,15591.039705486219
t53,15545.59054056527,15545.59054056527
t54,15741.491133312575,15741.491133312575
t55,16168.965725480804,16168.965725480804
t56,16869.617970788076,16869.617970788076
t57,18349.00880933048,18349.00880933048
t58,19271.223102886535,19271.223102886535
t59,20575.62836604276,20575.62836604276
t60,22014.538656344088,22014.538656344088
t61,22646.373342827465,22646.373342827465
t62,23137.783798413442,23137.783798413442
t63,22825.06327806729,22825.06327806729
t64,22517.670788229738,22517.670788229738
t65,22826.355581888718,22826.355581888718
t66,22784.30630681282,22784.30630681282
t67,20712.07172722721,20712.07172722721
t68,19971.010351195946,19971.010351195946
t69,19977.246419270086,19977.246419270086
t70,19672.131070855972,19672.131070855972
t71,18225.2473438628,18225.2473438628
t72,16854.833011007726,16854.833011007726
t73,15525.621740935389,15525.621740935389
t74,14729.39739361932,14729.39739361932
t75,14502.90497301078,14502.90497301078
t76,14561.85403190517,14561.85403190517
t77,14476.589255780475,14476.589255780475
t78,14601.291911063603,14601.291911063603
t79,14659.53973341374,14659.53973341374
t80,14659.53973341374,14659.53973341374
t81,14659.53973341374,14659.53973341374
t82,15143.477582107009,15143.477582107009
t83,16387.216437472805,16387.216437472805
t84,18287.70996605231,18287.70996605231
t85,20220.9853967951,20220.9853967951
t86,22249.897210926298,22249.897210926298
t87,23374.88944623888,23374.88944623888
t88,23415.025968392674,23415.025968392674
t89,23226.954915950322,23226.954915950322
t90,21904.12075047901,21904.12075047901
t91,19614.44879472811,19614.44879472811
t92,17100.499411046592,17100.499411046592
t93,16877.914341141906,16877.914341141906
t94,16501.646772010605,16501.646772010605
t95,15450.575629654144,15450.575629654144
t96,14521.290380169885,14521.290380169885
t97,13628.606954999119,13628.606954999119
t98,13677.484588376941,13677.484588376941
t99,13646.373117476875,13646.373117476875
t100,13727.556496297286,13727.556496297286
t101,13811.792145994237,13811.792145994237
t102,14301.3372636031,14301.3372636031
t103,14331.50269494067,14331.50269494067
t104,14909.96558259691,14909.96558259691
t105,16141.426573495693,16141.426573495693
t106,17882.95509894775,17882.95509894775
t107,19543.254470322703,19543.254470322703
t108,21837.97694954067,21837.97694954067
t109,23200.028121915162,23200.028121915162
t110,24256.072177649767,24256.072177649767
t111,24317.555952943352,24317.555952943352
t112,24481.40209179135,24481.40209179135
t113,24317.555952943352,24317.555952943352
t114,23125.65302767678,23125.65302767678
t115,20803.877069272214,20803.877069272214
t116,20028.934872023056,20028.934872023056
t117,20502.878531531926,20502.878531531926
t118,21000.742549390347,21000.742549390347
t119,19101.573376408684,19101.573376408684
t120,17127.127979544515,17127.127979544515
t121,15776.361719809276,15776.361719809276
t122,15306.31121046789,15306.31121046789
t123,15140.019313478684,15140.019313478684
t124,14915.26405328119,14915.26405328119
t125,15020.871302104782,15020.871302104782
t126,15774.649785037484,15774.649785037484
t127,17097.276005859152,17097.276005859152
t128,18055.145425104954,18055.145425104954
t129,18569.9844277868,18569.9844277868
t130,19175.805167703344,19175.805167703344
t131,20245.76909432338,20245.76909432338
t132,21932.332780142544,21932.332780142544
t133,23083.481755924047,23083.481755924047
t134,24438.26914455895,24438.26914455895
t135,25525.132094607507,25525.132094607507
t136,25728.935118261114,25728.935118261114
t137,25931.77756556135,25931.77756556135
t138,25892.026897510706,25892.026897510706
t139,25097.33707415545,25097.33707415545
t140,23406.117662523946,23406.117662523946
t141,24460.262809747182,24460.262809747182
t142,24553.0746873476,24553.0746873476
t143,21798.215659347603,21798.215659347603
t144,19580.124190973846,19580.124190973846
t145,17606.76873059909,17606.76873059909
t146,16367.652402371701,16367.652402371701
t147,16374.106745523393,16374.106745523393
t148,16206.458777842665,16206.458777842665
t149,16363.049872037145,16363.049872037145
