1,2,3,4,5,6
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0223617105434387,0.020544673537547,0.0211937044127571,0.020544673537547,0.0211937044127571,0.022038560418971627
0.2360981225707675,0.2521859618474921,0.2525941049808731,0.2521859618474921,0.2525941049808731,0.25358774737075324
0.3581893670542667,0.22620878348273626,0.220133980627037,0.22620878348273626,0.220133980627037,0.34917394493471093
0.5342895696061103,0.5276765607322875,0.5261324785234649,0.5276765607322875,0.5261324785234649,0.516306247827596
0.6361655119511231,0.6082821094712896,0.6135188491080095,0.6082821094712896,0.6135188491080095,0.621004918879024
0.5935559878801702,0.6362964279983341,0.6439302473171394,0.6362964279983341,0.6439302473171394,0.618569798801335
0.43743583343008663,0.325148236170215,0.3401806497186568,0.325148236170215,0.3401806497186568,0.3997669236214549
0.29195363934344337,0.19448070485773095,0.177583694361406,0.19448070485773095,0.177583694361406,0.24325939472391134
0.14884817855011098,0.1540832081399381,0.1473314201157871,0.1540832081399381,0.1473314201157871,0.15461432331978026
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.018654821562159484,0.01717844871249445,0.018703591517469,0.01717844871249445,0.018703591517469,0.02192885300931635
0.1908676693328378,0.23913910212300704,0.2403397401375374,0.23913910212300704,0.2403397401375374,0.2012941774058186
0.27578729032612165,0.4522300749446271,0.4526825606315903,0.4522300749446271,0.4526825606315903,0.2571951447474224
0.11788919740943982,0.0196127149716051,0.0198815095999521,0.0196127149716051,0.0198815095999521,0.022915631233089997
0.21766574395138227,0.1971772827765316,0.1539512359823988,0.1971772827765316,0.1539512359823988,0.16567881101483756
0.19873862575542733,0.2468551870749094,0.2466587799921549,0.2468551870749094,0.2466587799921549,0.25815824977465796
0.21837738025713624,0.07043011331879359,0.0827969659112721,0.07043011331879359,0.0827969659112721,0.1073275584957687
0.2539718207107696,0.03298893359897385,0.042405856554927,0.03298893359897385,0.042405856554927,0.17823708885571685
0.22406856842420608,0.18860459974531235,0.1439388439375967,0.18860459974531235,0.1439388439375967,0.20625492820817784
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.05250715064954824,0.0615105232271702,0.0635658273859258,0.0615105232271702,0.0635658273859258,0.0664462224923626
0.2639007068979909,0.32700372313572557,0.3273048162831675,0.32700372313572557,0.3273048162831675,0.32660497470228944
0.47340658840202343,0.5652658620734322,0.5660876238701111,0.5652658620734322,0.5660876238701111,0.5650076958524136
0.6873697379190201,0.7920077111894053,0.7925933713329469,0.7920077111894053,0.7925933713329469,0.7918083240799803
0.7526331579796953,0.8256,0.8256,0.8256,0.8256,0.8256
0.7342657203210627,0.8256,0.8256,0.8256,0.8256,0.8256
0.750059261790328,0.8256,0.8256,0.8256,0.8256,0.8256
0.5770289463403665,0.620585798178835,0.6197841388424691,0.620585798178835,0.6197841388424691,0.6222895371872191
0.32370132292045717,0.3142452733138783,0.3135083426182973,0.3142452733138783,0.3135083426182973,0.3172408044905361
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.040888880866631595,0.036730950453454245,0.0384319463062972,0.036730950453454245,0.0384319463062972,0.04279325677515715
0.26577110875948345,0.2928088962423654,0.2939472422308758,0.2928088962423654,0.2939472422308758,0.2960422938385755
0.49010618409594275,0.5220751175160661,0.5234728873816183,0.5220751175160661,0.5234728873816183,0.5259536682595505
0.5340669707672464,0.5048058237501387,0.5192203479622702,0.5048058237501387,0.5192203479622702,0.5311721289561018
0.578444557958561,0.5437684820147922,0.566225384229196,0.5437684820147922,0.566225384229196,0.5453966249025357
0.6418973059594592,0.5855992929441429,0.5783537495583715,0.5855992929441429,0.5783537495583715,0.5644859100272364
0.7094938129800167,0.7806509430452533,0.7807417536226153,0.7806509430452533,0.7807417536226153,0.7383035546749648
0.5118749420236244,0.38727001274310485,0.4469441176536215,0.38727001274310485,0.4469441176536215,0.4848023809464318
0.28087318886257984,0.2683420751136213,0.2690097218276809,0.2683420751136213,0.2690097218276809,0.27814104550259283
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.03919717541251796,0.0441537861340318,0.0459563427448869,0.0441537861340318,0.0459563427448869,0.04811956598596477
0.2855903694646337,0.30688694808371697,0.3076994204030709,0.30688694808371697,0.3076994204030709,0.3072082980480374
0.5322676594997555,0.5393170605400158,0.5411876583972621,0.5393170605400158,0.5411876583972621,0.5412371519747213
0.7325622629966649,0.7647036334275679,0.7652211796825155,0.7647036334275679,0.7652211796825155,0.7649837241709146
0.7486885092666882,0.7583478822905096,0.7807652548603398,0.7583478822905096,0.7807652548603398,0.7919739411452549
0.6296221000222592,0.5257321693086205,0.4864175010443238,0.5257321693086205,0.4864175010443238,0.651427197078522
0.5376826661711842,0.5888300697583589,0.548164326122302,0.5888300697583589,0.548164326122302,0.48224705311959903
0.41257331101582234,0.3231313391478351,0.3590185316153368,0.3231313391478351,0.3590185316153368,0.3143720968848371
0.25054052962771217,0.13931397777395998,0.1910430211309464,0.13931397777395998,0.1910430211309464,0.19435672039835186
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.029410685353894517,0.0043689515550914,0.0038018757171315,0.0043689515550914,0.0038018757171315,0.0364054491850248
0.26054436966055905,0.17016526342542782,0.1317952146813084,0.17016526342542782,0.1317952146813084,0.2461440668044172
0.5345790334503195,0.5395407930620537,0.5459163222377252,0.5395407930620537,0.5459163222377252,0.547625507049818
0.7201378128102387,0.711338495427311,0.6789731702095327,0.711338495427311,0.6789731702095327,0.7395346750690802
0.7526759085121016,0.8197775153455893,0.8139550306911785,0.8197775153455893,0.8139550306911785,0.7960200607809561
0.6508094241597454,0.5967959001722639,0.6374930320202079,0.5967959001722639,0.6374930320202079,0.6642636174677466
0.6006833030801927,0.5850260319274387,0.5959721213979127,0.5850260319274387,0.5959721213979127,0.6103759335010678
0.41793620444319535,0.3133493781982566,0.3480740535850681,0.3133493781982566,0.3480740535850681,0.3551677430413296
0.2488897062138112,0.24852462573743286,0.2165344056680642,0.24852462573743286,0.2165344056680642,0.2309080441634215
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.008361453066104429,0.012257999383245202,0.0130500626768873,0.012257999383245202,0.0130500626768873,0.010749256400194926
0.22412731685872364,0.27339315472925435,0.2776003833779756,0.27339315472925435,0.2776003833779756,0.28087317883738405
0.4007393876811237,0.49580551342162227,0.5024333384545419,0.49580551342162227,0.5024333384545419,0.47081445630345364
0.43665657665999724,0.4089648307817117,0.4360582599338592,0.4089648307817117,0.4360582599338592,0.4757562049536132
0.46391355639744786,0.43480223497073817,0.3881045726617564,0.43480223497073817,0.3881045726617564,0.5197139476726271
0.4767923217153247,0.3323089686733462,0.4034156508915887,0.3323089686733462,0.4034156508915887,0.5039018310156852
0.42053168294944443,0.336276226538331,0.4044251584512112,0.336276226538331,0.4044251584512112,0.4173842126230636
0.38434260833013506,0.5549740851812942,0.5594500671909249,0.5549740851812942,0.5594500671909249,0.44397556414717676
0.13442697797733755,0.2369728436590039,0.2138849063427594,0.2369728436590039,0.2138849063427594,0.18743552541570274
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.017308949571018188,0.02171989638627075,0.0144799309241805,0.02171989638627075,0.0144799309241805,0.02024562130155585
0.05833188786273922,0.03822660405957515,0.0270608728221329,0.03822660405957515,0.0270608728221329,0.0492891375837133
0.11516881105162999,0.0580312323855606,0.0593265124476099,0.0580312323855606,0.0593265124476099,0.07311601959589258
0.202143321878111,0.14832947694975165,0.1238075865879144,0.14832947694975165,0.1238075865879144,0.13024639940700924
0.2782133807469522,0.24509226566042985,0.244542473037933,0.24509226566042985,0.244542473037933,0.25304969374778463
0.3804241442311085,0.3654653889715114,0.3396689274602326,0.3654653889715114,0.3396689274602326,0.31030735231492473
0.24508695978863232,0.16433233939370825,0.1233886417327706,0.16433233939370825,0.1233886417327706,0.13609250960672395
0.37006551813016586,0.20836832626409849,0.1588380504953561,0.20836832626409849,0.1588380504953561,0.3829764074769133
0.24466821119018217,0.26673476477054975,0.2658298030091472,0.26673476477054975,0.2658298030091472,0.26357979769903395
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.006969088010260729,0.009167394563582301,0.0091698416447504,0.009167394563582301,0.0091698416447504,0.008634262736957651
0.16348058072242178,0.2027085733783487,0.1953496846383409,0.2027085733783487,0.1953496846383409,0.18091687362738085
0.35265149629236037,0.4190789366740763,0.400805605095915,0.4190789366740763,0.400805605095915,0.4169714652941414
0.5446126808063019,0.6128331189959144,0.5818237375081928,0.6128331189959144,0.5818237375081928,0.6059873774041926
0.6747760975041649,0.7463346027542068,0.7354725313492845,0.7463346027542068,0.7354725313492845,0.7419324303741316
0.7070298285485759,0.7987576066699307,0.7934104716916461,0.7987576066699307,0.7934104716916461,0.7605265345773371
0.6077905473164008,0.6456852568983809,0.6615503546632002,0.6456852568983809,0.6615503546632002,0.65693764887583
0.4206672925812226,0.4647636731756537,0.4752433511545738,0.4647636731756537,0.4752433511545738,0.45735755048335636
0.2005169130302449,0.18940460254771996,0.1804871560463413,0.18940460254771996,0.1804871560463413,0.20296423437105432
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.03852567041466342,0.00794121461618055,0.0087719813107135,0.00794121461618055,0.0087719813107135,0.026675299496738424
0.17160806359894076,0.10477026981068754,0.1219827623075803,0.10477026981068754,0.1219827623075803,0.15831954138892276
0.521516851918814,0.5567879137298496,0.5581846840509298,0.5567879137298496,0.5581846840509298,0.5582017971528431
0.7428903929973952,0.7850354726126991,0.7848895522673425,0.7850354726126991,0.7848895522673425,0.7859033662575952
0.7911502425489083,0.8256,0.8256,0.8256,0.8256,0.8256
0.7954637854570017,0.8256,0.8256,0.8256,0.8256,0.8256
