,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,141464.76981901086,82935.79240370648,14187.710643048444,41910.915217015245,79282.27276789675,70204.25943487191,111111.73465838771,8466.147712684686,53464.57961000371,47254.28261394011,301565.2469958219,56282.56317119273,0.0,20074.441428064485,140148.60985574883,0.0,0.0,0.0,0.0,0.0,121706.50085737211,90731.44389932942,27998.497860992324
1,145916.02596974076,85545.40649013215,14634.13369484744,43229.66206388841,87961.2822241849,77889.50116968859,123275.10689959333,8706.378907956894,54981.663920403065,48595.14662663258,310122.3124046644,57879.609181072905,0.0,21395.259233771045,149369.82679500105,0.0,0.0,0.0,0.0,0.0,164495.3144860777,99326.11318342111,30650.696693335125
2,173546.81987367035,101744.36394150142,17405.266813348993,51415.67093498751,143549.53114924682,127112.7602012525,201180.37561922192,10473.37100373411,66140.39783115013,58457.713015044545,373062.79323331104,69626.49189900303,0.0,30785.526860414193,214927.46428959342,0.0,0.0,0.0,0.0,0.0,292111.04086035286,154323.0368708549,47622.004368459144
3,164799.5716941107,96616.16163323903,16527.992377789513,48824.176407376515,124681.04291930218,110404.75983001135,174736.7535531874,9881.54332376992,62402.94613710032,55154.393323860946,351981.8167911023,65692.04852351859,0.0,27747.158881566556,193715.26518599057,0.0,0.0,0.0,0.0,0.0,248964.2502439334,134825.26063636306,41605.25402553242
4,142356.82258813694,83458.77139959391,14277.175932412596,42175.19831749164,83765.95651004449,74174.55046801592,117395.483356008,8608.636276797575,54364.40931272843,48049.59059891145,306640.7075817981,57229.82063503789,0.0,20551.580290277332,143479.72860627098,0.0,0.0,0.0,0.0,0.0,151188.04088149767,94360.90327818491,29118.4999935297
5,129954.30364786636,76187.61309332924,13033.308995120624,38500.77873975411,58472.08122851262,51776.885512364,81946.87346320561,7751.442433449307,48951.143440904234,43265.114647964,276107.3550033506,51531.23513009547,0.0,15938.971342678891,111277.05267475746,0.0,0.0,0.0,0.0,0.0,96228.71390332819,70705.63657942225,21818.8042584836
6,123108.35881625688,72174.07770859709,12346.719079670907,36472.571902214055,56423.14165269051,49962.55450840169,79075.34591320327,7494.059922277796,47325.74683482633,41828.519594872574,266939.3575636711,49820.16795576937,0.0,15889.948639876231,110934.80336865425,0.0,0.0,0.0,0.0,0.0,92177.25045173502,68309.07408787475,21079.25744968622
7,117869.92917480273,69102.97163871904,11821.349236196764,34920.61390691832,40701.270162228444,36040.87559602512,57041.613120305265,7324.8797985860765,46257.35723208009,40884.23115945916,260913.1402663475,48695.46622339552,0.0,12943.207742011049,90362.29369655301,0.0,0.0,0.0,0.0,0.0,82739.49826749877,53976.84074212882,16656.523858899887
8,117390.29523751861,68821.77922096541,11773.246040429513,34778.5156494763,39037.15228963088,34567.3032729906,54709.40168078644,7272.625689351511,45927.36724396123,40592.57189135895,259051.84231919987,48348.083292721814,0.0,12472.33084845535,87074.89253615185,0.0,0.0,0.0,0.0,0.0,77854.05074632732,51811.16780205593,15988.226446510886
9,122158.8842612156,71617.43435004039,12251.494874611957,36191.27679511453,43329.16015473901,38367.865783864676,60724.522368052,7396.964933752702,46712.58215593058,41286.57842116877,263480.8218529421,49174.68490837556,0.0,13336.309088151846,93106.70914599289,0.0,0.0,0.0,0.0,0.0,82461.36945276447,56559.051878450315,17453.359331474818
10,127385.34513760166,74681.52355617005,12775.664352965103,37739.68887647944,50864.71698073694,45040.582999569866,71285.3799383779,7473.981712020027,47198.950905061894,41716.45192795942,266224.169187434,49686.68893135969,0.0,14876.059281653917,103856.39052157286,0.0,0.0,0.0,0.0,0.0,89662.75650427467,63840.95335049967,19700.45575171197
11,123185.86762919214,72219.51838493849,12354.492552964779,36495.534971334775,44503.50494452217,39407.74523496576,62370.33147675205,7415.878260394959,46832.02172777267,41392.14422425344,264154.51692819333,49300.41983973346,0.0,13590.512066517842,94881.4132724738,0.0,0.0,0.0,0.0,0.0,82820.15594004218,57538.65785477148,17755.65250188965
12,133328.6452134506,78165.87023777967,13371.726693071641,39500.474589465564,65798.70997915813,58264.59742621298,92214.92458310082,7986.471301807337,50435.37453034648,44576.941578550715,284479.1128727939,53093.69630834723,0.0,17545.49289666241,122492.89463483912,0.0,0.0,0.0,0.0,0.0,112111.83950785274,77443.95400232449,23898.157984642145
13,141167.76410552076,82761.66845589783,14157.923501502739,41822.923123344306,83235.64865622982,73704.96415508885,116652.27275566591,8528.9228336571,53861.01085201105,47604.66550450912,303801.3047051476,56699.88930718909,0.0,20631.120988576895,144035.0376211487,0.0,0.0,0.0,0.0,0.0,168338.94950281052,94833.38432432988,29264.30126143994
14,142323.1455885891,83439.02776556507,14273.798416402622,42165.22103569477,90613.63102995913,80238.14957710088,126992.29444278408,8739.615247037384,55191.554765332636,48780.657134275745,311306.1949855255,58100.56284469421,0.0,21963.224838820446,153335.04746023315,0.0,0.0,0.0,0.0,0.0,176228.63532280285,101194.32008331016,31227.200104307747
15,147219.16291035552,86309.38959998134,14764.827222750988,43615.73459561586,97299.52497134767,86158.49237793619,136362.37488617035,8935.997526052426,56431.72873190098,49876.77593917712,318301.35647887416,59406.10326277675,0.0,23103.46105862367,161295.54397941346,0.0,0.0,0.0,0.0,0.0,196152.0119710793,107591.80520112305,33201.3775855518
16,151414.07484458352,88768.71813650726,15185.54113457541,44858.53588559928,100151.59396792656,88683.99252786448,140359.46430492384,8886.995418349146,56122.27546256637,49603.267901676176,316555.8952355374,59080.33948969738,0.0,24259.84346918693,169368.76424224526,0.0,0.0,0.0,0.0,0.0,183558.30565903365,110129.06956105873,33984.34309013754
17,134455.20332907783,78826.33142629967,13484.710869892106,39834.233176366746,62857.629070900985,55660.277445292355,88093.0876316828,7898.18559286803,49877.841343565546,44084.16989743069,281334.364809564,52506.77694913912,0.0,17208.368058104606,120139.27609750503,0.0,0.0,0.0,0.0,0.0,104084.42978192512,75055.57990713851,23161.13800434171
18,143221.5243569785,83965.71547113564,14363.898149573464,42431.37830186717,84115.13305173743,74483.74544522536,117884.84383843388,8584.739627515057,54213.49955408304,47916.2100984708,305789.5059269465,57070.95680245817,0.0,20675.19906692487,144342.76630329998,0.0,0.0,0.0,0.0,0.0,158844.9647098015,94450.27531227934,29146.078995889697
