,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,116224.92691270227,68138.56497911229,11656.369530424783,34433.2589956786,35514.17559246576,31447.715988266125,49772.0551805282,7117.620942071247,44948.49657785207,39727.404121664884,253530.5537136323,47317.618815050926,0.0,11965.856038579019,83538.96647885749,0.0,0.0,0.0,0.0,0.0,59679.7229418186,49379.17215119987,15237.74544343121
1,125251.26911200161,73430.39024248824,12561.63471731647,37107.43902734726,54557.52316762114,48310.55388380131,76460.73739039175,7753.465871332649,48963.92165591668,43276.40858102968,276179.43011540617,51544.68685269199,0.0,15172.039813059824,105922.76233916734,0.0,0.0,0.0,0.0,0.0,98051.0284592461,67570.41432493602,20851.31702568517
2,126908.4303240786,74401.92526453032,12727.833862134732,37598.396197455004,51646.5006695861,45732.85055192164,72381.02640212102,7659.678465274414,48371.64469503831,42752.92886606274,272838.710908408,50921.19246241268,0.0,14844.244816208911,103634.27957908915,0.0,0.0,0.0,0.0,0.0,95431.08129889162,64317.040725558756,19847.36988400581
3,124964.69115425622,73262.37971915117,12532.893390791363,37022.53630205743,53042.947310027965,46969.400650826385,74338.10461343336,7713.079075063897,48708.87495019142,43050.987391898314,274740.8473496096,51276.19727639126,0.0,14999.962474618967,104721.41385549556,0.0,0.0,0.0,0.0,0.0,93121.52207421056,66035.5542565252,20377.679943594816
4,124989.1513630382,73276.71987465624,12535.3465412465,37029.78298077301,53531.47509201137,47401.99081190705,75022.76169237334,7683.961302719811,48524.99327101591,42888.46489759145,273703.66863422334,51082.62365625409,0.0,15413.358779786608,107607.5174462909,0.0,0.0,0.0,0.0,0.0,99883.38957575477,66064.62768238668,20386.65161005146
5,125435.30514811755,73538.28406301783,12580.091963114468,37161.96227519475,53251.166531448056,47153.778264251996,74629.9176262734,7659.087114466941,48367.9102548423,42749.62820806236,272817.64691822394,50917.26118926373,0.0,15298.880517959955,106808.29375126555,0.0,0.0,0.0,0.0,0.0,98552.79838927614,65781.99627506059,20299.435375928162
6,127506.00296917929,74752.26097640836,12787.765305049717,37775.43544543784,56726.73249730589,50231.38346187816,79500.81940423668,7792.881780406971,49212.83711075187,43496.410708336385,277583.42975715036,51806.7220152845,0.0,15829.94646770765,110515.90150043112,0.0,0.0,0.0,0.0,0.0,110810.13887265658,69220.34603558217,21360.463662021804
7,127172.23458059877,74556.58437210858,12754.29118053776,37676.55189546412,55767.447837533364,49381.93923209779,78156.41063721574,7775.364251630073,49102.21214368925,43398.6356300347,276959.45317752525,51690.26628436077,0.0,15711.36070817545,109688.00153585771,0.0,0.0,0.0,0.0,0.0,107981.2413970375,68389.91005599688,21104.2023374042
8,121827.00997136562,71422.8681888517,12218.210712058391,36092.954398362286,49268.66922370074,43627.28659807232,69048.56673044813,7590.34567430751,47933.80110335613,42365.94396927734,270369.0681685917,50460.271235916334,0.0,14236.873371862579,99393.94921192815,0.0,0.0,0.0,0.0,0.0,77235.32479512622,61470.64406550109,18969.010327790817
9,123691.52813786916,72515.96926120998,12405.205992006207,36645.34396430786,50493.69632227865,44712.04511016857,70765.4055794681,7660.900499720688,48379.36196624078,42759.74972048767,272882.2399291781,50929.31649157611,0.0,14531.835290174999,101453.20963817734,0.0,0.0,0.0,0.0,0.0,83034.88685273784,63107.562609705186,19474.141276763356
10,129707.73892756173,76043.06091625064,13008.580655259457,38427.73049529427,58816.806992532715,52082.139336784516,82429.99631380608,7919.166037645273,50010.33497562982,44201.27343737775,282081.69089293154,52646.253987410695,0.0,15964.224640833585,111453.35718830198,0.0,0.0,0.0,0.0,0.0,115508.11658863879,71560.68332514133,22082.660133053687
11,127810.68611179953,74930.88592944501,12818.322427298892,37865.70208479086,56352.20706942076,49899.74210768566,78975.93321577158,7831.659903050093,49457.72487972776,43712.85299458076,278964.71136594936,52064.51720282318,0.0,15510.94603026815,108288.81747367361,0.0,0.0,0.0,0.0,0.0,113165.965232086,68724.26694614539,21207.38035674685
12,127893.80370131304,74979.61483317,12826.658413077357,37890.32683236299,55912.13394288756,49510.05842598927,78359.1838875984,7808.952731169657,49314.32679125587,43586.11162958028,278155.8790458565,51913.56096166466,0.0,15478.98758793266,108065.70136443968,0.0,0.0,0.0,0.0,0.0,111043.47105969238,68465.36662937305,21127.487216575908
13,131478.14107738083,77080.98509593387,13186.136900928257,38952.23687590069,63792.54907770662,56488.14683421346,89403.35006610017,8066.516232785022,50940.86637030359,45023.71689107753,287330.32338792377,53625.83135219195,0.0,16775.128796597444,117114.63999728084,0.0,0.0,0.0,0.0,0.0,126661.33374017474,76346.23839844076,23559.417778750376
14,132722.8117412901,77810.69149509622,13310.966759613415,39320.98795601023,66598.94285409375,58973.201687909204,93336.42702949347,8169.191991465647,51589.27417752541,45596.80744925732,290987.6468339362,54308.41510459142,0.0,17393.89172256999,121434.49936751934,0.0,0.0,0.0,0.0,0.0,130689.4390070533,79045.70087100455,24392.4354296958
15,131442.65874340004,77060.18305816293,13182.578325262359,38941.724738546116,64000.34238516787,56672.14730186587,89694.56617326217,8069.319140011546,50958.56701310332,45039.361476397535,287430.1632960802,53644.464951367576,0.0,16950.46156554188,118338.7160901463,0.0,0.0,0.0,0.0,0.0,128411.4658486122,76271.83968079668,23536.459339566605
16,129154.78382086565,75718.88288947982,12953.123971150493,38263.909816653184,58914.45730274762,52168.608448641244,82566.85030372225,7896.426955872864,49866.73537296073,44074.35396550922,281271.72193847067,52495.085610748305,0.0,16070.355619397462,112194.30478386315,0.0,0.0,0.0,0.0,0.0,116164.5732749828,71193.82262025132,21969.45187558848
