,0,1,2,3,4,5
0,6393.086290093396,2241.940892814686,1061.3653252276886,1615.145269586591,1450.3303269555086,3704.7999451903897
1,5746.220645446392,2046.716674793825,956.5557262597049,1449.2712932438449,1305.8470621295678,3337.2926406252363
2,5457.203645789642,2027.82024151248,929.4236973498682,1405.359143512355,1254.5574460781331,3138.7279701089483
3,5192.987056250117,1995.6794008905424,886.5022332179558,1363.6807398084031,1225.201123636598,3017.042588501521
4,4984.920661158832,2024.1341038927974,890.4332498482981,1355.6865775473118,1229.4087135192292,2923.928031685531
5,5113.75148248512,2117.3791354465625,932.3323982024472,1419.01420761211,1310.1715576499982,3050.195574855107
6,5219.89414964261,2273.9646458320426,983.7225810272629,1478.4171154902897,1378.806272350619,3178.5797049553457
7,5517.823373675649,2532.1276957489863,1073.5406313071321,1602.3763508344748,1513.1579321328986,3363.100687723815
8,5678.202030487323,2676.304786392964,1177.283411005419,1725.4994859522849,1640.6562471759662,3458.8958345420015
9,6210.922473878953,2932.805052890482,1294.4810389621462,1921.2483503610447,1840.4970780067617,3782.067709351603
10,6676.867159028854,3136.3428331401515,1436.0669412734678,2073.457939745126,1934.5090886611692,3972.7015951514504
11,7358.965132929037,3173.0868824086047,1493.9270091055143,2216.0649039033688,2011.3563605782035,4308.843660773753
12,8046.424729230913,3431.0523787547,1588.166757472613,2361.8795169601885,2088.150014211532,4671.807176519009
13,8164.078656034161,3300.808779308697,1521.4493095308185,2295.7703972983263,2012.9563584311318,4692.527196958961
14,8385.548925193303,3261.8584729504937,1485.817971592669,2282.3695491569547,1979.21742811569,4730.96743666348
15,8375.751445790476,3236.0671316966555,1446.4426188326631,2252.822871973039,1944.5670432254897,4710.564024583519
16,8624.913865273887,3307.349669064479,1495.383407020779,2307.0069519552108,2033.3539238638903,4896.565673921499
17,8602.68946965369,3384.8231478779035,1524.7303337267117,2361.278364526891,2109.315167057444,4887.591984368832
18,10152.801387357007,3693.6963191455197,1700.9042107107966,2685.96307795333,2316.912741813315,5772.879525421755
19,10107.66439615326,3647.9899383412862,1678.570294824694,2623.6583845607847,2307.3072347936723,5760.437281357262
20,9593.250214720681,3501.699833233535,1618.9697358308995,2500.9157287381854,2221.3426881791556,5461.022539376958
21,9078.302907366198,3332.991123989558,1541.1031606744018,2307.4784630372783,2146.0930536378673,5170.967169425006
22,8328.562734774896,3033.949404755528,1430.9421104213839,2135.576229405545,1996.8971870850137,4830.621637351012
23,7347.690512151288,2723.077760022244,1266.7117167186705,1882.02788405754,1731.0073883882892,4278.794777827385
24,5882.335735212198,2344.172747894786,1089.3034679071375,1613.7913961076824,1529.5015245684544,3555.1229414888985
25,5407.024746685183,2256.7289962653904,1029.6293376050976,1523.9933928206515,1452.867582220194,3309.020217002737
26,5105.769038380713,2224.396920491869,1006.9091112160754,1487.2165067166097,1431.7730543997563,3198.866432936638
27,5004.706448780423,2283.9181869106615,1018.9542657861984,1512.4698806218707,1424.711626123143,3189.1915055809936
28,4909.672664766389,2325.6738839000545,1032.1386093776714,1521.092502164197,1435.3031357298796,3204.6555417531345
29,5227.142690743041,2490.071127050445,1091.5473818753796,1629.4509730296909,1524.069858519436,3386.7324058992335
30,5598.306096061747,2772.01568578379,1205.595948071525,1790.07405731168,1665.0090641596871,3682.0113682023257
31,6502.537237512634,3079.293434922028,1357.0517804165424,2028.5072811405441,1869.2263306813875,4180.283815990929
32,6860.780145938739,3213.8142855217175,1436.5674932304255,2141.81552527362,1933.790072466426,4394.7300139014915
33,7312.036101479849,3323.63153100324,1482.1644604727599,2259.2967205548357,2083.0038164546368,4621.959159587355
34,7641.478509332123,3429.9305444214306,1555.479597122709,2343.0113059715823,2153.9507758043674,4747.012135463767
35,8244.076819761634,3493.955494210377,1616.1561077535716,2433.4180720993704,2181.074557052594,5079.525623315701
36,8757.312392846035,3507.726514508406,1644.6331211921997,2469.438302958677,2242.9494165673323,5263.326441968813
37,8813.502189792434,3353.966803835119,1556.9891743477483,2374.13540718694,2176.0401311186133,5179.853109984937
38,8915.12279454967,3142.1114953654837,1494.3480601111219,2318.238700714137,2083.380439870044,5210.3068263679215
39,9723.39005098848,3293.9191350069705,1539.6143132797815,2453.9795960865367,2104.1286284718767,5598.253081861529
40,10566.252287483943,3537.764951549331,1657.7617118291791,2638.24578252885,2282.8550184280093,6114.596555066771
41,11789.714180140905,3958.8931391530946,1832.8049330754654,2902.616553274932,2543.3797654000136,6766.038410070836
42,11299.217168995528,3870.9611018192218,1818.001597708907,2849.6287767311196,2561.7197025762744,6687.459073699259
43,9451.545092022903,3502.8063399085822,1601.4924250804092,2508.4335274451237,2341.174301622969,5690.555591601814
44,8869.339125981933,3271.2450534141885,1503.505849052855,2356.17996116558,2220.6820996281613,5380.573625299914
45,8193.907791920426,3107.9187062524165,1411.326016802605,2155.5230257863013,2118.844706597635,5030.92620093888
46,7411.782130805927,2755.704036092646,1306.8220583979949,1983.3972078979245,1956.4093691610235,4611.3734101737045
47,6703.150595615556,2529.634044225709,1187.3443838966446,1786.1368675531307,1755.12388969632,4178.462965748756
48,6115.07270230594,2386.103102786692,1111.6537320785333,1697.2526671981102,1611.4453922329785,3887.603253545208
49,5656.463785595382,2245.609221337233,1054.210708172205,1598.3464352156707,1526.5310670692977,3608.97831973521
50,5431.552146566048,2199.8333146237783,1025.885550583879,1565.2651568609676,1471.1830544133722,3475.131132204172
