,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,136943.10389172754,80284.89955495083,13734.2260907963,40571.30848976795,75129.568585691,66527.04999591773,105291.84391737884,8349.306996462916,52726.718662365245,46602.12954355528,297403.3659795251,55505.81142826408,0.0,19035.535797043594,132895.54727462344,0.0,0.0,0.0,0.0,0.0,139953.37227064918,86554.0166101073,26709.400234027293
1,151791.42904530177,88989.94756128544,15223.386544542705,44970.332341588444,101762.59665469427,90110.53148321483,142617.23639970372,9191.528392634482,58045.432015003425,51303.035933195635,327403.39810524666,61104.86078847477,0.0,24004.44121591436,167585.6874438973,0.0,0.0,0.0,0.0,0.0,202067.03040754754,112589.96752415909,34743.74295632324
2,161317.62926611205,94574.82190788117,16178.783230470352,47792.602298309765,124197.89480520667,109976.93335174263,174059.6359179344,9903.307615886213,62540.38984443885,55275.871952094036,352757.06361533445,65836.73654308578,0.0,27597.02105742323,192667.08621593777,0.0,0.0,0.0,0.0,0.0,241015.44699169166,134375.04963938557,41466.32499394051
3,148221.23849402607,86896.87108167076,14865.326862638509,43912.61349261608,96590.10075787937,85530.29896479433,135368.13806354682,8901.425954671957,56213.40575986676,49683.81275688194,317069.91275544796,59176.273035832644,0.0,23180.33441457812,161832.23109026378,0.0,0.0,0.0,0.0,0.0,187228.06755162214,106730.13134001012,32935.47667269946
4,136054.4285509162,79763.90062585974,13645.099528704728,40308.02599963385,72122.77103283838,63864.53808626826,101077.90705355913,8262.115828177733,52176.09761058654,46115.46710304359,294297.6055921438,54926.16852531446,0.0,18555.168709596164,129541.89084699836,0.0,0.0,0.0,0.0,0.0,147557.85492574758,83316.82520320924,25710.446698335487
5,139064.42167329643,81528.55316128387,13946.97618331303,41199.778530792486,74032.94539986383,65555.99283581976,103754.95931266299,8191.596371977929,51730.76010786383,45721.85876709948,291785.693687389,54457.35840256915,0.0,19115.892243399194,133456.5513897338,0.0,0.0,0.0,0.0,0.0,129310.22795375067,84870.07238333812,26189.757794703393
6,137410.64694228378,80559.0035133451,13781.116673680976,40709.82465303062,77815.10049346149,68905.08195932643,109055.53658580667,8400.938712063988,53052.77817170013,46890.31488636476,299242.49418711907,55849.05671449981,0.0,19381.56813329062,135311.35301765945,0.0,0.0,0.0,0.0,0.0,141919.85665277008,88140.3080522586,27198.908343247538
7,138706.74933829007,81318.8625184292,13911.104696718976,41093.8131026007,70544.77229712266,62467.224049189535,98866.38900932473,8147.952494158451,51455.14460251744,45478.25799295283,290231.0932668498,54167.215896936956,0.0,18597.487386895493,129837.33636739741,0.0,0.0,0.0,0.0,0.0,119841.40557165068,81930.6267870066,25282.684593788534
8,134937.1737204099,79108.89362444547,13533.048392085684,39977.023640975516,66364.35866699627,58765.477961591176,93007.66430559759,8039.1220182460365,50767.869133097505,44870.81453220744,286354.5380184661,53443.71586559283,0.0,17904.69600755349,125000.6514173948,0.0,0.0,0.0,0.0,0.0,115831.40434827184,77309.61618407536,23856.70314875227
9,124994.35132645341,73279.76842933783,12535.868053255348,37031.323542611164,48077.61341189661,42572.609577673284,67379.33762406335,7535.392274942656,47586.7648248867,42059.21846054414,268411.62116729585,50094.943547788454,0.0,14065.583890563556,98198.10110960389,0.0,0.0,0.0,0.0,0.0,93020.11580159052,61017.85522868041,18829.28580964834
