,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,117205.32560524637,68713.338066021,11754.695162894512,34723.71581071925,38398.73880528075,34001.98968752808,53814.68427172432,7231.6993270527055,45668.913124150175,40364.13908389321,257594.0401435081,48076.006706106346,0.0,12708.442862838878,88723.29559158284,0.0,0.0,0.0,0.0,0.0,65025.237102436586,52049.021930546296,16061.625017299144
1,115029.7556874835,67437.87835057259,11536.504043533623,34079.172816101556,34549.733208821046,30593.70460655916,48420.41801772191,7147.172553129172,45135.117992411506,39892.348111306856,254583.1858186044,47514.07657513539,0.0,11684.680321820244,81575.95366128313,0.0,0.0,0.0,0.0,0.0,60289.43019945369,48283.48173115925,14899.630181914426
2,118174.58201023411,69281.57882372252,11851.903318893217,35010.871567343056,40533.253941038965,35892.09764138468,56806.14341017518,7310.170103714753,46164.464020294,40802.128165015434,260389.17908380664,48597.67684398464,0.0,12924.529539536203,90231.89285223393,0.0,0.0,0.0,0.0,0.0,70330.79735709848,53733.67427622553,16581.485972552433
3,114633.42702482123,67205.5248696865,11496.755656761477,33961.75491056817,32047.14277732624,28377.666874817547,44913.11235814617,7078.766605760199,44703.127511850136,39510.53644451954,252146.55736439023,47059.316962530116,0.0,11390.242336617208,79520.35104525002,0.0,0.0,0.0,0.0,0.0,59446.0231160809,46046.855532400994,14209.43755243027
4,112724.60963237328,66086.45272756103,11305.31754203427,33396.24107979601,29887.706662016913,26465.491454266346,41886.7272120187,7028.4678918169275,44385.4860428888,39229.79132590651,250354.91084360622,46724.933410409896,0.0,10950.120101864139,76447.66184548903,0.0,0.0,0.0,0.0,0.0,54703.57044237781,43658.09110110902,13472.297119680725
5,111464.95249870131,65347.96029109274,11178.98466816854,33023.05004856344,27882.469810983974,24689.859106661832,39076.44772404958,6965.728373859821,43989.27963752627,38879.60715558244,248120.12131816644,46307.84396163257,0.0,10575.673529448173,73833.4836738373,0.0,0.0,0.0,0.0,0.0,52877.90710592666,41844.23829692403,12912.566648351769
6,113051.79950348444,66278.27257968242,11338.131897315803,33493.1756520259,30347.018275312,26872.210769132846,42530.43870413709,7033.436436618304,44416.86290614398,39257.52353991837,250531.89103472573,46757.964069234025,0.0,11041.44604621545,77085.24890814604,0.0,0.0,0.0,0.0,0.0,55500.130651520754,44201.81680085611,13640.083525220867
7,114093.23599360914,66888.82996903901,11442.579100629428,33801.71576768413,31941.9562950191,28284.52450092836,44765.69664838246,7079.361997755388,44706.88747255555,39513.85965863788,252167.7653021893,47063.275101310355,0.0,11421.125033791017,79735.95689874364,0.0,0.0,0.0,0.0,0.0,58962.827050973865,46004.7642308187,14196.448745389727
8,118524.42950726171,69486.68204075357,11886.990040932722,35114.51877792112,37854.18071277322,33519.78482294657,53051.50238795174,7205.784161198979,45505.256229076505,40219.49211896909,256670.9386743585,47903.723867588305,0.0,12575.985482623224,87798.55166937308,0.0,0.0,0.0,0.0,0.0,67097.28842501629,51014.322143380065,15742.330641141232
9,122969.66997715257,72092.76934621554,12332.809771217999,36431.48339526859,48167.49871118431,42652.20279126655,67505.30918334726,7536.826235055148,47595.82042811897,42067.222190069355,268462.6990069676,50104.476449097914,0.0,14421.064863586473,100679.87199114289,0.0,0.0,0.0,0.0,0.0,91266.74589403885,61049.475345072286,18839.04335039843
10,125970.4418539463,73852.01579141211,12633.761613490926,37320.50400354306,54775.332953820114,48503.4239189797,76765.9912930011,7770.301137138859,49070.23806327196,43370.37556994668,276779.1044021521,51656.606930559545,0.0,15433.249992584051,107746.38685552933,0.0,0.0,0.0,0.0,0.0,108424.2433872385,67708.47332812725,20893.92016897725
11,118761.24497324704,69625.51857475475,11910.740613683076,35184.67866953009,39124.15822698641,34644.34681860594,54831.33790041845,7275.631219961625,45946.34747393454,40609.347430562266,259158.89969778006,48368.06392289358,0.0,12593.766835778435,87922.69120944383,0.0,0.0,0.0,0.0,0.0,67772.75664527285,52477.58305975109,16193.873192172876
12,114664.1024215263,67223.50877010416,11499.832137590372,33970.84292557147,33385.534376787306,29562.80937633353,46788.82816543253,7121.208203678785,44971.15049794737,39747.42662535435,253658.33242355194,47341.46676631398,0.0,11605.768516695063,81025.03522954832,0.0,0.0,0.0,0.0,0.0,62078.063109085524,47287.908311991734,14592.409674347608
13,121059.83917144767,70973.10307573143,12141.270019778913,35865.66932665527,41033.8852782617,36335.40547115017,57507.763259873675,7272.398136931852,45925.930227401965,40591.301794649924,259043.736873374,48346.57053463291,0.0,13068.856642349207,91239.50459058456,0.0,0.0,0.0,0.0,0.0,64626.78108312175,54460.17186050521,16805.673312522904
