,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,123032.76787444051,72129.76141227748,12339.137952503357,36450.1770292171,47096.777053233425,41704.08137101688,66004.72479546627,7537.344981142971,47599.096362162534,42070.11760071783,268481.17680790037,50107.92504938798,0.0,14192.44464339506,99083.77248523346,0.0,0.0,0.0,0.0,0.0,76074.16055093,60363.22997592927,18627.277300236314
1,124955.69059111549,73257.1030072383,12531.99071102432,37019.86975943216,50848.7861663285,45026.47630221252,71263.05337833306,7635.400694269884,48218.32811414753,42617.421113160475,271973.933649854,50759.794950038675,0.0,14745.458558393726,102944.60874788513,0.0,0.0,0.0,0.0,0.0,94118.17870308731,63972.64176131159,19741.0930162586
2,136712.97759805163,80149.98464614802,13711.146385013662,40503.13035894572,74533.76918698825,65999.47107950447,104456.84887514423,8389.607421796469,52981.21992689368,46827.06864842354,298838.87220174004,55773.72681453395,0.0,18755.475143990985,130940.3192130474,0.0,0.0,0.0,0.0,0.0,148427.65070707625,87468.30118419994,26991.536102166614
3,133013.89799548528,77981.34507323013,13340.160229846137,39407.22632713274,66334.1660287867,58738.742453994244,92965.35022593946,8134.734141873956,51371.66937009637,45404.47901156248,289760.2538949382,54079.34089490309,0.0,17450.6418806173,121830.69747783412,0.0,0.0,0.0,0.0,0.0,130122.55113033975,79092.43787785721,24406.857838622145
4,123412.80383414998,72352.56305752622,12377.252320039595,36562.76799378855,49095.27820687825,43473.74927498979,68805.5644049506,7599.607370656148,47992.289653114545,42417.63865162824,270698.9709581205,50521.84257007031,0.0,14419.99994879585,100672.43734704307,0.0,0.0,0.0,0.0,0.0,88640.36956301602,61832.727686762904,19080.74444178384
5,118216.0166846066,69305.87050819257,11856.058863565844,35023.14716873054,38448.32316104859,34045.89651379209,53884.175263707,7238.06852030393,45709.13522411677,40399.68909649991,257820.91160868367,48118.3488118287,0.0,12479.03594778652,87121.70381872603,0.0,0.0,0.0,0.0,0.0,65682.3093429653,51947.89684093057,16030.41918078187
6,115315.40017606581,67605.34161394647,11565.151751058065,34163.79898810535,37529.237002834074,33232.04795923326,52596.103494640876,7130.907433174469,45032.402113809294,39801.56342372839,254003.8201988423,47405.946800838385,0.0,12454.27979158271,86948.87007439653,0.0,0.0,0.0,0.0,0.0,64002.096253980824,50853.57254272019,15692.725486006428
7,113094.02298168384,66303.02671194439,11342.36655228893,33505.68494757169,30829.818686397233,27299.72935723285,43207.06904401787,7055.919843825926,44558.84789806126,39383.01594973323,251332.75282901214,46907.43273307162,0.0,11222.484411018935,78349.15830501201,0.0,0.0,0.0,0.0,0.0,60085.86601145255,44848.12432842567,13839.525297009237
8,112926.57911125154,66204.86029146236,11325.573359286283,33456.07736070553,30247.657870338946,26784.22737253291,42391.18806755107,7034.25821682719,44422.05253133019,39262.110352664284,250561.16294918783,46763.42722651513,0.0,11006.963754348406,76844.51268207848,0.0,0.0,0.0,0.0,0.0,57467.26065950658,43736.118342805465,13496.375272367912
9,114903.17621596988,67363.66928222677,11523.809201436308,34041.671878549336,32022.968682494888,28356.260772723177,44879.233087071654,7089.007855886545,44767.80204284912,39567.69856172018,252511.35198275844,47127.400325441966,0.0,11391.840986629528,79531.51193247447,0.0,0.0,0.0,0.0,0.0,59543.214229864534,45855.86687980595,14150.501034379382
