,0,1,2,3,4,5
0,7376.669007101989,3925.4657943235115,1834.5404304712479,2439.6791038307556,2680.709185572501,4720.684767045341
1,6751.849832367994,3784.8998534797547,1756.4564470492978,2304.2861058242725,2577.967189355365,4376.064256432401
2,6512.335369285279,3811.924605648892,1757.661307717648,2277.8473881233467,2594.507867175873,4262.049006294286
3,6317.596402820032,3865.9538873295014,1734.518732531498,2271.700826392148,2600.109680576348,4213.093353643761
4,6156.40287300174,3958.724397271779,1768.766918743529,2303.048152089773,2672.1770980044903,4202.072069416179
5,6328.18182591492,4114.926559120552,1826.6807692022956,2401.646648391347,2812.598761061403,4362.3834253681325
6,6496.051707160309,4315.587669231826,1909.911372617207,2507.2173141752155,2973.517924700157,4533.482358179771
7,6831.264123274985,4550.992542836077,1980.3517444635563,2676.129531031961,3148.4168258447803,4752.815388330122
8,6966.181440068468,4663.911096470236,2067.1794844183364,2800.7870059196002,3229.5746175638433,4783.182227830715
9,7538.183894106289,4888.388240315502,2149.4176354891492,2978.673227819936,3372.41935273358,5048.319477224861
10,7951.370491083901,5060.62643308314,2279.1957254705544,3140.1750264375205,3440.9159586943642,5283.208308557163
11,8639.029235378921,5142.796637972108,2363.2572523389745,3282.1603651261144,3580.6865668094842,5635.713624926717
12,9314.576823151241,5283.053664865619,2426.371240121228,3362.8458599476926,3650.030105475926,5913.766384084698
13,9323.690702761332,5194.3913607495715,2361.2387170021466,3245.621392068848,3603.194243437862,5771.5953421670965
14,9416.825861389185,4982.539611070258,2271.1287050767196,3121.2655944524804,3392.8519092247834,5716.216177570032
15,9301.715957245542,4857.131198044677,2179.51124426651,2994.9053435281817,3240.0536874541676,5586.145366785937
16,9514.198061511961,4912.08994780032,2211.491780304871,3040.199744346524,3300.863500679855,5726.833588717174
17,9472.983250452691,5022.9443175951565,2262.5835572862197,3125.362187568163,3405.0729369695696,5741.978097045848
18,11030.549000353443,5340.726670670441,2437.9943944563356,3423.6551552448896,3632.975304983095,6658.945705845505
19,11001.667102644426,5257.570538069864,2401.610071547434,3365.3737284827184,3595.4230462075147,6639.852684459239
20,10482.13545121182,5076.696633323244,2298.8178089543944,3240.363974153442,3459.7264330876696,6391.305601484871
21,10012.844875903225,4933.558119001458,2247.7782183483932,3128.029365561732,3384.572323064884,6128.108449034948
22,9340.04941967806,4759.972712083715,2161.822349067392,2980.8858228702875,3263.5924282912483,5779.293527930942
23,8342.711777610319,4422.805427488551,2002.504460003517,2705.805358701483,3077.416286082295,5276.232655950116
24,6857.7038882895085,4011.394201327261,1823.4365181902983,2430.2052888693843,2850.492181541581,4569.972374289577
25,6383.1715887523105,3924.9392867900133,1771.0141429423693,2381.6585353727264,2752.392542763984,4316.289310098369
26,6059.879577478012,3875.182892838273,1739.3651451676822,2355.615562584771,2692.328551478451,4169.312241750533
27,5950.028232627738,3929.040479679517,1727.8120001846933,2383.8907785608776,2669.968193888614,4189.5075461087
28,5876.810616077337,4018.8104208652385,1775.3453162920384,2423.6791048033415,2713.804679369824,4194.117038070878
29,6254.133390060153,4217.04834582514,1843.4007072425434,2515.0403439432866,2784.751969257075,4375.16826240558
30,6629.830995827193,4433.866703138981,1952.9233248970295,2618.127504492699,2900.4079281807594,4598.027693251366
31,7527.69082350005,4688.0095895897675,2087.04365566066,2796.8930998936803,3069.7601345932185,5033.274546277653
32,7885.74627870062,4887.855198861294,2160.518437815087,2950.342670312183,3189.582471049349,5260.599596501999
33,8342.182181473669,4980.339346095037,2215.1240929804662,3069.696451472035,3314.519816782815,5493.98556922585
34,8658.28948813586,5057.313807931527,2283.981650505422,3154.932155066299,3406.4030831491445,5626.658794522615
35,9299.698068011803,5153.997015074583,2351.4204425243915,3251.581151916701,3483.210694530944,5987.4463308127315
36,9722.80263320997,5164.292221896917,2371.059319268692,3242.382841482635,3516.7735528852672,6111.7119535490065
37,9689.013638379492,4911.754480972364,2236.4508337001007,3081.9367318837067,3377.0884079014822,5943.189253149998
38,9799.13402847319,4646.045728831115,2154.130594040941,2980.7526883806677,3203.589275498318,5908.553897127536
39,10498.06396417133,4669.726664062724,2150.6101039244572,3019.3021035688653,3171.682802221393,6234.66900552243
40,11315.835731692765,4922.989853674169,2261.236851085765,3192.0274484034903,3352.447950989598,6771.326221028299
41,12508.23799248472,5261.716666793471,2424.12728848613,3471.8292165003318,3566.779286334877,7421.259822229758
42,12026.471021782321,5075.670501797646,2359.587909426494,3379.332270385942,3517.6000036550868,7341.0207134241355
43,10116.681496687179,4603.884464251963,2123.2383563529343,3004.6132870608817,3296.136007824791,6306.260158728095
44,9529.87780328943,4395.25706420043,2040.4483783046676,2883.0494779206147,3120.188787817733,6051.351894152433
45,8853.073330215357,4247.811837826396,1964.4791163879688,2754.7731992520003,2957.662494410647,5704.182123056158
46,8082.256800607189,4012.001368615778,1852.803789915358,2582.7583019368703,2789.986951322786,5263.192393155689
47,7380.359949072265,3770.828780952276,1732.5399530462437,2385.240747097593,2587.408726269805,4832.918048896772
48,6788.453474765794,3630.749094088037,1663.137973861014,2311.547195848191,2434.30616136374,4568.479712966517
49,6324.326045407521,3465.032085048206,1596.7150053522319,2206.0949269155763,2327.5227448029545,4329.621712366724
50,6082.484377462668,3397.33120337081,1560.4556108835995,2156.1180209384556,2285.684724627499,4169.851059421033
51,6012.655282639415,3379.079826307123,1538.6279225752273,2142.8396250112073,2269.9114020329125,4192.146360414376
52,5994.810500516896,3424.5688663105257,1566.9173461813264,2155.992559099096,2307.8754819013616,4238.051832751139
53,6462.619131142756,3623.387537576148,1646.8079604009567,2304.0260243814255,2424.9199183820506,4517.718197474609
54,7980.659225929549,4080.8623825769855,1884.6878069797374,2686.986195990615,2732.4121997555267,5465.100508773126
55,10359.296103070537,4735.382204955731,2235.4609398953717,3274.7165612595136,3097.584174664329,6860.720051242675
56,10864.642817287557,4913.9321474498465,2344.734561495624,3406.7072969880574,3217.0234302173794,7148.357994461101
57,10760.97399604329,4892.823625833879,2369.537431953784,3410.305210674397,3291.7259520781236,7031.934504720803
58,10456.809105348002,4927.800734220573,2372.7598491834206,3392.871464302167,3274.7487602747306,6874.152142946334
59,10781.890557186296,4950.809562684317,2388.021543124956,3472.400891166416,3292.5194875076413,7004.747500993737
60,10998.889264708901,4839.997971206232,2395.613069275341,3407.87242044786,3234.1185465222625,6997.26553633868
61,10883.44436481089,4565.350233185627,2260.89885591052,3244.4138839380457,3049.015950104464,6793.565319555344
62,10997.353896439748,4352.663512778663,2158.473555874286,3141.5608433859456,2877.665943952781,6789.425398108764
63,11685.775863042889,4352.051970238523,2174.232113917751,3213.3366466450016,2828.392409551329,7137.832194396306
64,12783.928175484729,4606.022986018632,2323.5844287800537,3447.76200044375,2974.015012365431,7752.241938301502
65,14193.47415755705,4972.700759421482,2456.753802829514,3797.5321688096324,3211.884357335547,8572.812122924008
66,14266.935189090018,4970.93246424914,2461.569356743024,3791.9454269374105,3310.1690336191905,8811.868310143864
67,12840.068635620984,4597.529735519573,2275.1122333766307,3487.983869924169,3159.830001657727,8121.627721237292
68,12379.226380716977,4510.936786908934,2224.948122961042,3413.447074193456,3044.2890099900387,8009.936945138673
69,9588.02725693613,3947.988200902619,1904.886198888112,2805.510851087516,2646.7781253341645,6330.042810433953
70,8456.296578877224,3650.290611240677,1746.6879017687913,2554.2417335763757,2475.0906821470567,5730.674237731894
71,7829.881100265866,3414.5431608022145,1638.9354254964846,2382.0938007803397,2283.973957079592,5347.838446667001
72,7295.70572530943,3338.1752143322597,1583.0121278725555,2304.093604645609,2083.3096326646564,4916.260095232258
73,6881.491194832536,3218.9431894622103,1530.7335194938516,2211.0228397430974,2001.1690025878868,4705.710116778937
74,6721.72856782583,3214.5845446520557,1517.3193047875948,2182.3091825789897,1942.9775867828039,4617.28183280049
75,6677.877641192497,3201.3120129257504,1492.2981173306316,2170.838574832637,1920.3464021725567,4605.046938479586
76,6717.743639954672,3212.0918974973297,1486.586285632961,2160.95711752239,1909.3043384958823,4604.430014805661
77,7223.895985747236,3339.7659918409904,1564.2885851969386,2284.105056844218,2020.6491562706408,4868.905145072252
78,8991.302144851605,3807.911413944882,1798.517022125139,2687.8224904951603,2316.728427126366,5948.86753022017
79,11621.311491972334,4585.954899234876,2154.5928971194694,3338.6454611807812,2698.6605359042414,7393.747217111599
80,12245.50007583192,4627.559275761068,2219.8669167711932,3465.3978038506166,2802.7352601372713,7788.568766561569
81,12012.815105665035,4530.375327763459,2187.781344987081,3407.869249200736,2838.58624515306,7622.656922297698
82,11412.599769764158,4421.598657189361,2124.899017953565,3311.7318397767913,2773.6065438121477,7206.344333731258
83,11532.677235450206,4435.068486491082,2139.25606155855,3313.391879181656,2873.5188149464016,7285.970153910567
84,11780.138579937811,4557.750301250144,2185.3358050399065,3367.3930434518497,2848.818929280619,7406.754522513713
85,11612.08642947424,4445.7442803700305,2170.4680849539045,3309.609803199941,2783.0876242380546,7232.800486227768
86,11779.507066433076,4439.57395479857,2180.504941633149,3321.7722755970544,2847.7595365006805,7361.126971823778
87,12692.490183949998,4743.5304649621285,2291.364391332655,3531.546120800068,2971.3707978053617,7852.788970967501
88,14003.000232585622,5171.3814049570965,2500.9002232368466,3877.049213864744,3236.39753506914,8542.986406081407
89,15371.663964636105,5529.852132821073,2672.8883907066697,4164.684223471152,3540.167713347655,9226.70565240983
90,15227.09437053637,5383.2396590747285,2628.379833262329,4121.289393952906,3608.592899118037,9278.639802819336
91,13629.74515059736,4964.910620693339,2439.3303213697336,3796.9060929283605,3510.8437840128945,8501.719180660262
92,12936.618068803113,4739.567357326712,2315.190987342724,3606.6134086717384,3356.1599507911405,8105.075186980077
93,9719.745219229533,4021.5117236954775,1936.7856321656345,2869.008936138523,2881.0133425961903,6257.105272493407
94,8478.127549333389,3705.1796376515413,1804.7982499709094,2568.3688535675597,2634.8323871768416,5491.928867245105
95,7807.532073398268,3498.993080934905,1681.1950092247348,2369.141089129562,2502.280031024673,5066.631883026153
96,6964.050857951998,3288.4477266469403,1574.9678797385109,2165.2859260089376,2360.578081193058,4621.295911647654
97,6522.906661518129,3148.017058894796,1515.1584272388889,2061.7772056230997,2296.887729824805,4375.725512090031
98,6281.4333412665665,3100.972510259904,1472.8647700770612,2007.4436375601388,2250.265997926315,4234.239174756112
99,6208.109202982584,3077.6067330314527,1443.65598394411,1992.6993218848545,2221.974620336491,4189.913464421765
100,6202.617995557502,3112.931514537314,1453.3359793531063,2005.183732489269,2262.004149227546,4208.685517353877
101,6690.561177325579,3262.611833314918,1535.562311449466,2132.434946520504,2370.960824141679,4475.2644447751245
102,8282.25910077524,3790.0150625797605,1799.7333584021899,2576.1841179324592,2684.6956864713698,5524.090664281324
103,10811.478726072115,4485.224571206542,2191.3754765369104,3217.4495913407827,3102.5344068718546,7001.6770267649235
104,11399.238809500517,4742.48644956639,2314.8067308561494,3436.0101187961955,3308.44204525616,7317.407526768
105,11287.319606488432,4810.758118764159,2299.4715282140737,3412.1828477794897,3403.1661249798835,7262.073130553997
106,11009.23695220428,4851.831330531261,2321.7286127994735,3388.5467653869628,3461.984834425559,7057.433280741909
107,11446.519175508218,5019.79681571027,2381.075840538967,3480.082230012291,3631.065707036673,7211.280457325154
108,11650.516913093776,5224.389528020689,2449.142111116895,3575.5258228587236,3703.700482114832,7272.73074557489
109,11584.210843033574,5180.65550392043,2437.116550638433,3512.0446880043496,3623.8365137784976,7120.871865127844
110,11850.444083741862,5114.364895607969,2433.2450898003162,3487.135921900387,3559.1247744455895,7158.931587397551
111,12764.999523848954,5259.4650425405125,2476.2947601900505,3628.849456005688,3620.8194308226957,7623.013761613163
112,13898.431517628536,5624.978493291653,2664.370086804566,3937.80195562885,3859.9577339999323,8342.26931826027
113,15149.052522777942,6057.157187179453,2873.197373803372,4281.330247569899,4163.554109814011,9102.251810026737
114,15115.243193391225,6068.215203649704,2896.61355165636,4289.566154935475,4250.937231260629,9263.947511934668
115,13397.455241382628,5763.3013753635805,2709.7738505988373,3968.440099153173,4076.0643245809897,8381.817679295726
116,12866.511466790575,5633.5309437662045,2648.7211839143974,3840.2091021286715,3999.9130546473543,8133.797158177394
117,10234.285146791928,5044.512966020264,2358.6929751011016,3259.9621519871816,3621.3376360744924,6601.380323205284
118,9079.679857783896,4723.104796236557,2216.164611813603,3014.123092338029,3440.5027538829913,5923.383642850031
119,8348.69171550484,4504.436506971601,2106.405788897641,2815.3066903758613,3284.462874665765,5464.861851342112
120,7566.636252319662,4338.019561647776,2032.4831635394485,2613.918582805969,3094.3973341959236,4880.95375252059
121,7127.976047549,4205.32872017993,1957.777223144978,2512.4038372127907,3008.3129166403896,4625.951529178286
122,6926.151402983653,4223.886990590583,1935.447368491633,2488.9444156401255,3003.9704411179837,4516.862648448057
123,6855.462002789576,4234.8152242611895,1925.1908743347497,2499.8285888969513,3009.7877263168302,4523.991032176886
124,6832.467886262544,4301.111199802797,1956.8424671970222,2540.263608082144,3049.376928635767,4551.5820077888275
125,7293.558781010207,4465.287873798392,2033.6788516588422,2682.221261659514,3143.631532477258,4807.895601167555
126,8699.96954813684,4897.679209920825,2247.55015371286,3072.414666467327,3400.4033217905644,5689.33699171594
127,11058.523211598276,5568.327414773987,2565.124513087326,3652.927341746363,3793.5577006057374,6981.006429157405
128,11544.20689600875,5737.805298812853,2652.4813116833348,3816.91930737681,3916.018232747573,7222.359945698796
129,11634.507941308071,5805.680690112464,2666.9407547491346,3837.45469995674,4031.670178458485,7175.797948420068
130,11336.852665451788,5822.574012767114,2659.764332336672,3805.372666080656,3959.138955053022,6949.786731763416
131,11656.111729080112,5861.002322389836,2703.5821669410607,3888.31432548926,4010.2526178439884,7113.021965023165
132,11872.612193381448,5900.977957535397,2735.38109323921,3916.851007004882,4051.946530962431,7219.88082805583
133,11718.498075754524,5875.03744288476,2674.956375090658,3783.375271807657,3965.9430405316907,7132.184532590882
134,11851.95070793958,5793.567229772718,2634.1739149259565,3707.458322699962,3905.7677989127005,7154.120740735689
135,12642.955404607197,5898.400888377177,2678.982712299749,3800.6453447030744,3870.231988572622,7486.428986188634
136,13668.164118643595,6196.395080576251,2793.310601772614,4045.258534215527,4067.7533202911013,8010.393117822901
137,14852.382477975767,6499.639341577567,2935.0735040039663,4319.244153032148,4340.716681058526,8671.011698610957
138,14335.924746473718,6343.660817722626,2902.4132902623933,4284.735539811271,4293.474139836764,8545.428425642242
139,12462.225983301558,5923.1890062754255,2700.6460161636505,3883.7632813364467,4085.684677090845,7598.193816145644
140,11776.782639576819,5656.98372055716,2553.7669598809243,3707.6156580318657,3871.136779438169,7228.67415446696
141,9802.669177368542,5020.169766790197,2288.660566995057,3188.073889286935,3563.718402977054,6155.737338928457
142,8903.102096891855,4698.985233439482,2161.8003710898884,2962.136423840514,3384.0319138073555,5643.195110476703
143,8308.106553264839,4524.45611431737,2050.6053323286064,2796.0907926968425,3294.5704902346447,5307.525720135434
144,7721.27978043121,4401.643004869049,1976.6218464383574,2677.6370387534353,3176.5381381920606,5077.920768292626
145,7003.053856588716,4251.647367185551,1905.9138930000236,2542.4480391351653,3102.4359747550197,4691.625583366503
146,6797.304115702833,4268.671982110003,1903.5635185986607,2549.718625762356,3121.1317082922133,4608.565152162442
147,6650.855344810352,4264.822637968729,1880.7291439811784,2565.1238753275793,3131.246244113084,4568.72932568196
148,6552.810377577685,4320.569404524505,1914.693478289182,2637.403889156199,3206.77594030851,4565.845198026553
149,6903.401962275533,4458.887691665006,1972.6156288096872,2763.9220506039837,3313.873064525321,4815.50545286388
150,7241.503476290691,4644.326979591055,2047.581913013703,2887.279085963594,3438.460164012386,5041.482271481558
151,7719.399255246117,4890.617969249048,2147.8761978953103,3069.5602614272957,3599.8182581460965,5296.098808114266
152,8089.719859933215,5111.91865439281,2234.173721701885,3263.065266305879,3723.440246884737,5457.3926240493365
153,8785.019233824649,5332.025851695,2353.903827934907,3431.2347086079053,3865.1557718273452,5850.384927865936
154,9315.747078018689,5477.529665780027,2450.6413289039256,3572.229818536278,3938.720072043825,6112.813489847118
155,9944.929616185142,5557.0833869302605,2528.7824645434675,3709.830477480968,4010.1551445331984,6353.771207588299
156,10542.470077834141,5671.4290445090655,2555.722880702101,3780.466114553687,4106.2669101630245,6597.8806326905815
157,10343.939821363208,5520.115365812101,2520.5272506172396,3603.8799280965295,3958.438992090114,6390.922691581299
158,10299.135746832293,5412.215540338077,2474.5223470733686,3436.7926452553847,3767.767854416238,6141.860888114467
159,10021.728217721013,5140.738034365401,2328.616295919406,3245.4125622172423,3519.4310598483526,5876.440368526825
160,10233.009670263074,5192.156219203017,2306.738130200726,3308.8058253589597,3520.758460798845,5975.961011376717
161,10003.338382814965,5113.593589900216,2260.232924430537,3239.3299468513096,3552.070371952912,5862.129921313471
162,11294.827093279888,5297.291057416638,2402.0582534236046,3497.1699470838616,3686.2370145495406,6635.216486185371
163,11137.734305499878,5172.013628494336,2341.673920137208,3453.8103045362113,3657.6159381957564,6569.152311430749
164,10526.72717044926,5028.733607768525,2257.853478866142,3305.100848877051,3520.389955448193,6340.637036327171
165,10042.264530246492,4932.500378290589,2200.4288408082125,3198.3734820018694,3411.261234105971,6111.457024062791
166,9375.046168323126,4629.125185380337,2087.578274977535,2986.136480022291,3199.1094057946457,5761.076360572651
167,8339.685435667636,4264.460861333005,1912.2389069631504,2715.0549833803843,2892.7646955693426,5155.777760292537
168,6987.8967315030295,3970.02007161011,1765.6429193212127,2420.062247569315,2574.166689120689,4390.703891204175
169,6259.228672197512,3705.1084981042177,1655.0706826853802,2220.3035567576053,2365.8144477310952,3957.099350694026
170,5992.438057118575,3682.4774580126923,1629.1975415267575,2166.592852161484,2294.240832079646,3830.99367659129
171,5750.051761772766,3605.159789495705,1573.2333613543665,2109.1362931756057,2229.7819467548306,3743.4898609058637
172,5567.903547692209,3550.7069757921163,1544.99938612835,2054.8631182208787,2197.5172623139315,3667.4507587431376
173,5721.976232550473,3607.575522357365,1586.376594863243,2106.354948048317,2280.040480022941,3756.8147114056646
174,5875.970401022264,3690.2674915865405,1612.7449749503808,2162.6296372581837,2385.4830479945304,3877.6016058756536
175,6215.932925615324,3879.7048651225427,1654.1393940678527,2225.657016871609,2434.012560615198,4069.0977928892853
176,6311.3363156430905,3849.2587568993204,1662.0205628295198,2258.814436611492,2450.4835371808963,4152.730802593458
177,6812.838840968447,3979.0927532946253,1719.2984823941224,2408.259270642766,2498.637896732487,4445.724015968007
178,7257.9685298060695,4017.990250727066,1806.251701461661,2513.0535939175215,2544.4708119446786,4682.619533472593
179,7871.911663006418,4095.1475622261005,1874.3654052742231,2655.3330059383857,2630.053412209085,5044.814652125062
