,0,1,2,3,4,5
0,6246.755152867806,1945.234441481082,995.0475175548444,1483.662080013196,1433.500469729588,3543.4564975774815
1,5600.354802723473,1772.9500360383413,906.1852268017965,1337.270220465299,1268.3790663488066,3172.9693471256337
2,5326.0780122339065,1725.6859736493361,879.1226396816073,1275.792262900506,1230.28949788235,3008.8150803926733
3,5074.099137960262,1684.8763275823922,829.9332862575013,1214.3388288858573,1170.9988984013435,2873.4256698603394
4,4851.027957304379,1691.9737863542682,825.1334330376582,1181.296098028414,1207.2118963326218,2780.2702342117855
5,4979.623536938218,1781.7325967666623,867.0015720051384,1233.603686932201,1288.1492847420263,2881.935340532291
6,5101.539185572036,1917.3574652903924,918.861305092435,1300.221630196679,1275.1173824153398,3017.394147727274
7,5403.098345238639,2122.1478410739674,988.6979535266197,1422.5851688905686,1361.1445588725123,3199.980335672228
8,5501.466420386272,2216.654032547347,1068.1487107818512,1511.7811610691624,1412.3121557741604,3207.4070537782636
9,6050.6691062685195,2425.3926383295084,1152.2289252373969,1680.1353503385321,1533.552284439964,3464.5916575128276
10,6446.667333884252,2570.363517652222,1270.4440672245314,1816.2971505125083,1579.6398721810388,3695.4122809168384
11,7128.63617999316,2672.8729279330328,1364.572684135049,1970.907893088031,1719.2047621101551,4058.4805576132994
12,7833.2184381605675,2811.588890863427,1432.2841548634692,2091.5387161732715,1778.4794096076744,4402.873657145038
13,7953.637222224905,2788.2367177710507,1387.7461018349552,2086.448577773637,1764.3799116167893,4409.856383450024
14,8158.874923445321,2704.1361896610515,1358.075486761337,2192.253806949407,1839.7978694415342,4510.550791628792
15,8169.901800781016,3013.1141713727775,1425.803165956182,2178.8306699153472,1816.903202749475,4523.104254184874
16,8544.050742054547,3146.054135913634,1486.8113519005178,2253.438314500523,1899.9087379478676,4669.589550787041
17,8543.15765200999,3326.2649723326813,1551.4210618859388,2345.717424993808,2042.6107075702462,4708.092516912122
18,10117.818387488765,3674.4463345264685,1733.2119801452968,2653.950604200692,2311.0528545637335,5623.8752302432895
19,9969.352503667924,3334.199094573207,1630.8169969954401,2491.131807900203,2291.79803108289,5608.026364922301
20,9430.276189618611,3150.2267141582006,1527.3331504469256,2346.5644391058077,2057.345692001155,5325.005759967797
21,8916.43833701826,2932.634397439147,1456.0225437431363,2187.8584492830864,1930.7280118756885,5017.721461510498
22,8217.821635373612,2722.206099588677,1346.5654883959646,2002.4534418154244,1771.7105709631978,4618.150098698012
23,7330.855059642549,2315.8862016143335,1156.3737125325576,1695.7049021203338,1571.7357119421226,4060.9927105602774
24,5670.113094105987,1899.4979747106668,958.4585666126062,1385.2920500966572,1314.0666017266853,3314.4915609608615
25,5182.709849349864,1783.4937531009118,892.2568809139561,1286.4833715404066,1218.7808543183605,2994.5932163433768
26,4871.34666112468,1723.0697551970597,856.9573016035608,1232.3431786246067,1168.4279811378779,2815.755196338049
27,4758.612619298136,1722.3275983424635,836.4145669051741,1210.7917751156747,1147.008786577469,2760.6458588133896
28,4631.941556529233,1722.9628615575562,850.0659145949737,1200.960255427671,1130.6895113852515,2712.3086217849755
29,4942.0014487639355,1852.4975063633551,897.3697697706497,1289.1703044235396,1212.6938383952229,2893.9922753885253
30,5289.64285295184,2041.798830895766,985.5077826697891,1424.6709231235743,1340.0304974927246,3163.109920226923
31,6212.558298210141,2347.7994586054447,1150.887068872241,1676.8989830401943,1518.1516753356912,3693.871278842426
32,6537.787097797023,2513.5235151964976,1219.1131087122972,1776.2062705879675,1575.3037900491831,3886.0034348280224
33,6972.266806821127,2597.6210557490394,1268.0812742228545,1888.8301476571305,1670.7617608897726,4122.091763248423
34,7271.129354624543,2674.5649514489714,1334.11276298405,1965.7097537033085,1748.828376174149,4244.198974871284
35,7887.349328205963,2785.769469709458,1399.98544260418,2066.2060807798753,1812.2456221619927,4595.232520125197
36,8391.978489237414,2843.6213384140656,1449.0866581159064,2146.6175013871703,1868.1126780282248,4829.662068084264
37,8648.118269996845,2763.8914391095805,1389.571874936783,2109.5510301422755,1958.6849559997163,4795.341777186166
38,8849.539281525227,2950.241868583441,1450.9931353457944,2217.134198931174,1921.3090347155105,4969.503465764713
39,9618.873893792936,3059.708932557766,1498.1630268558195,2316.812123362395,1965.673732219474,5380.907345878949
40,10444.84948063823,3325.5948125697328,1606.3740043193304,2486.827594888538,2159.2287434157356,5916.450621249417
41,11665.320709112404,3705.0643309630404,1770.9615798857756,2763.5067541474905,2386.3209906760167,6581.166109009258
42,11204.084411438656,3574.8255522548834,1717.3411620413422,2673.114260122222,2379.647382947356,6524.294789489922
43,9330.468375675704,3132.641952657572,1513.00747131632,2313.0873860623833,2175.0693936988264,5520.999140019123
44,8756.534865131438,2919.929483579892,1429.645785526355,2177.5228664631995,2041.29662190608,5221.648160860764
45,8067.3720240555995,2758.9423924297753,1341.02282707943,2026.3109531067307,1898.6470627022316,4856.242308374595
46,7287.964259124517,2508.9964622030507,1222.7219057646782,1829.8273961684547,1742.8822972048129,4403.138246760542
47,6579.324775290051,2228.2119833948555,1082.7123773114447,1616.9471004872253,1543.0992900733731,3976.492616665155
48,5994.61069402621,2093.4238439611004,1004.0007805201416,1537.5288679329924,1392.7308730665584,3706.2502469937135
49,5545.633347204467,1953.553791870012,949.8300374350217,1433.3654218097045,1289.2427581515253,3448.4541886796815
50,5316.042368626745,1901.9462247687766,921.1574378562125,1394.6293084482852,1255.5029120526974,3288.4919611858277
51,5254.578377484872,1890.0003561105573,913.7542451178897,1381.9542107571388,1240.2728920266588,3287.589786001221
52,5230.896683462745,1911.2767543777702,934.169893613794,1391.3958424583743,1250.3839139549884,3303.4644734694716
53,5687.048820465372,2096.6504408182163,1016.0928777821963,1531.7894791913172,1360.1892048094235,3571.9489878740433
54,7198.833079957721,2528.9851623753016,1244.0056201144898,1911.478269639454,1655.9847765380978,4516.69077273976
55,9572.033181717949,3167.7764659251898,1588.964627857502,2488.6028773487137,2015.823338624732,5878.744290256862
56,10040.159635258857,3263.6503316073413,1665.923800393632,2566.7161367823664,2083.2639208563264,6118.133519300487
57,9908.01935054929,3192.0900390736906,1664.4688967918773,2535.5225126382074,2113.3970603467733,5992.213654377926
58,9575.285916234685,3176.6176705021303,1643.2220283452539,2494.004685831701,2056.4202989656587,5795.786167308064
59,9902.16353747428,3228.0404954040287,1654.1612131897537,2574.5202071518606,2084.464249002723,5931.304182643292
60,10187.175810453897,3237.224197199282,1725.9337250486874,2619.3871662969914,2119.336484521172,6045.377863439186
61,10177.422232588477,3162.173639884485,1688.0690611571233,2577.523115035516,2090.631794435816,6016.129379123235
62,10394.733046661735,3173.1359887241388,1689.149305168471,2594.191471607867,2117.04424152139,6135.259676377698
63,11154.36873413513,3332.5828860971196,1781.1727243254913,2759.0911491131046,2191.8568079218553,6576.637498044452
64,12278.266409752632,3620.3248432335977,1936.666611781175,3004.8422287421663,2363.158812089728,7206.063883729466
65,13697.915692808214,4019.8825291331427,2083.993703281427,3359.6491714063377,2604.12474539232,8026.305267692447
66,13780.545875052623,4045.086287707739,2088.1707166057927,3357.3675493805513,2717.2231756129886,8265.856324358258
67,12374.53887502432,3691.394864263165,1926.7486196083785,3062.112526521249,2574.970513970916,7599.0318537946805
68,11885.96573025066,3523.669453254629,1831.0681494989976,2923.868243607318,2451.314740581097,7388.02726029946
69,9070.054448084868,2877.797435199601,1474.2928332602967,2250.2702092174413,2011.1434712252276,5633.867589153946
70,7914.31981608317,2536.3409359065226,1287.2116034387122,1950.8370380554095,1813.170219269015,4978.692973546187
71,7267.736486412233,2256.300464937817,1153.530714563351,1756.3779304296813,1618.535724066226,4569.256022048705
72,6689.240969979903,2110.5477820529068,1066.0492238715885,1639.4050283344295,1446.2651982624845,4094.5166270976197
73,6275.177825113742,1988.0190978757464,1008.6403034876273,1544.0019014855573,1357.9824545770534,3854.040222625148
74,6096.450620303849,1953.5556312126314,985.4390013449281,1503.8352039667852,1326.5987071083096,3769.0862648862967
75,6055.226930885764,1956.286832587145,972.834376632576,1510.3228674798686,1320.5557898382217,3769.9790810662707
76,6101.836358989341,2001.6234604189174,985.171304444425,1532.9565969013906,1340.303803080063,3811.9841009334878
77,6616.101372289928,2159.8792221530416,1075.8883826304157,1670.6447958723716,1463.0910842986195,4106.26400768293
78,8411.53175104904,2659.575908632627,1343.3367692269433,2104.519183223487,1780.5412084018876,5234.5892369336725
79,11060.708258959781,3488.193878834736,1711.4150611818457,2772.0467454560294,2176.5702366011055,6676.246162585024
80,11693.347309273959,3549.605130753471,1784.943869229064,2905.1344405555337,2284.273195517675,7053.750326589221
81,11462.211900451415,3459.3020706722864,1753.4450627651324,2862.044208897202,2294.089225841575,6859.127202002022
82,10867.642135867427,3387.291621109766,1705.2859560785246,2791.394147578011,2237.0227606115186,6429.829025411749
83,11012.764732176025,3443.550428769884,1722.1145059082587,2807.8062768588416,2276.847877138409,6501.204808949254
84,11237.46960391663,3527.9561621228195,1757.5982996898388,2867.790262931977,2296.2820880160516,6616.471822521708
85,11086.538877444711,3437.807014584596,1744.1080621530332,2820.0269277863595,2214.388808498341,6452.0525589814515
86,11267.654632059415,3466.0355375400004,1765.257953824555,2836.3795220148713,2219.772863212781,6554.950990468643
87,12144.950645499155,3699.1002780921517,1849.036960572554,3026.981342676893,2296.276444583921,7084.118402277856
88,13403.479657081678,3991.8871607298215,2002.3115187939861,3324.656428641447,2519.52474397503,7812.242054669863
89,14780.569876807422,4378.029701164762,2180.1526085891855,3632.160616776534,2791.7869430004116,8525.509709597838
90,14667.948171970504,4304.646245751108,2172.807711049699,3614.869151914011,2845.6556480411646,8576.449478938286
91,13077.570011248365,3878.0961922053525,1982.838410127043,3280.829283969292,2648.612020727812,7752.0929426997445
92,12416.386507939987,3696.5232619699764,1872.3970013934354,3109.9755281743164,2530.560263633694,7394.24922523153
93,9197.84029571261,2960.2245444822865,1488.9098864129005,2365.838191032161,2028.549069949534,5532.602306777903
94,7925.904537768798,2598.1560972634697,1333.2814307719455,2037.9111131278983,1762.7615302480913,4757.820053157807
95,7212.473964246155,2350.8106325477956,1194.0122655181824,1826.7462143003465,1593.072818891792,4344.07152758397
96,6337.421977963438,2116.1203447673215,1066.294430929767,1620.2058408834712,1445.3708769148934,3902.2321375148076
97,5906.518847622765,2001.9920800996524,1016.7472683118062,1516.1445290974148,1377.4158865608383,3679.8893152305955
98,5687.347720949432,1982.8472236243292,996.1541587859604,1473.7834765859798,1332.2034943910721,3561.1446355888866
99,5632.372253662646,2007.2450717183365,993.0898844625647,1478.1913250766656,1332.052710926499,3526.7846397109747
100,5637.084294022907,2059.390651210881,1017.5691281271993,1500.8413555274626,1364.836442055193,3426.342706327746
101,5996.733602989974,1967.622260282968,1041.6706416426546,1519.6985354090696,1491.003506402554,3677.7484029536513
102,7581.79291303962,2488.9969523115155,1317.2842887832755,1951.6451760887621,1791.2421625263742,4684.1852517706275
103,10091.451634074761,3116.2565928304834,1673.2774833934798,2566.3413752339925,2054.195053713349,6123.838438987101
104,10604.552172347474,3248.9069359725927,1748.3783511044635,2706.8803330111436,2144.4167181825683,6351.24421752228
105,10466.745448437512,3244.7846676504278,1702.6300616346898,2640.421606717109,2131.6422939827144,6233.976762280295
106,10128.49040142905,3178.772817356408,1679.4351614338896,2563.5273434522123,2113.7720604676542,5957.407675118984
107,10493.828439902883,3230.5426534910466,1681.164492078749,2600.9155976894585,2192.067070155853,6062.078045825605
108,10647.794133912437,3316.932281629096,1707.667977492617,2654.4118246240496,2191.7124489517905,6085.984413226672
109,10559.92378937847,3233.778305797402,1671.3586340791564,2585.539291038763,2206.462585291003,5939.135408824763
110,10821.09891672256,3178.6600516226276,1662.6932465496045,2708.638684778402,2234.9702586907265,6011.531320263757
111,11755.256613484002,3344.599091178494,1730.6019230569168,2870.608045034781,2308.4008675041623,6530.452925988955
112,12861.570314724924,3944.3663131912735,1978.2781985017164,3156.6799298340384,2516.1850197402837,7207.027655114899
113,14090.179985772233,4345.723082264316,2158.1207117676126,3481.989755253001,2784.0630090019367,7939.205969013967
114,14038.317527969739,4062.553424583655,2088.3388863047785,3473.196606126229,2869.931122302616,8091.116957853052
115,12282.279740054662,3679.007636692041,1876.5084507705149,3014.546385691657,2662.8365419975016,7196.7313461509375
116,11749.8449056451,3559.890194522691,1802.636196880595,2870.48248211672,2429.973641023987,6931.73979101658
117,9056.123784393038,2875.017463773158,1488.3340847337654,2236.0397711503983,1983.180545672416,5365.741355643737
118,7852.237863275757,2514.829629929707,1322.3617466949459,1961.5883790123264,1763.2804724814578,4670.542519408332
119,7101.005237594286,2274.875730455986,1203.9420651600533,1764.577405725191,1593.524625231511,4205.394313166098
120,6298.951143864167,2106.308900832301,1128.228825436869,1558.0755170405728,1408.8313835760957,3614.09192563625
121,5844.619009991945,1985.9411732464846,1050.9215616497818,1460.1372714977426,1307.9530351482103,3351.440907409092
122,5619.385192542106,1968.9199768225506,1019.8419716471508,1419.677430417029,1278.738259213167,3223.956570364305
123,5529.118567861559,1971.7823131633181,1014.7992182695265,1414.2909079518734,1270.4417724402795,3189.28706202489
124,5468.792045356755,2010.8264480946782,1039.820400347184,1424.442804590765,1281.3418386235833,3164.431229304473
125,5902.312519897226,2156.4144845817623,1120.8272110294029,1548.9735044097235,1377.1026129645577,3394.6767625505427
126,7293.650816493387,2559.8004463785683,1323.4203087734786,1930.363988485082,1617.7884515549201,4275.839240855412
127,9631.805146169216,3226.771335434928,1642.0734842364923,2513.2734940278006,1997.2298830903192,5560.249244902774
128,10193.551395160104,3438.1289193042876,1764.816890263884,2692.89762210592,2129.428257295547,5835.286265873532
129,10238.393707024106,3469.7739995686525,1769.6567405404198,2698.9581669276868,2212.3506081750106,5786.2041997375945
130,9892.30493789367,3451.908122405306,1732.94557849378,2634.614839067395,2124.2606121261592,5521.249686007308
131,10156.190904202665,3465.245113217419,1769.6520139906934,2693.4607663969505,2154.0347182917126,5659.858296439143
132,10346.314625686211,3475.818672682129,1792.079998751498,2730.39462491236,2200.707706340889,5777.33635199554
133,10232.973670498368,3436.537872903815,1718.7557642302163,2641.2866729072125,2146.216162558014,5718.961896086517
134,10462.589815341567,3389.1049063120945,1682.3574547138724,2643.0116932055753,2121.9899517460844,5836.935818633544
135,11300.20576266902,3543.6105330282617,1743.1441148260174,2791.794547207795,2161.110871925431,6262.293454402357
136,12350.151157225491,3865.028854345737,1861.7289433895644,3039.374803887338,2357.5873313832944,6803.050642184086
137,13562.391620378892,4207.844854951887,2024.0711614346214,3310.9639109830014,2616.0632611335477,7464.700664585203
138,13063.387982798817,4111.373824088258,1996.9172426944683,3283.2367444070433,2735.006263427749,7358.581588903349
139,11208.888068492186,3699.3196820458197,1802.1212011269718,2884.422469156575,2525.391457718921,6404.73613265426
140,10579.54729292969,3533.2701819448093,1692.943484686761,2738.3305304431096,2283.8071170785843,6051.224026764698
141,8582.64836883762,2859.3677487773984,1415.0760874707667,2192.2995351235495,1931.3261379136075,4938.580833371451
142,7641.231966589177,2501.325788805346,1271.6693628730625,1939.611890486255,1707.5951694396863,4393.310244143432
143,6994.7992930442615,2265.976643077549,1147.647339969046,1740.9661041275162,1595.5211724202977,4029.5170143834157
144,6371.0422904624775,2126.666129735657,1051.3236559408758,1584.1231156730883,1447.7774928824406,3759.39876084215
145,5604.1507392225685,1961.7955383932122,969.5079211840305,1411.4026404069564,1328.4668211838687,3318.7257668657444
146,5360.843538671139,1915.972674471578,941.0291232472532,1353.9385117197871,1279.5247772848563,3175.7529049402015
147,5180.8111219073335,1894.2245489756233,905.8971648689394,1310.5807223804009,1241.888093955155,3070.1670573561205
148,5015.3868671811315,1902.2484032096436,915.1223654184344,1295.5185070863936,1233.750572926927,2991.7848015429054
149,5319.833139868809,2001.3096495441187,974.4198190345089,1374.7851151954817,1270.382014238119,3201.6854674409133
150,5618.444477031097,2148.0241566930595,1034.0712672261484,1476.2197598984508,1385.1148790169168,3403.735789453885
151,6059.679595443785,2357.3224241012695,1111.439205980318,1622.0590445462115,1514.3698657519599,3622.442148655318
152,6387.5056002624315,2558.389218563806,1190.49982165331,1785.0944096994012,1617.662747914736,3763.630872803553
153,7069.788107083126,2765.1272026791758,1318.002698507683,1953.4713771395664,1760.6336166073625,4158.6735101114145
154,7603.059886723433,2909.7568308496548,1412.6699779725789,2095.1364142687116,1839.3818659061099,4423.776713874898
155,8241.63035734672,2989.607920164015,1498.6362954457559,2229.55422554893,1914.2785735017544,4682.865298338918
156,8910.931192770298,3119.2677764577857,1540.95401470692,2326.672048520712,2011.9328324359362,4979.513748238383
157,8824.213193056465,2928.265438292695,1490.3933439502375,2393.712938850721,2073.414975002892,4891.640894608671
158,9096.504289460683,3234.475846148842,1562.6735248276643,2368.473808653624,2031.1624433858694,4966.1367509350375
159,8975.10274977479,3181.7105567869494,1521.5664551094467,2330.649932262487,1927.490438079305,4862.373815231467
160,9250.86524793804,3320.2474830819488,1536.567609254303,2431.9821167079253,1980.185887406415,4997.7291985198335
161,9082.124844140077,3352.4422641473802,1526.480675435319,2393.048237925317,2075.185056475498,4913.045041642644
162,10422.512194215404,3626.713978387471,1700.9836420367062,2676.1158611296705,2291.515240005923,5742.852197336398
163,10303.27002171775,3565.955434519519,1664.0509412863712,2648.5200689230505,2286.151897606497,5718.121831381236
164,9705.959496668,3130.324414350261,1497.5794082115708,2378.6075954146986,2208.248348325706,5341.885110783265
165,9205.188150669657,2973.665085152127,1423.350112470569,2231.6532465417117,2053.5898382587807,5090.227739332303
166,8537.007965511355,2694.987586581644,1316.3568732087865,2027.1404940677037,1826.0180423638667,4736.578995467719
167,7499.988833646122,2361.363412255931,1152.3635074167107,1777.0790147050675,1591.510037135714,4138.052185038032
168,6137.949443626705,2052.481782079962,995.8851294356186,1489.6779870015666,1386.5134680077576,3350.685885613639
169,5289.121376400588,1879.3203143582978,915.9511906346916,1333.5710172207478,1175.6094328704871,2942.0677665338626
170,5023.55891541265,1849.2784835359696,890.810516263825,1286.5548606264274,1148.2104113871328,2814.701482713547
171,4820.889107225997,1822.9146622305338,871.1855446784864,1258.735485619186,1125.2433891037044,2720.000864317113
172,4689.063053259484,1851.854297105764,890.9278790081605,1248.9515741053115,1143.9440435537363,2684.8289718962246
173,4862.994922775797,1935.5529197165502,945.9269495638168,1308.269339721921,1204.0468288928294,2791.703070365243
174,5045.45510746807,2070.0376871089325,999.568788163626,1408.7280718933616,1330.501936527066,2968.4552707120542
175,5435.137281199134,2377.3025134573527,1088.9247944976994,1523.7253977331993,1445.4039871305918,3208.440250012576
176,5580.415094197309,2437.2020720144537,1152.3223069651501,1599.0522284532894,1531.7675046054107,3345.4320918747335
177,6112.59082402583,2618.479170480375,1230.4801177337836,1764.9883713410022,1599.4852322061424,3664.0729224959664
178,6569.1473812743225,2672.3016813905024,1331.835837721877,1882.2088052785798,1643.115690823698,3927.909777812914
179,7194.246672141018,2790.1655346776543,1404.2650622374426,2034.6999063480444,1720.4609543805614,4300.070197043177
180,7902.275611359442,2919.6634088298515,1482.9079794162685,2178.7880063702787,1825.3457153685831,4644.97695596769
181,7937.9572355306345,2843.4505407119022,1442.4787954807948,2181.249082298181,1761.0948584465145,4628.353297798758
182,8333.412857374298,2786.1431857943453,1411.195053763008,2158.3799867080206,1700.4431061195276,4688.64888154601
183,8361.693431905029,3073.9715831868907,1459.1935416541207,2257.0180689794756,1840.6957863639223,4806.8793821441905
184,8656.435391374082,3227.4326492025057,1551.2749504865333,2341.6125015794705,1952.5736311288408,4986.480975323137
185,8630.866235440373,3355.9616305825307,1574.8904034798775,2400.8808598300175,2058.16485643394,4877.794404983297
186,10157.937607982401,3730.0212068582314,1772.6098216911746,2728.1080243306747,2304.867530150004,5857.868899776917
187,10127.334660345983,3675.8205725284743,1754.483383309052,2712.6967992102045,2332.987727702799,5724.593082818895
188,9627.771552822102,3209.513080007609,1605.2098743092074,2462.488734259032,2175.0239335230835,5455.375164372057
189,8881.648851628377,3010.6031254290283,1537.207928609542,2306.631892638209,2007.1284639853634,5160.976814786547
190,8177.155420248051,2743.9710780422547,1417.4467012200703,2110.114240628595,1855.1377584865952,4735.978396958366
191,7109.711891687812,2403.64367437609,1249.7000220135644,1818.552785185467,1619.5932946771954,4116.980195293892
192,5862.370051264003,2064.123480160278,1099.8341438360344,1501.3163228056935,1419.603010898304,3511.369052739137
193,5460.319997490221,2000.0488731076885,1061.1564252739754,1431.9911771416619,1354.192945268979,3283.407487466212
194,5251.016787555756,1984.2246674148103,1054.658452521504,1409.848100690208,1329.873589501714,3168.3765666843115
195,5232.267138648882,2020.0702355152712,1056.5447029012212,1410.191621879742,1346.0912029740202,3181.666786657038
196,5236.101430466748,2056.6042282921917,1098.3867327065382,1424.6441685713157,1374.4619036546742,3197.916606809334
197,5729.44269467977,2230.2472455660572,1186.7291219437777,1571.2063968066782,1482.951502626107,3476.728057486016
198,7249.975997013646,2757.3778248767767,1436.4337073654524,1996.2794074591097,1768.2288163721666,4443.49118340729
199,9696.029085626327,3449.7884308384237,1756.9854032829917,2597.2876279644033,2159.071389778067,5861.195109414046
200,10265.940689619081,3521.6075911833886,1836.3108729909454,2692.908963084459,2270.978021551808,6153.646917449025
201,10115.413350532945,3487.6955122754807,1824.5759710442583,2660.112844470553,2305.310254738665,5990.674512297209
202,9742.986581473539,3480.1043354814647,1799.3125647994634,2611.846722692294,2209.066734193634,5709.551810697113
