,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,132338.96168761747,77585.65378142182,13272.46987096196,39207.26701279516,64960.57038269174,57522.42685492745,91040.29699993481,8009.120161696894,50578.40437269458,44703.35747187385,285285.8681124332,53244.26489405471,0.0,17123.00414055702,119543.3125973994,0.0,0.0,0.0,0.0,0.0,106113.39045687093,76996.83523946267,23760.18317472414
1,135547.24162930442,79466.55486765798,13594.233003456267,40157.764785495194,70793.08595990344,62687.10519278541,99214.39318286456,8114.353681874951,51242.96470262727,45290.72432061229,289034.29934488,53943.85252802363,0.0,18303.202138686655,127782.80007629725,0.0,0.0,0.0,0.0,0.0,134799.2176083944,82285.8634912601,25392.305841690457
2,132506.5050321567,77683.8785200554,13289.273040369671,39256.90407025578,65561.29700060246,58054.368811948574,91882.19739256022,7968.844958612499,50324.06238922216,44478.559146416774,283851.26030990743,52976.517184144825,0.0,17606.154398404484,122916.39957625324,0.0,0.0,0.0,0.0,0.0,110099.5853185573,77122.7155712498,23799.028144547323
3,144384.16268516207,84647.32921249463,14480.500864184953,42775.826156007075,88640.07288678951,78490.56864815218,124226.41171665772,8718.652697907724,55059.17414609396,48663.653479898516,310559.5063473771,57961.20477587011,0.0,21493.93233912207,150058.70765849363,0.0,0.0,0.0,0.0,0.0,173506.42889800467,99718.66971781579,30771.83433665052
4,162298.430882995,95149.83121508248,16277.149272816952,48083.17848531719,122050.588791592,108075.49910669778,171050.25074662882,9699.362533501957,61252.456009211186,54137.54093215807,345492.5141141909,64480.91895375315,0.0,27840.866475818577,194369.47960657152,0.0,0.0,0.0,0.0,0.0,247330.46391065427,132538.54540551125,40899.60459741639
5,146970.0203123487,86163.32610435874,14739.840343728738,43541.92261885748,93834.1062169624,83089.87251135428,131505.69412167327,8726.683201803271,55109.887590910024,48708.47619189112,310845.55390678043,58014.59119884976,0.0,23021.23578439314,160721.49274517555,0.0,0.0,0.0,0.0,0.0,179853.8590641768,104179.38831821301,32148.35183515176
6,139683.3677091819,81891.41933642395,14009.051195148417,41383.14994451685,80773.37983791494,71524.63111361013,113201.47663130192,8378.632223156354,52911.91043675204,46765.809956054276,298447.93424494355,55700.764195437056,0.0,20380.8119180509,142287.5185983051,0.0,0.0,0.0,0.0,0.0,141979.5684046831,91295.02937701625,28172.412725711212
7,139818.42632090033,81970.59942485263,14022.59642273663,41423.162945861994,69011.30394970338,61109.34156248842,96717.27897278097,8030.519875811046,50713.54573305299,44822.8011873541,286048.1286223467,53386.52921572141,0.0,18735.239721078942,130799.04671980627,0.0,0.0,0.0,0.0,0.0,121673.18396177002,80488.22817398355,24837.57986773311
8,128863.43162882885,75548.07340139283,12923.903829618972,38177.59265772826,49071.65848852632,43452.83407191769,68772.46207593553,7529.238264504859,47547.90162616417,42024.86950298922,268192.4145410155,50054.03196757796,0.0,15175.32484402477,105945.69660235569,0.0,0.0,0.0,0.0,0.0,92083.98138164254,61529.293983523654,18987.108900168045
9,123778.5295748885,72566.97512739625,12413.931494585677,36671.119355985524,45212.04351748349,40035.154415595774,63363.32710068666,7430.007384958458,46921.24857930906,41471.006732665715,264657.7981233043,49394.34961426448,0.0,13814.278510861679,96443.62640899027,0.0,0.0,0.0,0.0,0.0,85908.43863451517,58198.72804180667,17959.341244463998
10,133949.46282276986,78529.83365024584,13433.989407770148,39684.40048297742,67336.97410414026,59626.72656226533,94370.75575849996,8132.501765247403,51357.57168577519,45392.01887507633,289680.7363585544,54064.50015708822,0.0,17423.013198019562,121637.80934831411,0.0,0.0,0.0,0.0,0.0,127616.28618573808,79343.28979949579,24484.2673527837
11,145453.4011977212,85274.18594453545,14587.736373379226,43092.6030093817,90122.56938152795,79803.31568345224,126304.08622578291,8606.365305496483,54350.06789913163,48036.91504406504,306559.81529825006,57214.723321590114,0.0,22184.583833546167,154880.45311951614,0.0,0.0,0.0,0.0,0.0,163090.36311675762,100256.06184344275,30937.666286779902
12,152054.42391460226,89144.13215375642,15249.762688306382,45048.24824732148,102024.97409403756,90342.86606670286,142984.95053557373,9107.318366236423,57513.63717594411,50833.01290484956,324403.8263670632,60545.0363805808,0.0,23798.623336367797,166148.78122634336,0.0,0.0,0.0,0.0,0.0,216959.987882778,112553.2348836626,34732.40775970154
13,152262.8943720533,89266.35101152281,15270.670498298392,45110.010533992994,105065.39308422261,93035.14967722131,147246.00683849747,9188.560901621137,58026.69200893346,51286.4727141546,327297.6957018907,61085.13304380427,0.0,24749.613185931437,172788.0646096879,0.0,0.0,0.0,0.0,0.0,221744.12220387443,115263.0049810114,35568.606204405914
