Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total,Date
t1,61.7364,12.726771199999998,1041.91,1041.91,0.0,3168.0,1024.66,182.9916,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,0.0,6619.239,0.0,0.0,0.0,0.0,4794.875203783853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,13924.432775556,0.0,0.0,0.0,44139.26185053986,2021-01-01 01:00:00
t2,61.7364,12.6799816,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,0.0,6619.239,0.0,0.0,0.0,0.0,4679.128355705996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,14046.238931094,0.0,0.0,0.0,44034.3703684,2021-01-01 02:00:00
t3,61.7364,12.633192,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,0.0,6619.239,0.0,0.0,0.0,0.0,3994.606369052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,14472.871206948,0.0,0.0,0.0,43776.433868,2021-01-01 03:00:00
t4,61.7364,12.633192,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,0.0,6619.239,0.0,0.0,0.0,0.0,4434.247954166003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,14060.221761834,0.0,0.0,0.0,43803.426008,2021-01-01 04:00:00
t5,61.7364,12.5864024,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,0.0,6619.239,0.0,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,12590.779591512,0.0,0.0,0.0,44020.508093912,2021-01-01 05:00:00
t6,61.7364,12.5396128,1041.91,1041.91,0.0,3168.0,1024.66,221.90254144599385,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,659.84,6619.239,0.0,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,12013.443252954,0.0,0.0,0.0,44252.77990719999,2021-01-01 06:00:00
t7,61.7364,12.5396128,1041.91,1041.91,0.0,3168.0,2394.9314786859977,499.068,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,170.30400000000003,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,10952.611035714,0.0,0.0,0.0,45277.7486272,2021-01-01 07:00:00
t8,61.7364,12.4928232,1041.91,1041.91,0.0,3168.0,2533.5,499.068,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,10690.354904742,0.0,0.0,712.1313988579968,45935.331626800005,2021-01-01 08:00:00
t9,61.7364,12.4460336,1041.91,1841.430928277994,0.0,3168.0,2533.5,499.068,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,9959.207222952,0.0,60.67026157,726.0,46078.19694639999,2021-01-01 09:00:00
t10,61.7364,12.4460336,1298.7670216527774,1041.91,0.0,3168.0,2533.5,499.068,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,9693.22234851,0.0,1310.90693677,372.5012258672225,46166.28606639999,2021-01-01 10:00:00
t11,61.7364,12.399244,1041.91,1041.91,0.0,3168.0,1307.3614926809933,388.164,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,10486.205302482,0.0,2327.896406837,0.0,46009.81094599999,2021-01-01 11:00:00
t12,61.7364,12.3524544,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,605.197,6619.239,167.90910000000002,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,11152.721145942,0.0,2775.749133652,0.0,46131.07093399401,2021-01-01 12:00:00
t13,61.7364,12.3524544,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,605.197,6619.239,167.90910000000002,0.0,0.0,0.0,5714.988508684004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,10736.65370592,0.0,2780.833226596,0.0,45314.257095600005,2021-01-01 13:00:00
t14,61.7364,12.305664800000002,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,605.197,6619.239,167.90910000000002,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,9225.573689394,0.0,2879.521255747,0.0,44307.648809941,2021-01-01 14:00:00
t15,61.7364,12.258875200000002,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,605.197,6619.239,167.90910000000002,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,8112.538824300001,0.0,2496.9144909330003,0.0,42811.960390433,2021-01-01 15:00:00
t16,61.7364,12.258875200000002,1041.91,1041.91,0.0,3168.0,1421.6481065489988,388.164,0.0,0.0,3582.5166,0.0,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,6516.008114706,0.0,2579.389888345,0.0,42405.25348479999,2021-01-01 16:00:00
t17,61.7364,12.2120856,1041.91,1041.91,0.0,3168.0,2260.372573998993,499.068,0.0,0.0,3582.5166,477.24864,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,527.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1635,0.0,0.0,0.0,0.0,2520.0,2460.0,5033.515256784,0.0,2450.649178017,0.0,42748.21023439999,2021-01-01 17:00:00
t18,61.7364,12.165296,2255.6370594529926,2957.6800000000003,0.0,3168.0,2533.5,499.068,0.0,342.01125,3582.5166,671.1309000000001,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,741.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.4,0.0,0.0,0.0,0.0,0.0,0.0,460.8851289220024,0.0,0.0,0.0,0.0,2520.0,2460.0,3587.688575712,0.0,834.1878339130001,0.0,44631.755044,2021-01-01 18:00:00
t19,61.7364,12.165296,3024.9,3024.9,0.0,3168.0,2533.5,499.068,0.0,477.225,3582.5166,671.1309000000001,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,741.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.6551289220024,0.0,0.0,0.0,0.0,2520.0,2460.0,3310.517436678,0.0,0.7346524000000001,726.0,46289.197414,2021-01-01 19:00:00
t20,61.7364,12.1185064,3024.9,3024.9,0.0,3168.0,2533.5,499.068,0.0,477.225,3582.5166,671.1309000000001,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,741.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,910.2947271240027,0.0,0.0,0.0,0.0,2520.0,2460.0,3711.359120076,0.0,0.0,726.0,46305.8972536,2021-01-01 20:00:00
t21,61.7364,12.0717168,3024.9,3024.9,0.0,3168.0,2533.5,499.068,0.0,477.225,3582.5166,671.1309000000001,0.0,3626.1,0.0,927.9,6619.239,239.49000000000004,0.0,0.0,0.0,6120.819,741.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,861.4134232840061,0.0,0.0,0.0,0.0,2520.0,2460.0,3466.503883116,0.0,0.0,726.0,46012.113923200006,2021-01-01 21:00:00
