Delivery Date,Hour Ending,Price,Time_Index,Year
7/27/2021,12:00,42.29,4979,1970
7/27/2021,13:00,55.0,4980,1970
7/27/2021,14:00,109.44,4981,1970
7/27/2021,15:00,236.23,4982,1970
7/27/2021,16:00,358.06,4983,1970
7/27/2021,17:00,427.05,4984,1970
7/27/2021,18:00,270.0,4985,1970
7/27/2021,19:00,93.73,4986,1970
7/27/2021,20:00,76.5,4987,1970
7/27/2021,21:00,56.67,4988,1970
7/27/2021,22:00,42.03,4989,1970
7/27/2021,23:00,34.56,4990,1970
7/27/2021,24:00:00,29.91,4991,1970
7/28/2021,1:00,28.02,4992,1970
7/28/2021,2:00,26.32,4993,1970
7/28/2021,3:00,24.66,4994,1970
7/28/2021,4:00,23.45,4995,1970
7/28/2021,5:00,23.4,4996,1970
7/28/2021,6:00,25.35,4997,1970
7/28/2021,7:00,26.69,4998,1970
7/28/2021,8:00,27.31,4999,1970
7/28/2021,9:00,27.49,5000,1970
7/28/2021,10:00,29.99,5001,1970
7/28/2021,11:00,36.47,5002,1970
7/28/2021,12:00,42.94,5003,1970
7/28/2021,13:00,53.41,5004,1970
7/28/2021,14:00,70.26,5005,1970
7/28/2021,15:00,133.62,5006,1970
7/28/2021,16:00,154.79,5007,1970
7/28/2021,17:00,169.51,5008,1970
7/28/2021,18:00,95.59,5009,1970
7/28/2021,19:00,58.06,5010,1970
7/28/2021,20:00,54.38,5011,1970
7/28/2021,21:00,46.02,5012,1970
7/28/2021,22:00,40.18,5013,1970
7/28/2021,23:00,34.67,5014,1970
7/28/2021,24:00:00,32.02,5015,1970
7/29/2021,1:00,27.96,5016,1970
7/29/2021,2:00,26.58,5017,1970
7/29/2021,3:00,25.14,5018,1970
7/29/2021,4:00,24.3,5019,1970
7/29/2021,5:00,24.52,5020,1970
7/29/2021,6:00,25.99,5021,1970
7/29/2021,7:00,29.71,5022,1970
7/29/2021,8:00,27.65,5023,1970
7/29/2021,9:00,27.28,5024,1970
7/29/2021,10:00,30.94,5025,1970
7/29/2021,11:00,36.59,5026,1970
7/29/2021,12:00,46.51,5027,1970
7/29/2021,13:00,51.22,5028,1970
7/29/2021,14:00,92.51,5029,1970
7/29/2021,15:00,179.26,5030,1970
7/29/2021,16:00,203.95,5031,1970
7/29/2021,17:00,226.25,5032,1970
7/29/2021,18:00,115.76,5033,1970
7/29/2021,19:00,65.35,5034,1970
7/29/2021,20:00,53.3,5035,1970
7/29/2021,21:00,49.69,5036,1970
7/29/2021,22:00,43.31,5037,1970
7/29/2021,23:00,36.4,5038,1970
7/29/2021,24:00:00,30.51,5039,1970
7/30/2021,1:00,29.55,5040,1970
7/30/2021,2:00,27.84,5041,1970
7/30/2021,3:00,27.33,5042,1970
7/30/2021,4:00,26.85,5043,1970
7/30/2021,5:00,27.31,5044,1970
7/30/2021,6:00,27.89,5045,1970
7/30/2021,7:00,27.95,5046,1970
7/30/2021,8:00,28.0,5047,1970
7/30/2021,9:00,28.31,5048,1970
7/30/2021,10:00,32.61,5049,1970
7/30/2021,11:00,36.97,5050,1970
7/30/2021,12:00,45.56,5051,1970
7/30/2021,13:00,54.8,5052,1970
7/30/2021,14:00,90.44,5053,1970
7/30/2021,15:00,171.35,5054,1970
7/30/2021,16:00,215.59,5055,1970
7/30/2021,17:00,218.26,5056,1970
7/30/2021,18:00,116.49,5057,1970
7/30/2021,19:00,61.8,5058,1970
7/30/2021,20:00,51.96,5059,1970
7/30/2021,21:00,47.73,5060,1970
7/30/2021,22:00,42.77,5061,1970
7/30/2021,23:00,36.54,5062,1970
7/30/2021,24:00:00,30.69,5063,1970
7/31/2021,1:00,28.68,5064,1970
7/31/2021,2:00,26.68,5065,1970
7/31/2021,3:00,24.08,5066,1970
7/31/2021,4:00,22.77,5067,1970
7/31/2021,5:00,22.11,5068,1970
7/31/2021,6:00,22.75,5069,1970
7/31/2021,7:00,27.31,5070,1970
7/31/2021,8:00,26.83,5071,1970
7/31/2021,9:00,28.24,5072,1970
7/31/2021,10:00,29.96,5073,1970
7/31/2021,11:00,35.84,5074,1970
7/31/2021,12:00,44.83,5075,1970
7/31/2021,13:00,50.12,5076,1970
7/31/2021,14:00,61.02,5077,1970
7/31/2021,15:00,123.16,5078,1970
7/31/2021,16:00,172.38,5079,1970
7/31/2021,17:00,179.81,5080,1970
7/31/2021,18:00,106.94,5081,1970
7/31/2021,19:00,61.58,5082,1970
7/31/2021,20:00,57.31,5083,1970
7/31/2021,21:00,54.28,5084,1970
7/31/2021,22:00,45.65,5085,1970
7/31/2021,23:00,34.75,5086,1970
7/31/2021,24:00:00,30.59,5087,1970
8/1/2021,1:00,28.44,5088,1970
8/1/2021,2:00,28.05,5089,1970
8/1/2021,3:00,24.77,5090,1970
8/1/2021,4:00,23.54,5091,1970
8/1/2021,5:00,23.29,5092,1970
8/1/2021,6:00,23.07,5093,1970
8/1/2021,7:00,26.01,5094,1970
8/1/2021,8:00,26.4,5095,1970
8/1/2021,9:00,27.05,5096,1970
8/1/2021,10:00,26.57,5097,1970
8/1/2021,11:00,34.37,5098,1970
8/1/2021,12:00,41.93,5099,1970
8/1/2021,13:00,46.45,5100,1970
8/1/2021,14:00,63.48,5101,1970
8/1/2021,15:00,89.25,5102,1970
8/1/2021,16:00,102.02,5103,1970
8/1/2021,17:00,88.92,5104,1970
8/1/2021,18:00,70.19,5105,1970
8/1/2021,19:00,53.67,5106,1970
8/1/2021,20:00,52.78,5107,1970
8/1/2021,21:00,48.38,5108,1970
8/1/2021,22:00,45.85,5109,1970
8/1/2021,23:00,36.03,5110,1970
8/1/2021,24:00:00,32.07,5111,1970
8/2/2021,1:00,27.66,5112,1970
8/2/2021,2:00,25.66,5113,1970
8/2/2021,3:00,23.79,5114,1970
8/2/2021,4:00,23.37,5115,1970
8/2/2021,5:00,23.5,5116,1970
8/2/2021,6:00,24.74,5117,1970
8/2/2021,7:00,27.55,5118,1970
8/2/2021,8:00,26.07,5119,1970
8/2/2021,9:00,26.67,5120,1970
8/2/2021,10:00,27.59,5121,1970
8/2/2021,11:00,32.69,5122,1970
8/2/2021,12:00,36.48,5123,1970
8/2/2021,13:00,40.14,5124,1970
8/2/2021,14:00,45.88,5125,1970
8/2/2021,15:00,50.27,5126,1970
8/2/2021,16:00,61.09,5127,1970
8/2/2021,17:00,63.79,5128,1970
8/2/2021,18:00,48.74,5129,1970
8/2/2021,19:00,43.02,5130,1970
8/2/2021,20:00,45.84,5131,1970
8/2/2021,21:00,44.61,5132,1970
8/2/2021,22:00,36.52,5133,1970
8/2/2021,23:00,33.8,5134,1970
8/2/2021,24:00:00,30.59,5135,1970
8/3/2021,1:00,27.8,5136,1970
8/3/2021,2:00,25.68,5137,1970
8/3/2021,3:00,24.12,5138,1970
8/3/2021,4:00,23.35,5139,1970
8/3/2021,5:00,23.88,5140,1970
8/3/2021,6:00,25.3,5141,1970
8/3/2021,7:00,29.94,5142,1970
8/3/2021,8:00,28.01,5143,1970
8/3/2021,9:00,27.29,5144,1970
8/3/2021,10:00,28.27,5145,1970
8/3/2021,11:00,29.92,5146,1970
8/3/2021,12:00,36.01,5147,1970
8/3/2021,13:00,38.73,5148,1970
8/3/2021,14:00,45.69,5149,1970
8/3/2021,15:00,54.09,5150,1970
8/3/2021,16:00,63.5,5151,1970
8/3/2021,17:00,62.16,5152,1970
8/3/2021,18:00,49.61,5153,1970
8/3/2021,19:00,43.21,5154,1970
8/3/2021,20:00,49.49,5155,1970
8/3/2021,21:00,43.67,5156,1970
8/3/2021,22:00,35.99,5157,1970
8/3/2021,23:00,33.98,5158,1970
8/3/2021,24:00:00,29.12,5159,1970
8/4/2021,1:00,27.36,5160,1970
8/4/2021,2:00,26.57,5161,1970
8/4/2021,3:00,25.05,5162,1970
8/4/2021,4:00,24.65,5163,1970
8/4/2021,5:00,25.37,5164,1970
8/4/2021,6:00,25.92,5165,1970
8/4/2021,7:00,29.99,5166,1970
8/4/2021,8:00,28.22,5167,1970
8/4/2021,9:00,28.71,5168,1970
8/4/2021,10:00,29.51,5169,1970
