Resource,biomass,conventional_hydroelectric,conventional_steam_coal,conventional_steam_coal_5,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,Battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,72540.26999999997,33414.699260800044,1.530607748141715e6,1.6109938327288032e6,71329.99084932465,3.725568e6,1.515905575140163e6,335328.9187830175,310064.78981942195,1.8697796421147673e6,4.0200447457033875e6,673521.8763325484,144142.1654082547,3.957698068834397e6,669991.7444639328,982605.019256204,7.665732874182635e6,256942.15396292103,179403.64362874592,998111.3771678649,813974.4143569353,6.4001229624963505e6,761488.8875635442,42575.23804322389,828718.0379379082,2940.3,33952.9120617601,52976.079332602785,502.21007165494325,111605.26030130137,388724.1376286309,215924.97632981956,38688.5882904982,239585.44045779822,16299.852226068891,107175.21800348026,1760.7052515948856,182123.79015652035,8541.395293397543,464163.263166679,196006.17359458125,2927.016284499977,803902.6614216827,36842.07289653187,40305.61060419006,1.4359370952737557e6,375643.17599168007,406622.94294227095,0.0,75045.18080936177,158906.32009829683,16316.514214647175,890534.7603731055,283294.21696036885,104007.92253153375,67820.01026807388,29951.339215721546,2.96352e6,2.89296e6,1.0804085532127898e7,0.0,2.776542876950756e6,130809.93063799669,6.582755215794563e7
t1,61.7364,21.4764264,1041.91,1041.91,293.16042,3168.0,1024.66,72.0876,0.0,1368.045,3582.5166,343.768161,0.0,3091.5475179959867,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,10927.667404854,0.0,0.07877935,0.0,44337.928963599996
t2,61.7364,21.4764264,1041.91,1041.91,293.16042,3168.0,1024.66,72.0876,0.0,1368.045,3582.5166,343.768161,0.0,1885.572,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,10359.780577649999,0.0,0.07877935,0.0,42564.0666184
t3,61.7364,21.4764264,1041.91,1041.91,293.16042,3168.0,1024.66,72.0876,0.0,1368.045,2243.345809547991,343.768161,0.0,1885.572,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,10190.685163302,0.0,0.07877935,0.0,41055.800413599994
t4,61.7364,21.4764264,1041.91,1041.91,293.16042,3168.0,1024.66,72.0876,0.0,1368.045,1819.122318,343.768161,0.0,1885.572,0.0,605.197,6468.653090315991,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,9821.868253884,0.0,0.0,0.0,40112.09532359999
t5,61.7364,21.4764264,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,1368.045,2175.7188598899847,343.768161,0.0,1885.572,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,9413.30253231,0.0,0.0,0.0,39917.551633599986
t6,61.7364,21.4764264,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,1368.045,3582.5166,343.768161,0.0,2212.580016287975,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3019.6040399999997,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,8324.119695906,0.0,0.0,0.0,40562.17455359398
t7,61.7364,21.4764264,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,1368.045,3582.5166,343.768161,0.0,3626.1000000000004,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,3503.809580391986,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,7448.016611808001,0.0,0.0,0.0,41583.79699359999
t8,61.7364,21.4764264,1041.91,1041.91,0.0,3168.0,1024.66,72.0876,0.0,1368.045,3582.5166,343.768161,0.0,3626.1000000000004,0.0,605.197,6619.239,167.90910000000002,0.0,540.54,235.98,5580.819859704952,440.016,0.0,311.683932,0.0,0.0,0.0,0.0,0.0,194.533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.62499999999999,0.0,0.0,245.31,20.04,22.059,308.88,0.0,113.23693500000002,0.0,0.0,56.056,0.0,156.327,98.04,30.081999999999997,0.0,15.006,2520.0,2460.0,6555.297213143999,0.0,30.101598957999997,0.0,42798.18947320695
