,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
2012-01-01 01:00:00,30.543046999999998,9953.608048,456.70031099999994,5976.902695000001,29.7866,3793.425211,17.837144000000002,0.0,6138.756453
2012-01-01 02:00:00,30.56475,9651.827145000001,453.154131,5868.942462999999,29.377269,3793.7148239999997,17.826608,0.0,5968.194447
2012-01-01 03:00:00,31.092032,9158.794091,448.047285,5889.608358,29.368716,3792.836983,13.591470000000001,0.0,5773.300836
2012-01-01 04:00:00,32.347019,9478.066793000002,457.230628,6020.703463999999,29.297541000000002,3792.538824,9.576196,0.0,5224.291775
2012-01-01 05:00:00,32.138448,9872.334418,457.93913899999995,5903.324052,29.278508,3793.115402,9.597198,0.0,4751.911102
2012-01-01 06:00:00,31.16892,10362.237588,460.013143,6100.657417,31.035716999999998,3793.0914220000004,9.940102,0.0,4506.832061
2012-01-01 07:00:00,31.483428000000004,10755.816952000001,515.0281769999999,6503.678583,41.18651,3793.230865,9.883476,0.0,4474.072131
2012-01-01 08:00:00,31.45628,11453.992832,562.205542,7227.155456,33.577661,3793.609912,9.254242,0.36370499999999995,3683.612859
2012-01-01 09:00:00,29.460689,11706.946272000001,649.623698,7886.134580999999,33.785595,3794.6292940000003,12.736121,4.018556,3510.149477
2012-01-01 10:00:00,27.820675,12466.774244,642.099451,8909.093916999998,33.791324,3795.075383,16.595419,8.383952,2479.585342
2012-01-01 11:00:00,27.087841,12714.366833999999,631.1544940000001,8992.063028,33.877770999999996,3795.186447,16.732297000000003,11.603375,2406.806974
2012-01-01 12:00:00,31.4774,13133.374928,631.084739,9257.781409,30.892508000000003,3795.854151,16.784084,15.161026,1676.789435
2012-01-01 13:00:00,32.073585,13418.099473,581.730298,9339.070998000001,29.626247,3796.216658,16.240213,17.181604,1159.383017
2012-01-01 14:00:00,33.430687,13294.004694000001,537.874632,9212.160276999999,29.696038,3796.792705,16.157467,15.904104,1053.412191
2012-01-01 15:00:00,33.316235,12731.712015,542.5623870000001,9218.612934,29.684973,3796.894715,15.720449,14.974155,1109.8492700000002
2012-01-01 16:00:00,32.145726999999994,12226.579805000001,524.633832,9370.179343,29.652758,3797.175243,16.196069,12.841266000000001,1239.7815560000001
2012-01-01 17:00:00,31.671093,12015.474416000001,529.253862,9718.531974999998,29.693931,3797.02794,16.228697,7.664866,1239.1914120000001
2012-01-01 18:00:00,32.139218,12547.655055,536.799021,11049.947167,52.114275000000006,3797.059648,14.847530999999998,1.240542,1155.223185
2012-01-01 19:00:00,31.198667,14267.152160999998,553.0929,12118.510072000001,109.33279399999999,3795.927049,15.505954999999998,0.0,1155.328486
2012-01-01 20:00:00,32.499649999999995,14693.383467,561.118724,12031.923174,64.888482,3795.584592,16.627515000000002,0.0,1275.4986709999998
2012-01-01 21:00:00,33.558161,14561.876121000001,543.3144829999999,11736.887852,64.933887,3795.7982230000002,16.474448,0.0,1641.0238160000001
2012-01-01 22:00:00,33.425956,14349.507205999998,540.188151,11553.167501,64.88210699999999,3795.1722259999997,16.454563,0.0,1742.295841
2012-01-01 23:00:00,32.783246,13784.892111,504.92418899999996,11197.317185,64.893319,3795.1871579999997,16.459913,0.0,1762.624887
2012-01-01 00:00:00,32.621570000000006,13026.896664,504.016754,10546.002804000002,64.885506,3795.338025,16.517277,0.0,1934.6718960000003
2012-01-02 01:00:00,32.653939,12180.046312999999,509.50269199999997,10414.104944,60.882988000000005,3795.7244760000003,15.382852999999999,0.0,1889.634885
2012-01-02 02:00:00,32.662148,11996.903103,512.069402,10314.286960000001,51.985827,3795.787415,15.280285999999998,0.0,1816.714567
2012-01-02 03:00:00,32.69853,12023.427421,513.7920349999999,10359.156448,29.400829,3796.2345889999997,15.293081,0.0,1778.555279
2012-01-02 04:00:00,32.753569999999996,12292.830105,511.73784399999994,10557.95656,29.305876,3796.575494,15.280837,0.0,1694.4329550000002
2012-01-02 05:00:00,32.812082000000004,12734.883397,512.8655200000001,10966.910188,29.284691000000002,3796.9604489999997,15.264213999999999,0.0,1785.3750590000002
2012-01-02 06:00:00,32.633638000000005,13138.373068,511.717687,12266.108622,29.731122999999997,3796.607387,13.956041,0.0,1923.486441
2012-01-02 07:00:00,32.080752,13666.152191000001,562.263778,14101.025985,40.99283200000001,3796.4269679999998,13.761327999999999,0.0,2015.761325
2012-01-02 08:00:00,31.968407999999997,14494.25922,591.362634,14698.655208,34.023335,3796.302447,13.83116,0.492242,1943.972405
2012-01-02 09:00:00,31.368261999999998,14532.71796,583.429442,14901.394929999999,33.83003,3795.932667,14.504233999999999,2.402368,1859.9974660000003
2012-01-02 10:00:00,31.283599000000002,14833.453292,560.516616,15154.413249,33.812456,3796.824133,13.166334,8.911567,1314.327767
2012-01-02 11:00:00,31.176927,14871.052871,555.794706,14917.669539,33.877555,3796.9393090000003,14.721767999999999,13.849409,1161.820028
2012-01-02 12:00:00,29.898281,14661.380925,550.793291,14500.897618,32.421276,3797.054825,15.701878,15.573709000000001,896.626739
