BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t359,44559.984672,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44567.23706
t360,43432.564701999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43439.81709
t361,42546.729972,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42553.98236
t362,42074.20508199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42081.45747
t363,42009.67071199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42016.9231
t364,42429.751912,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42437.0043
t365,43380.77028199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43388.02267
t366,44909.379151999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44916.63154
t367,46853.63173566399,230.6638663359954,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47091.54799
t368,48130.843091999996,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48864.09548
t369,48429.821082,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49163.07347
t370,47553.530312,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47560.7827
t371,45269.887451999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45277.13984
t372,42890.688502000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42897.94089
t373,40896.171452,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40903.42384
t374,39061.182282,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39068.43467
t375,37655.972821999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37663.22521
t376,37005.301622,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37012.55401
t377,37140.737452,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37147.98984
t378,38649.49125200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38656.74364
t379,40853.97423199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40861.22662
t380,41482.97830199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41490.23069
t381,41623.62323199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41630.87562
t382,41394.266941999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41401.51933
t383,40796.40214199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40803.65453
