Unnamed: 0.1.1.1.1.1,Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Year
3383,9000.0,1.0,1.0,1e+16,1.0,1152.0,1.0,3384,40807.04912,1970
3384,,,,,,,,3385,38946.02809,1970
3385,,,,,,,,3386,37496.39116,1970
3386,,,,,,,,3387,36558.17862,1970
3387,,,,,,,,3388,36135.44261,1970
3388,,,,,,,,3389,36169.34894,1970
3389,,,,,,,,3390,36640.83887,1970
3390,,,,,,,,3391,37330.25992,1970
3391,,,,,,,,3392,39257.42023,1970
3392,,,,,,,,3393,41478.02041,1970
3393,,,,,,,,3394,43432.32829,1970
3394,,,,,,,,3395,44828.9544,1970
3395,,,,,,,,3396,45529.39845,1970
3396,,,,,,,,3397,45936.57134,1970
3397,,,,,,,,3398,46182.9585,1970
3398,,,,,,,,3399,46505.42943,1970
3399,,,,,,,,3400,46691.14007,1970
3400,,,,,,,,3401,46543.11198,1970
3401,,,,,,,,3402,45645.82823,1970
3402,,,,,,,,3403,44675.00847,1970
3403,,,,,,,,3404,44433.67911,1970
3404,,,,,,,,3405,43895.144,1970
3405,,,,,,,,3406,42308.22974,1970
3406,,,,,,,,3407,40320.52367,1970
3407,,,,,,,,3408,38251.34502,1970
3408,,,,,,,,3409,36517.39371,1970
3409,,,,,,,,3410,35306.73977,1970
3410,,,,,,,,3411,34579.75208,1970
3411,,,,,,,,3412,34220.52126,1970
3412,,,,,,,,3413,34134.07651,1970
3413,,,,,,,,3414,34221.48003,1970
3414,,,,,,,,3415,34791.44594,1970
3415,,,,,,,,3416,36720.23838,1970
3416,,,,,,,,3417,38869.45284,1970
3417,,,,,,,,3418,40917.90059,1970
3418,,,,,,,,3419,42482.75627,1970
3419,,,,,,,,3420,43473.28226,1970
3420,,,,,,,,3421,43963.05673,1970
3421,,,,,,,,3422,44274.00676,1970
3422,,,,,,,,3423,44632.28705,1970
3423,,,,,,,,3424,44958.12254,1970
3424,,,,,,,,3425,45100.50402,1970
3425,,,,,,,,3426,44795.24915,1970
3426,,,,,,,,3427,44274.07683,1970
3427,,,,,,,,3428,44404.39889,1970
3428,,,,,,,,3429,43998.49838,1970
3429,,,,,,,,3430,41969.99562,1970
3430,,,,,,,,3431,39320.03971,1970
3431,,,,,,,,3432,37034.68806,1970
3432,,,,,,,,3433,35515.95801,1970
3433,,,,,,,,3434,34604.71414,1970
3434,,,,,,,,3435,34097.18035,1970
3435,,,,,,,,3436,34494.78728,1970
3436,,,,,,,,3437,35887.65412,1970
3437,,,,,,,,3438,38291.38554,1970
3438,,,,,,,,3439,39778.76936,1970
3439,,,,,,,,3440,41255.73943,1970
3440,,,,,,,,3441,42804.7974,1970
3441,,,,,,,,3442,44241.68943,1970
3442,,,,,,,,3443,45412.17442,1970
3443,,,,,,,,3444,46418.47308,1970
3444,,,,,,,,3445,47583.54049,1970
3445,,,,,,,,3446,48470.37809,1970
3446,,,,,,,,3447,49376.4962,1970
3447,,,,,,,,3448,50229.85309,1970
3448,,,,,,,,3449,50104.30148,1970
3449,,,,,,,,3450,49267.42646,1970
3450,,,,,,,,3451,48065.91399,1970
3451,,,,,,,,3452,47489.36331,1970
3452,,,,,,,,3453,46655.07046,1970
3453,,,,,,,,3454,44124.97833,1970
3454,,,,,,,,3455,40984.21974,1970
3455,,,,,,,,3456,38585.48794,1970
3456,,,,,,,,3457,37102.83741,1970
3457,,,,,,,,3458,36076.08476,1970
3458,,,,,,,,3459,35467.67663,1970
3459,,,,,,,,3460,35679.2535,1970
3460,,,,,,,,3461,36995.36261,1970
3461,,,,,,,,3462,39093.09662,1970
3462,,,,,,,,3463,40557.26806,1970
3463,,,,,,,,3464,42319.42184,1970
3464,,,,,,,,3465,44322.60198,1970
3465,,,,,,,,3466,46429.08055,1970
3466,,,,,,,,3467,48034.64005,1970
3467,,,,,,,,3468,49320.82946,1970
3468,,,,,,,,3469,50560.22242,1970
3469,,,,,,,,3470,51640.66315,1970
3470,,,,,,,,3471,52376.365,1970
3471,,,,,,,,3472,53238.0789,1970
3472,,,,,,,,3473,53773.92382,1970
3473,,,,,,,,3474,53232.48749,1970
3474,,,,,,,,3475,51738.57847,1970
3475,,,,,,,,3476,50483.88082,1970
3476,,,,,,,,3477,49262.98293,1970
3477,,,,,,,,3478,46468.00009,1970
3478,,,,,,,,3479,43092.56484,1970
3479,,,,,,,,3480,40399.30524,1970
3480,,,,,,,,3481,38660.62076,1970
3481,,,,,,,,3482,37541.04768,1970
3482,,,,,,,,3483,36897.60469,1970
3483,,,,,,,,3484,36875.99512,1970
3484,,,,,,,,3485,37975.70943,1970
3485,,,,,,,,3486,40077.04803,1970
3486,,,,,,,,3487,41716.42923,1970
3487,,,,,,,,3488,43931.90479,1970
3488,,,,,,,,3489,46409.26602,1970
3489,,,,,,,,3490,49274.91921,1970
3490,,,,,,,,3491,52308.40256,1970
3491,,,,,,,,3492,55015.24171,1970
3492,,,,,,,,3493,57578.37172,1970
3493,,,,,,,,3494,59819.73168,1970
3494,,,,,,,,3495,61702.69798,1970
3495,,,,,,,,3496,62820.57342,1970
3496,,,,,,,,3497,62683.0894,1970
3497,,,,,,,,3498,61164.39654,1970
3498,,,,,,,,3499,58599.23767,1970
3499,,,,,,,,3500,56454.17619,1970
3500,,,,,,,,3501,54621.9994,1970
3501,,,,,,,,3502,51051.18751,1970
3502,,,,,,,,3503,47270.29296,1970
3503,,,,,,,,3504,43881.77691,1970
3504,,,,,,,,3505,41605.97955,1970
3505,,,,,,,,3506,39934.56197,1970
3506,,,,,,,,3507,38905.5109,1970
3507,,,,,,,,3508,38822.07157,1970
3508,,,,,,,,3509,39827.61204,1970
3509,,,,,,,,3510,41777.25192,1970
3510,,,,,,,,3511,43055.82503,1970
3511,,,,,,,,3512,45229.88884,1970
3512,,,,,,,,3513,47928.65143,1970
3513,,,,,,,,3514,50582.54186,1970
3514,,,,,,,,3515,53374.02984,1970
3515,,,,,,,,3516,55927.18479,1970
3516,,,,,,,,3517,58402.69098,1970
3517,,,,,,,,3518,60232.71178,1970
3518,,,,,,,,3519,61498.0616,1970
3519,,,,,,,,3520,62161.46142,1970
3520,,,,,,,,3521,61532.16736,1970
3521,,,,,,,,3522,59661.72963,1970
3522,,,,,,,,3523,57384.21105,1970
3523,,,,,,,,3524,55942.61224,1970
3524,,,,,,,,3525,54398.18702,1970
3525,,,,,,,,3526,51409.3351,1970
3526,,,,,,,,3527,47875.32624,1970
3527,,,,,,,,3528,44500.44705,1970
3528,,,,,,,,3529,41778.32533,1970
3529,,,,,,,,3530,39770.52794,1970
