NG,Time_Index,coal,Date,None,uranium
0.05306,0,0.095488,0.0,0.0,0.0
3.413,1,3.237940965,2013-01-01 00:00:00,0.0,0.705536
3.413,2,3.237940965,2013-01-01 01:00:00,0.0,0.705536
3.413,3,3.237940965,2013-01-01 02:00:00,0.0,0.705536
3.413,4,3.237940965,2013-01-01 03:00:00,0.0,0.705536
3.413,5,3.237940965,2013-01-01 04:00:00,0.0,0.705536
3.413,6,3.237940965,2013-01-01 05:00:00,0.0,0.705536
3.413,7,3.237940965,2013-01-01 06:00:00,0.0,0.705536
3.413,8,3.237940965,2013-01-01 07:00:00,0.0,0.705536
3.413,9,3.237940965,2013-01-01 08:00:00,0.0,0.705536
3.413,10,3.237940965,2013-01-01 09:00:00,0.0,0.705536
3.413,11,3.237940965,2013-01-01 10:00:00,0.0,0.705536
3.413,12,3.237940965,2013-01-01 11:00:00,0.0,0.705536
3.413,13,3.237940965,2013-01-01 12:00:00,0.0,0.705536
3.413,14,3.237940965,2013-01-01 13:00:00,0.0,0.705536
3.413,15,3.237940965,2013-01-01 14:00:00,0.0,0.705536
3.413,16,3.237940965,2013-01-01 15:00:00,0.0,0.705536
3.413,17,3.237940965,2013-01-01 16:00:00,0.0,0.705536
3.413,18,3.237940965,2013-01-01 17:00:00,0.0,0.705536
3.413,19,3.237940965,2013-01-01 18:00:00,0.0,0.705536
3.413,20,3.237940965,2013-01-01 19:00:00,0.0,0.705536
3.413,21,3.237940965,2013-01-01 20:00:00,0.0,0.705536
3.413,22,3.237940965,2013-01-01 21:00:00,0.0,0.705536
3.413,23,3.237940965,2013-01-01 22:00:00,0.0,0.705536
3.413,24,3.237940965,2013-01-01 23:00:00,0.0,0.705536
3.381,25,3.228941685,2013-01-02 00:00:00,0.0,0.705536
3.381,26,3.228941685,2013-01-02 01:00:00,0.0,0.705536
3.381,27,3.228941685,2013-01-02 02:00:00,0.0,0.705536
3.381,28,3.228941685,2013-01-02 03:00:00,0.0,0.705536
3.381,29,3.228941685,2013-01-02 04:00:00,0.0,0.705536
3.381,30,3.228941685,2013-01-02 05:00:00,0.0,0.705536
3.381,31,3.228941685,2013-01-02 06:00:00,0.0,0.705536
3.381,32,3.228941685,2013-01-02 07:00:00,0.0,0.705536
3.381,33,3.228941685,2013-01-02 08:00:00,0.0,0.705536
3.381,34,3.228941685,2013-01-02 09:00:00,0.0,0.705536
3.381,35,3.228941685,2013-01-02 10:00:00,0.0,0.705536
3.381,36,3.228941685,2013-01-02 11:00:00,0.0,0.705536
3.381,37,3.228941685,2013-01-02 12:00:00,0.0,0.705536
3.381,38,3.228941685,2013-01-02 13:00:00,0.0,0.705536
3.381,39,3.228941685,2013-01-02 14:00:00,0.0,0.705536
3.381,40,3.228941685,2013-01-02 15:00:00,0.0,0.705536
3.381,41,3.228941685,2013-01-02 16:00:00,0.0,0.705536
3.381,42,3.228941685,2013-01-02 17:00:00,0.0,0.705536
3.381,43,3.228941685,2013-01-02 18:00:00,0.0,0.705536
3.381,44,3.228941685,2013-01-02 19:00:00,0.0,0.705536
3.381,45,3.228941685,2013-01-02 20:00:00,0.0,0.705536
3.381,46,3.228941685,2013-01-02 21:00:00,0.0,0.705536
3.381,47,3.228941685,2013-01-02 22:00:00,0.0,0.705536
3.381,48,3.228941685,2013-01-02 23:00:00,0.0,0.705536
3.292,49,3.189344852,2013-01-03 00:00:00,0.0,0.705536
3.292,50,3.189344852,2013-01-03 01:00:00,0.0,0.705536
3.292,51,3.189344852,2013-01-03 02:00:00,0.0,0.705536
3.292,52,3.189344852,2013-01-03 03:00:00,0.0,0.705536
3.292,53,3.189344852,2013-01-03 04:00:00,0.0,0.705536
3.292,54,3.189344852,2013-01-03 05:00:00,0.0,0.705536
3.292,55,3.189344852,2013-01-03 06:00:00,0.0,0.705536
3.292,56,3.189344852,2013-01-03 07:00:00,0.0,0.705536
3.292,57,3.189344852,2013-01-03 08:00:00,0.0,0.705536
3.292,58,3.189344852,2013-01-03 09:00:00,0.0,0.705536
3.292,59,3.189344852,2013-01-03 10:00:00,0.0,0.705536
3.292,60,3.189344852,2013-01-03 11:00:00,0.0,0.705536
3.292,61,3.189344852,2013-01-03 12:00:00,0.0,0.705536
3.292,62,3.189344852,2013-01-03 13:00:00,0.0,0.705536
3.292,63,3.189344852,2013-01-03 14:00:00,0.0,0.705536
3.292,64,3.189344852,2013-01-03 15:00:00,0.0,0.705536
3.292,65,3.189344852,2013-01-03 16:00:00,0.0,0.705536
3.292,66,3.189344852,2013-01-03 17:00:00,0.0,0.705536
3.292,67,3.189344852,2013-01-03 18:00:00,0.0,0.705536
3.292,68,3.189344852,2013-01-03 19:00:00,0.0,0.705536
3.292,69,3.189344852,2013-01-03 20:00:00,0.0,0.705536
3.292,70,3.189344852,2013-01-03 21:00:00,0.0,0.705536
3.292,71,3.189344852,2013-01-03 22:00:00,0.0,0.705536
3.292,72,3.189344852,2013-01-03 23:00:00,0.0,0.705536
3.183,73,3.18574514,2013-01-04 00:00:00,0.0,0.705536
3.183,74,3.18574514,2013-01-04 01:00:00,0.0,0.705536
3.183,75,3.18574514,2013-01-04 02:00:00,0.0,0.705536
3.183,76,3.18574514,2013-01-04 03:00:00,0.0,0.705536
3.183,77,3.18574514,2013-01-04 04:00:00,0.0,0.705536
3.183,78,3.18574514,2013-01-04 05:00:00,0.0,0.705536
3.183,79,3.18574514,2013-01-04 06:00:00,0.0,0.705536
3.183,80,3.18574514,2013-01-04 07:00:00,0.0,0.705536
3.183,81,3.18574514,2013-01-04 08:00:00,0.0,0.705536
3.183,82,3.18574514,2013-01-04 09:00:00,0.0,0.705536
3.183,83,3.18574514,2013-01-04 10:00:00,0.0,0.705536
3.183,84,3.18574514,2013-01-04 11:00:00,0.0,0.705536
3.183,85,3.18574514,2013-01-04 12:00:00,0.0,0.705536
3.183,86,3.18574514,2013-01-04 13:00:00,0.0,0.705536
3.183,87,3.18574514,2013-01-04 14:00:00,0.0,0.705536
3.183,88,3.18574514,2013-01-04 15:00:00,0.0,0.705536
3.183,89,3.18574514,2013-01-04 16:00:00,0.0,0.705536
3.183,90,3.18574514,2013-01-04 17:00:00,0.0,0.705536
3.183,91,3.18574514,2013-01-04 18:00:00,0.0,0.705536
3.183,92,3.18574514,2013-01-04 19:00:00,0.0,0.705536
3.183,93,3.18574514,2013-01-04 20:00:00,0.0,0.705536
3.183,94,3.18574514,2013-01-04 21:00:00,0.0,0.705536
3.183,95,3.18574514,2013-01-04 22:00:00,0.0,0.705536
3.183,96,3.18574514,2013-01-04 23:00:00,0.0,0.705536
3.183,97,3.18574514,2013-01-05 00:00:00,0.0,0.705536
3.183,98,3.18574514,2013-01-05 01:00:00,0.0,0.705536
3.183,99,3.18574514,2013-01-05 02:00:00,0.0,0.705536
3.183,100,3.18574514,2013-01-05 03:00:00,0.0,0.705536
3.183,101,3.18574514,2013-01-05 04:00:00,0.0,0.705536
3.183,102,3.18574514,2013-01-05 05:00:00,0.0,0.705536
3.183,103,3.18574514,2013-01-05 06:00:00,0.0,0.705536
3.183,104,3.18574514,2013-01-05 07:00:00,0.0,0.705536
3.183,105,3.18574514,2013-01-05 08:00:00,0.0,0.705536
3.183,106,3.18574514,2013-01-05 09:00:00,0.0,0.705536
3.183,107,3.18574514,2013-01-05 10:00:00,0.0,0.705536
3.183,108,3.18574514,2013-01-05 11:00:00,0.0,0.705536
3.183,109,3.18574514,2013-01-05 12:00:00,0.0,0.705536
3.183,110,3.18574514,2013-01-05 13:00:00,0.0,0.705536
3.183,111,3.18574514,2013-01-05 14:00:00,0.0,0.705536
3.183,112,3.18574514,2013-01-05 15:00:00,0.0,0.705536
3.183,113,3.18574514,2013-01-05 16:00:00,0.0,0.705536
3.183,114,3.18574514,2013-01-05 17:00:00,0.0,0.705536
3.183,115,3.18574514,2013-01-05 18:00:00,0.0,0.705536
3.183,116,3.18574514,2013-01-05 19:00:00,0.0,0.705536
3.183,117,3.18574514,2013-01-05 20:00:00,0.0,0.705536
3.183,118,3.18574514,2013-01-05 21:00:00,0.0,0.705536
3.183,119,3.18574514,2013-01-05 22:00:00,0.0,0.705536
3.183,120,3.18574514,2013-01-05 23:00:00,0.0,0.705536
3.183,121,3.18574514,2013-01-06 00:00:00,0.0,0.705536
3.183,122,3.18574514,2013-01-06 01:00:00,0.0,0.705536
3.183,123,3.18574514,2013-01-06 02:00:00,0.0,0.705536
3.183,124,3.18574514,2013-01-06 03:00:00,0.0,0.705536
3.183,125,3.18574514,2013-01-06 04:00:00,0.0,0.705536
3.183,126,3.18574514,2013-01-06 05:00:00,0.0,0.705536
3.183,127,3.18574514,2013-01-06 06:00:00,0.0,0.705536
3.183,128,3.18574514,2013-01-06 07:00:00,0.0,0.705536
3.183,129,3.18574514,2013-01-06 08:00:00,0.0,0.705536
3.183,130,3.18574514,2013-01-06 09:00:00,0.0,0.705536
3.183,131,3.18574514,2013-01-06 10:00:00,0.0,0.705536
3.183,132,3.18574514,2013-01-06 11:00:00,0.0,0.705536
3.183,133,3.18574514,2013-01-06 12:00:00,0.0,0.705536
3.183,134,3.18574514,2013-01-06 13:00:00,0.0,0.705536
3.183,135,3.18574514,2013-01-06 14:00:00,0.0,0.705536
3.183,136,3.18574514,2013-01-06 15:00:00,0.0,0.705536
3.183,137,3.18574514,2013-01-06 16:00:00,0.0,0.705536
3.183,138,3.18574514,2013-01-06 17:00:00,0.0,0.705536
3.183,139,3.18574514,2013-01-06 18:00:00,0.0,0.705536
3.183,140,3.18574514,2013-01-06 19:00:00,0.0,0.705536
3.183,141,3.18574514,2013-01-06 20:00:00,0.0,0.705536
3.183,142,3.18574514,2013-01-06 21:00:00,0.0,0.705536
3.183,143,3.18574514,2013-01-06 22:00:00,0.0,0.705536
3.183,144,3.18574514,2013-01-06 23:00:00,0.0,0.705536
3.185,145,3.144348452,2013-01-07 00:00:00,0.0,0.705536
3.185,146,3.144348452,2013-01-07 01:00:00,0.0,0.705536
3.185,147,3.144348452,2013-01-07 02:00:00,0.0,0.705536
3.185,148,3.144348452,2013-01-07 03:00:00,0.0,0.705536
3.185,149,3.144348452,2013-01-07 04:00:00,0.0,0.705536
3.185,150,3.144348452,2013-01-07 05:00:00,0.0,0.705536
3.185,151,3.144348452,2013-01-07 06:00:00,0.0,0.705536
3.185,152,3.144348452,2013-01-07 07:00:00,0.0,0.705536
3.185,153,3.144348452,2013-01-07 08:00:00,0.0,0.705536
3.185,154,3.144348452,2013-01-07 09:00:00,0.0,0.705536
3.185,155,3.144348452,2013-01-07 10:00:00,0.0,0.705536
3.185,156,3.144348452,2013-01-07 11:00:00,0.0,0.705536
3.185,157,3.144348452,2013-01-07 12:00:00,0.0,0.705536
3.185,158,3.144348452,2013-01-07 13:00:00,0.0,0.705536
3.185,159,3.144348452,2013-01-07 14:00:00,0.0,0.705536
3.185,160,3.144348452,2013-01-07 15:00:00,0.0,0.705536
3.185,161,3.144348452,2013-01-07 16:00:00,0.0,0.705536
3.185,162,3.144348452,2013-01-07 17:00:00,0.0,0.705536
3.185,163,3.144348452,2013-01-07 18:00:00,0.0,0.705536
3.185,164,3.144348452,2013-01-07 19:00:00,0.0,0.705536
3.185,165,3.144348452,2013-01-07 20:00:00,0.0,0.705536
3.185,166,3.144348452,2013-01-07 21:00:00,0.0,0.705536
3.185,167,3.144348452,2013-01-07 22:00:00,0.0,0.705536
3.185,168,3.144348452,2013-01-07 23:00:00,0.0,0.705536
3.297,169,3.120950324,2013-01-08 00:00:00,0.0,0.705536
3.297,170,3.120950324,2013-01-08 01:00:00,0.0,0.705536
3.297,171,3.120950324,2013-01-08 02:00:00,0.0,0.705536
3.297,172,3.120950324,2013-01-08 03:00:00,0.0,0.705536
3.297,173,3.120950324,2013-01-08 04:00:00,0.0,0.705536
3.297,174,3.120950324,2013-01-08 05:00:00,0.0,0.705536
3.297,175,3.120950324,2013-01-08 06:00:00,0.0,0.705536
3.297,176,3.120950324,2013-01-08 07:00:00,0.0,0.705536
3.297,177,3.120950324,2013-01-08 08:00:00,0.0,0.705536
3.297,178,3.120950324,2013-01-08 09:00:00,0.0,0.705536
3.297,179,3.120950324,2013-01-08 10:00:00,0.0,0.705536
3.297,180,3.120950324,2013-01-08 11:00:00,0.0,0.705536
3.297,181,3.120950324,2013-01-08 12:00:00,0.0,0.705536
3.297,182,3.120950324,2013-01-08 13:00:00,0.0,0.705536
3.297,183,3.120950324,2013-01-08 14:00:00,0.0,0.705536
3.297,184,3.120950324,2013-01-08 15:00:00,0.0,0.705536
3.297,185,3.120950324,2013-01-08 16:00:00,0.0,0.705536
3.297,186,3.120950324,2013-01-08 17:00:00,0.0,0.705536
3.297,187,3.120950324,2013-01-08 18:00:00,0.0,0.705536
3.297,188,3.120950324,2013-01-08 19:00:00,0.0,0.705536
3.297,189,3.120950324,2013-01-08 20:00:00,0.0,0.705536
3.297,190,3.120950324,2013-01-08 21:00:00,0.0,0.705536
3.297,191,3.120950324,2013-01-08 22:00:00,0.0,0.705536
3.297,192,3.120950324,2013-01-08 23:00:00,0.0,0.705536
3.208,193,3.120950324,2013-01-09 00:00:00,0.0,0.705536
3.208,194,3.120950324,2013-01-09 01:00:00,0.0,0.705536
3.208,195,3.120950324,2013-01-09 02:00:00,0.0,0.705536
3.208,196,3.120950324,2013-01-09 03:00:00,0.0,0.705536
3.208,197,3.120950324,2013-01-09 04:00:00,0.0,0.705536
3.208,198,3.120950324,2013-01-09 05:00:00,0.0,0.705536
3.208,199,3.120950324,2013-01-09 06:00:00,0.0,0.705536
3.208,200,3.120950324,2013-01-09 07:00:00,0.0,0.705536
3.208,201,3.120950324,2013-01-09 08:00:00,0.0,0.705536
3.208,202,3.120950324,2013-01-09 09:00:00,0.0,0.705536
3.208,203,3.120950324,2013-01-09 10:00:00,0.0,0.705536
3.208,204,3.120950324,2013-01-09 11:00:00,0.0,0.705536
3.208,205,3.120950324,2013-01-09 12:00:00,0.0,0.705536
3.208,206,3.120950324,2013-01-09 13:00:00,0.0,0.705536
3.208,207,3.120950324,2013-01-09 14:00:00,0.0,0.705536
3.208,208,3.120950324,2013-01-09 15:00:00,0.0,0.705536
3.208,209,3.120950324,2013-01-09 16:00:00,0.0,0.705536
3.208,210,3.120950324,2013-01-09 17:00:00,0.0,0.705536
3.208,211,3.120950324,2013-01-09 18:00:00,0.0,0.705536
3.208,212,3.120950324,2013-01-09 19:00:00,0.0,0.705536
3.208,213,3.120950324,2013-01-09 20:00:00,0.0,0.705536
3.208,214,3.120950324,2013-01-09 21:00:00,0.0,0.705536
3.208,215,3.120950324,2013-01-09 22:00:00,0.0,0.705536
3.208,216,3.120950324,2013-01-09 23:00:00,0.0,0.705536
3.129,217,3.115550756,2013-01-10 00:00:00,0.0,0.705536
3.129,218,3.115550756,2013-01-10 01:00:00,0.0,0.705536
3.129,219,3.115550756,2013-01-10 02:00:00,0.0,0.705536
3.129,220,3.115550756,2013-01-10 03:00:00,0.0,0.705536
3.129,221,3.115550756,2013-01-10 04:00:00,0.0,0.705536
3.129,222,3.115550756,2013-01-10 05:00:00,0.0,0.705536
3.129,223,3.115550756,2013-01-10 06:00:00,0.0,0.705536
3.129,224,3.115550756,2013-01-10 07:00:00,0.0,0.705536
3.129,225,3.115550756,2013-01-10 08:00:00,0.0,0.705536
3.129,226,3.115550756,2013-01-10 09:00:00,0.0,0.705536
3.129,227,3.115550756,2013-01-10 10:00:00,0.0,0.705536
3.129,228,3.115550756,2013-01-10 11:00:00,0.0,0.705536
3.129,229,3.115550756,2013-01-10 12:00:00,0.0,0.705536
3.129,230,3.115550756,2013-01-10 13:00:00,0.0,0.705536
3.129,231,3.115550756,2013-01-10 14:00:00,0.0,0.705536
3.129,232,3.115550756,2013-01-10 15:00:00,0.0,0.705536
3.129,233,3.115550756,2013-01-10 16:00:00,0.0,0.705536
3.129,234,3.115550756,2013-01-10 17:00:00,0.0,0.705536
3.129,235,3.115550756,2013-01-10 18:00:00,0.0,0.705536
3.129,236,3.115550756,2013-01-10 19:00:00,0.0,0.705536
3.129,237,3.115550756,2013-01-10 20:00:00,0.0,0.705536
3.129,238,3.115550756,2013-01-10 21:00:00,0.0,0.705536
3.129,239,3.115550756,2013-01-10 22:00:00,0.0,0.705536
3.129,240,3.115550756,2013-01-10 23:00:00,0.0,0.705536
3.08,241,3.111951044,2013-01-11 00:00:00,0.0,0.705536
3.08,242,3.111951044,2013-01-11 01:00:00,0.0,0.705536
3.08,243,3.111951044,2013-01-11 02:00:00,0.0,0.705536
3.08,244,3.111951044,2013-01-11 03:00:00,0.0,0.705536
3.08,245,3.111951044,2013-01-11 04:00:00,0.0,0.705536
3.08,246,3.111951044,2013-01-11 05:00:00,0.0,0.705536
