NG,Time_Index,coal,Date,None,uranium
2.77,133,2.312814975,2021-01-06 12:00:00,0.0,0.705536
2.77,134,2.312814975,2021-01-06 13:00:00,0.0,0.705536
2.77,135,2.312814975,2021-01-06 14:00:00,0.0,0.705536
2.77,136,2.312814975,2021-01-06 15:00:00,0.0,0.705536
2.77,137,2.312814975,2021-01-06 16:00:00,0.0,0.705536
2.77,138,2.312814975,2021-01-06 17:00:00,0.0,0.705536
2.77,139,2.312814975,2021-01-06 18:00:00,0.0,0.705536
2.77,140,2.312814975,2021-01-06 19:00:00,0.0,0.705536
2.77,141,2.312814975,2021-01-06 20:00:00,0.0,0.705536
2.77,142,2.312814975,2021-01-06 21:00:00,0.0,0.705536
2.77,143,2.312814975,2021-01-06 22:00:00,0.0,0.705536
2.77,144,2.312814975,2021-01-06 23:00:00,0.0,0.705536
2.76,145,2.397408207,2021-01-07 00:00:00,0.0,0.705536
2.76,146,2.397408207,2021-01-07 01:00:00,0.0,0.705536
2.76,147,2.397408207,2021-01-07 02:00:00,0.0,0.705536
2.76,148,2.397408207,2021-01-07 03:00:00,0.0,0.705536
2.76,149,2.397408207,2021-01-07 04:00:00,0.0,0.705536
2.76,150,2.397408207,2021-01-07 05:00:00,0.0,0.705536
2.76,151,2.397408207,2021-01-07 06:00:00,0.0,0.705536
2.76,152,2.397408207,2021-01-07 07:00:00,0.0,0.705536
2.76,153,2.397408207,2021-01-07 08:00:00,0.0,0.705536
2.76,154,2.397408207,2021-01-07 09:00:00,0.0,0.705536
2.76,155,2.397408207,2021-01-07 10:00:00,0.0,0.705536
2.76,156,2.397408207,2021-01-07 11:00:00,0.0,0.705536
2.76,157,2.397408207,2021-01-07 12:00:00,0.0,0.705536
2.76,158,2.397408207,2021-01-07 13:00:00,0.0,0.705536
2.76,159,2.397408207,2021-01-07 14:00:00,0.0,0.705536
2.76,160,2.397408207,2021-01-07 15:00:00,0.0,0.705536
2.76,161,2.397408207,2021-01-07 16:00:00,0.0,0.705536
2.76,162,2.397408207,2021-01-07 17:00:00,0.0,0.705536
2.76,163,2.397408207,2021-01-07 18:00:00,0.0,0.705536
2.76,164,2.397408207,2021-01-07 19:00:00,0.0,0.705536
2.76,165,2.397408207,2021-01-07 20:00:00,0.0,0.705536
2.76,166,2.397408207,2021-01-07 21:00:00,0.0,0.705536
2.76,167,2.397408207,2021-01-07 22:00:00,0.0,0.705536
2.76,168,2.397408207,2021-01-07 23:00:00,0.0,0.705536
2.81,169,2.465802736,2021-01-08 00:00:00,0.0,0.705536
2.81,170,2.465802736,2021-01-08 01:00:00,0.0,0.705536
2.81,171,2.465802736,2021-01-08 02:00:00,0.0,0.705536
2.81,172,2.465802736,2021-01-08 03:00:00,0.0,0.705536
2.81,173,2.465802736,2021-01-08 04:00:00,0.0,0.705536
2.81,174,2.465802736,2021-01-08 05:00:00,0.0,0.705536
2.81,175,2.465802736,2021-01-08 06:00:00,0.0,0.705536
2.81,176,2.465802736,2021-01-08 07:00:00,0.0,0.705536
2.81,177,2.465802736,2021-01-08 08:00:00,0.0,0.705536
2.81,178,2.465802736,2021-01-08 09:00:00,0.0,0.705536
2.81,179,2.465802736,2021-01-08 10:00:00,0.0,0.705536
2.81,180,2.465802736,2021-01-08 11:00:00,0.0,0.705536
2.81,181,2.465802736,2021-01-08 12:00:00,0.0,0.705536
2.81,182,2.465802736,2021-01-08 13:00:00,0.0,0.705536
2.81,183,2.465802736,2021-01-08 14:00:00,0.0,0.705536
2.81,184,2.465802736,2021-01-08 15:00:00,0.0,0.705536
2.81,185,2.465802736,2021-01-08 16:00:00,0.0,0.705536
2.81,186,2.465802736,2021-01-08 17:00:00,0.0,0.705536
2.81,187,2.465802736,2021-01-08 18:00:00,0.0,0.705536
2.81,188,2.465802736,2021-01-08 19:00:00,0.0,0.705536
2.81,189,2.465802736,2021-01-08 20:00:00,0.0,0.705536
2.81,190,2.465802736,2021-01-08 21:00:00,0.0,0.705536
2.81,191,2.465802736,2021-01-08 22:00:00,0.0,0.705536
2.81,192,2.465802736,2021-01-08 23:00:00,0.0,0.705536
2.81,193,2.465802736,2021-01-09 00:00:00,0.0,0.705536
2.81,194,2.465802736,2021-01-09 01:00:00,0.0,0.705536
2.81,195,2.465802736,2021-01-09 02:00:00,0.0,0.705536
2.81,196,2.465802736,2021-01-09 03:00:00,0.0,0.705536
2.81,197,2.465802736,2021-01-09 04:00:00,0.0,0.705536
2.81,198,2.465802736,2021-01-09 05:00:00,0.0,0.705536
2.81,199,2.465802736,2021-01-09 06:00:00,0.0,0.705536
2.81,200,2.465802736,2021-01-09 07:00:00,0.0,0.705536
2.81,201,2.465802736,2021-01-09 08:00:00,0.0,0.705536
2.81,202,2.465802736,2021-01-09 09:00:00,0.0,0.705536
2.81,203,2.465802736,2021-01-09 10:00:00,0.0,0.705536
2.81,204,2.465802736,2021-01-09 11:00:00,0.0,0.705536
2.81,205,2.465802736,2021-01-09 12:00:00,0.0,0.705536
2.81,206,2.465802736,2021-01-09 13:00:00,0.0,0.705536
2.81,207,2.465802736,2021-01-09 14:00:00,0.0,0.705536
2.81,208,2.465802736,2021-01-09 15:00:00,0.0,0.705536
2.81,209,2.465802736,2021-01-09 16:00:00,0.0,0.705536
2.81,210,2.465802736,2021-01-09 17:00:00,0.0,0.705536
2.81,211,2.465802736,2021-01-09 18:00:00,0.0,0.705536
2.81,212,2.465802736,2021-01-09 19:00:00,0.0,0.705536
2.81,213,2.465802736,2021-01-09 20:00:00,0.0,0.705536
2.81,214,2.465802736,2021-01-09 21:00:00,0.0,0.705536
2.81,215,2.465802736,2021-01-09 22:00:00,0.0,0.705536
2.81,216,2.465802736,2021-01-09 23:00:00,0.0,0.705536
2.81,217,2.465802736,2021-01-10 00:00:00,0.0,0.705536
2.81,218,2.465802736,2021-01-10 01:00:00,0.0,0.705536
2.81,219,2.465802736,2021-01-10 02:00:00,0.0,0.705536
2.81,220,2.465802736,2021-01-10 03:00:00,0.0,0.705536
2.81,221,2.465802736,2021-01-10 04:00:00,0.0,0.705536
2.81,222,2.465802736,2021-01-10 05:00:00,0.0,0.705536
2.81,223,2.465802736,2021-01-10 06:00:00,0.0,0.705536
2.81,224,2.465802736,2021-01-10 07:00:00,0.0,0.705536
2.81,225,2.465802736,2021-01-10 08:00:00,0.0,0.705536
2.81,226,2.465802736,2021-01-10 09:00:00,0.0,0.705536
2.81,227,2.465802736,2021-01-10 10:00:00,0.0,0.705536
2.81,228,2.465802736,2021-01-10 11:00:00,0.0,0.705536
2.81,229,2.465802736,2021-01-10 12:00:00,0.0,0.705536
2.81,230,2.465802736,2021-01-10 13:00:00,0.0,0.705536
2.81,231,2.465802736,2021-01-10 14:00:00,0.0,0.705536
2.81,232,2.465802736,2021-01-10 15:00:00,0.0,0.705536
2.81,233,2.465802736,2021-01-10 16:00:00,0.0,0.705536
2.81,234,2.465802736,2021-01-10 17:00:00,0.0,0.705536
2.81,235,2.465802736,2021-01-10 18:00:00,0.0,0.705536
2.81,236,2.465802736,2021-01-10 19:00:00,0.0,0.705536
2.81,237,2.465802736,2021-01-10 20:00:00,0.0,0.705536
2.81,238,2.465802736,2021-01-10 21:00:00,0.0,0.705536
2.81,239,2.465802736,2021-01-10 22:00:00,0.0,0.705536
2.81,240,2.465802736,2021-01-10 23:00:00,0.0,0.705536
2.77,241,2.465802736,2021-01-11 00:00:00,0.0,0.705536
2.77,242,2.465802736,2021-01-11 01:00:00,0.0,0.705536
2.77,243,2.465802736,2021-01-11 02:00:00,0.0,0.705536
2.77,244,2.465802736,2021-01-11 03:00:00,0.0,0.705536
2.77,245,2.465802736,2021-01-11 04:00:00,0.0,0.705536
2.77,246,2.465802736,2021-01-11 05:00:00,0.0,0.705536
2.77,247,2.465802736,2021-01-11 06:00:00,0.0,0.705536
2.77,248,2.465802736,2021-01-11 07:00:00,0.0,0.705536
2.77,249,2.465802736,2021-01-11 08:00:00,0.0,0.705536
2.77,250,2.465802736,2021-01-11 09:00:00,0.0,0.705536
2.77,251,2.465802736,2021-01-11 10:00:00,0.0,0.705536
2.77,252,2.465802736,2021-01-11 11:00:00,0.0,0.705536
2.77,253,2.465802736,2021-01-11 12:00:00,0.0,0.705536
2.77,254,2.465802736,2021-01-11 13:00:00,0.0,0.705536
2.77,255,2.465802736,2021-01-11 14:00:00,0.0,0.705536
2.77,256,2.465802736,2021-01-11 15:00:00,0.0,0.705536
2.77,257,2.465802736,2021-01-11 16:00:00,0.0,0.705536
2.77,258,2.465802736,2021-01-11 17:00:00,0.0,0.705536
2.77,259,2.465802736,2021-01-11 18:00:00,0.0,0.705536
2.77,260,2.465802736,2021-01-11 19:00:00,0.0,0.705536
2.77,261,2.465802736,2021-01-11 20:00:00,0.0,0.705536
2.77,262,2.465802736,2021-01-11 21:00:00,0.0,0.705536
2.77,263,2.465802736,2021-01-11 22:00:00,0.0,0.705536
2.77,264,2.465802736,2021-01-11 23:00:00,0.0,0.705536
2.71,265,2.537796976,2021-01-12 00:00:00,0.0,0.705536
2.71,266,2.537796976,2021-01-12 01:00:00,0.0,0.705536
2.71,267,2.537796976,2021-01-12 02:00:00,0.0,0.705536
2.71,268,2.537796976,2021-01-12 03:00:00,0.0,0.705536
2.71,269,2.537796976,2021-01-12 04:00:00,0.0,0.705536
2.71,270,2.537796976,2021-01-12 05:00:00,0.0,0.705536
2.71,271,2.537796976,2021-01-12 06:00:00,0.0,0.705536
2.71,272,2.537796976,2021-01-12 07:00:00,0.0,0.705536
2.71,273,2.537796976,2021-01-12 08:00:00,0.0,0.705536
2.71,274,2.537796976,2021-01-12 09:00:00,0.0,0.705536
2.71,275,2.537796976,2021-01-12 10:00:00,0.0,0.705536
2.71,276,2.537796976,2021-01-12 11:00:00,0.0,0.705536
2.71,277,2.537796976,2021-01-12 12:00:00,0.0,0.705536
2.71,278,2.537796976,2021-01-12 13:00:00,0.0,0.705536
2.71,279,2.537796976,2021-01-12 14:00:00,0.0,0.705536
2.71,280,2.537796976,2021-01-12 15:00:00,0.0,0.705536
2.71,281,2.537796976,2021-01-12 16:00:00,0.0,0.705536
2.71,282,2.537796976,2021-01-12 17:00:00,0.0,0.705536
2.71,283,2.537796976,2021-01-12 18:00:00,0.0,0.705536
2.71,284,2.537796976,2021-01-12 19:00:00,0.0,0.705536
2.71,285,2.537796976,2021-01-12 20:00:00,0.0,0.705536
2.71,286,2.537796976,2021-01-12 21:00:00,0.0,0.705536
2.71,287,2.537796976,2021-01-12 22:00:00,0.0,0.705536
2.71,288,2.537796976,2021-01-12 23:00:00,0.0,0.705536
2.89,289,2.525197984,2021-01-13 00:00:00,0.0,0.705536
2.89,290,2.525197984,2021-01-13 01:00:00,0.0,0.705536
2.89,291,2.525197984,2021-01-13 02:00:00,0.0,0.705536
2.89,292,2.525197984,2021-01-13 03:00:00,0.0,0.705536
2.89,293,2.525197984,2021-01-13 04:00:00,0.0,0.705536
2.89,294,2.525197984,2021-01-13 05:00:00,0.0,0.705536
2.89,295,2.525197984,2021-01-13 06:00:00,0.0,0.705536
2.89,296,2.525197984,2021-01-13 07:00:00,0.0,0.705536
2.89,297,2.525197984,2021-01-13 08:00:00,0.0,0.705536
2.89,298,2.525197984,2021-01-13 09:00:00,0.0,0.705536
2.89,299,2.525197984,2021-01-13 10:00:00,0.0,0.705536
2.89,300,2.525197984,2021-01-13 11:00:00,0.0,0.705536
2.89,301,2.525197984,2021-01-13 12:00:00,0.0,0.705536
2.89,302,2.525197984,2021-01-13 13:00:00,0.0,0.705536
2.89,303,2.525197984,2021-01-13 14:00:00,0.0,0.705536
2.89,304,2.525197984,2021-01-13 15:00:00,0.0,0.705536
2.89,305,2.525197984,2021-01-13 16:00:00,0.0,0.705536
2.89,306,2.525197984,2021-01-13 17:00:00,0.0,0.705536
2.89,307,2.525197984,2021-01-13 18:00:00,0.0,0.705536
2.89,308,2.525197984,2021-01-13 19:00:00,0.0,0.705536
2.89,309,2.525197984,2021-01-13 20:00:00,0.0,0.705536
2.89,310,2.525197984,2021-01-13 21:00:00,0.0,0.705536
2.89,311,2.525197984,2021-01-13 22:00:00,0.0,0.705536
2.89,312,2.525197984,2021-01-13 23:00:00,0.0,0.705536
2.82,313,2.516198704,2021-01-14 00:00:00,0.0,0.705536
2.82,314,2.516198704,2021-01-14 01:00:00,0.0,0.705536
2.82,315,2.516198704,2021-01-14 02:00:00,0.0,0.705536
2.82,316,2.516198704,2021-01-14 03:00:00,0.0,0.705536
2.82,317,2.516198704,2021-01-14 04:00:00,0.0,0.705536
2.82,318,2.516198704,2021-01-14 05:00:00,0.0,0.705536
2.82,319,2.516198704,2021-01-14 06:00:00,0.0,0.705536
2.82,320,2.516198704,2021-01-14 07:00:00,0.0,0.705536
2.82,321,2.516198704,2021-01-14 08:00:00,0.0,0.705536
2.82,322,2.516198704,2021-01-14 09:00:00,0.0,0.705536
2.82,323,2.516198704,2021-01-14 10:00:00,0.0,0.705536
2.82,324,2.516198704,2021-01-14 11:00:00,0.0,0.705536
2.82,325,2.516198704,2021-01-14 12:00:00,0.0,0.705536
2.82,326,2.516198704,2021-01-14 13:00:00,0.0,0.705536
2.82,327,2.516198704,2021-01-14 14:00:00,0.0,0.705536
2.82,328,2.516198704,2021-01-14 15:00:00,0.0,0.705536
2.82,329,2.516198704,2021-01-14 16:00:00,0.0,0.705536
2.82,330,2.516198704,2021-01-14 17:00:00,0.0,0.705536
2.82,331,2.516198704,2021-01-14 18:00:00,0.0,0.705536
2.82,332,2.516198704,2021-01-14 19:00:00,0.0,0.705536
2.82,333,2.516198704,2021-01-14 20:00:00,0.0,0.705536
2.82,334,2.516198704,2021-01-14 21:00:00,0.0,0.705536
2.82,335,2.516198704,2021-01-14 22:00:00,0.0,0.705536
2.82,336,2.516198704,2021-01-14 23:00:00,0.0,0.705536
2.82,337,2.469402448,2021-01-15 00:00:00,0.0,0.705536
2.82,338,2.469402448,2021-01-15 01:00:00,0.0,0.705536
2.82,339,2.469402448,2021-01-15 02:00:00,0.0,0.705536
2.82,340,2.469402448,2021-01-15 03:00:00,0.0,0.705536
2.82,341,2.469402448,2021-01-15 04:00:00,0.0,0.705536
2.82,342,2.469402448,2021-01-15 05:00:00,0.0,0.705536
2.82,343,2.469402448,2021-01-15 06:00:00,0.0,0.705536
2.82,344,2.469402448,2021-01-15 07:00:00,0.0,0.705536
2.82,345,2.469402448,2021-01-15 08:00:00,0.0,0.705536
2.82,346,2.469402448,2021-01-15 09:00:00,0.0,0.705536
2.82,347,2.469402448,2021-01-15 10:00:00,0.0,0.705536
2.82,348,2.469402448,2021-01-15 11:00:00,0.0,0.705536
2.82,349,2.469402448,2021-01-15 12:00:00,0.0,0.705536
2.82,350,2.469402448,2021-01-15 13:00:00,0.0,0.705536
2.82,351,2.469402448,2021-01-15 14:00:00,0.0,0.705536
2.82,352,2.469402448,2021-01-15 15:00:00,0.0,0.705536
2.82,353,2.469402448,2021-01-15 16:00:00,0.0,0.705536
2.82,354,2.469402448,2021-01-15 17:00:00,0.0,0.705536
2.82,355,2.469402448,2021-01-15 18:00:00,0.0,0.705536
2.82,356,2.469402448,2021-01-15 19:00:00,0.0,0.705536
2.82,357,2.469402448,2021-01-15 20:00:00,0.0,0.705536
2.82,358,2.469402448,2021-01-15 21:00:00,0.0,0.705536
2.82,359,2.469402448,2021-01-15 22:00:00,0.0,0.705536
2.82,360,2.469402448,2021-01-15 23:00:00,0.0,0.705536
2.82,361,2.469402448,2021-01-16 00:00:00,0.0,0.705536
2.82,362,2.469402448,2021-01-16 01:00:00,0.0,0.705536
2.82,363,2.469402448,2021-01-16 02:00:00,0.0,0.705536
2.82,364,2.469402448,2021-01-16 03:00:00,0.0,0.705536
2.82,365,2.469402448,2021-01-16 04:00:00,0.0,0.705536
2.82,366,2.469402448,2021-01-16 05:00:00,0.0,0.705536
2.82,367,2.469402448,2021-01-16 06:00:00,0.0,0.705536
2.82,368,2.469402448,2021-01-16 07:00:00,0.0,0.705536
2.82,369,2.469402448,2021-01-16 08:00:00,0.0,0.705536
2.82,370,2.469402448,2021-01-16 09:00:00,0.0,0.705536
2.82,371,2.469402448,2021-01-16 10:00:00,0.0,0.705536
2.82,372,2.469402448,2021-01-16 11:00:00,0.0,0.705536
2.82,373,2.469402448,2021-01-16 12:00:00,0.0,0.705536
2.82,374,2.469402448,2021-01-16 13:00:00,0.0,0.705536
2.82,375,2.469402448,2021-01-16 14:00:00,0.0,0.705536
2.82,376,2.469402448,2021-01-16 15:00:00,0.0,0.705536
2.82,377,2.469402448,2021-01-16 16:00:00,0.0,0.705536
2.82,378,2.469402448,2021-01-16 17:00:00,0.0,0.705536
2.82,379,2.469402448,2021-01-16 18:00:00,0.0,0.705536
2.82,380,2.469402448,2021-01-16 19:00:00,0.0,0.705536
2.82,381,2.469402448,2021-01-16 20:00:00,0.0,0.705536
2.82,382,2.469402448,2021-01-16 21:00:00,0.0,0.705536
2.82,383,2.469402448,2021-01-16 22:00:00,0.0,0.705536
2.82,384,2.469402448,2021-01-16 23:00:00,0.0,0.705536
2.82,385,2.469402448,2021-01-17 00:00:00,0.0,0.705536
2.82,386,2.469402448,2021-01-17 01:00:00,0.0,0.705536
2.82,387,2.469402448,2021-01-17 02:00:00,0.0,0.705536
2.82,388,2.469402448,2021-01-17 03:00:00,0.0,0.705536
2.82,389,2.469402448,2021-01-17 04:00:00,0.0,0.705536
2.82,390,2.469402448,2021-01-17 05:00:00,0.0,0.705536
2.82,391,2.469402448,2021-01-17 06:00:00,0.0,0.705536
2.82,392,2.469402448,2021-01-17 07:00:00,0.0,0.705536
2.82,393,2.469402448,2021-01-17 08:00:00,0.0,0.705536
2.82,394,2.469402448,2021-01-17 09:00:00,0.0,0.705536
2.82,395,2.469402448,2021-01-17 10:00:00,0.0,0.705536
2.82,396,2.469402448,2021-01-17 11:00:00,0.0,0.705536
2.82,397,2.469402448,2021-01-17 12:00:00,0.0,0.705536
2.82,398,2.469402448,2021-01-17 13:00:00,0.0,0.705536
2.82,399,2.469402448,2021-01-17 14:00:00,0.0,0.705536
2.82,400,2.469402448,2021-01-17 15:00:00,0.0,0.705536
2.82,401,2.469402448,2021-01-17 16:00:00,0.0,0.705536
2.82,402,2.469402448,2021-01-17 17:00:00,0.0,0.705536
2.82,403,2.469402448,2021-01-17 18:00:00,0.0,0.705536
2.82,404,2.469402448,2021-01-17 19:00:00,0.0,0.705536
2.82,405,2.469402448,2021-01-17 20:00:00,0.0,0.705536
2.82,406,2.469402448,2021-01-17 21:00:00,0.0,0.705536
2.82,407,2.469402448,2021-01-17 22:00:00,0.0,0.705536
2.82,408,2.469402448,2021-01-17 23:00:00,0.0,0.705536
2.82,409,2.420806335,2021-01-18 00:00:00,0.0,0.705536
