,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
2017-01-01 01:00:00,56.313586,17206.733927,865.8106680000001,4049.710008,34.965056000000004,5111.509768,3.340558,0.0,2144.792517
2017-01-01 02:00:00,56.343607999999996,16601.057255,861.050526,3778.147977,34.831885,5111.56593,3.300516,0.0,2303.6269119999997
2017-01-01 03:00:00,56.309106,15899.76748,857.4631119999999,3725.431105,34.737226,5111.834674000001,3.292861,0.0,2589.963654
2017-01-01 04:00:00,56.340160000000004,15370.733945,858.3484060000001,3715.260074,34.758015,5111.727054,3.2851209999999997,0.0,2747.038252
2017-01-01 05:00:00,56.062842999999994,15134.31864,848.5005689999999,3959.240533,34.541711,5112.358065,2.887121,0.0,2754.5423619999997
2017-01-01 06:00:00,54.945831,14422.293727,839.336991,4360.448804,35.640512,5111.506518,3.192558,0.0,3038.17057
2017-01-01 07:00:00,55.793865,13904.314467,835.487352,4725.159356,34.568987,5111.879049,3.242537,0.0,3823.281994
2017-01-01 08:00:00,53.152868,14064.329108000002,832.8488649999999,4800.707273,31.070716000000004,5111.3178960000005,3.156521,0.6338170000000001,4430.577906
2017-01-01 09:00:00,52.27455,12772.453032000001,833.8273999999999,5055.02203,45.07322,5111.394244,3.041095,94.359116,6017.92079
2017-01-01 10:00:00,55.930069,13382.129821999999,848.125458,6084.685592,111.02671799999999,5111.660774999999,3.252217,356.643698,5102.883264
2017-01-01 11:00:00,56.00264,15173.825432,837.50713,6196.30459,31.977293999999997,5111.834646,3.436006,441.01736199999993,3977.5779160000006
2017-01-01 12:00:00,56.000098,15616.930517,819.3635590000001,6233.126173999999,56.076841,5111.884043,2.863521,464.71395299999995,3837.559254
2017-01-01 13:00:00,55.962225000000004,15201.441055000001,816.2159770000001,5978.1966059999995,64.238714,5112.3770349999995,3.2498519999999997,469.059357,4830.515952
2017-01-01 14:00:00,55.87155,14518.833329,828.764963,5896.532768000001,63.997721,5111.602302,3.300236,469.142176,5602.495998
2017-01-01 15:00:00,55.003797000000006,13287.039097,835.325785,5866.428285999999,37.88386799999999,5111.2695189999995,3.183997,469.96668,6674.845116
2017-01-01 16:00:00,54.801937,13042.18172,828.2799259999999,6008.873864,80.362909,5111.4410339999995,3.246849,426.37502399999994,6722.642105000001
2017-01-01 17:00:00,54.816559999999996,12944.660249,831.3400780000001,6434.8895139999995,110.254322,5110.717378,3.010378,271.23997,6683.433693
2017-01-01 18:00:00,54.954952,14315.767869,849.825063,6654.870353,158.179698,5110.504777,3.2940630000000004,36.330330000000004,6349.4511729999995
2017-01-01 19:00:00,55.020326,14882.461645,810.501573,6546.585326,61.918334,5109.498584,3.087916,0.0,7871.543796
2017-01-01 20:00:00,55.072948999999994,13086.248629,820.383102,6136.369519,61.545396,5110.143215,3.219557,0.0,9516.878861000001
2017-01-01 21:00:00,54.120931,12240.558191,827.663879,4855.384771,38.317685,5110.175131,3.211663,0.0,10893.316585
2017-01-01 22:00:00,54.850995000000005,11680.613231000001,815.206286,4314.489358,34.321011999999996,5109.776106,3.209094,0.0,11213.173670999999
2017-01-01 23:00:00,53.714906,10697.544652999999,799.3907379999999,3172.797674,34.254163,5109.889195,3.2749800000000002,0.0,12046.285618999998
2017-01-01 00:00:00,54.421009000000005,9120.576816,802.263786,3061.605309,34.34248899999999,5109.964078,3.5848150000000003,0.0,12089.270045999998
2017-01-02 01:00:00,48.972311,9640.978055,783.919827,3061.8756999999996,34.426159,5110.478214000001,2.577163,0.0,9914.285438
2017-01-02 02:00:00,47.910954000000004,9610.310162000002,728.083173,2893.188531,34.224733,5109.422973,3.12932,0.0,8961.584409000001
2017-01-02 03:00:00,47.855446,9587.581325,708.65037,2871.687762,29.417922,5109.266022,3.3286000000000002,0.0,8458.786938000001
2017-01-02 04:00:00,47.755547,8774.441825,707.002465,2743.320541,29.156276000000002,5108.468871,3.048474,0.0,9437.827827000001
2017-01-02 05:00:00,47.035787,8476.945165000001,712.432182,2969.747127,30.102967,5110.470528,3.019314,0.0,10257.713196
2017-01-02 06:00:00,40.033676,8877.30514,734.3882209999999,3136.3768450000002,37.540447,5109.634837,3.1801649999999997,0.0,10485.859457999999
2017-01-02 07:00:00,44.211094,9154.448849,811.8607,3698.96052,107.714107,5109.621657000001,3.2019010000000003,0.0,10689.937783000001
2017-01-02 08:00:00,53.899703,10190.892412000001,795.19433,3783.6559899999997,57.281752,5109.299146,2.948752,2.112939,10724.757140000002
2017-01-02 09:00:00,51.515646,10907.337129,794.657559,3873.578274,82.437818,5109.105495,2.908029,124.182794,10680.349046
2017-01-02 10:00:00,51.88522,12490.682655999997,824.0804139999999,4219.934373,82.66241500000001,5109.651271000001,1.54431,410.63122899999996,9494.24019
2017-01-02 11:00:00,48.313115,14115.519498999998,860.164567,4326.154706,83.289518,5109.026607,1.329739,473.234517,9066.776995
2017-01-02 12:00:00,49.900926,14527.190188,854.60523,4908.2992890000005,83.58606800000001,5109.98339,2.38671,494.278593,8880.731595
2017-01-02 13:00:00,50.642675,14876.756624,841.3602920000001,5647.0132300000005,86.57821899999999,5110.519516,3.068123,480.672915,8045.532467000001
2017-01-02 14:00:00,51.368542999999995,14830.524346000002,830.717405,5958.743504,87.474951,5110.134367,3.659643,486.86111400000004,8152.508833
2017-01-02 15:00:00,51.183101,15022.270543,835.5098919999999,6024.606372,88.474185,5111.077566,3.144642,460.890037,8191.002455000001
2017-01-02 16:00:00,52.646902,15461.140924000001,833.892994,6803.747109,112.24080799999999,5110.793291,3.238544,394.878557,7052.311866
