BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t513,45317.177788,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45335.65968
t514,44974.220928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44992.70282
t515,44115.799717999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44134.28161
t516,43110.296338,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43128.77823
t517,42292.101158,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42310.58305
t518,41792.49432799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41810.97622
t519,41587.41198800001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41605.89388
t520,41347.112608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41365.5945
t521,41143.538928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41162.02082
t522,41696.197287999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41714.67918
t523,42673.085878,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43417.56777
t524,43909.931758,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44654.41365
t525,44217.997518,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44236.47941
t526,43536.883948,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43555.36584
t527,42078.948668,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42097.43056
t528,39822.738198,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39841.22009
t529,38041.856988,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-37334.33888
t530,35410.905408,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35429.3873
t531,34311.028088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34329.50998
t532,33719.947148,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33738.42904
t533,33693.89569799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33712.37759
t534,34298.274348,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34316.75624
t535,36278.74058799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36297.22248
t536,39302.28451799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39320.76641
t537,40735.477607999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40753.9595
t538,41067.91342800001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41086.39532
t539,41652.539767999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41671.02166
t540,42135.252848,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42153.73474
t541,42898.39053800001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42916.87243
t542,43431.09037799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43449.57227
t543,44015.144768,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44033.62666
t544,44335.355388,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44353.83728
t545,44486.74821799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44505.23011
t546,44558.73154799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44577.21344
t547,45083.853771304006,387.97370669600605,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45490.30937
t548,45991.773728,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46736.25562
t549,46365.609198,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46384.09109
t550,45567.615448,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45586.09734
t551,44168.369218,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44186.85111
t552,41915.48501800001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41933.96691
t553,39224.756878,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39243.23877
t554,37251.230771630406,0.0,-170.30759163040491,0.0,0.0,0.0,0.0,0.0,0.0,-37080.92318
t555,36535.0923,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35809.0923
t556,35801.69989,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35075.69989
t557,35553.97084,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34827.97084
t558,35992.73841,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35266.73841
t559,37059.865202674,0.0,-82.37637467400418,0.0,0.0,0.0,0.0,0.0,0.0,-36995.97072
t560,39925.012647999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39943.49454
t561,41342.623157999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41361.10505
t562,42016.813127999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42035.29502
t563,43072.163587999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43090.64548
t564,44137.062748,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44155.54464
t565,45009.748827999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45028.23072
t566,45756.24720799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45774.7291
t567,46373.273378,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46391.75527
t568,47051.815248,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47070.29714
t569,47221.733898,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47240.21579
t570,47205.964728,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47224.44662
t571,47832.794248000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47851.27614
t572,48742.517930174,17.99150782599554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48778.99133
t573,48052.856338000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48071.33823
t574,47182.014877999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47200.49677
t575,45942.705987999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45961.18788
t576,43642.007278,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43660.48917
t577,40873.62196445771,0.0,-22.39053645770503,0.0,0.0,0.0,0.0,0.0,0.0,-40869.71332
t578,38483.583488,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38502.06538
t579,36859.960547999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36878.44244
t580,35877.29633551654,0.0,-0.18938751654737326,0.0,0.0,0.0,0.0,0.0,0.0,-35895.58884
t581,35362.53535843478,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-35380.95412
t582,35582.978128434785,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-35601.39689
t583,37104.121048,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37122.60294
t584,39946.05271760695,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-39964.40835
t585,41126.728400500004,233.60988749999888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41378.82018
t586,41226.253527999994,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41970.73542
t587,43688.303632503,0.0,-439.6044145030073,0.0,0.0,0.0,0.0,0.0,0.0,-43267.18111
t588,44636.180216875,0.0,-59.29920887500339,0.0,0.0,0.0,0.0,0.0,0.0,-44595.3629
t589,45465.944928000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45484.42682
t590,45959.83068799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45978.31258
t591,45975.08051331699,439.7784246829924,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46433.34083
t592,46341.09270402311,242.1220239768801,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46601.69662
t593,46313.825518,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46332.30741
t594,46050.784918000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46069.26681
t595,45911.23224799999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46655.71414
t596,46422.07084799999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47166.55274
t597,46318.080418,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46336.56231
t598,45400.15307799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45418.63497
t599,44285.983067999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44304.46496
t600,42173.50324799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42191.98514
t601,39491.130778000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39509.61267
t602,37347.199217999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37365.68111
t603,36251.798831981236,0.0,-245.68617398124226,0.0,0.0,0.0,0.0,0.0,0.0,-36024.59455
t604,35904.90081799999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35197.38271
t605,35465.599908,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34758.0818
t606,35859.81015799999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-35152.29205
t607,37463.369007999994,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-36755.8509
t608,39320.191158,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39338.67305
t609,40908.718967999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40927.20086
t610,41742.014858,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41760.49675
t611,43016.907608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43035.3895
t612,44231.859147999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44250.34104
t613,45173.228276923,0.0,-7.320268923003823,0.0,0.0,0.0,0.0,0.0,0.0,-45184.3899
t614,45696.333938434786,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-45714.7527
t615,46258.749148,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46277.23104
t616,46337.80554760696,0.0,-0.12625960695676558,0.0,0.0,0.0,0.0,0.0,0.0,-46356.16118
t617,46079.127978,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46097.60987
t618,45087.660122349036,621.0741356509669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45727.21615
t619,45640.626608000006,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46385.1085
t620,45863.014438000006,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46607.49633
t621,44917.446837551994,598.4195304479945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45534.34826
t622,44600.772168,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44619.25406
t623,43664.38526799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43682.86716
t624,42097.928977999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42116.41087
t625,40079.237148,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40097.71904
t626,38123.88281799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38142.36471
t627,36661.485708,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36679.9676
t628,35579.439207999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35597.9211
t629,35264.263783446,0.0,-437.98108544600655,0.0,0.0,0.0,0.0,0.0,0.0,-34844.76459
t630,35267.82355,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34541.82355
t631,35702.615807999995,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34995.0977
t632,36265.874420951994,0.0,-159.51900295199994,0.0,0.0,0.0,0.0,0.0,0.0,-36124.83731
t633,37498.402678,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37516.88457
t634,39161.332908,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39179.8148
t635,41036.136327999986,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41054.61822
t636,42346.666608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42365.1485
t637,42926.446908,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42944.9288
t638,42476.776018,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42495.25791
t639,42128.49910799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42146.981
t640,41509.05199799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41527.53389
t641,41186.28172608603,0.0,-331.45306808603635,0.0,0.0,0.0,0.0,0.0,0.0,-40873.31055
t642,41616.67649799999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40909.15839
t643,42145.719196256,0.0,-50.11702825600332,0.0,0.0,0.0,0.0,0.0,0.0,-42114.08406
t644,43180.643507999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43199.1254
t645,42989.653278,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43008.13517
t646,42714.537577999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42733.01947
t647,42236.780388,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42255.26228
t648,41300.579948,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41319.06184
t649,40086.268051670064,0.0,-0.37876367007060174,0.0,0.0,0.0,0.0,0.0,0.0,-40104.37118
t650,39068.173918,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39086.65581
t651,38446.811518,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38465.29341
t652,38164.237947999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38182.71984
t653,38287.62795216358,0.0,-0.2525141635799074,0.0,0.0,0.0,0.0,0.0,0.0,-38305.85733
t654,38661.799748000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38680.28164
t655,39473.24774799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39491.72964
t656,40689.62769629,245.5618017100005,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40953.67139
t657,42484.84265641842,162.86320158156636,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42666.18775
t658,43517.68121799999,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44262.16311
t659,44051.663777999995,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44796.14567
t660,43255.450818000005,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43999.93271
t661,43006.473088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43024.95498
t662,42027.174668,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42045.65656
t663,41138.154128,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41156.63602
t664,40894.544048565,0.0,-295.7132505650061,0.0,0.0,0.0,0.0,0.0,0.0,-40617.31269
t665,41377.144287999996,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40669.62618
t666,41412.409717999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41430.89161
t667,43634.302172172014,152.57337582799846,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43805.35744
t668,44663.477558000006,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45407.95945
t669,45345.07562216001,71.08982583999745,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45434.64734
t670,45090.353348000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45108.83524
t671,44250.614498,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44269.09639
t672,42686.809888,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42705.29178
t673,41521.44874800001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-40813.93064
t674,39438.155719352006,0.0,-80.0956713519954,0.0,0.0,0.0,0.0,0.0,0.0,-39376.54194
t675,38690.450481854,0.0,-205.0110338539962,0.0,0.0,0.0,0.0,0.0,0.0,-38503.92134
t676,38822.193428000006,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-38114.67532
t677,38927.850388000006,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-38220.33228
t678,39420.38576228601,0.0,-359.0376842859987,0.0,0.0,0.0,0.0,0.0,0.0,-39079.82997
t679,41165.87062251211,0.0,-334.5686545120993,0.0,0.0,0.0,0.0,0.0,0.0,-40849.78386
t680,43409.074488000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43427.55638
t681,45537.951438,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45556.43333
t682,45668.437178,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46412.91907
t683,46449.61509799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46468.09699
t684,45754.41629799999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45772.89819
t685,44425.655438,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44444.13733
